Gene = PRELID2
Position 22794: 0.782799858779709
Position 4214: 0.5476287863169725
Position 9287: 0.47068393377288503
Position 20009: 0.4592698240999241
Position 15870: 0.43215257484401104
Position 7737: 0.38573533445349434
Position 9084: 0.3439667665450504
Position 4237: 0.32810845575072695
Position 7998: 0.3009158374082969
Position 10972: 0.290677087052459
Position 3969: 0.28621703962560885
Position 25326: 0.22767993316680712
Position 3993: 0.21591111508035615
Position 12150: 0.21187526581770605
Position 7798: 0.18248250778917338
Position 22284: 0.17745359804080657
Position 30782: 0.1703379304082371
Position 9388: 0.16209247021851825
Position 352: 0.14954926244260458
Position 15461: 0.10629496229419796
Position 22480: 0.09992083841309822
Position 15815: 0.09931254108144383
Position 19799: 0.09928710226313005
Position 27186: 0.08868258145760274
Position 16806: 0.08148763695438152
Position 11916: 0.08066161919623309
Position 21525: 0.07895073010943217
Position 9053: 0.06408796304113579
Position 15792: 0.06183693474068867
Position 16603: 0.05715185306117876
Position 5297: 0.055916631734673296
Position 10910: 0.049708091080948376
Position 16019: 0.04845775479909947
Position 15653: 0.04839350303639842
Position 24904: 0.0416828964419619
Position 20086: 0.037008116308734
Position 21825: 0.034785006450986526
Position 11048: 0.031931421723997155
Position 6701: 0.0316781390308103
Position 909: 0.03152922710800026
Position 527: 0.03146061311090145
Position 15640: 0.030772657647654553
Position 7751: 0.030458293064417143
Position 8204: 0.03002898085613026
Position 327: 0.029176600158450937
Position 8891: 0.029134207532525845
Position 9056: 0.02907220436313932
Position 3149: 0.023406419352504648
Position 16084: 0.021728106798526617
Position 14574: 0.021709309459161302
Position 2047: 0.02134792770665541
Position 7994: 0.02014436572798528
Position 2614: 0.0199246453509299
Position 23023: 0.019608512891745093
Position 15510: 0.018478679139519234
Position 16786: 0.01774997503728237
Position 22531: 0.017687261332442087
Position 15548: 0.015899404216275923
Position 15507: 0.015587295111685487
Position 1963: 0.014425843360280289
Position 15427: 0.013488020656303728
Position 15847: 0.012640994644656844
Position 3223: 0.012393878738450626
Position 9488: 0.012239013966560127
Position 22600: 0.01215244089595446
Position 1168: 0.012128882984917875
Position 11001: 0.011980376463528647
Position 16151: 0.011542919690970046
Position 26980: 0.011210647148133605
Position 25862: 0.010715768691211689
Position 3803: 0.010430366719686517
Position 570: 0.009934421475957545
Position 19989: 0.009618709853647895
Position 8081: 0.009416103732323936
Position 20703: 0.008757572043305371
Position 27452: 0.008479780411768001
Position 24704: 0.007551566751718203
Position 17050: 0.007224923732298177
Position 25380: 0.0072148763050633915
Position 5518: 0.007087431027851265
Position 1244: 0.006537870062245732
Position 7754: 0.006454608118154894
Position 21388: 0.005394242879492056
Position 7692: 0.005344649057730023
Position 19845: 0.005204619913213178
Position 4999: 0.005101679134647259
Position 25470: 0.005070533060517522
Position 25515: 0.004937352692316073
Position 6870: 0.004716891316841853
Position 25117: 0.0047044987267630825
Position 1914: 0.004629060590193061
Position 5807: 0.0043065919297919026
Position 4386: 0.003897815369927319
Position 3160: 0.0038263529930919397
Position 20038: 0.0037327551372259684
Position 11144: 0.00371137047514073
Position 1863: 0.003634422476683772
Position 23190: 0.0034783050008642016
Position 23708: 0.0034501102455719275
Position 15743: 0.0028677515059613947
Position 16462: 0.0027580883244113534
Position 15708: 0.002750164885171791
Position 22927: 0.0025350331126244973
Position 1223: 0.0025146784836906706
Position 2663: 0.0024592642260119883
Position 278: 0.0024320065092740383
Position 215: 0.002376618589309042
Position 26568: 0.0023215172751471567
Position 4473: 0.0022737213420787796
Position 16824: 0.002202532148334437
Position 5558: 0.002175551102568876
Position 233: 0.0020705562058258484
Position 16752: 0.0019892558608018366
Position 17264: 0.0019406318912613826
Position 18121: 0.0018766332086053129
Position 6679: 0.001794549223937249
Position 484: 0.0017578645676093166
Position 1986: 0.001743798858068001
Position 5796: 0.0017211983719189147
Position 23056: 0.0017100377359159321
Position 2569: 0.001618944671670427
Position 1445: 0.0015783493267668932
Position 5002: 0.0015462957393420507
Position 4702: 0.0014459757236885485
Position 2578: 0.001407548419241905
Position 16190: 0.0013983245121667808
Position 2006: 0.0013941863203959237
Position 20941: 0.0013411901138516177
Position 6719: 0.0012482969573603263
Position 21563: 0.0011471562210990348
Position 9708: 0.0011358130270169742
Position 20372: 0.0011272590456336325
Position 1480: 0.0011175415756142428
Position 1113: 0.0010244315841593265
Position 654: 0.001005301568964126
Position 24652: 0.000984230491992731
Position 9631: 0.0009183782692338634
Position 21302: 0.0008667307176954901
Position 6663: 0.0008264200260740789
Position 16273: 0.0008168161475285834
Position 4242: 0.0008056936862920087
Position 17533: 0.0008019839197729611
Position 18103: 0.0007454267070977132
Position 19529: 0.000739908471623249
Position 1483: 0.0007223083644160267
Position 18292: 0.0007168859864712815
Position 20054: 0.0006883364984900595
Position 23606: 0.0006154044392217276
Position 785: 0.0005976015536729086
Position 356: 0.0005862762626216619
Position 16430: 0.0005771381093769547
Position 15614: 0.0005351545713950447
Position 19883: 0.000482732801079046
Position 1938: 0.0004623344670965202
Position 5064: 0.0004609330439282936
Position 18782: 0.000457090679720019
Position 445: 0.00041780113324328406
Position 7696: 0.0003835310966436183
Position 398: 0.0003676489486835998
Position 2750: 0.0003646686272488871
Position 4100: 0.00034739806546908947
Position 17943: 0.0003266692519304326
Position 4132: 0.0002828854887481244
Position 1706: 0.0002675441491322542
Position 1194: 0.00022969518324006052
Position 4433: 0.00022121535313398796
Position 18877: 0.0002209223953965675
Position 1117: 0.00021851603542586155
Position 615: 0.0002134086323444169
Position 17555: 0.00017543210675459127
Position 17431: 0.0001642299688299922
Position 2360: 0.00015844361775534262
Position 1370: 0.00015701446943631534
Position 1972: 0.00015308633850034953
Position 3284: 0.00013062433776564648
Position 683: 0.00011805942972687987
Position 17925: 8.568637429331433e-05
Position 20749: 7.602786100669816e-05
Position 20737: 6.646845159291049e-05
Position 16225: 2.5791689791559495e-05
Position 16228: 2.5143087783513673e-05
Position 545: 2.1884856782266085e-05
Position 374: 2.053358822510827e-05
Position 189: 2.027004336590642e-05
Position 661: 1.8660740298420226e-05
Position 265: 1.5386581835624942e-05
Position 5032: 1.2414156713131565e-05
Position 756: 7.964231797136456e-06
Position 1212: 7.832022036732589e-06
Position 843: 7.485336494767863e-06
Position 5777: 7.187195346682962e-06
Position 666: 6.132502061531057e-06
Position 974: 5.3654315829295584e-06
Position 639: 4.780486879312686e-06
Position 1460: 3.3142940561990072e-06
Position 808: 3.2808594394435977e-06
Position 714: 2.549998210937991e-06
Position 334: 2.4939083333034703e-06
Position 337: 2.0968209661378068e-06
Position 729: 1.55010821251962e-06
Position 449: 1.2869062925452839e-06
Position 831: 1.2301356581554403e-06
Position 358: 1.170606288938216e-06
Position 84: 9.899125584609615e-07
Position 602: 7.563694002088294e-07
Position 919: 6.967893234645581e-07
Position 710: 5.196453821938253e-07
Position 108: 5.078292761082985e-07
Position 202: 4.0508769004411736e-07
Position 339: 3.523723234270786e-07
Position 964: 2.988662882630671e-07
Position 712: 2.2841139072756417e-07
Position 788: 1.6490993699628327e-07
Position 466: 9.680183110741737e-08
Position 251: 9.347861044692512e-08
Position 291: 8.863509659582091e-08
Position 282: 5.6319090998181436e-08
Position 249: 4.7201444662594656e-08
Position 392: 1.275738778873553e-08
Position 95: 3.1919536557445827e-09
Position 81: 1.5342726085068147e-09
