Gene = BCL10
Position 6538: 0.0005960396675275311
Position 8907: 0.0005959282326294238
Position 8868: 0.0005951478054457385
Position 1143: 0.0005876825876615499
Position 3016: 0.0005776394786601942
Position 546: 0.0005634362296356912
Position 6964: 0.0005409751655855151
Position 1103: 0.0005337661800581306
Position 3215: 0.0005195439001351677
Position 993: 0.00045663270153468397
Position 767: 0.0003542004567258005
Position 5973: 0.00035239274851277144
Position 770: 0.0003306704837321543
Position 895: 0.0002677308397072013
Position 3210: 0.00026055986577521183
Position 1156: 0.00024766883629340913
Position 7175: 0.0002334784905440236
Position 698: 0.0002264796711045065
Position 402: 0.0001873743066936948
Position 1724: 0.00018015485925645413
Position 1130: 0.0001379044994376109
Position 1558: 0.00013226357432034104
Position 1014: 9.585235073155135e-05
Position 743: 9.479405498615995e-05
Position 839: 8.572792457686361e-05
Position 2869: 8.142973401702767e-05
Position 2928: 8.126647015257993e-05
Position 1035: 8.105725585532154e-05
Position 817: 5.1375332538157663e-05
Position 3705: 4.802876772406468e-05
Position 1241: 4.4922836757931717e-05
Position 2335: 4.2432199779777346e-05
Position 2478: 3.9123295444963366e-05
Position 1361: 3.677823520447484e-05
Position 1761: 2.919877120383148e-05
Position 1227: 2.6164062579078278e-05
Position 2293: 2.539289638113904e-05
Position 1630: 2.44715106860695e-05
Position 1174: 2.3160736009842515e-05
Position 274: 2.144491969086681e-05
Position 434: 2.1150675897351914e-05
Position 418: 2.0775766721642176e-05
Position 1905: 2.065605962020896e-05
Position 412: 1.8389017435408318e-05
Position 1191: 1.8272464351424557e-05
Position 1958: 1.76470992174627e-05
Position 1996: 1.5733172763767004e-05
Position 488: 1.3112710221603089e-05
Position 2076: 1.2287344175466623e-05
Position 1609: 9.265545166919888e-06
Position 1779: 8.744436957895932e-06
Position 1291: 8.706544081478113e-06
Position 1197: 8.40979654550481e-06
Position 1828: 8.292904868887413e-06
Position 375: 6.76530139990505e-06
Position 481: 6.523658757936153e-06
Position 1385: 4.7817398632772624e-06
Position 270: 4.296546310709152e-06
Position 1382: 2.605605756246229e-06
Position 192: 2.572216961709332e-06
Position 1507: 2.116137772275116e-06
Position 483: 1.8537729595125689e-06
Position 548: 1.4977981799827875e-06
Position 857: 1.4926512160130557e-06
Position 352: 1.4651454178790684e-06
Position 844: 1.1827748890641602e-06
Position 1209: 1.1508331624101555e-06
Position 471: 8.519491469965859e-07
Position 341: 4.927768788887289e-07
Position 159: 3.9105007672654315e-07
Position 1206: 3.899412138160395e-07
Position 882: 3.6679690623268755e-07
Position 414: 3.5904943158150207e-07
Position 582: 3.3641300755113446e-07
Position 503: 3.338781645667456e-07
Position 966: 3.264204238330538e-07
Position 319: 2.2826495632561552e-07
Position 199: 2.2578829228361896e-07
Position 222: 1.3205724422174218e-07
Position 175: 5.269035842019342e-08
Position 196: 4.455016015726891e-08
Position 145: 3.454508772476452e-08
Position 127: 3.0799147579461923e-08
Position 783: 2.822517985490048e-08
Position 132: 2.8139328351762744e-08
Position 170: 2.655342146601821e-09
Position 870: 2.374478741359315e-09
Position 863: 8.827679086650286e-10
Position 885: 7.258699152094278e-10
Position 807: 6.459499637004682e-10
Position 788: 1.497948089832797e-10
Position 791: 2.690354791491671e-11
