Gene = DNALI1
Position 1731: 3.275552055213454e-05
Position 310: 2.9306222913527227e-05
Position 2475: 2.5584089945307744e-05
Position 1405: 2.3019178694604867e-05
Position 2782: 2.2511593131164625e-05
Position 2547: 2.1863394257483198e-05
Position 327: 1.5006745495393404e-05
Position 370: 9.390388384419e-06
Position 699: 8.936691787061148e-06
Position 1300: 7.366352004035743e-06
Position 6866: 6.119206901673273e-06
Position 3521: 4.913488132027923e-06
Position 334: 4.849605419236148e-06
Position 6097: 4.7126615230093835e-06
Position 3599: 4.605527329841363e-06
Position 488: 3.9945846590408365e-06
Position 629: 3.546959650375364e-06
Position 593: 2.6942882065884177e-06
Position 501: 2.2793444557722018e-06
Position 415: 2.1757942289742266e-06
Position 989: 1.0712326838835215e-06
Position 772: 4.03137586255493e-08
Position 940: 3.1777308934539874e-08
Position 893: 3.0561683117053615e-08
Position 2068: 2.134914684614986e-08
Position 118: 1.6426077113757202e-08
Position 1086: 1.4952046933569322e-08
Position 55: 1.2734408806750445e-08
Position 438: 9.09984216825635e-10
Position 535: 2.5624855943139057e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5161: 0.9118399541520406
Position 2407: 0.879779618833686
Position 683: 0.7905061705134778
Position 4637: 0.5263448944580223
Position 8852: 0.43165322879223855
Position 9660: 0.4313030671576916
Position 1869: 0.38400855670327155
Position 8701: 0.2668025883275967
Position 2754: 0.23454209377660284
Position 9011: 0.18771718558196474
Position 1793: 0.17963176390099173
Position 5573: 0.17605570247227903
Position 5728: 0.16538138996817037
Position 9261: 0.14064908307910448
Position 2799: 0.12177361425168684
Position 8830: 0.089591889441759
Position 3997: 0.08076592795420483
Position 5102: 0.07945140006209066
Position 5546: 0.07721102222450234
Position 780: 0.07199613127903567
Position 8671: 0.06824435657294488
Position 9554: 0.06711941055783777
Position 8106: 0.06469555849882604
Position 5969: 0.05158340609749924
Position 726: 0.04560886378765528
Position 4889: 0.045545137979649784
Position 5807: 0.037146648944909065
Position 1551: 0.028610973282839593
Position 456: 0.025858735159205216
Position 9591: 0.024483668781661385
Position 2640: 0.023579567625234634
Position 1716: 0.023323248019422163
Position 2956: 0.0203504806511378
Position 5444: 0.020308747360833435
Position 1467: 0.020086862027170613
Position 6227: 0.019088694216701063
Position 1971: 0.018414645357399822
Position 6616: 0.018136604491367888
Position 5524: 0.017467220688913057
Position 6591: 0.01647872313689103
Position 1917: 0.014436844004843522
Position 5588: 0.013993709972625959
Position 1924: 0.01386968952631521
Position 5533: 0.011694585311691999
Position 4911: 0.01142629544654083
Position 5850: 0.008951998859164497
Position 2554: 0.008832909267383508
Position 2358: 0.008781667025605585
Position 2217: 0.008449579655419632
Position 5137: 0.007706036088728396
Position 5828: 0.007308335529289144
Position 6262: 0.00721810583978645
Position 2489: 0.007112249979899937
Position 1398: 0.006324853896306914
Position 2068: 0.006040719555852886
Position 9683: 0.0059568755494390545
Position 2444: 0.005009003258177751
Position 9340: 0.004086324951279833
Position 6122: 0.003911806182003381
Position 5879: 0.003775566863388178
Position 2645: 0.003655108099002961
Position 2169: 0.003419845384828414
Position 1255: 0.0033879845394419257
Position 2723: 0.003181123245219146
Position 5551: 0.003131214153398183
Position 530: 0.0031211367739069967
Position 8825: 0.0031109323878766044
Position 2035: 0.0030832937152471913
Position 6925: 0.003078805193646037
Position 5794: 0.0029235445340097315
Position 1667: 0.0028230450927766763
Position 3108: 0.0026915132502471047
Position 9219: 0.002674913488494063
Position 91: 0.0026007095136986844
Position 5834: 0.0021233496147774495
Position 713: 0.0017842373076527743
Position 9188: 0.0017596261792823355
Position 2322: 0.0017260905644171732
Position 710: 0.0017198832316462295
Position 1485: 0.001540982039764028
Position 1296: 0.001431972592098233
Position 3707: 0.0012474098495336005
Position 2123: 0.0012464930648062177
Position 3429: 0.0011650571775719892
Position 8030: 0.0011174778941573683
Position 703: 0.0010674334752144028
Position 8531: 0.0010443952905934601
Position 458: 0.0010089968857541756
Position 749: 0.0009718230977772
Position 732: 0.0009609785413269686
Position 740: 0.0009595333593513017
Position 4169: 0.0009396351829836795
Position 4055: 0.0008957989948810176
Position 3456: 0.0007701647337218924
Position 619: 0.0007693654487701579
Position 3174: 0.0007508706459426259
Position 3196: 0.000720030578266873
Position 1524: 0.0006518100102672775
Position 7436: 0.0006207566325388765
Position 343: 0.0006186142046278168
Position 2131: 0.0005957184546231354
Position 5592: 0.0005899711537668373
Position 5477: 0.0005526765772778112
Position 2099: 0.0005498344417980709
Position 1817: 0.0005438675920014401
Position 699: 0.0005264234869943118
Position 1426: 0.00048349666816956035
Position 426: 0.00045816029328625524
Position 1820: 0.0004399802464288876
Position 1748: 0.00039484375645957426
Position 2387: 0.00038472830275032566
Position 6284: 0.00038167157380124045
Position 2184: 0.000379846866191574
Position 2441: 0.00029371339804697247
Position 5451: 0.00026594361112496523
Position 2233: 0.00025855486162927686
Position 7484: 0.0002487241676160541
Position 2461: 0.00023153016611022635
Position 557: 0.00022713818047120622
Position 601: 0.0002262021449529004
Position 572: 0.0001762741003842917
Position 4867: 0.0001698653797683981
Position 1929: 0.00016214267392020452
Position 3373: 0.0001334441872742547
Position 1951: 0.0001241117511856721
Position 5716: 0.00011727453985922925
Position 2151: 0.00011227588538316598
Position 1095: 0.00011016868313297606
Position 755: 9.932070441764417e-05
Position 5633: 9.349659536260455e-05
Position 794: 9.343833935661965e-05
Position 421: 8.48204932795237e-05
Position 5778: 8.401301998843935e-05
Position 598: 7.643522405294132e-05
Position 1727: 6.541821382217868e-05
Position 258: 6.393379387167563e-05
Position 479: 5.0661259440899545e-05
Position 434: 3.495058333395122e-05
Position 2729: 3.0845835158341e-05
Position 494: 2.8400740235769168e-05
Position 356: 2.7421444416297576e-05
Position 791: 2.5330456455375785e-05
Position 1120: 2.4994689534717798e-05
Position 501: 2.4978187699779975e-05
Position 6043: 2.29440950197606e-05
Position 345: 2.2487599862218075e-05
Position 1053: 2.2358711392008667e-05
Position 233: 2.2001519464043468e-05
Position 203: 1.7737696313789237e-05
Position 1585: 1.7566144372071787e-05
Position 2760: 1.4258057000699375e-05
Position 636: 1.3821342320268605e-05
Position 1159: 1.0815209940512605e-05
Position 376: 8.891570485828362e-06
Position 350: 8.280052495330105e-06
Position 2803: 7.353694907193858e-06
Position 227: 6.882589258729953e-06
Position 105: 6.421002357994063e-06
Position 5739: 4.895255015056507e-06
Position 1504: 4.235088725859824e-06
Position 4926: 3.7205814562719497e-06
Position 641: 3.2644565782056758e-06
Position 369: 2.8323987007163003e-06
Position 577: 2.6612060909602045e-06
Position 467: 2.365270342844289e-06
Position 569: 2.348994664764116e-06
Position 511: 2.1759620785058136e-06
Position 273: 2.163806493271903e-06
Position 315: 1.6398935984669873e-06
Position 243: 1.4616695114937418e-06
Position 554: 1.4391835354408752e-06
Position 438: 1.3911035842897077e-06
Position 1493: 1.0157938033005518e-06
Position 940: 1.006218655092048e-06
Position 1884: 9.974431423561314e-07
Position 289: 9.499032223832411e-07
Position 118: 8.805834432899664e-07
Position 2369: 7.020067801657584e-07
Position 1805: 6.069546855775171e-07
Position 366: 3.4214454411340907e-07
Position 2079: 3.018964405407343e-07
Position 183: 3.012132724142015e-07
Position 319: 2.6665546470995595e-07
Position 209: 2.3676198897784082e-07
Position 2925: 1.249599637570515e-07
Position 829: 9.080566378362702e-08
Position 609: 6.8180731182782e-08
Position 285: 5.866309537333377e-08
Position 324: 4.979703974747198e-08
Position 801: 2.877126441230369e-08
Position 3081: 2.4660670484198694e-08
Position 948: 8.868518001830045e-09
Position 984: 8.354199716022031e-09
Position 5954: 4.368649836480538e-09
Position 294: 3.056938128549862e-11
Position 268: 2.6515328433463625e-11
Position 186: 2.0221172315158418e-11
Position 291: 1.8620697459984564e-11
Position 162: 1.7062015498786003e-11
Position 128: 8.060977257409043e-12
Position 297: 8.04013223130731e-12
Position 177: 3.0222871621801364e-12
Position 156: 3.0113106615145064e-12
Position 141: 2.3318264922841717e-12
Position 149: 6.547354378221682e-13
