Gene = CAPZB
Position 93: 8.006936433345886e-07
Position 158: 3.2489441854453676e-07
Position 1598: 2.583050349369773e-07
Position 225: 2.3026774453727438e-07
Position 172: 1.7731228545841044e-07
Position 349: 1.6569720282347503e-08
Position 404: 1.555537132107933e-08
Position 277: 1.101131204144962e-08
Position 295: 4.378156896262925e-09
Position 430: 6.993032226333554e-10
Position 619: 2.0486428398643403e-10
Position 456: 1.879218433402971e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 16304: 0.8138247519778313
Position 6274: 0.5080456015738438
Position 4126: 0.4588578690459048
Position 1438: 0.33471167215817327
Position 16868: 0.25531203997703605
Position 6630: 0.2059972714899883
Position 9346: 0.1574548041319227
Position 8438: 0.14380418364916595
Position 2411: 0.11726501716559647
Position 4129: 0.08924465017504588
Position 5431: 0.07019381178177084
Position 6587: 0.05950734149746624
Position 1111: 0.048544768772590716
Position 2054: 0.04841916504575532
Position 5399: 0.04234734713824531
Position 13407: 0.04199724590320947
Position 1242: 0.03365115179127756
Position 1488: 0.03075068311338102
Position 1167: 0.026849475005417896
Position 10491: 0.026078063313385677
Position 920: 0.026047269749771413
Position 5767: 0.020987239953530308
Position 907: 0.020631275919379927
Position 4069: 0.01532418767655397
Position 7826: 0.014448403685711514
Position 196: 0.014307366846209322
Position 2882: 0.01027991494302371
Position 2022: 0.009815804601727303
Position 1443: 0.007208195359315443
Position 9526: 0.006032663326318356
Position 843: 0.0041459175222091724
Position 1567: 0.003969956970829973
Position 2885: 0.0032312951267229706
Position 1180: 0.0031517620371686447
Position 444: 0.0030158909315495595
Position 2925: 0.0028375302088347225
Position 1402: 0.002752301585082198
Position 1674: 0.0017710415222167413
Position 7938: 0.0017039847283504233
Position 1766: 0.0016291411045692285
Position 1211: 0.0015744702055341814
Position 2292: 0.0013817284717884137
Position 1392: 0.001378414573404215
Position 4598: 0.0012694157519834118
Position 2430: 0.001027931927445523
Position 1345: 0.0010128286444293306
Position 970: 0.0010121845352337381
Position 409: 0.0009393477390248938
Position 2708: 0.0009080519227851495
Position 1692: 0.0008895669112624449
Position 1208: 0.0007279516684364448
Position 7367: 0.0007000141485248088
Position 4844: 0.0006720591129226001
Position 3293: 0.0006224614340069647
Position 724: 0.0005724242133753242
Position 2840: 0.0005629086048705592
Position 1044: 0.0005536743106290848
Position 1771: 0.0005404732657640658
Position 2944: 0.0005373283587221364
Position 1495: 0.0005340346139151433
Position 1740: 0.0004305627884067695
Position 477: 0.0003738445604216904
Position 3182: 0.000332625529438865
Position 3314: 0.0003321151079845161
Position 5244: 0.00025164005228165895
Position 2975: 0.00024447634760930796
Position 1406: 0.00022391773626648204
Position 3043: 0.00020882692393878289
Position 2711: 0.00020294926227247705
Position 1287: 0.00019955524469071896
Position 531: 0.00019471110017470937
Position 973: 0.000168545362327564
Position 319: 0.000164714167247799
Position 1823: 0.0001636194959328629
Position 1049: 0.00015091470061741625
Position 252: 0.00013348271818748714
Position 5017: 0.0001262249302092422
Position 597: 0.0001204378531177936
Position 1143: 0.00011333563205768183
Position 6124: 0.00010772048772304333
Position 199: 9.150153052383484e-05
Position 1004: 8.789280958500759e-05
Position 3806: 8.419257751620873e-05
Position 874: 7.26372652446318e-05
Position 356: 6.048047017906932e-05
Position 2006: 5.557679112751006e-05
Position 1117: 5.462210779269256e-05
Position 302: 5.162532741533253e-05
Position 1860: 4.834608669550258e-05
Position 773: 4.811785894830685e-05
Position 1348: 4.8076879692638394e-05
Position 804: 3.588841138845652e-05
Position 3962: 3.5573809373496955e-05
Position 933: 3.549719175369725e-05
Position 1456: 3.5166890205484714e-05
Position 1724: 3.050147931123145e-05
Position 3479: 2.9245975670246992e-05
Position 1250: 2.5673714623913233e-05
Position 1217: 2.519167243226257e-05
Position 559: 2.2390834746518592e-05
Position 1034: 2.1588066569530433e-05
Position 1274: 1.8702538100941692e-05
Position 1077: 1.4061605621436214e-05
Position 324: 1.1749013330501185e-05
Position 924: 7.823366696717348e-06
Position 231: 4.712655479346459e-06
Position 1538: 3.6747974816978743e-06
Position 762: 9.998446791586924e-07
Position 977: 4.942599622078446e-07
Position 940: 4.393788915042354e-07
Position 360: 3.9465216936118404e-07
Position 271: 3.8985086455560636e-07
Position 567: 3.8127105057249763e-07
Position 739: 2.929852382077257e-07
Position 415: 1.660346696074467e-07
Position 449: 8.702923518581807e-08
Position 482: 1.6787911687830123e-08
Position 547: 8.584884777100792e-09
Position 277: 6.537881998032828e-12
Position 329: 5.447758730062195e-12
