Gene = DHDDS
Position 456: 0.008821903738079936
Position 2089: 0.008122840812751463
Position 2318: 0.008005754760232662
Position 30197: 0.007413152684332659
Position 566: 0.007229615281468274
Position 33376: 0.005377375870371323
Position 29265: 0.004583628476465646
Position 605: 0.004492810320050065
Position 586: 0.0043856766123943425
Position 13859: 0.003591474392090218
Position 2342: 0.003241311422834592
Position 3658: 0.0030167107076946413
Position 5140: 0.00298224300198592
Position 28300: 0.0023902050180957214
Position 1046: 0.0023822923661680016
Position 29928: 0.0023691174218831348
Position 5816: 0.002174181576538694
Position 3794: 0.002171421970701507
Position 4254: 0.0021606294516592363
Position 5772: 0.002049118533568001
Position 6065: 0.0020279552953950176
Position 9923: 0.00195327299428133
Position 11845: 0.0018540543522597064
Position 10850: 0.0017784230663550212
Position 1012: 0.001647126109111175
Position 27874: 0.0014453371671605604
Position 14318: 0.001319308357834923
Position 11739: 0.0012686307785634975
Position 5709: 0.0012220899713817521
Position 11649: 0.0012061817809763155
Position 10939: 0.001172614534953373
Position 2110: 0.0010802931314406957
Position 22360: 0.0009678535406178896
Position 2516: 0.0009544381014084265
Position 29724: 0.0009311660928166965
Position 21053: 0.0009043397366486478
Position 19715: 0.0008200087051322675
Position 2399: 0.000720081606994116
Position 2161: 0.0007010454704906061
Position 16765: 0.0006688628103445097
Position 28538: 0.0005022050670863731
Position 16788: 0.0004758458221218569
Position 3672: 0.00045904618648420537
Position 1907: 0.00045539082080635416
Position 4917: 0.00040852670081580674
Position 2104: 0.0003585837460105966
Position 16480: 0.00032225668314558783
Position 19145: 0.0003209871384536998
Position 1009: 0.00028323280940207793
Position 3576: 0.00028082074470578015
Position 10245: 0.0002462243091973698
Position 10926: 0.0002350161088452102
Position 653: 0.00019562625235281246
Position 260: 0.00019388269743110905
Position 10874: 0.00018705951028008715
Position 609: 0.00017358295942956488
Position 1174: 0.00016614364509927977
Position 1148: 0.00014724824025041328
Position 7260: 0.00014061974203962558
Position 24062: 0.00013485800626790597
Position 22381: 0.00012444992556026098
Position 11254: 0.00012393833728730532
Position 22311: 0.00011611400275955
Position 20284: 0.00010402720878874297
Position 20244: 9.730137491997668e-05
Position 19195: 9.125311691403724e-05
Position 1903: 8.468917437996988e-05
Position 21619: 8.165516605471362e-05
Position 16334: 7.896861712342421e-05
Position 883: 7.34014561509815e-05
Position 15628: 7.293487772585645e-05
Position 1401: 7.088475768696621e-05
Position 3002: 6.551422338686953e-05
Position 19121: 6.171732027850858e-05
Position 17982: 5.8610493740384355e-05
Position 18002: 5.29231793621629e-05
Position 16382: 5.1987867220518327e-05
Position 9979: 4.991134104161689e-05
Position 20495: 4.330897975356364e-05
Position 486: 4.17574826941959e-05
Position 19298: 3.9460975322751224e-05
Position 1151: 3.7877886044035644e-05
Position 7329: 3.712821292749953e-05
Position 15385: 3.603978500842062e-05
Position 18624: 3.3446270860767746e-05
Position 18645: 3.238636264951515e-05
Position 19035: 2.621439770286369e-05
Position 1425: 2.509772491600502e-05
Position 727: 2.428679301181072e-05
Position 909: 2.3194102786999288e-05
Position 2036: 2.0948362550578924e-05
Position 17070: 1.9945207134373496e-05
Position 366: 1.9919144946766375e-05
Position 15886: 1.9804897350854365e-05
Position 19711: 1.947434963062683e-05
Position 17439: 1.835215685570604e-05
Position 824: 1.8022333503094825e-05
Position 16669: 1.7913245879620998e-05
Position 17510: 1.7351136862655368e-05
Position 16838: 1.6340664642563794e-05
Position 807: 1.5296416412185736e-05
Position 15913: 1.5259831780445794e-05
Position 1991: 1.0973995789554144e-05
Position 16000: 1.0907374626299714e-05
Position 237: 8.827372737742856e-06
Position 1014: 8.647285314332478e-06
Position 856: 8.283883649465738e-06
Position 410: 8.270686457219586e-06
Position 741: 8.009160116668014e-06
Position 281: 7.860083557393154e-06
Position 17551: 7.247714502099022e-06
Position 403: 7.034543412643033e-06
Position 17230: 5.5573922048515676e-06
Position 760: 5.341546271724948e-06
Position 15424: 4.598051211119969e-06
Position 15595: 4.513624597624522e-06
Position 11008: 4.407497514906961e-06
Position 480: 4.400561547873701e-06
Position 284: 4.093702243567998e-06
Position 16269: 3.6103613442042363e-06
Position 770: 3.5804492769100608e-06
Position 15807: 3.3032164469989616e-06
Position 17821: 3.278828653090637e-06
Position 273: 3.2485428212573004e-06
Position 183: 2.544476568475846e-06
Position 1883: 2.067425521914313e-06
Position 287: 1.5185929373107153e-06
Position 14228: 1.3197780623693278e-06
Position 161: 1.1798889689238795e-06
Position 1614: 9.810716074007334e-07
Position 200: 8.900315154608171e-07
Position 1086: 7.598265228115987e-07
Position 195: 6.204031853433605e-07
Position 144: 5.707618397365058e-07
Position 118: 3.9750945172006815e-07
Position 215: 3.4393193349564764e-07
Position 11367: 3.0682956931612103e-07
Position 15070: 2.887832579161513e-07
Position 15937: 2.8868337903405627e-07
Position 368: 2.5845788354193877e-07
Position 304: 2.3317412862194364e-07
Position 296: 1.8872618134406747e-07
Position 206: 1.4954590209346857e-07
Position 612: 1.366773849073554e-07
Position 121: 1.30491158545763e-07
Position 324: 1.0074185047546599e-07
Position 1180: 9.941431176957873e-08
Position 10116: 9.386764778089854e-08
Position 861: 8.789962997200628e-08
Position 138: 7.775827717471116e-08
Position 15143: 6.052333422910519e-08
Position 212: 5.592200775911214e-08
Position 629: 4.891767478498675e-08
Position 164: 4.770473809025866e-08
Position 693: 4.4366063478184984e-08
Position 321: 4.2781204194064225e-08
Position 107: 3.346540511025277e-08
Position 91: 3.285135758435253e-08
Position 291: 3.151010143404614e-08
Position 614: 3.1338714861389754e-08
Position 185: 2.561625206976335e-08
Position 792: 2.43039928564258e-08
Position 337: 1.8998432260575963e-08
Position 168: 1.6273357942159857e-08
Position 416: 1.558934803711914e-08
Position 219: 1.3114051986372599e-08
Position 347: 9.568161529342322e-09
Position 14417: 8.303489105692039e-09
Position 352: 4.62854804205449e-09
Position 96: 3.971758534383592e-09
Position 130: 3.631179559759476e-09
Position 888: 3.5394261759183732e-09
Position 178: 3.290982431284399e-09
Position 1220: 7.700149783837146e-10
Position 1063: 4.882636333490564e-10
Position 333: 8.169995444588853e-11
Position 340: 4.80599070009986e-11
Position 774: 2.6283586973674675e-11
Position 784: 1.711750745044903e-11
Position 421: 2.2327628296937123e-12
Position 669: 5.438754364609625e-13
