Gene = NEXN
Position 2167: 0.00028967153380009546
Position 1202: 0.0002577957006933233
Position 1140: 0.00024307790259020079
Position 2778: 0.00024166158313551508
Position 1877: 0.0001685989054010795
Position 275: 0.00012085571899796264
Position 1783: 0.00011364318773427086
Position 986: 9.571924307285045e-05
Position 1205: 8.897038157524751e-05
Position 673: 7.403605401627226e-05
Position 225: 5.2126139170142026e-05
Position 1696: 4.79071890708875e-05
Position 339: 2.6576616792214682e-05
Position 1020: 9.362090273174792e-06
Position 2792: 8.88631780956714e-06
Position 395: 4.724237794177148e-06
Position 227: 3.65534158081462e-06
Position 462: 2.8451714695769896e-06
Position 1043: 2.617561491588795e-06
Position 1957: 2.585092235627562e-06
Position 813: 9.717324219022202e-07
Position 947: 5.793055255096302e-07
Position 1065: 4.937709684216231e-07
Position 973: 4.018410476965972e-07
Position 994: 3.053410316318516e-07
Position 554: 2.1919521049810934e-07
Position 615: 1.7346712008845188e-07
Position 786: 2.8037959390945565e-08
Position 130: 2.7547514288629594e-09
Position 102: 3.2654246714391335e-10
Position 559: 2.446111692359542e-10
Position 510: 1.5618157016947104e-10
Position 177: 9.968829843400631e-11
Position 99: 9.463601108753343e-11
Position 171: 6.372054700813046e-11
Position 490: 3.308573793599902e-11
