Gene = CMSS1
Position 1164: 1.1868915729282873e-07
Position 221: 7.33387262278037e-08
Position 691: 6.29403250667689e-08
Position 112: 5.809815562787182e-08
Position 1580: 5.219798488571164e-08
Position 297: 4.3367355863710494e-08
Position 700: 2.158586376443986e-08
Position 739: 1.765855373647847e-08
Position 314: 9.901111125848108e-09
Position 410: 5.698735610764701e-09
Position 391: 4.6530704073911504e-09
Position 672: 3.74715382009625e-09
Position 565: 3.3560180997502787e-09
Position 760: 9.55067266824552e-10
Position 486: 9.172077112069944e-10
Position 29: 1.0230710973459821e-10
Position 480: 7.343527415815669e-11
Position 31: 2.937970524474026e-11
Position 49: 2.6814256674560624e-16
Position 3: 5.128085624262358e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 9382: 0.4911724283867873
Position 8721: 0.3521663484058662
Position 1554: 0.22341361389890935
Position 10997: 0.19786198515864653
Position 1191: 0.11525511083692708
Position 3347: 0.08392223765041654
Position 5151: 0.08114618653549902
Position 2626: 0.07667137611402867
Position 9148: 0.07053344322564184
Position 9085: 0.06906961072060809
Position 7967: 0.06905179495504228
Position 7988: 0.05646128799770351
Position 3291: 0.05340451090395211
Position 4476: 0.05069002531199438
Position 1446: 0.04224059639276003
Position 2382: 0.041548429012742354
Position 5173: 0.03374712181721762
Position 2640: 0.03367882107528593
Position 8749: 0.028310236263504786
Position 2407: 0.021519704358414323
Position 1125: 0.021002655360840478
Position 1305: 0.020282497274599104
Position 1398: 0.017895927685677847
Position 1712: 0.015662286536334176
Position 14417: 0.01538386533732103
Position 6736: 0.014082522713683265
Position 5001: 0.013472945749710264
Position 2544: 0.011283706813283782
Position 2547: 0.011085381245033476
Position 10235: 0.01049454321231265
Position 1147: 0.008734765549142506
Position 4536: 0.008398260071846067
Position 12166: 0.007557580296376174
Position 1580: 0.00685565382112863
Position 3552: 0.00619261721434318
Position 858: 0.006101128218868356
Position 11599: 0.005893241111915586
Position 6649: 0.005188653565946867
Position 2573: 0.005095686985475802
Position 3252: 0.004748815891378956
Position 3013: 0.0031836450343485133
Position 1250: 0.0031418285014890145
Position 545: 0.0030448124388360647
Position 3851: 0.0023157312518558323
Position 1481: 0.0022260298242331965
Position 7884: 0.0020246978785369053
Position 2525: 0.001966409755324349
Position 3490: 0.001841731238036938
Position 2979: 0.0016350898688686087
Position 9743: 0.001442259519994875
Position 3721: 0.001404603353510822
Position 2351: 0.0013412121788146224
Position 2806: 0.0012531127114322627
Position 5354: 0.0012285655514800602
Position 1598: 0.001226466123718726
Position 1564: 0.0011642543868848696
Position 2731: 0.0009217210077292773
Position 1152: 0.0008498502405636016
Position 7963: 0.0007036069419041458
Position 5329: 0.0006787642640033386
Position 309: 0.0006629516631570276
Position 1070: 0.0006353369494095808
Position 7784: 0.000568056708752654
Position 7692: 0.0005658335292649207
Position 1602: 0.000564201452657045
Position 466: 0.00047970968511959613
Position 6797: 0.00046427428495954834
Position 517: 0.00045409773278064377
Position 3019: 0.00045322445017067234
Position 5814: 0.0003483434568347864
Position 6655: 0.0003377309848037654
Position 3532: 0.00032895571591085336
Position 6109: 0.00032640726453803484
Position 5869: 0.00029453982006668
Position 1208: 0.0002895751855806062
Position 1049: 0.00026594800440930203
Position 2226: 0.00024122978530734772
Position 418: 0.0002186514858750021
Position 5490: 0.00020652083816880576
Position 3826: 0.00019535522923690938
Position 5224: 0.00019041195287703458
Position 384: 0.00016589361379960166
Position 1894: 0.00016387433036877568
Position 1149: 0.00015318711739130333
Position 999: 0.00014815495315157132
Position 2823: 0.00013606049569944004
Position 306: 0.00012843462365112382
Position 1965: 0.00012374813352433576
Position 1687: 0.0001158213959744604
Position 405: 0.00011216963414990583
Position 1748: 8.330254992079568e-05
Position 1531: 6.916568603601613e-05
Position 577: 6.698742494502651e-05
Position 1346: 6.287252057608889e-05
Position 805: 5.8150889354137674e-05
Position 2877: 5.08906925260552e-05
Position 677: 4.687260763688699e-05
Position 1523: 4.615138653395887e-05
Position 2702: 4.592274061680123e-05
Position 2266: 4.182522909125629e-05
Position 2481: 3.910787083022861e-05
Position 623: 3.378443065790888e-05
Position 1021: 2.9807090804202568e-05
Position 1311: 2.826760598819377e-05
Position 5177: 2.4433904145339152e-05
Position 422: 2.38156841099713e-05
Position 441: 2.069465012899664e-05
Position 1507: 1.5740606925840963e-05
Position 605: 1.5185336532725413e-05
Position 754: 1.4312183279471811e-05
Position 1457: 1.405858396379408e-05
Position 921: 1.143306050782989e-05
Position 802: 8.284948483537993e-06
Position 1018: 6.890989513118291e-06
Position 958: 6.7635410756439455e-06
Position 1156: 4.700941813854495e-06
Position 718: 4.26417083508887e-06
Position 495: 1.395687107165733e-06
Position 1054: 8.363573652413177e-07
Position 1318: 6.0665244165138e-07
Position 388: 2.4090647407243585e-07
Position 551: 2.2951266467635334e-07
Position 491: 1.3195555954282968e-07
Position 723: 8.164405613023365e-08
Position 1489: 6.84897279344496e-08
Position 480: 6.140893710623166e-08
Position 476: 5.7242964126000254e-08
Position 827: 5.373826455650502e-08
Position 338: 2.9571998619871116e-08
Position 270: 8.673358693390517e-09
Position 426: 8.051871381608905e-09
Position 562: 5.998082519733925e-09
Position 559: 4.7129276585352895e-09
Position 685: 3.773441553527252e-09
Position 361: 2.3973038417929716e-09
Position 330: 2.2077322078903527e-09
Position 493: 7.620776124230647e-10
