Gene = LVRN
Position 1229: 3.450633937237187e-05
Position 888: 3.067122413974951e-05
Position 453: 2.5189666626553392e-05
Position 8953: 2.5175730004868843e-05
Position 315: 2.398172078778076e-05
Position 6167: 2.082123525711704e-05
Position 9325: 2.032699878398243e-05
Position 7870: 1.950407461867287e-05
Position 833: 1.820652894400342e-05
Position 5727: 1.6186210074696585e-05
Position 5752: 1.4944947995471517e-05
Position 813: 1.4401042615946508e-05
Position 6884: 1.349710465474006e-05
Position 6734: 1.2443787784935738e-05
Position 7808: 1.18113787830789e-05
Position 1470: 1.1283069107904271e-05
Position 7055: 9.997020896050177e-06
Position 377: 7.3865999165633166e-06
Position 2587: 5.216921608124192e-06
Position 594: 4.5959310429418685e-06
Position 4878: 4.114765991393785e-06
Position 6120: 4.099026404105064e-06
Position 6139: 2.904339201324569e-06
Position 4064: 2.271445605606669e-06
Position 1592: 1.801318756022427e-06
Position 1930: 1.7295086776583455e-06
Position 318: 1.6805173162489379e-06
Position 4673: 1.5168060273514693e-06
Position 6290: 1.3976507773257e-06
Position 1551: 1.376253373448975e-06
Position 4538: 1.2895511016707964e-06
Position 1152: 1.0411458699409877e-06
Position 1616: 8.888342622520277e-07
Position 1977: 8.506870535702639e-07
Position 4117: 8.467788497200818e-07
Position 3423: 6.215054709021885e-07
Position 2319: 4.299445207147861e-07
Position 1862: 3.3467081365045534e-07
Position 1646: 2.546696352048163e-07
Position 2267: 2.1132895096062457e-07
Position 2428: 1.51419738565134e-07
Position 1775: 1.4231700715318338e-07
Position 2132: 1.2168977597204416e-07
Position 1129: 3.987539605899847e-08
Position 2023: 2.987080024884019e-08
Position 1112: 1.5604279216143947e-08
Position 278: 6.7414845223427335e-09
Position 354: 5.519460300247154e-09
Position 358: 5.471856800194937e-09
Position 264: 5.4541093068451e-10
Position 193: 5.124044856838736e-10
Position 140: 2.095301397658594e-10
Position 246: 1.9757952000907984e-10
Position 470: 1.6383377935122726e-10
Position 585: 7.414127634054019e-11
Position 480: 4.624303202764342e-11
Position 289: 2.2173457039251502e-11
Position 732: 1.2860113697021259e-11
Position 166: 9.5074300008482e-12
Position 145: 8.338111154186979e-12
Position 294: 7.117113940242592e-12
Position 158: 2.8313596705671084e-13
