Gene = CSPG5
Position 15137: 0.00400063912577975
Position 1329: 0.0029739663124931552
Position 9108: 0.002882440927059092
Position 1344: 0.0027302237911492064
Position 1948: 0.002442293447889616
Position 528: 0.002408772176208633
Position 3796: 0.0023775700870649202
Position 5429: 0.0022990013503517742
Position 3785: 0.002167099796477446
Position 5530: 0.002128504436057179
Position 6356: 0.002088392566771541
Position 9068: 0.0020671226708281957
Position 1460: 0.0016412118662089447
Position 16816: 0.001597611314198985
Position 3382: 0.001565195663642224
Position 14294: 0.0015637466093671776
Position 6098: 0.001499802171694243
Position 832: 0.0013379598586483815
Position 8301: 0.0013319237358938659
Position 777: 0.0010805033232379445
Position 3150: 0.0010521482503342845
Position 3201: 0.0010337036633875096
Position 3799: 0.0009142621914108887
Position 3598: 0.0008489726466419544
Position 2343: 0.0007967154598912612
Position 984: 0.0007937430326341615
Position 13295: 0.0007522472766246248
Position 3174: 0.0007045167949526538
Position 11943: 0.000661894672733862
Position 2249: 0.0006455339361249509
Position 5533: 0.000628763634634941
Position 8982: 0.0006091675501628187
Position 1784: 0.0005877226617846364
Position 1168: 0.0005791054235380461
Position 8420: 0.0005359369248034075
Position 3246: 0.0005146688747369695
Position 543: 0.0004989294045910023
Position 397: 0.00047496512020582564
Position 3208: 0.00046385258565953
Position 6459: 0.00039820959963326585
Position 12973: 0.00035917002183929103
Position 8339: 0.0003567141320902417
Position 3273: 0.0003535695245863636
Position 3129: 0.00023889342080074002
Position 1030: 0.00022179655786742298
Position 7732: 0.00021989573842689145
Position 553: 0.00021247548481332263
Position 511: 0.00018015728510966742
Position 393: 0.00015240844627784645
Position 351: 0.0001508459341573307
Position 11191: 0.00014596852901303212
Position 7703: 0.0001411368667188746
Position 3162: 0.0001383358846009768
Position 750: 0.00011748602475695806
Position 9712: 0.000112192516022646
Position 8747: 9.107127499437786e-05
Position 1416: 8.998258523184429e-05
Position 781: 8.86030924181281e-05
Position 1195: 8.762111516773175e-05
Position 3334: 8.649404343722027e-05
Position 12144: 5.74096355921346e-05
Position 1061: 5.491073352133104e-05
Position 8842: 5.1511458740032094e-05
Position 1300: 5.143343974862304e-05
Position 8460: 4.9693601703976385e-05
Position 9497: 4.558365701037749e-05
Position 3311: 3.8349470913883167e-05
Position 766: 3.053716529804037e-05
Position 1022: 2.5238916826885283e-05
Position 8427: 2.1907082141087937e-05
Position 8304: 1.9986817281110174e-05
Position 786: 1.895216362236328e-05
Position 677: 1.862165057116806e-05
Position 673: 1.7457768849170946e-05
Position 959: 1.58425181200766e-05
Position 8137: 1.534107743624177e-05
Position 1138: 1.3596403536246153e-05
Position 3498: 1.2610016404625294e-05
Position 3409: 1.1976248763454807e-05
Position 447: 1.1004236510442397e-05
Position 356: 9.577759965477076e-06
Position 1165: 9.40388223003355e-06
Position 662: 9.063989371379312e-06
Position 3366: 8.880279980950858e-06
Position 574: 7.992713186180516e-06
Position 708: 7.878369292109135e-06
Position 417: 7.595092992722704e-06
Position 454: 7.564446333283565e-06
Position 919: 7.23316221095516e-06
Position 615: 5.804143919121861e-06
Position 229: 4.8354789990276915e-06
Position 3492: 3.475238123415922e-06
Position 144: 2.386782555162131e-06
Position 599: 1.714348531756574e-06
Position 176: 1.5629215338034842e-06
Position 665: 1.5394087901846883e-06
Position 558: 1.5229133303937345e-06
Position 860: 1.4434843652576924e-06
Position 2811: 1.1217852669740092e-06
Position 624: 9.593060295681971e-07
Position 715: 8.515227088109589e-07
Position 1175: 7.555211491454884e-07
Position 721: 7.116477767680104e-07
Position 235: 6.624505671899959e-07
Position 688: 6.495806934666273e-07
Position 317: 6.255088815356805e-07
Position 925: 5.348889643432611e-07
Position 353: 4.751685821610386e-07
Position 632: 4.6524226060806044e-07
Position 242: 4.3068092322402063e-07
Position 695: 4.1607554317296533e-07
Position 201: 4.03919956393035e-07
Position 3924: 3.080937364226382e-07
Position 413: 2.1587860820933874e-07
Position 266: 1.3985331046975475e-07
Position 269: 1.1319456989433922e-07
Position 419: 8.339672084498222e-09
Position 286: 6.697333681227648e-09
Position 133: 6.149493489047273e-09
Position 261: 4.9898301953627204e-09
Position 322: 9.410126542421456e-10
Position 579: 4.8865746579702e-10
Position 188: 3.100857423693556e-12
Position 193: 3.0629838513716716e-12
Position 148: 2.30981650194069e-12
Position 271: 1.169758808742306e-13
Position 159: 1.1536252352576568e-13
Position 153: 1.1194477881630237e-13
Position 250: 7.357666960060528e-14
Position 214: 5.1454427871005486e-14
Position 206: 4.71247619165227e-14
Position 291: 3.5171555337754533e-14
Position 245: 1.505399009820148e-14
Position 156: 8.994721359742213e-15
Position 329: 7.104799521846396e-15
Position 282: 6.857178695587821e-15
Position 163: 6.391289910099824e-15
Position 218: 2.9736202146108714e-15
Position 119: 2.501345692744274e-15
Position 104: 1.1466814727068976e-15
