Gene = SAXO1
Position 2005: 1.56935170077446e-05
Position 203: 1.5044066514480115e-05
Position 541: 1.4703246070632123e-05
Position 261: 1.213143879749348e-05
Position 7467: 4.372955949335509e-06
Position 3576: 1.8787160734246677e-06
Position 4250: 1.2414358893903555e-06
Position 1820: 7.61643416039584e-07
Position 739: 7.477544035234956e-07
Position 1872: 6.158726165389935e-07
Position 235: 4.4490945988724565e-07
Position 1385: 3.391110798377653e-07
Position 744: 2.641393607539128e-07
Position 675: 1.0172661204899915e-07
Position 783: 9.912012688650942e-08
Position 649: 6.6226930951935e-08
Position 157: 6.183273203309275e-08
Position 285: 6.092092110348788e-08
Position 134: 5.821789382285023e-08
Position 269: 5.787827334349977e-08
Position 640: 4.148629225065643e-08
Position 916: 4.0896550187024743e-08
Position 114: 3.846737040486811e-08
Position 251: 3.683487771550118e-08
Position 393: 3.667227371652407e-08
Position 1793: 3.5592809140591616e-08
Position 1790: 3.497547018726348e-08
Position 608: 2.3724480647140784e-08
Position 103: 2.2771177488740124e-08
Position 177: 2.064683925501296e-08
Position 1279: 1.9439733890746215e-08
Position 1297: 1.7683810599927874e-08
Position 792: 1.5015137825126243e-08
Position 225: 8.870683703277014e-09
Position 721: 7.24863681436901e-09
Position 121: 6.709944982182516e-09
Position 383: 6.037684387076304e-09
Position 365: 4.8789685867122965e-09
Position 697: 4.72094893325272e-09
Position 873: 4.607158835032878e-09
Position 291: 4.4960094367160475e-09
Position 322: 2.5610320777675966e-09
Position 723: 1.8302443122449993e-09
Position 552: 1.6499072435892482e-09
Position 336: 1.5656362368477952e-09
Position 186: 1.0649726302307789e-09
Position 106: 1.0040998793980362e-10
