Gene = SPATA31D4
Position 882: 0.00011076614049218137
Position 1804: 0.00010728535475156336
Position 700: 9.974917476519722e-05
Position 609: 9.572399365618956e-05
Position 1087: 9.424781231767693e-05
Position 657: 9.091842729154119e-05
Position 1521: 8.93539284580625e-05
Position 987: 8.797070930089559e-05
Position 277: 8.642772349634479e-05
Position 391: 8.44630585500361e-05
Position 1247: 8.192990124185833e-05
Position 903: 8.020247276803185e-05
Position 835: 6.683293933954786e-05
Position 1595: 5.5767946246220685e-05
Position 1100: 5.4356925282730724e-05
Position 1335: 4.1422135901968773e-05
Position 952: 2.3470178723558025e-05
Position 527: 2.2763516884599685e-05
Position 1605: 1.935065436706189e-05
Position 1401: 1.5623925183409806e-05
Position 423: 1.4637914792464904e-05
Position 298: 4.6368911420811575e-06
Position 440: 2.9126242807312802e-06
Position 494: 2.727286362652585e-06
Position 907: 2.692169697238857e-06
Position 714: 2.4329750861667946e-06
Position 767: 1.8979618938026376e-06
Position 279: 1.7230591540266033e-06
Position 185: 1.592802496525454e-06
Position 913: 1.5214325470123639e-06
Position 370: 1.519608048043783e-06
Position 309: 1.5167177630107874e-06
Position 523: 1.4233572000085893e-06
Position 360: 1.3751350529257779e-06
Position 499: 1.2535890415342098e-06
Position 764: 1.1225897361026673e-06
Position 363: 1.060533906856383e-06
Position 471: 1.0464888283153599e-06
Position 417: 9.29602473288665e-07
Position 305: 6.156835379851541e-07
Position 415: 4.6378619819275434e-07
Position 314: 1.4071333230300615e-08
Position 212: 1.2531162161457803e-08
Position 475: 1.3899091383777507e-09
Position 190: 5.972021973252211e-10
Position 473: 3.704177401324451e-11
Position 307: 5.177707729872156e-12
Position 216: 1.737801259524314e-14
