Gene = RGP1
Position 654: 8.6459404252768e-05
Position 3379: 8.221258748828033e-05
Position 284: 7.252772149241123e-05
Position 730: 7.235154507916289e-05
Position 233: 6.818172612834117e-05
Position 1351: 6.223029646378271e-05
Position 332: 6.12252597768e-05
Position 2191: 4.830083986650154e-05
Position 605: 4.5827182876725706e-05
Position 2120: 2.8569260175954617e-05
Position 478: 1.6196403185071025e-05
Position 1428: 1.3601934369240832e-05
Position 291: 1.2297931249014152e-05
Position 2141: 1.2291351412008713e-05
Position 628: 1.2239247028243668e-05
Position 487: 1.2055385511932717e-05
Position 1168: 9.243599361633756e-06
Position 254: 6.700756728384727e-06
Position 522: 5.041862039161043e-06
Position 2732: 3.7267615926995065e-06
Position 484: 3.666023034096895e-06
Position 918: 3.2325723215129895e-06
Position 3181: 2.5420082512058044e-06
Position 219: 5.115027495810016e-07
Position 170: 3.826107097347469e-07
Position 2840: 2.581524304069563e-07
Position 733: 1.8468973678340038e-07
Position 216: 1.2191579109519123e-07
Position 538: 1.0362811280818953e-07
Position 531: 9.796486086049387e-08
Position 165: 4.6127740568029596e-08
Position 186: 2.773960799244162e-08
Position 463: 1.7867105448371707e-08
Position 129: 1.3764110451191136e-08
Position 256: 8.403394535916152e-09
Position 176: 4.582163711715721e-09
Position 1905: 2.4435365783696867e-09
Position 181: 1.911975494010425e-09
Position 625: 1.1443658231232339e-09
Position 121: 8.129539143901682e-11
