Gene = UTP15
Position 13713: 0.0005143289147322108
Position 2907: 0.00051322087388298
Position 20: 0.0003391971822659669
Position 806: 0.00028352818003288884
Position 524: 0.0002811031273273224
Position 327: 0.00027581403144267283
Position 1293: 0.0002354455143220904
Position 560: 0.00023214527118632598
Position 2330: 0.00018511495287423828
Position 2043: 0.00017084952075043604
Position 1304: 0.0001630098073491839
Position 14236: 6.120257611072641e-05
Position 14019: 6.088084008482959e-05
Position 3886: 3.524889906530196e-05
Position 740: 2.870126613760407e-05
Position 133: 2.002945935458253e-05
Position 378: 1.173387375960876e-05
Position 90: 8.043735247615013e-06
Position 13813: 7.675516823463608e-06
Position 141: 4.477469861193256e-06
Position 38: 3.770665947715706e-06
Position 77: 2.637019788352084e-06
Position 36: 2.4808757434800403e-06
Position 228: 1.7296296712672608e-06
Position 113: 1.4787990349939508e-06
Position 571: 1.1825424043599996e-06
Position 146: 9.868566828119838e-07
Position 517: 8.042660704591495e-07
Position 166: 3.1858732668232976e-07
Position 554: 1.6982558573242704e-07
Position 300: 9.45052924070494e-08
Position 274: 5.447866298798128e-08
Position 226: 4.86404061047948e-08
Position 125: 4.4106403315446244e-08
Position 595: 1.0058055921285908e-08
Position 4: 3.327210781382554e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 13275: 0.8710120033243999
Position 1520: 0.7894711498673989
Position 4844: 0.7418780600818099
Position 2678: 0.7159832492685981
Position 14135: 0.7023994985956603
Position 13009: 0.6782978720894868
Position 13575: 0.5019449535408286
Position 11142: 0.40989097252631346
Position 11210: 0.3959685158202397
Position 12114: 0.3338583764004239
Position 3755: 0.32116512094214317
Position 13029: 0.2764613066759622
Position 14872: 0.26392750978009233
Position 11920: 0.2524311189884803
Position 4812: 0.2477834463694724
Position 5226: 0.2022803381836038
Position 2493: 0.1971319879694295
Position 11177: 0.16672681716261684
Position 2446: 0.14418628681912887
Position 16045: 0.11717097383421124
Position 3129: 0.1032181666657459
Position 3078: 0.09513334096332313
Position 15198: 0.07836270522502164
Position 3337: 0.07818479695190117
Position 13523: 0.06371677560699918
Position 15038: 0.06111315359578149
Position 2309: 0.06035657012128825
Position 11380: 0.05459410051585561
Position 2736: 0.053796957346232445
Position 3560: 0.05026634283473567
Position 2505: 0.050145055547248484
Position 1162: 0.04069527274629301
Position 11976: 0.040508802231201395
Position 1094: 0.03934137107371422
Position 13323: 0.03795719769778583
Position 15337: 0.035225081680056274
Position 5094: 0.03177362649702877
Position 369: 0.03015558471787042
Position 11932: 0.030090923253248462
Position 13293: 0.029269855478163007
Position 260: 0.028437098202331763
Position 2239: 0.026597646819529797
Position 13495: 0.026454703578939014
Position 12968: 0.02543664114960643
Position 14458: 0.02512090625431523
Position 3276: 0.024809952392376617
Position 2627: 0.02473628896106169
Position 15068: 0.02205125162348779
Position 1569: 0.021341089923213066
Position 4112: 0.021310983830439185
Position 5186: 0.021271083111451632
Position 14822: 0.01996001410433268
Position 1586: 0.01973061588569683
Position 13211: 0.01962412763626009
Position 521: 0.019613915412709543
Position 16050: 0.019425545448618232
Position 14666: 0.01909352538673418
Position 11408: 0.018142715747335395
Position 15333: 0.017717551303637617
Position 13538: 0.015480348269598274
Position 2035: 0.015345111274295851
Position 1442: 0.015058140577233266
Position 1885: 0.013717523138481293
Position 13865: 0.012574327585828136
Position 2005: 0.012556208523751184
Position 5259: 0.011990221075196405
Position 14631: 0.011136410623024375
Position 3639: 0.01099705603669504
Position 1974: 0.010677898300855434
Position 12620: 0.010127864061477946
Position 3146: 0.009766215173963888
Position 16066: 0.009012441461601049
Position 15679: 0.008548057195754863
Position 3097: 0.008546245802678583
Position 1778: 0.008188329080234027
Position 5101: 0.006202673155791449
Position 2032: 0.005401065311694909
Position 650: 0.005306752093034929
Position 1906: 0.005107331576327189
Position 15357: 0.005013149264956942
Position 2058: 0.004872710777443459
Position 1133: 0.004839942976653892
Position 2101: 0.004838764837336152
Position 16099: 0.004758248738443914
Position 1379: 0.0044162250168206536
Position 15108: 0.004325293062897891
Position 4116: 0.004136317515093968
Position 2082: 0.004095194130443415
Position 300: 0.00406064945100232
Position 5054: 0.003973145788201831
Position 1527: 0.003940168259905105
Position 1867: 0.003899516956608577
Position 3760: 0.003688654343908621
Position 2002: 0.0035142992925001706
Position 12184: 0.0033417348296831007
Position 1179: 0.0032653214225336095
Position 1398: 0.003057967239238262
Position 315: 0.002954980227948196
Position 2181: 0.002772773912524501
Position 13682: 0.0025670323629020672
Position 14891: 0.0021372159353598885
Position 1810: 0.002052386369677556
Position 326: 0.001981020397535693
Position 2575: 0.0018637197667453183
Position 2706: 0.0017452410896355232
Position 1618: 0.0016826425894869979
Position 1911: 0.0015468915811921633
Position 15310: 0.0015308102964843606
Position 2550: 0.0015091981807976683
Position 14699: 0.0014836211136401497
Position 2524: 0.001472570690574148
Position 2511: 0.0011837740855933118
Position 1987: 0.0011831215402044576
Position 14330: 0.0011413245125670788
Position 14198: 0.0010252891768108973
Position 2978: 0.0010060515613989165
Position 13363: 0.0009355091729790153
Position 3481: 0.0008415349901162684
Position 2119: 0.0007765327392147854
Position 2742: 0.000757032395727823
Position 980: 0.0007182459658888619
Position 13716: 0.0006659052083972842
Position 13713: 0.00044858865040432364
Position 12858: 0.0004316899040829876
Position 1807: 0.00042477773902408096
Position 13639: 0.00039032414718647546
Position 1102: 0.00033099230631151294
Position 1531: 0.00031389059479775255
Position 13546: 0.0003052210422605966
Position 3300: 0.0002895947604078192
Position 1043: 0.000231961559302202
Position 13481: 0.00022839521724997333
Position 2911: 0.00022698779832294145
Position 962: 0.00021136089125176803
Position 13588: 0.00016558911284593578
Position 577: 0.00015115683994798397
Position 2766: 0.00014202832940509046
Position 1749: 0.00013354683692197992
Position 1055: 0.00012523733273388113
Position 13473: 0.00011617321333863421
Position 559: 0.00011585358191328322
Position 445: 0.00010148633020464524
Position 3058: 9.657216351369489e-05
Position 893: 9.086331601782478e-05
Position 832: 8.691160068957475e-05
Position 996: 8.679320925131717e-05
Position 686: 8.602042366893256e-05
Position 13679: 8.434522178022447e-05
Position 2129: 7.192807443381388e-05
Position 269: 7.165525964704566e-05
Position 1453: 6.523234272466084e-05
Position 1027: 5.878743332772406e-05
Position 13838: 5.667012381535442e-05
Position 166: 5.5840387044095105e-05
Position 818: 4.526499763737041e-05
Position 3004: 4.142286076667246e-05
Position 385: 3.612226950133409e-05
Position 759: 3.326693549343675e-05
Position 397: 2.6941310756854164e-05
Position 528: 2.684215334940029e-05
Position 584: 2.6737942499847527e-05
Position 548: 2.3186380976364847e-05
Position 524: 2.1334583249969798e-05
Position 1916: 2.091420548964205e-05
Position 1457: 1.7847954358033986e-05
Position 1323: 1.779098636327007e-05
Position 1301: 1.700767545601526e-05
Position 138: 1.0799977776494912e-06
Position 938: 1.0525825252289542e-06
Position 435: 9.608464694790207e-07
Position 811: 8.946520110879178e-07
Position 378: 8.017241076737748e-07
Position 483: 6.926346120491805e-07
Position 656: 6.330986659533584e-07
Position 13182: 6.193586134760356e-07
Position 13409: 1.367073610934861e-07
Position 196: 8.874309037501584e-08
Position 95: 8.504531279469911e-08
Position 201: 8.084653797179398e-08
Position 171: 3.53011574342185e-08
Position 272: 2.9347954717103203e-08
Position 175: 1.713144002586143e-08
Position 100: 3.975184864413163e-09
Position 554: 1.947905953073031e-09
Position 181: 1.5236048637169838e-09
Position 274: 1.0644359016367597e-09
Position 113: 1.0609914489966542e-09
