Gene = CTBS
Position 2573: 0.0006031366182723375
Position 2644: 0.0005518590043260251
Position 4200: 0.0004013091704117547
Position 4595: 0.0001389676801150879
Position 3744: 0.0001367358432481581
Position 1158: 0.00011795388138226839
Position 1537: 0.00011031224121129287
Position 1082: 9.229656047854918e-05
Position 10305: 8.68792711792434e-05
Position 1913: 6.388646353261497e-05
Position 409: 4.9640955584087376e-05
Position 10048: 4.758718695034044e-05
Position 1587: 4.5982973835904055e-05
Position 110: 3.9459141590982235e-05
Position 445: 3.749148403752172e-05
Position 760: 3.072093452799788e-05
Position 6712: 3.054194620569185e-05
Position 616: 2.8994707890443794e-05
Position 1555: 1.5096080365952556e-05
Position 2173: 1.475314527426878e-05
Position 3029: 1.3479166140545258e-05
Position 633: 9.943138605970374e-06
Position 2543: 5.784324028884118e-06
Position 11635: 5.0457967341020694e-06
Position 2336: 4.9778822437848526e-06
Position 2753: 4.779571327989492e-06
Position 11460: 1.2586263182251757e-06
Position 82: 9.112891330318081e-07
Position 312: 3.644118555976744e-07
Position 103: 5.8158621562402944e-08
Position 533: 5.090295375615729e-08
Position 9194: 4.495219687659344e-09
Position 356: 2.33817516675797e-09
Position 51: 2.2298382597567505e-09
Position 459: 1.1804630382800452e-09
Position 531: 3.844904230913707e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 8451: 0.9386026344413818
Position 11045: 0.9341384989039718
Position 3743: 0.6438260267294984
Position 4324: 0.5015778165517889
Position 10631: 0.33360152895341083
Position 4364: 0.29400535621817453
Position 10549: 0.2609500888664066
Position 19264: 0.2384409158433586
Position 3797: 0.22716279087383837
Position 13994: 0.20600283244532164
Position 2599: 0.15721811311055417
Position 21384: 0.12162079183597352
Position 20576: 0.11655763070382132
Position 3519: 0.11440567271499397
Position 6168: 0.1008696626681988
Position 3767: 0.09797216386962797
Position 3463: 0.09680215444953448
Position 16450: 0.08548837123524632
Position 11909: 0.08304922215440806
Position 8157: 0.0711878075980285
Position 22779: 0.04958558180881144
Position 4775: 0.04830217084174218
Position 3572: 0.04737490407259154
Position 4697: 0.04321790905955875
Position 13666: 0.03971109596123287
Position 8102: 0.03806137449612896
Position 379: 0.03789449336172571
Position 14387: 0.03787064523705156
Position 10568: 0.03606865138021312
Position 11309: 0.03251571906663794
Position 8467: 0.03083537622475693
Position 15566: 0.03026914217823958
Position 11095: 0.02933045453635998
Position 4733: 0.028158123529401915
Position 2805: 0.026784448554043983
Position 21951: 0.025870824462156054
Position 10159: 0.023364294142402334
Position 8481: 0.01876595789004676
Position 16609: 0.01749867076188943
Position 4153: 0.01697707646637868
Position 3353: 0.016449498504585457
Position 20354: 0.015577291092344462
Position 4341: 0.015250634914179042
Position 5758: 0.012847228744033925
Position 4327: 0.011322530179889722
Position 10998: 0.010569462871005198
Position 10400: 0.010144296698568216
Position 3143: 0.009953644029347867
Position 15590: 0.009798010568570568
Position 4486: 0.009408140293276796
Position 13521: 0.009395414607394315
Position 17756: 0.009380476792411304
Position 8736: 0.00936548461398193
Position 2631: 0.00920114827160055
Position 328: 0.009039711323273088
Position 3649: 0.008945913097693584
Position 6834: 0.008605012289728738
Position 4905: 0.006820533992857906
Position 5696: 0.006543251958787758
Position 10800: 0.005501000095795117
Position 8521: 0.005213663478425875
Position 12162: 0.0051436230284425885
Position 18221: 0.005003939248569107
Position 11106: 0.004959600094889118
Position 2452: 0.004916422264679559
Position 13591: 0.004792967222119656
Position 2573: 0.0046681422270059576
Position 4623: 0.004161772899133127
Position 4305: 0.003903982104741101
Position 4847: 0.003828459131522426
Position 5772: 0.003434845400561289
Position 13178: 0.0033369477556399393
Position 6027: 0.0032442374962543064
Position 11367: 0.0031006584476980558
Position 12208: 0.0030382129288424207
Position 13465: 0.0029719812274989228
Position 4429: 0.0029627463664159207
Position 11070: 0.0027719796849638052
Position 17303: 0.0027688198800643804
Position 16487: 0.002766835035574368
Position 10181: 0.0027092196783861035
Position 4251: 0.002603048631155537
Position 10371: 0.0024104981918815697
Position 7920: 0.0023596051829392704
Position 12854: 0.002153521244482944
Position 12382: 0.0020768879399153083
Position 1186: 0.0019532515728413937
Position 6907: 0.0018910480151445811
Position 13315: 0.0017757895680372707
Position 2479: 0.0017579476803133828
Position 448: 0.0017114905920796713
Position 2274: 0.0017103338977430855
Position 764: 0.0015455400538915201
Position 3189: 0.0015248718103531625
Position 11846: 0.0014527603712693878
Position 3283: 0.0014057959637531862
Position 12067: 0.0013780786554035038
Position 4127: 0.0013306511634071248
Position 10089: 0.001272094445181629
Position 7017: 0.001174596163810899
Position 11271: 0.0010765904709817736
Position 89: 0.001061774614415385
Position 4928: 0.0010200269428409213
Position 8842: 0.001015274376918735
Position 2514: 0.000990522079877605
Position 1065: 0.0009642380835105241
Position 5061: 0.0009468860189101186
Position 3992: 0.0009222999027345263
Position 1130: 0.000916655008206351
Position 11443: 0.0009057236109258533
Position 1248: 0.0008955955459905168
Position 5021: 0.0008871496022343328
Position 10440: 0.0008184574625176128
Position 483: 0.000755825272458784
Position 13831: 0.0007552829492252775
Position 651: 0.0007361629307960558
Position 9786: 0.0006763615576255839
Position 3249: 0.0006693326371507713
Position 11576: 0.0006472950917422285
Position 3384: 0.0006437267175428715
Position 12900: 0.0004927102019846698
Position 4435: 0.0004538526218217078
Position 1069: 0.00043494313496127477
Position 4041: 0.00042171752746289227
Position 10515: 0.0004140079256022339
Position 346: 0.0004116910768504951
Position 13010: 0.0003908513914504921
Position 3834: 0.00038449768493876416
Position 11868: 0.00033062595084445095
Position 6242: 0.00032780153166063795
Position 429: 0.00029800572616199875
Position 2387: 0.00026679903645105357
Position 5026: 0.00025516625569392125
Position 1110: 0.00024350842899100323
Position 575: 0.00023546057641290758
Position 3696: 0.00023308603810046711
Position 11586: 0.0002299924142254951
Position 683: 0.00022344557675444302
Position 251: 0.00021015665275768083
Position 11490: 0.00020050804433273931
Position 4102: 0.0001942190694789962
Position 9161: 0.0001715931391526215
Position 4054: 0.00015804670183852448
Position 992: 0.0001572590037597791
Position 1171: 0.0001571437986775719
Position 8773: 0.00013698011629990016
Position 115: 0.00013029299931601045
Position 1510: 0.00010989306921168029
Position 1105: 9.476434705015062e-05
Position 668: 9.458781673631676e-05
Position 5725: 8.842629475408886e-05
Position 9432: 8.425075339761312e-05
Position 4012: 7.4170307838754e-05
Position 2317: 5.7211495434049104e-05
Position 10933: 5.578493696521556e-05
Position 4780: 5.516135419119388e-05
Position 5537: 3.8923152993186506e-05
Position 4983: 2.961789620388613e-05
Position 729: 2.4618563675415623e-05
Position 6497: 2.2480558067311812e-05
Position 420: 2.217487434769759e-05
Position 843: 2.1801685587758355e-05
Position 798: 2.132542325217075e-05
Position 4191: 1.5705320358279658e-05
Position 5054: 1.3712441039385448e-05
Position 722: 1.2936038684734086e-05
Position 4524: 1.1280252455095149e-05
Position 1356: 9.214548688585837e-06
Position 4960: 9.103305347087273e-06
Position 6609: 8.061388138380065e-06
Position 2029: 8.004012560247549e-06
Position 2048: 6.7491327140212175e-06
Position 4256: 6.529064145198048e-06
Position 301: 6.282979537518869e-06
Position 522: 5.405273773174485e-06
Position 1142: 3.856671678664343e-06
Position 9989: 3.432790357922453e-06
Position 950: 3.3427297932202702e-06
Position 1752: 3.085478742867409e-06
Position 452: 2.97770722099271e-06
Position 597: 2.951057016420159e-06
Position 306: 2.9058624715309676e-06
Position 2463: 2.9053407538528625e-06
Position 705: 2.8656598540044086e-06
Position 1884: 2.7484424508900015e-06
Position 540: 2.7114335388820056e-06
Position 6146: 2.38744484338727e-06
Position 1881: 2.0542200716877927e-06
Position 8854: 1.7904560035633136e-06
Position 840: 1.4767162325441312e-06
Position 399: 1.241580917568499e-06
Position 2407: 7.914367978875463e-07
Position 10484: 6.610180052656897e-07
Position 4676: 2.758784041259226e-07
Position 4708: 2.1927068050580176e-07
Position 9066: 1.5684239847622492e-09
Position 1168: 1.142021818560364e-09
Position 1038: 1.048972130942445e-09
Position 9123: 9.260038571053502e-10
Position 469: 7.45779360255309e-10
Position 8800: 2.8960117252138346e-13
