Gene = FOXL2NB
Position 2543: 0.019288992122003166
Position 2823: 0.015603205640670163
Position 641: 0.014965402008706913
Position 4566: 0.014847655783257547
Position 1773: 0.013810509110866814
Position 2227: 0.009339107083227957
Position 1986: 0.007631705906640987
Position 1526: 0.007116854099092209
Position 1484: 0.005352631654620959
Position 2450: 0.004159324174541491
Position 3207: 0.0037234826482191712
Position 5067: 0.0026379788434525006
Position 1201: 0.002622048218820316
Position 1593: 0.002425526661329829
Position 1111: 0.0021458048071330213
Position 2881: 0.0018385791306609297
Position 2279: 0.0017807356442735426
Position 1452: 0.0017722627891260626
Position 1084: 0.0014496778735353865
Position 2359: 0.0014241092391212064
Position 3402: 0.0010568282612723177
Position 172: 0.0009939428695304778
Position 539: 0.0009179421112311944
Position 481: 0.0009092495873857522
Position 488: 0.0007380265696649745
Position 1186: 0.00072939635133177
Position 2833: 0.0006886795069483768
Position 1052: 0.00047655023191481294
Position 2392: 0.00045865347844419713
Position 624: 0.00027965827143120836
Position 1859: 0.00023743772234881776
Position 765: 0.0002142425612033294
Position 2185: 0.000208315879261126
Position 582: 0.00018131429899548388
Position 230: 0.00016570146395880598
Position 546: 0.00014113737446496563
Position 1279: 0.0001245382804781063
Position 1139: 0.00011062827834621356
Position 1431: 0.00010746072313682595
Position 1108: 9.130426292657997e-05
Position 370: 8.46667795311041e-05
Position 401: 5.5891728087545804e-05
Position 459: 4.741180075509267e-05
Position 374: 3.4100333938376316e-05
Position 706: 3.2735548015325885e-05
Position 404: 2.1105733225713183e-05
Position 730: 2.0175855098719438e-05
Position 886: 1.8437593253531427e-05
Position 437: 1.2714066716551363e-05
Position 746: 9.715714788608752e-06
Position 613: 9.662380009770287e-06
Position 193: 9.57832781968697e-06
Position 610: 6.299591693731e-06
Position 177: 5.858935848972278e-06
Position 856: 2.7750518696775325e-06
Position 337: 1.915016804264702e-06
Position 466: 1.7593640920586763e-06
Position 379: 1.3514731429953917e-06
Position 202: 1.21507156958226e-06
Position 719: 8.686457812521796e-07
Position 773: 7.503087355228293e-07
Position 197: 5.927478476472539e-07
Position 290: 4.2560158581244015e-07
Position 277: 3.431629861557619e-07
Position 358: 2.156809538463431e-07
Position 835: 1.7952756409002875e-07
Position 181: 1.0811959684958144e-07
Position 348: 5.5569449781578927e-08
Position 212: 1.852148698158593e-08
Position 237: 3.043530390989201e-09
Position 312: 2.796830273898054e-09
Position 130: 2.8662817865524786e-10
Position 320: 7.651751761582266e-11
Position 77: 7.537332527200983e-11
Position 73: 5.416576517904753e-11
Position 346: 4.65798139644723e-11
Position 305: 3.083479102315993e-11
Position 138: 5.16475250322008e-13
