Gene = ALAD
Position 9363: 0.00014228415908926277
Position 8106: 0.00013545863904396266
Position 9421: 0.00012734735216072
Position 11568: 0.00012633894418333566
Position 9185: 0.00011965072642880247
Position 11403: 0.00011027947657435449
Position 13015: 0.00010672944162766334
Position 12494: 8.563162704079841e-05
Position 12351: 7.05205308847846e-05
Position 11967: 5.6212784534001555e-05
Position 10558: 5.542912152033776e-05
Position 12316: 4.958432080244714e-05
Position 10810: 4.4701946440374874e-05
Position 12268: 4.367562349403887e-05
Position 11991: 4.1416983324051163e-05
Position 306: 3.7243265792019574e-05
Position 11296: 3.6200453415284565e-05
Position 1510: 3.595639339212754e-05
Position 11223: 3.486263630301002e-05
Position 11524: 3.3581898351347585e-05
Position 703: 2.9890095887001122e-05
Position 538: 2.966163298598466e-05
Position 11478: 2.5928407684327083e-05
Position 11227: 2.4016340579868115e-05
Position 11180: 2.3774533839358267e-05
Position 11304: 2.3101376690687223e-05
Position 2091: 1.9558939435790916e-05
Position 3929: 1.9516560481921594e-05
Position 376: 1.5824155245049854e-05
Position 1334: 1.4835512198173031e-05
Position 955: 1.3705336042932632e-05
Position 12442: 1.2802891877553699e-05
Position 10927: 1.2699857050557519e-05
Position 11374: 1.2685494351677632e-05
Position 11830: 1.1691498412501345e-05
Position 11164: 1.1328509708766446e-05
Position 513: 1.132047415105229e-05
Position 11620: 8.541693572192381e-06
Position 260: 8.325499827421255e-06
Position 11268: 8.214256787505584e-06
Position 11008: 8.195444203535934e-06
Position 12069: 6.997961284492707e-06
Position 9445: 6.85828557542366e-06
Position 915: 6.629628743433304e-06
Position 11039: 6.276072780562848e-06
Position 12440: 5.996255915874521e-06
Position 756: 5.027615653497666e-06
Position 11777: 4.524358026609122e-06
Position 11889: 4.522821346440845e-06
Position 10820: 4.462315777760141e-06
Position 1879: 4.428894084486353e-06
Position 200: 4.0662676804188705e-06
Position 2323: 3.5665313543079233e-06
Position 1017: 3.5179702784623445e-06
Position 2558: 3.456057334626289e-06
Position 12295: 3.2511308683533155e-06
Position 12356: 3.0702775084221182e-06
Position 10854: 2.1876970245157656e-06
Position 728: 1.9818221729815233e-06
Position 958: 1.9407298015565336e-06
Position 172: 1.8652913200836784e-06
Position 391: 1.5011547277518333e-06
Position 11316: 1.4681175995613372e-06
Position 1780: 1.3239251383866325e-06
Position 677: 1.2518251665178116e-06
Position 674: 1.2087419178860774e-06
Position 1875: 1.169899190963106e-06
Position 1893: 1.0998590328501093e-06
Position 11669: 8.386070922769984e-07
Position 1038: 7.384866303258891e-07
Position 11714: 6.168388185875763e-07
Position 986: 5.89771847495252e-07
Position 1168: 4.25002419079207e-07
Position 770: 3.995475735853051e-07
Position 11729: 3.6280958130282055e-07
Position 11708: 3.4379025368692615e-07
Position 12175: 3.2963348075339953e-07
Position 12266: 2.3937312979237574e-07
Position 12121: 1.6715507930005566e-07
Position 11766: 1.1794259849165299e-07
Position 270: 1.06244700187904e-07
Position 12089: 9.37734094916101e-08
Position 1093: 5.513902746374459e-08
Position 11883: 1.7865815186370042e-08
Position 12059: 1.4549877768811006e-09
Position 11895: 3.749404488357452e-13
