Gene = SPRTN
Position 483: 3.041418242002241e-07
Position 488: 2.091118835902441e-07
Position 437: 8.685805241337483e-08
Position 1098: 1.0080634400498224e-08
Position 150: 5.506348680586783e-10
Position 622: 8.247268679325595e-11
Position 172: 2.266507513512992e-18
Position 166: 1.9069888272986555e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 9748: 0.9370718358295977
Position 9993: 0.8979249917603592
Position 1720: 0.8551383731306437
Position 13255: 0.7794698894349137
Position 10605: 0.6645785988345536
Position 6574: 0.4915781550550618
Position 16238: 0.3093287477605315
Position 1231: 0.2851079719874206
Position 14561: 0.2843852518372443
Position 9121: 0.2358724483430748
Position 8598: 0.10683270401380046
Position 9356: 0.0645441633483818
Position 473: 0.055760731128263685
Position 2967: 0.0439830866070378
Position 16373: 0.04258494246133447
Position 13637: 0.033698408461341874
Position 641: 0.032117727686933745
Position 14427: 0.023858853342464705
Position 13210: 0.023227327218180785
Position 10190: 0.02274526113352492
Position 14074: 0.022092161459466873
Position 13594: 0.020274963115055198
Position 10668: 0.01898290026176101
Position 12453: 0.01862156901563945
Position 515: 0.018516346404580383
Position 12666: 0.018473170188715297
Position 8624: 0.017957472847311515
Position 1411: 0.016145478652214686
Position 13957: 0.014551820400144529
Position 6114: 0.013768766456266651
Position 13777: 0.012328167070397649
Position 4427: 0.011360326734244176
Position 11549: 0.011189282731201471
Position 5672: 0.010978827879483948
Position 488: 0.010236894650402435
Position 2860: 0.009885877476277161
Position 6609: 0.009858942562889128
Position 10873: 0.00943922795017714
Position 16699: 0.008681188993672284
Position 12992: 0.006584622249895234
Position 14217: 0.005945518449725179
Position 11511: 0.005458272328293701
Position 14387: 0.005357566030786296
Position 5616: 0.005332855053374672
Position 15694: 0.005237052754889301
Position 9082: 0.0051130662534739245
Position 1211: 0.004923671444125683
Position 6090: 0.004537170686531084
Position 1352: 0.0042078699200707404
Position 2983: 0.003918253564651535
Position 15592: 0.0037900472119256406
Position 5587: 0.003690264487911448
Position 4402: 0.0034140431084972275
Position 1252: 0.003309241857304875
Position 10218: 0.0032598085185205237
Position 16972: 0.003012026986450618
Position 866: 0.003001362572554228
Position 2524: 0.002947349464532286
Position 14038: 0.0028893131052855694
Position 13640: 0.0026763968613660346
Position 2552: 0.0025085122579405076
Position 974: 0.002235835522920924
Position 13279: 0.002228768725827721
Position 371: 0.002190789207654695
Position 12293: 0.0020329565249115056
Position 5695: 0.0016660265279173022
Position 1777: 0.0015846131619776985
Position 11489: 0.001560907505600827
Position 2632: 0.001528419317787808
Position 2839: 0.0014755299061243346
Position 2980: 0.0013389271281758516
Position 10266: 0.0013113120106709156
Position 10968: 0.001267235666819036
Position 10611: 0.001218363847888309
Position 2721: 0.0010327856977066152
Position 15522: 0.0010218037561274145
Position 9952: 0.0009881192115472248
Position 2890: 0.0009691867879733245
Position 13794: 0.0009469594001631582
Position 6769: 0.0009083695918961655
Position 12272: 0.0008859485704090012
Position 15028: 0.0008829707792906115
Position 1429: 0.0008199851168567518
Position 413: 0.0007781348175892839
Position 1738: 0.0007388256498694942
Position 2629: 0.0006970799360471317
Position 14006: 0.0005903856232161949
Position 2607: 0.0005493638510422505
Position 1453: 0.0005322076969909561
Position 12955: 0.0005126606375374363
Position 12841: 0.0004939917142197869
Position 263: 0.0004919401546400618
Position 10825: 0.0004690515496616439
Position 10944: 0.0004398723624895656
Position 1450: 0.0004115992041172881
Position 1062: 0.0003904728908630354
Position 180: 0.0003327822519773027
Position 5031: 0.00031832435856957235
Position 874: 0.0003106372333055932
Position 1308: 0.0002444373350313336
Position 239: 0.00024231752382386382
Position 13865: 0.00022066387001845004
Position 429: 0.0002063857061229484
Position 4484: 0.00018891647534042337
Position 1151: 0.00018872519496699602
Position 1105: 0.00018746453612729139
Position 4287: 0.0001755753783083373
Position 6723: 0.0001686474764110595
Position 10236: 0.00016254935989626606
Position 655: 0.0001578724638272496
Position 297: 0.00013283538752296208
Position 1483: 0.00013187345075788514
Position 1019: 0.00012086992621846804
Position 389: 0.00011170226034653888
Position 2685: 0.00010132574440328491
Position 1311: 9.782288531586512e-05
Position 416: 8.267937466371695e-05
Position 521: 6.128421684629032e-05
Position 844: 5.9457418048605095e-05
Position 1186: 5.256207479737412e-05
Position 1325: 5.0297857474202235e-05
Position 988: 4.46023090047076e-05
Position 7798: 4.3525637629975784e-05
Position 161: 4.099070204729509e-05
Position 1158: 3.970007216657712e-05
Position 751: 3.615475029589437e-05
Position 788: 3.090646272812025e-05
Position 128: 2.8498682344334962e-05
Position 1793: 2.319204683624024e-05
Position 1574: 1.6303660424839226e-05
Position 1642: 1.3495124499880397e-05
Position 911: 7.875876947940807e-06
Position 10702: 4.804460362490125e-06
Position 377: 4.090666200094488e-06
Position 881: 2.420589743203203e-06
Position 609: 2.384739105857352e-06
Position 374: 2.046360830858634e-06
Position 1988: 1.9645758100864083e-06
Position 134: 1.0686831074975957e-06
Position 536: 1.0572099552641248e-06
Position 3031: 5.085122096233403e-07
Position 1935: 4.6157088468435244e-07
Position 1638: 2.9225273097412695e-07
Position 2031: 1.1435505200946801e-07
Position 225: 6.820550761938929e-08
Position 1920: 6.713373940866541e-08
Position 98: 4.227742661661569e-08
Position 246: 2.5117526030939736e-08
Position 530: 2.2421379266907474e-08
Position 242: 1.7223685418910055e-08
Position 293: 1.4936082652262474e-08
Position 398: 1.4202804393611175e-08
Position 392: 1.0547745243075097e-08
Position 82: 5.554512338333815e-09
Position 446: 4.408096728862983e-09
Position 541: 3.2874152954280362e-09
Position 223: 2.492908883056691e-09
Position 884: 2.160719082529452e-09
Position 583: 1.8278234861486688e-09
Position 670: 1.3485322326366433e-09
Position 675: 1.1446622857338498e-09
Position 101: 2.869786881744466e-10
Position 1601: 9.9046777799627e-11
Position 1480: 7.709630789853187e-11
