Gene = RIIAD1
Position 255: 0.0012034581172463848
Position 927: 0.0011999134143790982
Position 5225: 0.0011717438977997437
Position 2573: 0.0010958860940854555
Position 1276: 0.0010024162836344281
Position 524: 0.0009861057307585274
Position 4310: 0.0008701995355743155
Position 5242: 0.000828795739145683
Position 286: 0.0008180853371257131
Position 4732: 0.0007868703613521985
Position 1568: 0.0007602072194220814
Position 5837: 0.000729924503924777
Position 2738: 0.0007077807869066923
Position 7555: 0.0005948486939940236
Position 7484: 0.000593911003629382
Position 5306: 0.0005786144207662292
Position 2343: 0.0005202829718870545
Position 3126: 0.000461570378251031
Position 2518: 0.0004401218775066506
Position 1401: 0.0003077113940184121
Position 1151: 0.00028966103183666723
Position 3594: 0.00024363111560228045
Position 4210: 0.000241525792686879
Position 1358: 0.00023244082675457953
Position 807: 0.00022999453512541012
Position 4070: 0.00021484329560543798
Position 3307: 0.0002093124764566527
Position 8031: 0.00019416807207848182
Position 338: 0.00017329167204897634
Position 824: 0.0001544307665976584
Position 407: 0.00014246914721716461
Position 1320: 0.0001387847528635572
Position 404: 0.00013562520361361382
Position 217: 0.0001306672814896385
Position 429: 0.0001296696533569315
Position 354: 0.00012686624762706257
Position 301: 0.00011735473156256732
Position 1609: 0.0001111995832106868
Position 378: 0.00010797415879493604
Position 778: 0.00010397099053779431
Position 3107: 8.55250580688501e-05
Position 1535: 8.31793209098747e-05
Position 4197: 8.111442522280877e-05
Position 4019: 7.265558277100616e-05
Position 5088: 7.216496543890235e-05
Position 2654: 7.149132270420113e-05
Position 4496: 6.929599552376346e-05
Position 4625: 6.25705254035512e-05
Position 149: 6.149627159205152e-05
Position 2547: 5.921129169668892e-05
Position 3229: 5.833773006980628e-05
Position 2696: 5.262559873722775e-05
Position 313: 4.648850317512974e-05
Position 443: 4.4526371775526285e-05
Position 1248: 4.267055374460589e-05
Position 3198: 4.09558344444365e-05
Position 2277: 3.473298575667383e-05
Position 2871: 3.239202800590697e-05
Position 780: 2.5339856348689364e-05
Position 359: 2.497110236648773e-05
Position 968: 2.4545632555345834e-05
Position 575: 2.445490149620727e-05
Position 1828: 2.231417464838516e-05
Position 1455: 2.0371891485294855e-05
Position 315: 1.4257950522034401e-05
Position 886: 1.415213406676028e-05
Position 2701: 1.3423589596027025e-05
Position 864: 1.135669754305451e-05
Position 279: 9.478896611608306e-06
Position 2788: 7.127874144055956e-06
Position 2781: 6.787364950591624e-06
Position 210: 5.799059279088682e-06
Position 175: 5.683971642253144e-06
Position 3756: 1.7371699237727906e-06
Position 3836: 1.3279038101320445e-06
Position 262: 1.1818568039634214e-06
Position 281: 1.073071910152329e-06
Position 290: 9.070415854493551e-07
Position 162: 8.386752364754791e-07
Position 384: 5.148797412036378e-07
Position 158: 2.691770170423504e-07
Position 685: 2.6527302207366153e-07
Position 583: 2.440827265381867e-07
Position 973: 2.1059297054951875e-07
Position 597: 1.4454290204547724e-07
Position 222: 1.4349842768755744e-07
Position 186: 7.176256943646844e-08
Position 594: 6.89629794447116e-08
Position 939: 6.45620044050565e-08
Position 160: 5.150110936929637e-08
Position 1372: 4.551813902874495e-08
Position 1072: 2.2972206796483002e-08
Position 600: 1.8118192679521355e-08
Position 698: 1.6952747491168742e-08
Position 970: 1.5164206311805046e-08
Position 625: 1.3639545621178716e-08
Position 847: 1.0783424948644468e-08
Position 180: 1.0682314444428693e-08
Position 1075: 1.0332384534014077e-08
Position 172: 1.0206371603785031e-08
Position 664: 1.028411251855917e-09
Position 170: 9.315873701202927e-10
Position 629: 2.7227380684499004e-10
Position 948: 1.3491719515530867e-10
