Gene = TMIGD3
Position 3576: 0.008495482323697278
Position 18134: 0.00814273419862355
Position 4662: 0.007715101951572764
Position 7376: 0.006916717720256205
Position 7595: 0.006258041677030811
Position 4983: 0.006050756794945262
Position 4299: 0.005459733334949492
Position 4405: 0.005323553379605966
Position 378: 0.0049035361921335174
Position 19622: 0.004416393880934311
Position 18154: 0.004188845706975535
Position 8793: 0.003957992206903262
Position 19730: 0.0032591292253702684
Position 9969: 0.002933747724586905
Position 15739: 0.002666178116758187
Position 8049: 0.0025585951713455904
Position 17417: 0.002369087145987001
Position 6467: 0.0022668065002417687
Position 7017: 0.002143730604377562
Position 6970: 0.0021403930105380474
Position 19733: 0.0021113975169475257
Position 17372: 0.0019635422932821472
Position 15059: 0.0019288089192357164
Position 7641: 0.0019082509938960625
Position 5363: 0.0017561681077744857
Position 296: 0.0014427266697823167
Position 3123: 0.0014091715478786395
Position 351: 0.0013106398139908577
Position 17865: 0.0011138437592057107
Position 8234: 0.001083501561006581
Position 4620: 0.0010825155282700259
Position 5037: 0.0010367560974280754
Position 19774: 0.001010991580855693
Position 2469: 0.001001649130280867
Position 2807: 0.0009643536340914299
Position 2491: 0.0008769092235316921
Position 17187: 0.0008237904500948093
Position 2646: 0.0008049192309629238
Position 19878: 0.0008043364186254373
Position 16017: 0.0007010321984350132
Position 3476: 0.0006938752007810615
Position 18871: 0.000583991085000812
Position 5199: 0.0005624662527789322
Position 2410: 0.0004953638945415693
Position 2686: 0.0004953192267410122
Position 8968: 0.0004712851735192892
Position 1515: 0.00047119777848901974
Position 5317: 0.0004580671939301389
Position 4570: 0.00041558074544940747
Position 18374: 0.00039647147881979796
Position 710: 0.000370195908943269
Position 2671: 0.000364585500514158
Position 17221: 0.0003620684813123652
Position 851: 0.0003108724276797969
Position 2755: 0.00021663279528316842
Position 806: 0.0002160716907902093
Position 4648: 0.00021118985519241236
Position 2804: 0.00021017866269985668
Position 1940: 0.00020956724038707255
Position 1570: 0.00017638499264928164
Position 914: 0.0001752630776129345
Position 2063: 0.00017423269975060942
Position 18637: 0.0001553292502749388
Position 3516: 0.00012423592691136737
Position 2553: 0.00011578601862650947
Position 215: 0.0001121198535347954
Position 8244: 0.00011069906327789518
Position 789: 0.00010955097235950907
Position 4217: 0.00010238935797267723
Position 733: 9.355275237471291e-05
Position 2955: 6.50079711901532e-05
Position 2494: 6.407924310278765e-05
Position 1850: 5.975383601661593e-05
Position 3818: 5.81990133468612e-05
Position 12832: 4.671988219343961e-05
Position 19246: 4.3129160559118714e-05
Position 1966: 3.987784281043877e-05
Position 812: 3.8956618890315316e-05
Position 1783: 3.838780217511738e-05
Position 599: 1.6280198784807896e-05
Position 2269: 1.4230424352552129e-05
Position 1822: 1.2541556968266688e-05
Position 1828: 9.88805661819833e-06
Position 1522: 7.791825913780984e-06
Position 1947: 6.310768714434634e-06
Position 2139: 4.752150821198212e-06
Position 644: 4.093489058303887e-06
Position 857: 4.003244933000412e-06
Position 2691: 3.968977669370283e-06
Position 2348: 3.778986427468837e-06
Position 665: 3.7003388880452146e-06
Position 854: 2.6687222001245867e-06
Position 832: 2.292755884285693e-06
Position 2414: 1.8960677535784015e-06
Position 247: 1.7643368872084028e-06
Position 601: 1.5119595864067493e-06
Position 3099: 1.4784222209047053e-06
Position 3230: 1.3126399378642943e-06
Position 265: 4.590935866470899e-08
Position 2148: 2.8719166211276716e-08
Position 2252: 2.5992955440408172e-08
Position 2273: 2.4222772482265936e-08
