Gene = ARV1
Position 18571: 4.158176585386949e-06
Position 18689: 3.7546722931399315e-06
Position 18180: 3.580922258351967e-06
Position 665: 1.9103594078702884e-06
Position 331: 8.556396427370427e-09
Position 51: 7.56387355199174e-09
Position 316: 7.641651487984465e-10
Position 9: 1.285407473029417e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 9270: 0.9882910960280962
Position 18071: 0.9510605427928869
Position 17800: 0.870263351578762
Position 16710: 0.7607433633878108
Position 11060: 0.5447967879444988
Position 11100: 0.40011157397879304
Position 20120: 0.37359108666626134
Position 21088: 0.36914094062639363
Position 17422: 0.29692607551378214
Position 9574: 0.2835072393650895
Position 21511: 0.27991614442607354
Position 2770: 0.27312094400747977
Position 20088: 0.249735802405673
Position 20573: 0.21349902485629618
Position 569: 0.20509653319054294
Position 20501: 0.19302184994894925
Position 11550: 0.18598999623657828
Position 2687: 0.18434317078311294
Position 20294: 0.17517772769080067
Position 20257: 0.13719491524506847
Position 632: 0.13205806551372448
Position 21287: 0.10853709241834719
Position 20139: 0.09287653694184834
Position 16113: 0.08836355678265681
Position 11530: 0.07380852487776161
Position 11310: 0.07113616990585997
Position 11346: 0.06636037696849141
Position 7368: 0.05987669355855645
Position 17010: 0.05919934161844631
Position 9467: 0.052066302098426186
Position 7439: 0.04727837565014489
Position 2721: 0.04164442470025497
Position 9686: 0.041365371849124984
Position 18570: 0.03861192238145203
Position 19387: 0.03756475670911165
Position 21536: 0.036634232815986226
Position 13215: 0.036296478376611555
Position 16755: 0.03567498664029563
Position 9618: 0.035514212717258624
Position 17418: 0.028221569349226545
Position 7698: 0.021958523088283374
Position 18693: 0.021043608035827804
Position 2639: 0.020778315662329412
Position 377: 0.020720801880742646
Position 18778: 0.018805940417971095
Position 17982: 0.018273678352182875
Position 11307: 0.017705402023502362
Position 11333: 0.017276392230983935
Position 18157: 0.015741667226094425
Position 20535: 0.014578484469367521
Position 20431: 0.01404760382562605
Position 11526: 0.013693050344811835
Position 13176: 0.013612837248797026
Position 17442: 0.012762159490133481
Position 551: 0.011821452349147384
Position 9114: 0.011708903971902173
Position 19992: 0.011299394818239317
Position 18597: 0.011083834687144105
Position 3184: 0.010919608529824851
Position 18450: 0.010390722337986305
Position 21528: 0.01002312725323747
Position 973: 0.009954260943078073
Position 2314: 0.009410576171753353
Position 19424: 0.009378872509231528
Position 16966: 0.008607156316538411
Position 2428: 0.008000118807451238
Position 9470: 0.007995608470275424
Position 19362: 0.00752145720369384
Position 20605: 0.007125181092064106
Position 3076: 0.007033284991174948
Position 2797: 0.006396260592197235
Position 3152: 0.0061312804684438916
Position 1118: 0.005805812318736194
Position 2963: 0.00575448743749932
Position 21048: 0.00537178103838009
Position 20171: 0.0050862222385869415
Position 2468: 0.004906505363815484
Position 20949: 0.004483895345023611
Position 2265: 0.0044706951896298
Position 19427: 0.004206914971992823
Position 11633: 0.004059071807583582
Position 1312: 0.003912093036407478
Position 18361: 0.0038133833870313744
Position 316: 0.0036940283782139435
Position 18502: 0.0035753945827109715
Position 19105: 0.0022296531938278854
Position 11290: 0.0021948379606580035
Position 9805: 0.0017747914686209402
Position 20315: 0.0014264716266695642
Position 20025: 0.0012965407799693015
Position 18323: 0.0012296474162652791
Position 13309: 0.0011328601026295002
Position 573: 0.0009978726788408515
Position 397: 0.000983623613483396
Position 18340: 0.0008951477436615578
Position 2370: 0.0008430740714880958
Position 11732: 0.0007933521095434263
Position 864: 0.0007782409018939658
Position 19926: 0.0005767096891179776
Position 18205: 0.0005721016997976971
Position 999: 0.0005617441974896961
Position 1469: 0.0005333987709619544
Position 242: 0.0005195159344421619
Position 1472: 0.0004518779102181226
Position 1308: 0.00042918287647673305
Position 18383: 0.00040231506272233306
Position 1196: 0.0003849295721423056
Position 18668: 0.0003417063567980711
Position 1548: 0.00033289264230415983
Position 1332: 0.00030984383000638477
Position 2338: 0.0002689378751864352
Position 1016: 0.00024001832832776883
Position 323: 0.0002231812161897367
Position 782: 0.00018252902451241197
Position 10820: 0.00017841994872770837
Position 440: 0.00016702357338969497
Position 19452: 0.00015589183852404741
Position 18863: 0.00012131801793201433
Position 2173: 0.00010285648257198147
Position 1383: 0.00010170084683234442
Position 537: 8.887280153487955e-05
Position 1562: 4.1758417741227246e-05
Position 571: 3.5686254217298e-05
Position 464: 2.010527630767995e-05
Position 301: 1.6944515721341604e-05
Position 386: 1.4948840265272202e-05
Position 379: 1.2689335111879047e-05
Position 331: 1.2581903772411309e-05
Position 2604: 1.2537408644217694e-05
Position 263: 1.0426725606445576e-05
Position 491: 9.516993784762847e-06
Position 218: 4.220647306494103e-06
Position 1498: 3.988753582403387e-06
Position 149: 3.361649672971319e-06
Position 468: 3.0912745894752964e-06
Position 260: 2.2682056478807504e-06
Position 295: 1.995683232310647e-06
Position 737: 1.7782744632765666e-06
Position 154: 1.1151201711008341e-06
Position 816: 1.0588028282409625e-06
Position 674: 6.551909026207941e-07
Position 298: 5.199776564917499e-07
Position 926: 4.961647334390183e-07
Position 685: 3.8943690638200204e-07
Position 173: 3.449780431449202e-07
Position 117: 1.2009724154768409e-07
Position 747: 8.87138210880867e-08
Position 512: 6.540053654526338e-08
Position 235: 3.372092540962959e-08
Position 176: 9.796506078697543e-09
Position 470: 2.1609090589485774e-09
Position 183: 1.0131258066122305e-09
Position 503: 2.3567728837979454e-10
