Gene = RPN1
Position 27083: 0.0034855877878378987
Position 26199: 0.0026536153927711097
Position 26841: 0.0021137582167545885
Position 673: 0.00184463147936624
Position 1581: 0.0017937678419663375
Position 3781: 0.0017240869866974634
Position 205: 0.00165520365945357
Position 3786: 0.001654064351470041
Position 3413: 0.0016241270338282754
Position 774: 0.0015799474231050989
Position 693: 0.0014957053415495343
Position 25807: 0.001486626801818257
Position 1189: 0.0014306946290330465
Position 24395: 0.0013933882902935086
Position 2259: 0.001326849531925203
Position 24172: 0.0013076458114957843
Position 1874: 0.0012969214382009173
Position 5969: 0.0011777806108090383
Position 24042: 0.00111623826394931
Position 829: 0.0009745169736478726
Position 901: 0.0009666764666730591
Position 1587: 0.0008691740281575707
Position 2240: 0.0008147780229763997
Position 765: 0.0006996154120624686
Position 2716: 0.0006400980442487563
Position 6303: 0.0005562343751420966
Position 25930: 0.0005251178751709379
Position 882: 0.0004840037387073343
Position 1824: 0.0004637083329641989
Position 3647: 0.0004345096437505235
Position 444: 0.0003827668810264584
Position 24922: 0.0003564459991077405
Position 941: 0.00032214683996159625
Position 1438: 0.0003131195098422813
Position 6204: 0.00025386280471319993
Position 3015: 0.0002386090960426826
Position 25116: 0.00023734119359960162
Position 983: 0.00023176686608228705
Position 25021: 0.0001849076950162436
Position 25358: 0.00011831194523415875
Position 28488: 8.155466760471123e-05
Position 25456: 4.198191367947517e-05
Position 799: 3.33565675338609e-05
Position 836: 2.163749181993271e-05
Position 6356: 1.7809044380406314e-05
Position 2204: 1.5307706935114198e-05
Position 583: 1.343696481733535e-05
Position 25675: 1.2725097648090092e-05
Position 840: 1.1154048891422398e-05
Position 6136: 1.0241243845759391e-05
Position 1156: 8.603016976751667e-06
Position 25135: 6.637549220802807e-06
Position 25393: 6.355655434048291e-06
Position 316: 4.921438865655745e-06
Position 25629: 4.8532478172201215e-06
Position 1164: 4.7140652722867915e-06
Position 1175: 3.899285629752375e-06
Position 571: 3.745491963331029e-06
Position 2398: 3.642627730394576e-06
Position 25495: 2.6668755241665987e-06
Position 545: 1.492424080875553e-06
Position 1918: 1.4006098693069144e-06
Position 1642: 1.3855282990449e-06
Position 2219: 1.1180275740866381e-06
Position 314: 6.941871748589802e-07
Position 926: 6.715687349822482e-07
Position 208: 5.683059289098107e-07
Position 897: 5.345887233590402e-07
Position 25217: 4.10925786266795e-07
Position 25289: 2.7570081705278546e-07
Position 46: 2.464402181931883e-07
Position 723: 1.8546426026792816e-07
Position 1151: 1.6328278354678465e-07
Position 237: 8.819448558836364e-08
Position 154: 3.337582295020338e-08
Position 166: 2.3981870288908622e-08
Position 304: 1.1469543199507109e-08
Position 72: 1.0854466998604362e-08
Position 370: 7.664610607917387e-09
Position 84: 6.533562140446962e-09
Position 482: 5.368253216955112e-09
Position 25244: 5.270050139924706e-09
Position 448: 4.216537940728906e-09
Position 475: 1.5557969759256505e-09
Position 632: 9.649682983470199e-10
Position 25553: 1.3146765317268251e-11
Position 25321: 2.1780989690910049e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 5865: 0.9938358275640697
Position 24836: 0.9924257365596935
Position 25195: 0.9809318221217121
Position 18691: 0.9803995779960633
Position 24016: 0.964795385848235
Position 30255: 0.8365725795998574
Position 12743: 0.7092460338438287
Position 28439: 0.5609022023951585
Position 12924: 0.48607613896142626
Position 5406: 0.3832335025757313
Position 20705: 0.31107725535781555
Position 24228: 0.2275987106260074
Position 6202: 0.22623471058332068
Position 28585: 0.21730551668851808
Position 20729: 0.20128435784194668
Position 30837: 0.18162886017556953
Position 24292: 0.0987387335404981
Position 6041: 0.08522039195649019
Position 20799: 0.08385631623842656
Position 5595: 0.08312672391564237
Position 26396: 0.07977241998709608
Position 26017: 0.07650648207977748
Position 3696: 0.0718732248308074
Position 29362: 0.06660785644056075
Position 6660: 0.06301404059727542
Position 5381: 0.056904731118762736
Position 16030: 0.05489500136039883
Position 398: 0.05185880435056565
Position 17276: 0.04141443237609294
Position 9714: 0.032537231526313014
Position 10680: 0.0320366136629868
Position 28549: 0.030752811823059736
Position 9629: 0.02717515966528591
Position 12852: 0.025216211607600885
Position 1493: 0.024315279782931475
Position 26372: 0.019497511669407577
Position 25162: 0.018578674092613358
Position 15773: 0.0176017789458434
Position 6398: 0.015616781387187728
Position 8698: 0.015561470638149673
Position 29731: 0.01506261473086648
Position 25757: 0.013960522253436178
Position 24440: 0.012882331933506533
Position 24383: 0.012582009788521361
Position 20646: 0.010279214627115521
Position 23782: 0.010267299822454485
Position 1032: 0.01013505557415457
Position 1761: 0.009313797925530975
Position 983: 0.009110621833204931
Position 2291: 0.008864271711409528
Position 4629: 0.008751245631245423
Position 5623: 0.008542366901406943
Position 11399: 0.008396503005496762
Position 25868: 0.008006163835899572
Position 29711: 0.007276099754589348
Position 6057: 0.007198522237394342
Position 26334: 0.007123858501465481
Position 1852: 0.00648337449601717
Position 30698: 0.006088969408862465
Position 1632: 0.005853920108390739
Position 30102: 0.0057687682529309675
Position 28326: 0.005708409781416482
Position 24366: 0.005464645621103225
Position 9576: 0.0054373691754374285
Position 28383: 0.005291800655000246
Position 24242: 0.0047147105893944625
Position 28749: 0.00464359792035991
Position 30491: 0.004477209394410589
Position 6634: 0.004146825006979983
Position 18859: 0.004097401351262032
Position 3640: 0.004068856608590687
Position 28329: 0.003712883382644399
Position 20232: 0.0035928838503181534
Position 26756: 0.0035823644195911004
Position 6607: 0.0034095794991086683
Position 25535: 0.003206185656810246
Position 29358: 0.0029790446765763597
Position 25890: 0.0029544361609218327
Position 3708: 0.0026682392385919147
Position 6369: 0.0026628167243470547
Position 25616: 0.0025907393563223053
Position 5822: 0.0023997368603853853
Position 25393: 0.002374534332779212
Position 2167: 0.0021342341068937417
Position 1667: 0.001965837492931844
Position 6372: 0.001955456747395674
Position 697: 0.0019462372920980716
Position 5353: 0.001903841846103036
Position 26378: 0.001868969284798855
Position 839: 0.0018652528939207026
Position 5871: 0.0018322524612145576
Position 5036: 0.0018285407384173514
Position 24443: 0.0018109194219642325
Position 5199: 0.001791214581831859
Position 25784: 0.0017659391456388686
Position 6198: 0.001764596382909266
Position 4770: 0.0017382467275320963
Position 1740: 0.0016822871085642667
Position 25695: 0.0016562558133165076
Position 24268: 0.001646610725726182
Position 26922: 0.0015523315169622474
Position 24798: 0.0014402309326069834
Position 20129: 0.0014312807751120232
Position 1525: 0.0013835433105253046
Position 4773: 0.0013649994497817398
Position 25806: 0.0013243924831813597
Position 1496: 0.0012703895546083155
Position 28833: 0.0011366592231604475
Position 10754: 0.0011298117250432924
Position 5708: 0.0010987283438271063
Position 590: 0.0010676427768264022
Position 6424: 0.0010635565051264255
Position 27192: 0.0010438159284108278
Position 3185: 0.000994532297002798
Position 26991: 0.0009889654776188235
Position 27857: 0.0009317672134965883
Position 30734: 0.0009125746152789865
Position 6442: 0.0008648496453454661
Position 1782: 0.000843764374779089
Position 27318: 0.0007926547653000206
Position 987: 0.0007300444647743699
Position 24869: 0.0007249893746877728
Position 6216: 0.000724187053431768
Position 940: 0.0006626885258757797
Position 8756: 0.0006547422276634512
Position 6265: 0.0006158175632517335
Position 3332: 0.0006139166473367515
Position 27955: 0.0005544132175859519
Position 25486: 0.0005298291724251109
Position 24854: 0.0005193967047424348
Position 1894: 0.000493492286575402
Position 2259: 0.00047460663107811856
Position 6175: 0.0004691039794000853
Position 1953: 0.0004650802086618579
Position 3538: 0.0004345096437505236
Position 2531: 0.00039875102052076155
Position 25231: 0.00039449696892728046
Position 24337: 0.0003608418942396351
Position 2115: 0.00035005459455548913
Position 1873: 0.00034083251798707294
Position 1287: 0.00031627321864347046
Position 405: 0.00031559243460599004
Position 1014: 0.0002623547676416862
Position 2901: 0.00023860909604268268
Position 2623: 0.00022960640746691252
Position 4703: 0.00021955850584457083
Position 1124: 0.00020441979828849762
Position 822: 0.00016737503081237478
Position 25719: 0.00016682978989165999
Position 29661: 0.00016230429711819577
Position 29325: 0.00015012528913367813
Position 25216: 8.503409792567192e-05
Position 6427: 8.190741017254414e-05
Position 26023: 4.384048189441297e-05
Position 6290: 3.851307582976945e-05
Position 729: 2.7219742805718903e-05
Position 6639: 2.359712544398212e-05
Position 25921: 2.2037561497612463e-05
Position 6150: 1.8918083227271833e-05
Position 25531: 1.703580505018144e-05
Position 853: 1.638017570855467e-05
Position 549: 1.626468019153643e-05
Position 3358: 1.567808948872577e-05
Position 8488: 1.4967874329025173e-05
Position 1815: 1.4663014315323729e-05
Position 25454: 1.3885496322496584e-05
Position 24700: 1.3054933003133312e-05
Position 6083: 9.695093904663572e-06
Position 1891: 8.526037483643757e-06
Position 6136: 8.510919684181829e-06
Position 897: 8.354026736226777e-06
Position 1037: 7.659343605907896e-06
Position 25424: 7.586790882691826e-06
Position 6302: 6.453311260304179e-06
Position 2219: 6.161340691224955e-06
Position 270: 5.803185651171074e-06
Position 18609: 5.767689076215757e-06
Position 5332: 3.6443071062448727e-06
Position 1743: 2.8238437811233943e-06
Position 309: 2.7511833597071415e-06
Position 489: 2.4726181876372617e-06
Position 26259: 2.403431331368161e-06
Position 25173: 2.31960944871664e-06
Position 26262: 1.7596097461666263e-06
Position 25491: 1.7575197801786188e-06
Position 440: 1.5852483973095514e-06
Position 26422: 1.477215076055107e-06
Position 1861: 1.4524745239369382e-06
Position 6007: 1.3804682292527474e-06
Position 475: 1.1851129364068922e-06
Position 25017: 9.794116385192187e-07
Position 25144: 9.76812382682131e-07
Position 25115: 9.464876433340062e-07
Position 614: 9.330833664273217e-07
Position 1408: 8.794306152734194e-07
Position 948: 6.24693370153963e-07
Position 25070: 5.821243154356698e-07
Position 25402: 4.645120271662968e-07
Position 25407: 4.104467611521028e-07
Position 859: 3.9186116039428986e-07
Position 472: 3.7653296384321203e-07
Position 881: 3.7054563514626495e-07
Position 25112: 3.138030383665967e-07
Position 1336: 2.7503735041389336e-07
Position 25372: 2.6789929112872336e-07
Position 661: 1.5132673052452784e-07
Position 676: 1.5015983682128595e-07
Position 5968: 1.3271036043158633e-07
Position 25039: 4.475323807455381e-08
Position 282: 2.5802518585158485e-08
Position 739: 2.4955689936129605e-08
Position 799: 2.004604537703425e-08
Position 764: 1.7980974278854832e-08
Position 25234: 1.559791925833744e-08
Position 702: 1.0329873043522655e-08
Position 25378: 9.386465514729618e-09
Position 25553: 8.91973884511291e-09
Position 276: 7.629180683002135e-09
Position 25397: 3.973242621424127e-09
Position 116: 3.403987253153892e-09
Position 6064: 2.8735832591713333e-09
