Gene = FANCD2OS
Position 9094: 0.0013096224250897775
Position 8975: 0.001280493680839608
Position 1898: 0.0012381061965234432
Position 3463: 0.0012130495931223625
Position 543: 0.0011570999118146793
Position 5391: 0.0011364971271010456
Position 1354: 0.001034165521922285
Position 1577: 0.0010026640646472688
Position 4160: 0.0008679217759487239
Position 1726: 0.0008077668317583712
Position 1170: 0.0007585800770234007
Position 620: 0.0007303723443559679
Position 12039: 0.0005627687180790429
Position 4856: 0.0005442495429206013
Position 3080: 0.000528555193804606
Position 4047: 0.000492755716613279
Position 3848: 0.00046042221330252277
Position 1563: 0.0004314175563534385
Position 3113: 0.00041975451412946306
Position 9409: 0.00038946321359025165
Position 529: 0.0003859360400352746
Position 8801: 0.0003826935143495676
Position 4093: 0.00036994885161409466
Position 1014: 0.0003595719486159735
Position 4481: 0.00031626146560625394
Position 7018: 0.0003121564496954336
Position 8078: 0.00028740852406711404
Position 483: 0.00028590778235840935
Position 142: 0.0002784394789335935
Position 1650: 0.00024139322735234567
Position 4528: 0.00022816975122186362
Position 1481: 0.0002043572769842072
Position 7169: 0.00019638653805301496
Position 10466: 0.00018284727250887864
Position 1484: 0.00016693988903598682
Position 10261: 0.0001609114288150875
Position 4396: 0.0001573708601911003
Position 3770: 0.00014917496436284464
Position 679: 0.00013567727376226512
Position 5138: 0.0001268430471303097
Position 1916: 0.00011911894184004605
Position 3812: 0.00010224483935539993
Position 569: 9.892998633255841e-05
Position 1980: 9.867100928162281e-05
Position 3851: 9.4220505558719e-05
Position 1510: 9.078300693180283e-05
Position 6714: 9.013472759220823e-05
Position 295: 8.723586460289659e-05
Position 3918: 8.493523109483316e-05
Position 1335: 7.802924685031869e-05
Position 2927: 7.50723730570315e-05
Position 8054: 7.257213560598572e-05
Position 4906: 6.84101444735552e-05
Position 1790: 6.222676133690312e-05
Position 5415: 6.163667290498773e-05
Position 5554: 6.054659493950146e-05
Position 4831: 5.574544807557724e-05
Position 7189: 5.5700941187990255e-05
Position 5141: 5.432868093426973e-05
Position 1389: 5.411124181222383e-05
Position 1285: 4.931374911274132e-05
Position 286: 4.421438166987692e-05
Position 3879: 4.014126918731218e-05
Position 1729: 3.938120902411567e-05
Position 2032: 3.2981074615031643e-05
Position 2483: 2.6969422309534536e-05
Position 79: 2.5618879186668713e-05
Position 6189: 2.411764798022287e-05
Position 4370: 2.071303444691137e-05
Position 1855: 1.9876366047007132e-05
Position 1536: 1.9810215621937817e-05
Position 1174: 1.9733254193127687e-05
Position 4992: 1.8946578049236313e-05
Position 5557: 1.8801147157226673e-05
Position 289: 1.3688048504766735e-05
Position 171: 1.2752378497991273e-05
Position 3746: 1.024313703399161e-05
Position 587: 9.33237918620023e-06
Position 2283: 8.69709272595872e-06
Position 3688: 7.913289545279775e-06
Position 3408: 7.880675409082724e-06
Position 2855: 7.345572339759421e-06
Position 2507: 6.919223880854916e-06
Position 3364: 6.296483684994424e-06
Position 1279: 6.266057614546985e-06
Position 2324: 5.149959177247527e-06
Position 1087: 4.781454957640825e-06
Position 2645: 4.686504967476715e-06
Position 2648: 4.572185008120402e-06
Position 1195: 2.8238914320855207e-06
Position 1057: 2.6366138858106077e-06
Position 422: 1.7842837872348517e-06
Position 502: 1.9240814838958726e-07
Position 324: 8.184947995404149e-08
Position 148: 8.059281375254693e-08
Position 696: 7.576947976141307e-08
Position 1442: 6.797190744215841e-08
Position 1824: 6.625815377302859e-08
Position 4054: 5.719036104815133e-08
Position 798: 5.412356778980573e-08
Position 1811: 5.3313002733152984e-08
Position 1486: 4.598798982856719e-08
Position 117: 4.3984924163132e-08
Position 897: 3.827050555281107e-08
Position 342: 3.5072572327948276e-08
Position 370: 3.2946219560413267e-08
Position 1060: 2.6487812815982627e-08
Position 216: 1.7347900927692598e-08
Position 176: 1.144766326844051e-08
Position 430: 1.1219716427322027e-08
Position 321: 7.797857049203823e-09
