Gene = ZMYM1
Position 4291: 0.0007489021594132799
Position 2691: 0.0006397184029556361
Position 1742: 0.0006273978906086268
Position 9711: 0.000622450911645826
Position 9145: 0.0006215113576968531
Position 9398: 0.0005949637397011219
Position 479: 0.0005827151874879059
Position 3215: 0.0005521508453055172
Position 6271: 0.0005282211675775553
Position 2390: 0.0004931931099397685
Position 3385: 0.00046795444011752535
Position 6058: 0.0004493695056631044
Position 7293: 0.00041109672867583854
Position 888: 0.00040565573215523975
Position 2516: 0.00040121808521690776
Position 8356: 0.00037751646225668025
Position 3148: 0.00037607459698399366
Position 1181: 0.00037027434107992204
Position 3770: 0.0003700982269399143
Position 2064: 0.00036414312038747564
Position 5405: 0.0003614966676248341
Position 2743: 0.0003498759583269071
Position 3540: 0.0003487511039971337
Position 3700: 0.0003477865304758916
Position 5682: 0.00033786948998811885
Position 5760: 0.0003329610094472324
Position 2138: 0.00033259743771973834
Position 3566: 0.0003252121972256431
Position 3241: 0.0003156138300343883
Position 2617: 0.00030905983396402537
Position 8192: 0.0003052478646868556
Position 1464: 0.00027633192121759195
Position 4705: 0.00026376799299096483
Position 7213: 0.0002633752771619567
Position 6808: 0.00025423358216743896
Position 403: 0.0002480417277447679
Position 5985: 0.0002251463697102338
Position 584: 0.00022491385346189345
Position 7403: 0.00020993129976842192
Position 7688: 0.00020320410998996453
Position 1108: 0.00019168224165976814
Position 6084: 0.00017326457198676122
Position 555: 0.00017294174600468535
Position 7374: 0.00016623726467176813
Position 2926: 0.00016311958909305345
Position 558: 0.0001628804864684808
Position 2088: 0.00015739189390034076
Position 5947: 0.00014638716208085914
Position 4826: 0.00014379470677177987
Position 1439: 0.00014234745049694007
Position 4945: 0.0001381664377214119
Position 2482: 0.00013744260078310262
Position 6647: 0.00012674977585568957
Position 5084: 0.00012627431026323397
Position 2746: 0.00012348055609977883
Position 1375: 0.00012336687674379548
Position 3726: 0.00012333215010992582
Position 4149: 0.00012204242126433213
Position 637: 0.00011957638149741929
Position 724: 0.0001146908788863459
Position 4424: 0.00011304332652589064
Position 6593: 0.00010972442865201976
Position 3640: 0.00010850721731730152
Position 5818: 0.00010754986778733309
Position 3421: 0.00010544727845897685
Position 6596: 0.00010510324907605199
Position 4600: 0.0001037120292083954
Position 3602: 0.00010303693243059559
Position 3361: 0.00010243114746261006
Position 5401: 0.00010230098016710662
Position 252: 0.00010168572365625986
Position 1311: 0.00010071801439144902
Position 5697: 9.950521266841743e-05
Position 5700: 9.80782944723707e-05
Position 5792: 9.66737833788502e-05
Position 6251: 9.646467904854293e-05
Position 4708: 8.814027696057614e-05
Position 5152: 8.553026946393469e-05
Position 2369: 8.323153191265161e-05
Position 3546: 8.266140739273259e-05
Position 3908: 8.073183639922391e-05
Position 3794: 7.742793748674737e-05
Position 1284: 7.669305006822616e-05
Position 4597: 7.261161867901652e-05
Position 1611: 6.7238570151836e-05
Position 5087: 5.699167049497207e-05
Position 192: 5.686364887209732e-05
Position 3542: 5.646517214352066e-05
Position 3365: 5.430344372511156e-05
Position 2903: 5.178285322453602e-05
Position 3702: 5.012791352493727e-05
Position 4030: 4.104146109730139e-05
Position 4798: 3.981843095567041e-05
Position 1345: 3.444971349246904e-05
Position 2430: 3.3367010119213106e-05
Position 2581: 3.318313958840485e-05
Position 3847: 3.302131631455253e-05
Position 3116: 3.270014715743066e-05
Position 2951: 2.8678660736290167e-05
Position 1400: 2.6467992838773454e-05
Position 2307: 2.512613023883457e-05
Position 2852: 2.454709643252448e-05
Position 3442: 2.2427073417872148e-05
Position 1060: 2.2055108670711184e-05
Position 3167: 2.0230569462791722e-05
Position 322: 1.9747054601417533e-05
Position 2434: 1.784231967532695e-05
Position 893: 1.7334975894959455e-05
Position 2162: 1.704854828586874e-05
Position 1315: 1.6395974027463e-05
Position 2694: 1.4811032738728667e-05
Position 1655: 1.4140666509808291e-05
Position 991: 1.3926073122605483e-05
Position 310: 1.1419810743803796e-05
Position 651: 1.1134562868718396e-05
Position 560: 1.0089860140995314e-05
Position 433: 9.991538535057334e-06
Position 537: 9.984485978052025e-06
Position 994: 9.434554366462024e-06
Position 493: 6.338444787944327e-06
Position 409: 6.0490072227749735e-06
Position 2578: 4.941483722139203e-06
Position 4259: 4.297771099215176e-06
Position 1361: 1.3806564528015314e-06
Position 3006: 6.777239350820973e-07
Position 2595: 6.141156343190128e-07
Position 2462: 4.540847459523348e-07
Position 2465: 4.4416197317499863e-07
Position 1251: 3.9455340728415734e-07
Position 2627: 3.485789981873795e-07
Position 3028: 2.64729692322137e-07
Position 1382: 2.2473606726251008e-07
Position 1146: 1.3953442990308644e-07
Position 1064: 1.0430503882661665e-07
Position 746: 7.947398752911734e-08
Position 698: 7.147355460447416e-08
Position 1208: 4.457735292717344e-08
Position 1117: 1.6349078018745003e-08
Position 517: 1.5119896286150433e-08
Position 749: 1.500818002733597e-08
Position 1149: 1.3731988010011936e-08
Position 693: 1.088935572522141e-08
Position 1062: 9.030400669246304e-09
Position 443: 8.513029443290594e-09
Position 271: 7.44848829557337e-09
Position 505: 6.4524289011365626e-09
Position 230: 6.353989725705135e-09
Position 769: 6.250915105794014e-09
Position 1186: 5.9004281377036234e-09
Position 1350: 5.545502121105634e-09
Position 325: 4.925391663205828e-09
Position 700: 4.765381045712781e-09
Position 761: 3.984059561985019e-09
Position 787: 3.888319410725743e-09
Position 765: 3.770983522164235e-09
Position 254: 3.581880290035053e-09
Position 1036: 2.865911109987028e-09
Position 783: 2.5929680192686237e-09
Position 281: 2.1234918543284168e-09
Position 731: 2.114081894057965e-09
Position 223: 1.888251020194055e-09
Position 258: 1.6011487112358422e-09
Position 248: 8.343204211808489e-10
Position 238: 4.854800189621605e-10
Position 735: 3.5027622720502667e-10
Position 81: 3.180144676503374e-11
Position 265: 6.488908654397255e-12
Position 124: 2.1548871051027704e-12
Position 100: 1.697272752340647e-12
Position 139: 4.933055438234945e-14
Position 129: 3.436721364783738e-14
Position 104: 3.4073327093966985e-14
Position 102: 3.2836560417174225e-15
Position 329: 5.656256974824505e-16
