Gene = NMD3
Position 23846: 0.0016675779380245985
Position 4496: 0.001580760830089401
Position 4399: 0.0013197701745420276
Position 4102: 0.0012786088666509395
Position 28800: 0.0011597839510147112
Position 30660: 0.0010170204879719855
Position 241: 0.0010146250112562374
Position 801: 0.0008578687495840537
Position 1826: 0.0008571494691810818
Position 8004: 0.0008228157539447766
Position 772: 0.000814924819867844
Position 272: 0.0007844512770026748
Position 4444: 0.0007829881350369324
Position 29331: 0.0007828585687032886
Position 4448: 0.0007436257640800314
Position 3970: 0.0007235330981392367
Position 28430: 0.0007044190798179368
Position 423: 0.00069718510221234
Position 3887: 0.0006772990886350186
Position 323: 0.0006568139556003343
Position 124: 0.0006329178235656385
Position 29231: 0.000587991620230665
Position 507: 0.0005560880914928454
Position 1226: 0.0005397188882821259
Position 5358: 0.0005104544594089014
Position 18605: 0.0004545607547184519
Position 26089: 0.00044939266734110795
Position 105: 0.0003992020564429289
Position 4951: 0.0003218445563545335
Position 28578: 0.00030293244334938965
Position 646: 0.00028740250778036666
Position 29060: 0.00027293992229510426
Position 867: 0.00026088655616119766
Position 259: 0.0002585760939250082
Position 167: 0.00025674963779690244
Position 26823: 0.00024930895629616444
Position 28711: 0.00024017971972096548
Position 29080: 0.00021795176334906826
Position 18278: 0.00021402207740411574
Position 28454: 0.00016545672498005057
Position 4157: 0.00016424573661348482
Position 29092: 0.000160137129441775
Position 17581: 0.00013442646032371745
Position 360: 0.00011788746382553827
Position 15734: 0.00010072682017816293
Position 15808: 9.993288374021492e-05
Position 29041: 8.961423310045723e-05
Position 1151: 8.053083149309938e-05
Position 29072: 7.150572671989498e-05
Position 29106: 6.62362805823082e-05
Position 338: 6.527719696993498e-05
Position 67: 6.44487653305717e-05
Position 300: 6.011358630633447e-05
Position 348: 5.8613754048449314e-05
Position 7297: 5.728872638762458e-05
Position 413: 5.7240536089415624e-05
Position 521: 5.397016709322518e-05
Position 335: 5.1141916932280135e-05
Position 463: 4.8202589675608144e-05
Position 474: 4.7998245501705625e-05
Position 7117: 4.744209230370193e-05
Position 239: 4.2883731460456464e-05
Position 246: 3.2890003184073155e-05
Position 949: 2.566695905289791e-05
Position 585: 2.3428003809227476e-05
Position 1182: 2.1708781146567877e-05
Position 580: 1.7274953472859346e-05
Position 83: 1.6719447073730504e-05
Position 132: 1.1449118383942059e-05
Position 276: 1.0256866064147462e-05
Position 623: 9.317307965860528e-06
Position 21556: 8.55675760531037e-06
Position 29637: 6.99257050028601e-06
Position 549: 4.996842466442533e-06
Position 554: 4.428537010395227e-06
Position 148: 3.982071075544751e-06
Position 21542: 1.3290243848237542e-06
Position 209: 7.282601945501554e-07
Position 29627: 2.594552251263837e-07
Position 6125: 2.328658575986277e-07
Position 314: 1.9190904279495614e-07
Position 76: 9.519594578325049e-08
Position 6462: 6.187053256246046e-08
Position 6437: 5.0517886879402655e-08
Position 6755: 5.046860814250036e-08
Position 6103: 4.067221975753531e-08
Position 6129: 2.243372719999668e-08
Position 25: 1.4534260043624167e-08
Position 226: 7.087901217915419e-09
Position 202: 4.45454215342743e-10
Position 383: 1.0383630538859146e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 29489: 0.9973395079370851
Position 28163: 0.9960778835969638
Position 3639: 0.9487942492078814
Position 25967: 0.9287059353773345
Position 28965: 0.9058015912552446
Position 5956: 0.7933536721366828
Position 13436: 0.782640371459975
Position 12068: 0.7459378395017211
Position 13831: 0.7358003264761878
Position 17439: 0.7318467866330182
Position 21217: 0.6915527929919562
Position 1323: 0.5281917665328184
Position 27505: 0.5102375968097221
Position 16822: 0.4351135354978994
Position 16801: 0.418753315262579
Position 703: 0.33735572517310414
Position 21282: 0.2796155455238223
Position 19755: 0.24220740498645257
Position 11453: 0.22446306970935867
Position 29704: 0.2045495622735544
Position 5922: 0.1965138280191881
Position 28739: 0.1957659456982369
Position 12108: 0.17923861110416953
Position 29231: 0.15149350853609053
Position 19718: 0.14492232505029423
Position 580: 0.14210588636992674
Position 30323: 0.11865441455899768
Position 7987: 0.11622243353626148
Position 13648: 0.11605680161785048
Position 19638: 0.07966039417280274
Position 25611: 0.07673389963969837
Position 29252: 0.06946744914486595
Position 29757: 0.06931807545837469
Position 13867: 0.06717424482099846
Position 30018: 0.06474780326562893
Position 8100: 0.06473781454349663
Position 28736: 0.06105728139551462
Position 14335: 0.05629321332836565
Position 30445: 0.05359803402846228
Position 14279: 0.04933427481885029
Position 15993: 0.04686210858184445
Position 13365: 0.04459081668478385
Position 25045: 0.039959937642427536
Position 8372: 0.03908218651906148
Position 29161: 0.03505356696027165
Position 29282: 0.03186505730948015
Position 7391: 0.03176095084040628
Position 27526: 0.03128869757628384
Position 30254: 0.030824493412735892
Position 19505: 0.027668938594690957
Position 13706: 0.026978720558411762
Position 27529: 0.02515328032768778
Position 15532: 0.024953297520112317
Position 13758: 0.02437713695203521
Position 3669: 0.02377729206652029
Position 28764: 0.02356595487271785
Position 20620: 0.020748185018430138
Position 30328: 0.020702802356845847
Position 22037: 0.020445301182573223
Position 711: 0.018345240998327718
Position 30531: 0.0179673543564757
Position 23575: 0.016521100250200156
Position 13330: 0.015741019888932
Position 30224: 0.014468000226450733
Position 30591: 0.013471290276514811
Position 605: 0.013109756895617825
Position 17006: 0.011906348736137658
Position 25444: 0.011821951730872086
Position 17060: 0.01180775166004638
Position 13379: 0.011773023682383643
Position 30878: 0.011352007620660017
Position 421: 0.0111750719865365
Position 18514: 0.010680344524891968
Position 22861: 0.010266055577865715
Position 13688: 0.009555247421499317
Position 4013: 0.009385792880882914
Position 20596: 0.009118509115040132
Position 9032: 0.008997399530952004
Position 11362: 0.008859364356088893
Position 30428: 0.008455632509612301
Position 22074: 0.008111492417270728
Position 5896: 0.007300775748215198
Position 12864: 0.00714394948703118
Position 3807: 0.006874563471876581
Position 544: 0.006781704157735272
Position 16737: 0.0064372252422300455
Position 30904: 0.006201794797879136
Position 7358: 0.006007869548305027
Position 29304: 0.005715984693687372
Position 28988: 0.005700474253621692
Position 29912: 0.005610586873089789
Position 13490: 0.005353406698655052
Position 28344: 0.005317131391693522
Position 30799: 0.005257020563022248
Position 11425: 0.005084035941495295
Position 28658: 0.004995612769107398
Position 14353: 0.004705641497813133
Position 8853: 0.004647094231992369
Position 1629: 0.0044555891509480494
Position 4335: 0.004427144903748387
Position 8362: 0.00414120100104752
Position 521: 0.00409157573583851
Position 3155: 0.0040079656100779435
Position 12383: 0.003873847679494973
Position 30139: 0.003595607421352661
Position 21741: 0.0035737917898834375
Position 3222: 0.003522600063925988
Position 30566: 0.003344450808212886
Position 28661: 0.0032755218734140217
Position 26206: 0.0032306300322087027
Position 7472: 0.0032110241206108787
Position 7879: 0.0032078895024812712
Position 30104: 0.003187230299971947
Position 25430: 0.0031331367488632985
Position 25467: 0.0029877416149280194
Position 21065: 0.002945952077104739
Position 7544: 0.0029094035005291026
Position 28785: 0.002904038805641646
Position 18535: 0.0029020385734196174
Position 4882: 0.0028431527209483456
Position 8889: 0.0028049148309358517
Position 28711: 0.002782380273442822
Position 2680: 0.00275941969781685
Position 13894: 0.0027095753873367153
Position 21650: 0.002698831320019385
Position 25884: 0.0026765581433503866
Position 5656: 0.0026245054774977515
Position 16014: 0.00260897724666687
Position 22444: 0.002594318704686856
Position 7572: 0.002573535686208056
Position 8122: 0.00225189688183782
Position 17009: 0.002244909723164104
Position 28915: 0.0021450085024069987
Position 29781: 0.002131615841989554
Position 30227: 0.002084234206916856
Position 1493: 0.0020613405233660858
Position 17392: 0.0019385265999594403
Position 28124: 0.0018970977986194316
Position 30100: 0.0018511600446798682
Position 29266: 0.0018297839192384095
Position 14404: 0.0017392741142503079
Position 5936: 0.0017257439503643155
Position 739: 0.0016811530388541184
Position 22023: 0.001642459133620812
Position 29890: 0.0016422095162470498
Position 28577: 0.0015317607196158366
Position 30410: 0.0015261251958299706
Position 28350: 0.0014353998773373531
Position 755: 0.0013715918311231518
Position 28696: 0.0013456945523280448
Position 1337: 0.001247948699412694
Position 29495: 0.001232172338076002
Position 24901: 0.0012297538748004067
Position 1076: 0.0011646992837721346
Position 12892: 0.0011586479244712583
Position 29325: 0.0011493329584354461
Position 30286: 0.0011470662574828549
Position 16973: 0.0011025721108262143
Position 17027: 0.0010919170641156646
Position 25805: 0.001067029898378996
Position 29976: 0.0010219096489474649
Position 12277: 0.0010144134049986145
Position 28887: 0.0010037989400171737
Position 28402: 0.0010032883961751163
Position 19454: 0.0009878810666098623
Position 15593: 0.0009568992873385916
Position 13669: 0.0009553853018045965
Position 14890: 0.0008737326740728952
Position 11343: 0.0008411956698081716
Position 15558: 0.0008273929285460638
Position 1711: 0.0008038960404145506
Position 28489: 0.0007784509368005605
Position 1708: 0.000755446689764339
Position 3708: 0.000734274647137217
Position 1971: 0.0007040274539986693
Position 2083: 0.0006981028284314775
Position 8054: 0.0006742864464572189
Position 23701: 0.0006708629402254955
Position 8141: 0.0006521612876455988
Position 14795: 0.0006513050030315513
Position 29115: 0.0006495136691686547
Position 28603: 0.0006461883244846219
Position 5973: 0.0006223853308500532
Position 12397: 0.000600033829562355
Position 14356: 0.0005933917948526239
Position 26212: 0.0005445133377983435
Position 15509: 0.0005298451073527361
Position 30963: 0.0005168207708178621
Position 14834: 0.0005010832777273314
Position 2604: 0.0004925044843348699
Position 1288: 0.00046424867214253315
Position 1100: 0.00044617070928294056
Position 998: 0.0004399598031410513
Position 7532: 0.000437586321394462
Position 7476: 0.00043457225147668663
Position 28805: 0.0004015056499224073
Position 1807: 0.00037778510904542
Position 2486: 0.00037207532347944053
Position 29511: 0.00037039418871844985
Position 28902: 0.0003418157662469028
Position 2056: 0.00031688009182538455
Position 29899: 0.0002641737611986546
Position 7517: 0.0002633780574474336
Position 5277: 0.00026244233610116095
Position 1857: 0.00025990459457947836
Position 26706: 0.000249308956296164
Position 5208: 0.00024801212330774047
Position 14418: 0.00023598507948478553
Position 30894: 0.0002170474704086216
Position 7221: 0.00019901886587482052
Position 28681: 0.00019695920223759236
Position 1461: 0.00019471692131439521
Position 18140: 0.00019320435583993804
Position 209: 0.00014865796408523692
Position 482: 0.00013079396744057926
Position 6994: 0.00010715231568607755
Position 28175: 0.00010625193218736923
Position 29235: 8.804066942269678e-05
Position 607: 7.891920314588027e-05
Position 7403: 7.476472545021404e-05
Position 7448: 6.137894431814845e-05
Position 814: 4.677332253033695e-05
Position 434: 4.611521294188669e-05
Position 29528: 4.4878635248918355e-05
Position 30407: 3.832320871859432e-05
Position 13275: 3.685482134133062e-05
Position 719: 3.625943144184776e-05
Position 7297: 3.181731551814391e-05
Position 329: 3.133127159594262e-05
Position 170: 2.9149079172021344e-05
Position 14228: 2.7916358177552683e-05
Position 21672: 2.770492446191062e-05
Position 1020: 2.7273762065978438e-05
Position 609: 2.5277292524282102e-05
Position 14380: 2.1920149494801216e-05
Position 21584: 2.1326722325153892e-05
Position 5779: 2.101590913445515e-05
Position 307: 2.0274815870481074e-05
Position 549: 1.7883418802977024e-05
Position 22091: 1.3235482121357598e-05
Position 22165: 1.24648604026073e-05
Position 7166: 1.1147320536226278e-05
Position 640: 1.0992371122219813e-05
Position 18016: 1.079295778724836e-05
Position 29582: 1.0099208102762286e-05
Position 29917: 1.0090506331593266e-05
Position 18057: 1.0024763776929297e-05
Position 21459: 9.88578199013412e-06
Position 8147: 9.041084258855708e-06
Position 397: 7.636218059344803e-06
Position 367: 7.1382886515635915e-06
Position 29034: 6.884814620789321e-06
Position 30468: 3.964020392259104e-06
Position 1474: 3.818700427451504e-06
Position 7169: 3.750181301113129e-06
Position 29934: 3.1910926107517688e-06
Position 365: 2.24683832997952e-06
Position 6936: 1.9540668790404783e-06
Position 112: 1.0258184192782342e-06
Position 445: 6.616233441307553e-07
Position 167: 6.60509690153555e-07
Position 14212: 4.881816477019568e-07
Position 1349: 4.7784938743685e-07
Position 373: 4.6456733775244765e-07
Position 3824: 4.0175096005801847e-07
Position 1753: 2.0105207206003565e-07
Position 3915: 1.5509858334894181e-07
Position 123: 1.4598004310268997e-07
Position 219: 1.3570810228134468e-07
Position 472: 1.3352010929773692e-07
Position 1734: 1.2476545580110778e-07
Position 6173: 6.43687577544654e-08
Position 456: 6.05175772980913e-08
Position 429: 4.6352133790619934e-08
Position 495: 3.251522718638462e-08
Position 6340: 3.0223544744337065e-08
Position 450: 2.8891849535750956e-08
Position 6575: 2.2484753147720567e-08
Position 120: 2.2159874264238212e-08
Position 6343: 1.7701470476610747e-08
Position 6571: 1.52112497358729e-08
Position 772: 1.440068359717988e-08
Position 6682: 1.2772605258906922e-08
Position 28308: 1.1273037262396516e-08
Position 138: 4.068776536763536e-09
Position 6907: 3.757804405319202e-09
Position 6858: 3.612709032646908e-09
Position 132: 3.2361272795795374e-09
Position 90: 8.403428260017267e-10
Position 729: 5.511016076903626e-10
Position 6369: 9.464646645004473e-11
Position 439: 8.487413433538763e-13
