Gene = IL12B
Position 938: 1.1193262999520835e-06
Position 334: 1.0900865819809341e-06
Position 688: 5.952854951187845e-07
Position 642: 5.853326479524134e-07
Position 1240: 5.103449389170532e-07
Position 41: 4.7448529049923817e-07
Position 383: 4.5276811875900335e-07
Position 341: 4.169381276412428e-07
Position 817: 3.966157230638972e-07
Position 674: 3.5855812735173756e-07
Position 78: 1.7233487733899626e-07
Position 559: 1.5201752144571516e-07
Position 416: 1.4390824309143027e-07
Position 219: 1.0505419490457445e-07
Position 609: 6.97543694755521e-08
Position 320: 6.5232779190472e-08
Position 644: 5.6329722316775763e-08
Position 14632: 5.1483292620934885e-08
Position 713: 4.009419934143004e-08
Position 701: 3.9194649406250705e-08
Position 236: 3.096273647059509e-08
Position 225: 1.1412369317733993e-08
Position 377: 5.1113902336180856e-09
Position 12: 4.560068399803399e-10
Position 311: 3.8867405783052074e-10
Position 494: 3.5719030542606346e-10
Position 563: 2.9330093799055973e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 8375: 0.9927554178446452
Position 14070: 0.9909691945478447
Position 4104: 0.910323939649479
Position 11993: 0.7710289965027208
Position 14786: 0.5386742633069502
Position 7557: 0.5023153230179871
Position 10416: 0.48953952578767174
Position 14381: 0.4113887813445326
Position 2895: 0.3653383083948934
Position 7039: 0.34956560400035946
Position 10366: 0.298587504393774
Position 3154: 0.2853602378647766
Position 13773: 0.20295221972285035
Position 5180: 0.1259144799544832
Position 8943: 0.10284546259831917
Position 10383: 0.09534160321950604
Position 3891: 0.09265638092961932
Position 7569: 0.09242299062666176
Position 15091: 0.0882503848053936
Position 11730: 0.07705401253553613
Position 7881: 0.06279014800736828
Position 12049: 0.06203807384239612
Position 545: 0.061974394657082814
Position 12124: 0.061109524802678526
Position 2911: 0.0602588563210439
Position 6014: 0.05871516521005959
Position 2028: 0.04451685693997701
Position 3873: 0.04209283948766329
Position 6998: 0.031221305168917277
Position 2820: 0.028242537640072413
Position 4973: 0.027407464965500224
Position 2876: 0.02701652187232119
Position 1690: 0.022799849834042655
Position 15133: 0.022794792476532367
Position 15563: 0.018156269715571157
Position 735: 0.017726160269644353
Position 542: 0.017021336481744857
Position 2355: 0.01674227678219
Position 8211: 0.01573906447021324
Position 3836: 0.015540517811498589
Position 15749: 0.014897623398093878
Position 11756: 0.014156680363958979
Position 12727: 0.013879711108497226
Position 14353: 0.013224495257050002
Position 8578: 0.01305369295546978
Position 1891: 0.012209288503681177
Position 12022: 0.011916462478630572
Position 11045: 0.011530349643734027
Position 10342: 0.010958175730267163
Position 8567: 0.01021749170038811
Position 14400: 0.01009035569747095
Position 15253: 0.010088571214282195
Position 12601: 0.009558073939550263
Position 13862: 0.009199514651190678
Position 942: 0.009149594525945498
Position 906: 0.008908129694597934
Position 3550: 0.008741811694547347
Position 12013: 0.008715620808249384
Position 3693: 0.008317180065628609
Position 1093: 0.008214609255421312
Position 2006: 0.008048527217509115
Position 15228: 0.007808189790933193
Position 2837: 0.00670750034561499
Position 8779: 0.006584571957491261
Position 8647: 0.006224766460860053
Position 14942: 0.006095945271577378
Position 2088: 0.006074050013203335
Position 14909: 0.005542406913002376
Position 7091: 0.005117124768675715
Position 15931: 0.00495387377827025
Position 13735: 0.00490638208725646
Position 2057: 0.0047750679733001575
Position 10238: 0.004773744202540617
Position 8597: 0.004292247131490587
Position 2930: 0.004290207135419749
Position 15193: 0.004278299451804374
Position 10511: 0.004018134063001936
Position 505: 0.003969361898070085
Position 13607: 0.00396735816648997
Position 14558: 0.003923714363498874
Position 2886: 0.0039011886321655576
Position 14567: 0.003739957908902893
Position 3935: 0.0037180294754359947
Position 2594: 0.0037108802217494037
Position 15059: 0.0037051192217919136
Position 2854: 0.003620934078208305
Position 6684: 0.0034821769226649995
Position 519: 0.0034345811701798957
Position 15707: 0.003364986716072776
Position 2949: 0.0032577957647948064
Position 15197: 0.0032384359266404185
Position 12582: 0.0031472034312510482
Position 3825: 0.0029906210730695723
Position 8905: 0.002925145296222277
Position 12343: 0.002913154337428786
Position 1008: 0.0028607763902189186
Position 701: 0.00283811173976101
Position 11598: 0.00281513431621956
Position 4305: 0.0027818712289375265
Position 14798: 0.00275159806964286
Position 13480: 0.0026798413543268652
Position 1829: 0.002395515492592483
Position 8701: 0.0022853477772408906
Position 2093: 0.0019430417778493806
Position 786: 0.0015989251948471028
Position 2668: 0.0015151017308771427
Position 5432: 0.0013788596064387279
Position 8989: 0.001352228813375348
Position 3056: 0.0012202429288608754
Position 422: 0.0012049849134483006
Position 3579: 0.0011563704760465831
Position 1950: 0.0010689590948996601
Position 679: 0.0010619204245104889
Position 12266: 0.0010013907533097859
Position 6188: 0.000996131514533655
Position 3505: 0.0009548772505016504
Position 15878: 0.0009468025730530433
Position 15531: 0.0008786170702428984
Position 3645: 0.0008459249857876268
Position 1131: 0.0008410949256320819
Position 966: 0.0007436057093597844
Position 14411: 0.000705201184607617
Position 6297: 0.0006964328822257509
Position 13243: 0.0006834955188923464
Position 869: 0.0006526431918524695
Position 1944: 0.0006266040117846179
Position 13267: 0.0006166855556332268
Position 529: 0.0006115356309963292
Position 14074: 0.0005679418461598047
Position 1528: 0.0005514161105681189
Position 14051: 0.0005367727731713853
Position 3358: 0.0005127029166007739
Position 9026: 0.0004938079356829835
Position 2419: 0.0004936512786866419
Position 1042: 0.00047113659128725845
Position 552: 0.0004621565898504334
Position 2511: 0.0003342467552006372
Position 1213: 0.00032409425590089485
Position 6274: 0.00029441805023023155
Position 2561: 0.0002888470660984588
Position 2611: 0.0002857593171426028
Position 1173: 0.00026119096274919147
Position 14446: 0.00021918285958547566
Position 5140: 0.00021730341603616352
Position 2451: 0.00020776962752389776
Position 4696: 0.0001887297351870129
Position 295: 0.00014392562724027433
Position 4579: 0.00014056024442409064
Position 1899: 0.00013916345520124558
Position 1934: 0.00012790884156604492
Position 254: 0.0001272246714855396
Position 577: 0.00012571600217391282
Position 14600: 0.0001016398853447505
Position 758: 9.797417212512368e-05
Position 12473: 9.126452673300583e-05
Position 449: 8.903094173826097e-05
Position 657: 8.686094284044282e-05
Position 2130: 8.304467066114049e-05
Position 4116: 7.488800830058149e-05
Position 848: 7.201624407285806e-05
Position 2702: 5.139278268023667e-05
Position 792: 4.6661645087890514e-05
Position 2122: 4.438138672023164e-05
Position 1757: 3.5401732689906944e-05
Position 3318: 3.140796875900037e-05
Position 609: 2.9856459819410883e-05
Position 3430: 2.895719445299191e-05
Position 628: 2.6511524539614906e-05
Position 1148: 2.618287562256367e-05
Position 298: 1.7037670280632335e-05
Position 1412: 1.5738892328300854e-05
Position 1610: 1.3852118978249388e-05
Position 15755: 6.803849446341741e-06
Position 5282: 4.9120197416087356e-06
Position 330: 3.6299169297557364e-06
Position 357: 3.4169169526945754e-06
Position 197: 2.8151772029910818e-06
Position 10219: 2.797864119390422e-06
Position 1063: 2.653439225962256e-06
Position 10271: 2.556884817098967e-06
Position 8787: 2.0784695206703157e-06
Position 361: 1.891115224053556e-06
Position 802: 1.8057419752557635e-06
Position 642: 1.704662876894237e-06
Position 2215: 1.4509069876658121e-06
Position 559: 1.3191878308380592e-06
Position 367: 1.248773488615132e-06
Position 555: 1.221765433756065e-06
Position 1313: 1.0076318641827656e-06
Position 2150: 8.558153425721334e-07
Position 683: 6.679911366967419e-07
Position 1512: 4.997441329448656e-07
Position 334: 4.529274362188557e-07
Position 383: 4.521354481757331e-07
Position 4119: 4.475363939231007e-07
Position 1509: 4.345973583549626e-07
Position 1462: 4.26282742256928e-07
Position 4009: 3.969837494623642e-07
Position 364: 3.9013311502037425e-07
Position 347: 3.70770091270795e-07
Position 513: 3.452792073170697e-07
Position 341: 3.41834708803498e-07
Position 1276: 3.320875632853553e-07
Position 451: 2.336840331902276e-07
Position 389: 1.8092102085404625e-07
Position 395: 1.736243343490084e-07
Position 398: 1.5765304533958826e-07
Position 401: 1.5053046640336086e-07
Position 620: 1.0404234405182431e-07
Position 455: 4.694858983307205e-08
Position 404: 3.232057229825655e-08
Position 260: 2.986619583289431e-08
Position 471: 1.664673715715191e-08
Position 183: 1.054706901868215e-08
Position 804: 1.0483808854985521e-08
Position 590: 9.750844564583568e-09
Position 377: 5.478111375286597e-09
Position 1023: 1.5842886500068256e-09
Position 258: 1.5416330506814187e-09
Position 88: 1.5224646934709182e-09
Position 1044: 1.3722374960763002e-09
Position 256: 1.0682477677347586e-09
Position 369: 8.884682861789119e-10
Position 273: 4.3568727117019774e-10
Position 308: 4.232763608806684e-10
Position 306: 3.76520136173068e-10
Position 139: 3.589744197301803e-11
Position 101: 2.612830679133352e-11
Position 114: 4.902141079989572e-12
Position 148: 1.8070783162418899e-12
Position 141: 5.143553416922158e-13
