Gene = TNFRSF18
Position 295: 9.472669078158833e-05
Position 2759: 9.139296551280169e-05
Position 470: 8.724595104328318e-05
Position 836: 6.777762011766021e-05
Position 1014: 6.710107293376225e-05
Position 403: 6.07827128860402e-05
Position 510: 5.588763296636141e-05
Position 288: 5.5522357721564604e-05
Position 907: 5.489257285079794e-05
Position 1042: 5.174485333187937e-05
Position 771: 5.134979438068924e-05
Position 1360: 5.074205757421417e-05
Position 2344: 5.070024169139121e-05
Position 1007: 5.044764782448674e-05
Position 1725: 4.8967520804860806e-05
Position 693: 4.779470824671759e-05
Position 2171: 3.937306100573659e-05
Position 1185: 3.9086952887913355e-05
Position 2785: 3.789827320450614e-05
Position 1138: 3.7706198144011664e-05
Position 872: 3.571245773346683e-05
Position 321: 3.541027798183466e-05
Position 380: 3.5242379018757717e-05
Position 857: 2.93032299129406e-05
Position 720: 2.520680190999567e-05
Position 680: 2.07296131997811e-05
Position 909: 1.877415572090703e-05
Position 723: 1.7742282528725398e-05
Position 298: 1.7373396279516388e-05
Position 384: 1.7129383292480964e-05
Position 881: 1.4896165908460614e-05
Position 530: 1.404941935504217e-05
Position 817: 1.1955745289030443e-05
Position 1236: 9.37501152611395e-06
Position 1608: 8.809786319349785e-06
Position 374: 8.646755905896277e-06
Position 400: 8.414336170968842e-06
Position 1317: 7.719141491324679e-06
Position 1265: 7.090585246815764e-06
Position 1253: 6.723671049364942e-06
Position 851: 5.612945870140857e-06
Position 2610: 5.545923399813668e-06
Position 337: 4.196256767167725e-06
Position 676: 3.619443830146575e-06
Position 311: 3.42479743339992e-06
Position 596: 3.056336669888299e-06
Position 318: 1.745708798002405e-06
Position 450: 1.551710338494291e-06
Position 456: 1.5197394271239798e-06
Position 643: 1.5103318020818748e-06
Position 589: 1.4991137490408784e-06
Position 622: 1.4208584001880423e-06
Position 934: 1.3732487829301448e-06
Position 365: 1.0213001686508915e-06
Position 327: 8.899540313194091e-07
Position 1335: 7.201917752696918e-07
Position 946: 3.9777586339054554e-07
Position 942: 3.483653807329644e-07
Position 1267: 2.57990147826804e-07
Position 1194: 1.7332843964470786e-07
Position 913: 4.657682521317446e-08
Position 2273: 4.5303755169143504e-08
Position 353: 5.524725854787527e-09
Position 492: 4.562818195272505e-09
Position 616: 4.497051792677627e-09
Position 224: 1.5947781365508206e-09
Position 431: 1.475264689629213e-09
Position 359: 1.1478245330385313e-09
Position 414: 9.33259463437974e-10
Position 238: 3.967597879037749e-10
Position 191: 1.6304149225972504e-10
Position 355: 6.093377790178457e-11
Position 410: 1.9207307697235173e-13
