Gene = YOD1
Position 7000: 0.00949506712460494
Position 6039: 0.009071602482635496
Position 1899: 0.007937050542411892
Position 793: 0.006326838823382021
Position 4981: 0.006100076217060603
Position 3658: 0.005277965812807687
Position 3346: 0.0042267379584291715
Position 7046: 0.0037554594052399875
Position 5489: 0.0033233732898694263
Position 6247: 0.0029839350763780532
Position 6185: 0.002912373937874509
Position 6222: 0.002882424689332378
Position 4287: 0.0027750147175983823
Position 1119: 0.0027466613144904468
Position 5904: 0.0026080846718957687
Position 1462: 0.0023557905115385125
Position 940: 0.0021424637633208725
Position 3319: 0.00213880238859832
Position 3235: 0.0019403266343239673
Position 805: 0.001876974928226761
Position 924: 0.0017994860940807982
Position 5339: 0.0017479463739975664
Position 1521: 0.0017018449857635174
Position 4012: 0.0016237555573991819
Position 5149: 0.0015890523638897223
Position 5901: 0.0013541623284314068
Position 1269: 0.0013046916391817665
Position 1283: 0.001277476453645886
Position 1914: 0.0012750842020450117
Position 2791: 0.0012465531114015662
Position 984: 0.0012230250176007264
Position 1770: 0.0012225419451362888
Position 842: 0.0010395522947791757
Position 947: 0.00101214680160782
Position 5825: 0.0009798132467507225
Position 821: 0.0009038403653876218
Position 960: 0.0008599974365010133
Position 4793: 0.000820746252690641
Position 6198: 0.0007435268213448079
Position 5874: 0.0007419248302107739
Position 2252: 0.0006778668685400093
Position 7207: 0.0006618050917310087
Position 4510: 0.0005936093058012997
Position 5851: 0.0005653702121502948
Position 4155: 0.0005001039862001121
Position 1479: 0.00047838489405945727
Position 1764: 0.00047365505819929767
Position 168: 0.0004686837552705747
Position 265: 0.0004220595068014362
Position 4351: 0.00037166149952985283
Position 864: 0.00036278675859462893
Position 4303: 0.0003390542175642474
Position 3195: 0.00033401233102572757
Position 2212: 0.0003206004473562491
Position 4525: 0.00031826889097821663
Position 1029: 0.0002972128179629196
Position 4095: 0.00028578965478823595
Position 3614: 0.0002645690233002727
Position 4730: 0.0002610372346288083
Position 3000: 0.00020149875283380936
Position 3561: 0.0001963051734407783
Position 307: 0.0001802807777372359
Position 1188: 0.00015617110263040407
Position 2675: 0.00015491432462915887
Position 2294: 0.00014654927690253494
Position 1374: 0.00013066489378192017
Position 3103: 0.00012602305065715982
Position 240: 0.00012007111554927296
Position 1429: 0.00011256760488171786
Position 2488: 0.00011235670639781433
Position 1239: 0.00010025483811537858
Position 1725: 9.62162752086865e-05
Position 1966: 8.518128989613605e-05
Position 2465: 7.886373409873828e-05
Position 2553: 7.772027776475321e-05
Position 890: 6.97318477455883e-05
Position 202: 6.393707077719141e-05
Position 1700: 5.847304536140883e-05
Position 1004: 3.447734064178057e-05
Position 1099: 2.9463305362642516e-05
Position 1001: 2.5792410159763852e-05
Position 1058: 2.4938455016653846e-05
Position 348: 1.858094506712851e-05
Position 208: 1.2493010764869785e-05
Position 121: 1.139075922217819e-05
Position 552: 1.0092513071414421e-05
Position 503: 9.46243773359445e-06
Position 508: 7.5956395870580526e-06
Position 334: 7.406964475459608e-06
Position 1151: 5.461752480933118e-06
Position 137: 2.345093501061342e-06
Position 1014: 2.1313134663779937e-06
Position 401: 6.679365218389418e-07
Position 394: 6.020403327546853e-07
Position 558: 3.7927598303421143e-07
Position 606: 3.785792684310114e-07
Position 595: 2.0927530203807697e-07
Position 371: 2.0727009074767875e-07
Position 468: 1.5217702196215576e-07
Position 473: 1.3115573818445708e-07
Position 463: 1.1057882073520722e-07
Position 614: 5.621122648041559e-08
Position 565: 4.791371940667497e-08
Position 520: 3.2856831720499794e-08
Position 413: 2.343527775024399e-08
Position 419: 1.1634289802704275e-08
Position 435: 2.2592777785600123e-09
Position 981: 1.5390721061247317e-09
Position 748: 1.3731486059866857e-09
Position 484: 1.3196986540330515e-09
Position 838: 1.316097987848537e-09
Position 532: 1.2514496356688357e-09
Position 437: 1.2505701167932144e-09
Position 756: 1.077648997072253e-09
Position 763: 9.785718297096982e-10
Position 515: 2.0040324386784183e-10
Position 527: 1.9280421989575764e-10
Position 428: 1.5219339524760565e-10
Position 698: 1.0342134808634174e-10
Position 450: 3.35483605580426e-11
Position 446: 2.0124964754018867e-16
Position 448: 1.622492355347082e-16
Position 80: 7.73551319166926e-21
