Gene = ECM1
Position 1503: 8.974550847068328e-06
Position 5009: 3.699230414644662e-06
Position 1544: 2.3377948227645e-06
Position 199: 9.868220368415886e-07
Position 471: 8.999380130332998e-07
Position 3880: 8.480148064386958e-07
Position 252: 7.727651158278114e-07
Position 610: 7.171789938710781e-07
Position 391: 6.742758383625422e-07
Position 703: 5.764815072840888e-07
Position 4853: 3.723850403329134e-07
Position 10: 3.5614104043941224e-07
Position 2834: 2.8750377793953783e-07
Position 4746: 2.840968391217713e-07
Position 114: 1.137721370457513e-07
Position 107: 6.79393423606336e-08
Position 170: 3.9917611676434006e-08
Position 52: 1.6057068728673832e-08
Position 4427: 1.2162386841896846e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1575: 0.9649153835292966
Position 2790: 0.8214624445368931
Position 1445: 0.7563641267032973
Position 2016: 0.6767954209394269
Position 4266: 0.5363770568067865
Position 4873: 0.4854574261877757
Position 4349: 0.4299608862228288
Position 3371: 0.3351361593309666
Position 1836: 0.32324640075645333
Position 4596: 0.2826437595247111
Position 4639: 0.27120529068342547
Position 2036: 0.25730589097534645
Position 1877: 0.2511240594149482
Position 1856: 0.23151569219468285
Position 4593: 0.1936554894350778
Position 1374: 0.19040804856609375
Position 5028: 0.17413202474184228
Position 3642: 0.14658118220479086
Position 3476: 0.13570832327735047
Position 5151: 0.11186376342127718
Position 5509: 0.11125169423940312
Position 4701: 0.09232300776254973
Position 3661: 0.08759854088496702
Position 1749: 0.08756116965527772
Position 3023: 0.07471787695798071
Position 2446: 0.05784349111025597
Position 2379: 0.04816343657662714
Position 853: 0.04453504338130029
Position 2075: 0.04310756827002246
Position 1787: 0.04194207359858179
Position 2963: 0.04132193605714685
Position 2426: 0.037155673040813575
Position 2361: 0.03712071394566332
Position 5611: 0.035103609353064474
Position 4914: 0.033721864925411855
Position 2519: 0.024746200859408513
Position 1841: 0.024393388887046386
Position 3818: 0.023473317350232073
Position 1395: 0.020377972528667906
Position 319: 0.01949342678021148
Position 1197: 0.01915970835291761
Position 4811: 0.018206577100823306
Position 4959: 0.017382453057370593
Position 2423: 0.01651600741999084
Position 2709: 0.01595867276704753
Position 4038: 0.015108243613174123
Position 2996: 0.01379211630705736
Position 890: 0.012206592101359425
Position 1084: 0.012196900112032763
Position 2928: 0.01203904966838755
Position 2337: 0.011286896159082257
Position 1615: 0.011278391451813193
Position 4558: 0.011223765235474971
Position 4706: 0.011028425405869981
Position 3610: 0.010905086252137017
Position 1859: 0.010271449128659177
Position 5244: 0.007517738997470859
Position 3716: 0.007482725579779942
Position 2198: 0.007324165404058484
Position 2058: 0.0072534798056342175
Position 5656: 0.007117160158493866
Position 3683: 0.007040170556624291
Position 5541: 0.006003203884598287
Position 4844: 0.005989605436096991
Position 2150: 0.0049709410493500765
Position 1088: 0.004217684121835196
Position 762: 0.0037872913445274933
Position 3079: 0.0036989631530017658
Position 5228: 0.003370546402830073
Position 3551: 0.0032494854775677717
Position 2278: 0.0031051332292192407
Position 3593: 0.0027375344557267938
Position 3520: 0.002564177938807954
Position 2381: 0.00235106314847383
Position 3449: 0.002286310582396351
Position 316: 0.00202782880912482
Position 4943: 0.0019678145138257255
Position 2816: 0.001852144071151346
Position 830: 0.0016825985586303492
Position 2728: 0.0016150203528045477
Position 807: 0.0015856690725554131
Position 2040: 0.0014441046072991663
Position 2090: 0.0014238357977316084
Position 1460: 0.0014231115640168915
Position 5561: 0.0013617605559774753
Position 2631: 0.001326228098839722
Position 2847: 0.0012893575009047867
Position 1883: 0.0011928169018808263
Position 2479: 0.0011066814835526807
Position 4000: 0.0010717623428420473
Position 2365: 0.0010647567045948352
Position 3479: 0.001038940493994611
Position 1400: 0.0010175531749425427
Position 281: 0.0010076605469414356
Position 2169: 0.0009839440970248862
Position 1090: 0.0009151633059983976
Position 1274: 0.0009122893602630816
Position 4606: 0.0008727326927066018
Position 3301: 0.0008326850284036325
Position 4878: 0.0008170070038619716
Position 2864: 0.0007661208118781233
Position 1587: 0.0007157575203341389
Position 623: 0.0007028214753189055
Position 898: 0.000590428152757001
Position 5544: 0.0005767667382385435
Position 1104: 0.0005485828118140046
Position 5518: 0.0005340036696621632
Position 1804: 0.000524176866863853
Position 683: 0.00042662212157704865
Position 3743: 0.0004173991038465194
Position 1646: 0.00036767577103041224
Position 2093: 0.00034277363328648705
Position 749: 0.000342235855549159
Position 1797: 0.00033519842847418765
Position 3256: 0.00033227732556607927
Position 3047: 0.00028658426665506017
Position 3407: 0.00028512936746399853
Position 1706: 0.00026545964320073427
Position 3503: 0.0002650574608865201
Position 640: 0.00025925034451190494
Position 2308: 0.00021522763780136317
Position 4976: 0.0002055924518441391
Position 284: 0.00019352072690722734
Position 5666: 0.00018695688467153636
Position 4056: 0.0001655127860780108
Position 1055: 0.0001606204258560964
Position 965: 0.00014603077789308798
Position 2294: 0.0001437238017627806
Position 4181: 0.00014317883809389833
Position 5694: 0.00013861204135560043
Position 2526: 0.0001320888406613995
Position 5287: 0.00013083501250070998
Position 4188: 0.0001242192458174724
Position 1913: 0.0001207964492566378
Position 257: 0.00011941581471284147
Position 4719: 0.000116040262019314
Position 5031: 9.680951354817256e-05
Position 3176: 9.536151397143838e-05
Position 1314: 9.510417877348566e-05
Position 1415: 9.46601207767681e-05
Position 2449: 9.388384604227963e-05
Position 243: 8.506219009507533e-05
Position 1800: 8.219619369831701e-05
Position 1127: 7.76386429079409e-05
Position 2060: 7.349930222907897e-05
Position 266: 7.26016052432521e-05
Position 2262: 6.416243738678388e-05
Position 2234: 6.412551126764579e-05
Position 2799: 6.31703926745719e-05
Position 336: 6.131611762933971e-05
Position 597: 5.723717180284433e-05
Position 2282: 5.5424795153724647e-05
Position 1061: 5.447013217319398e-05
Position 1106: 4.825057994782641e-05
Position 5591: 4.491111954640329e-05
Position 4824: 4.382059836926944e-05
Position 5572: 4.061281853284166e-05
Position 358: 3.896058833262967e-05
Position 4098: 3.562550000371958e-05
Position 1975: 3.379074465480605e-05
Position 1253: 2.8635575137315786e-05
Position 2152: 2.7565322456564147e-05
Position 1465: 2.7357802796801894e-05
Position 1670: 2.435363079467649e-05
Position 1757: 2.2675028457256736e-05
Position 911: 2.1098559274893822e-05
Position 1535: 1.9166897143635042e-05
Position 1717: 1.790187569344282e-05
Position 1243: 1.5290838230684504e-05
Position 190: 1.3986549042181019e-05
Position 361: 1.3964891003648323e-05
Position 367: 1.1430927942069205e-05
Position 1664: 1.0346546738586607e-05
Position 365: 8.400539020780544e-06
Position 1467: 7.029626484137256e-06
Position 1760: 6.772654584461596e-06
Position 984: 6.6759359282288046e-06
Position 1215: 4.537808652462856e-06
Position 1218: 3.960599474648701e-06
Position 2097: 1.7887105010908718e-06
Position 3419: 1.6438619156101624e-06
Position 3401: 1.6103794620556625e-06
Position 2174: 1.3754309768354685e-06
Position 1917: 9.907966407795081e-07
Position 2452: 8.021539228987437e-07
Position 2217: 4.346962871082802e-07
Position 1672: 4.097741818829418e-07
Position 327: 2.6464330800795867e-07
Position 567: 2.546471530423537e-07
Position 286: 2.3706617235169655e-07
Position 398: 2.2340768424179546e-07
Position 341: 2.1006523800977e-07
Position 969: 1.50989866519602e-07
Position 782: 1.4636221337524113e-07
Position 539: 1.2824829280789542e-07
Position 420: 5.2458013787090834e-08
Position 923: 5.1525948033275495e-08
Position 463: 2.917170581640749e-08
Position 493: 2.5456776516484195e-08
Position 107: 1.9936436011026054e-08
Position 383: 1.5829562834385855e-08
Position 123: 1.545090010691072e-08
Position 372: 1.4854664579072991e-08
Position 73: 1.3862714318160016e-08
Position 194: 1.217045738679283e-08
Position 218: 1.1814187133658258e-08
Position 412: 6.168123054638373e-10
Position 211: 8.334882354815423e-12
Position 380: 5.244326019603447e-12
Position 428: 4.202910063935569e-12
Position 199: 4.128035853550727e-12
Position 100: 4.0988410891903445e-12
Position 436: 3.692894717435256e-12
Position 369: 3.2957296941292657e-12
Position 114: 2.693287693492164e-12
Position 137: 2.0795882693349116e-12
