Gene = AGTRAP
Position 1346: 0.0396697067590367
Position 4818: 0.03865656419757828
Position 147: 0.03775142719853333
Position 2400: 0.03336940459280656
Position 8205: 0.028515896013086534
Position 2593: 0.027926114094365507
Position 2216: 0.02735867398218263
Position 1216: 0.024074139413203934
Position 1039: 0.023437085965477843
Position 2113: 0.02263378299576207
Position 13309: 0.021323498614034507
Position 8510: 0.02101249769237466
Position 13538: 0.020384351516424256
Position 4746: 0.015451773147051285
Position 4247: 0.015324951247658121
Position 5126: 0.01418303099026719
Position 5171: 0.013488129854955327
Position 1087: 0.011431468858531513
Position 14386: 0.009301370725246356
Position 1593: 0.008728545312390543
Position 1817: 0.008108600496623675
Position 4948: 0.0077397888071011845
Position 11728: 0.006423776426631641
Position 1364: 0.006247318461719967
Position 2495: 0.006214510595289321
Position 5003: 0.006203920737987891
Position 1094: 0.005524136107905781
Position 10611: 0.004814225584689676
Position 11819: 0.0046253379837725055
Position 1360: 0.0038762485925993625
Position 1153: 0.0034178520433725823
Position 2641: 0.0032497559015871092
Position 350: 0.0025740864848183926
Position 2178: 0.0022932368997368685
Position 1283: 0.0015075649212359992
Position 9774: 0.0013925085081299712
Position 1630: 0.0013867360200045245
Position 307: 0.0008565728874704084
Position 1176: 0.0006003947868611448
Position 357: 0.0005960562688947238
Position 1961: 0.0005938278184609322
Position 2008: 0.0005906367158817833
Position 6724: 0.0005711059466658255
Position 1179: 0.00046660345907429936
Position 2220: 0.00044604595217531164
Position 3988: 0.00034452997317854133
Position 1100: 0.00033273606064863106
Position 5416: 0.00031624207184261676
Position 393: 0.0002841999650407196
Position 369: 0.00020317272324672084
Position 1482: 0.0002009744800310125
Position 2852: 0.00019416731551524124
Position 3751: 0.00015405138101310333
Position 3705: 0.00015141377821541782
Position 1377: 0.00013640408960935603
Position 868: 0.00012732651313221346
Position 178: 0.00011606815795485346
Position 4378: 0.00010927822982632841
Position 8721: 0.0001071162326415854
Position 1564: 0.00010622993752050847
Position 6692: 9.837455426694621e-05
Position 6420: 9.653104800879167e-05
Position 1256: 9.320835476769626e-05
Position 223: 9.275358843841925e-05
Position 6400: 8.347600772683625e-05
Position 3964: 8.075995146630413e-05
Position 2163: 7.794392355863206e-05
Position 5823: 7.079180513667438e-05
Position 603: 6.682942127697906e-05
Position 957: 6.657041119998019e-05
Position 569: 6.202351065959976e-05
Position 1127: 5.396962847975226e-05
Position 4000: 5.211394685386774e-05
Position 300: 4.656713620558165e-05
Position 1521: 4.3314998956596777e-05
Position 5076: 4.239124761239689e-05
Position 555: 3.714597081422428e-05
Position 582: 3.6311295122250624e-05
Position 3804: 3.608704087572093e-05
Position 760: 3.479453788078276e-05
Position 268: 3.198469283527477e-05
Position 922: 3.134243293640202e-05
Position 220: 3.0047203410819694e-05
Position 312: 2.5808543536666163e-05
Position 492: 2.4716647751763457e-05
Position 3056: 2.2618803228039148e-05
Position 523: 2.1299375034656302e-05
Position 226: 2.06128334075125e-05
Position 318: 2.0608400217497723e-05
Position 122: 1.1416428562530917e-05
Position 2118: 1.0788592323942865e-05
Position 873: 9.998179791020411e-06
Position 503: 9.944910358358441e-06
Position 276: 9.643428978792125e-06
Position 2089: 7.065093963359203e-06
Position 180: 6.744812965385654e-06
Position 262: 4.169980008646883e-06
Position 638: 3.780972281894527e-06
Position 606: 3.766588597131387e-06
Position 704: 2.7478649838385013e-06
Position 158: 1.1096393128038265e-06
Position 202: 8.197297415464942e-07
Position 675: 5.79890059624781e-07
Position 154: 5.668735577910341e-07
Position 189: 4.535804030407406e-07
Position 245: 4.374935341685277e-07
Position 541: 3.8563977455797843e-07
Position 621: 3.7991418374181896e-07
Position 288: 3.7574298297478994e-07
Position 234: 3.513332255524533e-07
Position 208: 2.996267397869712e-07
Position 635: 2.502503814217799e-07
Position 118: 2.449764796517108e-07
Position 412: 2.012815108313341e-07
Position 406: 1.794430055701302e-07
Position 273: 1.5480341506073775e-07
Position 248: 1.2986384755152772e-07
Position 193: 1.1178654379966294e-07
Position 238: 1.1171741870150234e-07
Position 166: 1.158815515380743e-08
Position 711: 9.861289921852672e-09
Position 197: 8.796099909314317e-09
Position 101: 7.843215736530371e-09
Position 552: 9.511159934843153e-11
Position 533: 8.527508589075702e-11
Position 252: 1.6982495668747933e-11
Position 409: 1.4028842552224023e-11
Position 254: 8.289747218420108e-12
Position 437: 6.043947283271951e-12
Position 465: 2.341356984595575e-12
Position 416: 4.151339119868437e-15
