Gene = CACYBP
Position 1818: 0.00012787199509797434
Position 2193: 0.00011611920404525967
Position 2053: 7.38012810401101e-05
Position 901: 5.280259504745094e-05
Position 460: 4.370605115904342e-05
Position 4930: 4.329651048425563e-05
Position 686: 4.2874078275019844e-05
Position 375: 4.276323512467613e-05
Position 355: 2.697782890732656e-05
Position 1080: 2.185702985945524e-05
Position 550: 1.493075961825728e-05
Position 209: 1.4115765620151736e-05
Position 9119: 1.0150610343155383e-05
Position 462: 4.245322320914295e-06
Position 905: 2.159081388826551e-06
Position 7758: 2.11150582145972e-06
Position 194: 1.959530168206388e-06
Position 271: 1.8216206457999221e-06
Position 4121: 1.7895971032019311e-06
Position 815: 1.3197774021653495e-06
Position 334: 1.3180876849744637e-06
Position 289: 1.2722010934744017e-06
Position 820: 1.1879937810238583e-06
Position 1165: 1.025899803023735e-06
Position 1148: 8.898044009121594e-07
Position 1171: 7.999884937011777e-07
Position 1038: 6.999106552283884e-07
Position 8999: 6.306570027874344e-07
Position 854: 3.4590820490505015e-07
Position 517: 2.2485246074362762e-07
Position 1432: 1.5469441823268747e-07
Position 175: 1.4395063017725845e-07
Position 205: 1.0930504136536383e-07
Position 945: 8.966669411385949e-08
Position 1101: 7.308049939060989e-08
Position 1260: 4.7161658725979696e-08
Position 190: 2.848899518052111e-08
Position 804: 2.204869277704742e-08
Position 163: 3.382699318803088e-10
Position 467: 1.0168694564442303e-10
Position 185: 4.04957783738903e-14
Position 119: 9.444302509300036e-15
