Gene = MUC1
Position 2128: 0.011079895054294228
Position 1779: 0.010832053084069322
Position 4048: 0.010568629162248664
Position 3841: 0.007169123389478537
Position 2365: 0.006469787975905754
Position 4019: 0.006153732448557657
Position 2657: 0.006145876109814713
Position 2258: 0.0061020918581327745
Position 1812: 0.005778839270374486
Position 1977: 0.005652879624295573
Position 1595: 0.005089260371990755
Position 3189: 0.004879652665835979
Position 3131: 0.004175209344192108
Position 2394: 0.004115835567709745
Position 1626: 0.004069256243933546
Position 2303: 0.004021094402237068
Position 1566: 0.003944492516496636
Position 2518: 0.0038131541221640606
Position 2860: 0.0037224052905915008
Position 1655: 0.0032760183908468877
Position 3588: 0.003181425624503386
Position 3665: 0.0023083895464594906
Position 2237: 0.0022959420789148044
Position 1535: 0.0022352537959751217
Position 3261: 0.0020936559777855546
Position 3926: 0.0020581038119656596
Position 3545: 0.0013671434730812564
Position 1691: 0.0013408411864392622
Position 3293: 0.00127322748897681
Position 1818: 0.001185142769368936
Position 3561: 0.0011718708576536178
Position 3818: 0.0011634854336412762
Position 2832: 0.0010033560242604155
Position 3900: 0.0009860214760488027
Position 486: 0.0009799252165801366
Position 2170: 0.0009424123752760741
Position 1994: 0.0008617813870307971
Position 2093: 0.0008564243922557261
Position 1488: 0.0008372122547713186
Position 609: 0.0007551010709033871
Position 1748: 0.0007525829254125427
Position 3640: 0.0007088906820419996
Position 566: 0.0006760207217053745
Position 2058: 0.0006587425568243072
Position 2061: 0.0006476010013646181
Position 3345: 0.0005469801321706379
Position 4022: 0.0005402921189767282
Position 2400: 0.0005371791683046123
Position 3041: 0.0004996508185130045
Position 2452: 0.0004995131130298068
Position 3201: 0.00046152572274479995
Position 1457: 0.00042305564100676344
Position 456: 0.00038129294516720934
Position 219: 0.0003142303624696763
Position 3917: 0.0002482500335881273
Position 1428: 0.00023637944057878268
Position 2485: 0.0002336236211084414
Position 2553: 0.0002260759741516836
Position 222: 0.0002239166620205893
Position 1752: 0.00017658679843466553
Position 2175: 0.00017637633454494216
Position 626: 0.0001569097626341129
Position 1397: 0.00014403429097118264
Position 3868: 0.00011542040051192643
Position 1368: 0.00010990909725350041
Position 2610: 0.00010378457814246424
Position 649: 0.00010162037236726764
Position 2930: 0.00010128112079150849
Position 2199: 9.525561462727107e-05
Position 2002: 8.931805217344169e-05
Position 3339: 6.5649326417357e-05
Position 3320: 6.011516747186967e-05
Position 654: 4.673757052380119e-05
Position 303: 2.7714106862207826e-05
Position 2933: 2.635726783509341e-05
Position 2844: 2.3177853689863767e-05
Position 308: 2.1051405670019816e-05
Position 2771: 2.0409980385768777e-05
Position 2755: 1.9845218730336144e-05
Position 2738: 1.9612175555078898e-05
Position 408: 1.6154176096682065e-05
Position 3492: 1.5587843193155914e-05
Position 181: 1.428219418183649e-05
Position 176: 1.3445923297766908e-05
Position 361: 1.1688022138906392e-05
Position 2977: 9.65255076243724e-06
Position 388: 8.332366287780823e-06
Position 194: 3.630177043574857e-06
Position 2768: 3.340549829804798e-06
Position 225: 1.6417936637400498e-06
Position 429: 1.6401689340708464e-06
Position 679: 1.5353559847359765e-06
Position 631: 1.5210546295842405e-06
Position 282: 1.202166463692752e-06
Position 270: 9.94649134060523e-07
Position 395: 5.407400979869835e-07
Position 345: 4.6172233332774084e-07
Position 327: 3.9839005336479326e-07
Position 198: 3.9320693847740605e-07
Position 338: 3.9086344634222333e-07
Position 272: 3.373448355814645e-07
Position 305: 3.3244822919471617e-07
Position 376: 2.9514247983319934e-07
Position 371: 2.491456220434719e-07
Position 3174: 2.2906404427942444e-07
Position 748: 2.245521770900587e-07
Position 413: 1.8588946769289556e-07
Position 353: 1.7318176359070366e-07
Position 313: 1.6202715743605085e-07
Position 289: 9.22797359056492e-08
Position 398: 8.232288865638435e-08
Position 231: 7.627241628937272e-08
Position 3430: 6.821387271183483e-08
Position 200: 6.611536562364468e-08
Position 390: 6.09248074117082e-08
Position 392: 5.224239500079882e-08
Position 440: 4.915385765818755e-08
Position 121: 4.487842759171773e-08
Position 186: 3.701311472876497e-08
Position 322: 2.4510477013720553e-08
Position 229: 8.049107901440786e-09
Position 488: 8.225583612743743e-10
Position 324: 4.5789083694221915e-10
Position 347: 4.011482154963288e-10
Position 416: 3.8691973166178913e-10
Position 242: 2.5074735402125167e-12
Position 237: 1.524506562373618e-12
