Gene = RHOBTB3
Position 138: 1.1614637500950195e-09
Position 217: 9.871600230441502e-10
Position 280: 8.764781592323554e-10
Position 393: 5.537298452938888e-10
Position 190: 4.355554527526187e-10
Position 141: 1.5053001022280988e-10
Position 187: 1.0775638346174857e-10
Position 203: 9.590470848452916e-11
Position 201: 4.216747268359893e-11
Position 144: 4.0101943750615e-11
