Gene = CH17-140K24.5
Position 236: 2.25676104882768e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 3005: 0.6435486393042151
Position 2330: 0.586453589171985
Position 1138: 0.3852562824627632
Position 1680: 0.17238390209584167
Position 1655: 0.102087254608378
Position 1244: 0.0983514693267312
Position 2371: 0.08210557959738084
Position 1612: 0.06795890581691882
Position 2153: 0.062455482902406545
Position 1168: 0.04737337299982129
Position 4588: 0.046248274309090606
Position 2650: 0.03428967685822823
Position 4648: 0.03237160566648934
Position 3820: 0.030320616079757987
Position 930: 0.029699518679760218
Position 687: 0.021809343772459373
Position 3026: 0.02171312079168901
Position 2626: 0.01881939630465102
Position 1403: 0.01816226565807135
Position 3001: 0.013563765208231715
Position 1945: 0.011973490842264229
Position 1236: 0.010924218181340909
Position 1191: 0.010624133926258201
Position 1288: 0.00885817528741687
Position 3484: 0.008549791040105318
Position 2813: 0.008428163485904916
Position 2461: 0.00808146848551925
Position 4853: 0.007879029895166853
Position 4628: 0.007759329487375915
Position 1758: 0.006441867150181093
Position 1545: 0.006371315197500614
Position 4404: 0.005440559384787151
Position 1828: 0.0052170932935519726
Position 770: 0.005170338387515277
Position 2527: 0.004125817084795315
Position 2605: 0.004035574889451359
Position 1319: 0.0038770263612270847
Position 4296: 0.0030452714275705033
Position 4655: 0.002897862771663071
Position 979: 0.0027253562800017804
Position 617: 0.0026943879281558624
Position 2349: 0.002693227962095101
Position 1445: 0.0026773808105698274
Position 1202: 0.002627869456342195
Position 4443: 0.002413431304857428
Position 713: 0.00212042907480427
Position 3874: 0.002040599590767427
Position 811: 0.0019831566499534923
Position 689: 0.0018619743288279943
Position 2858: 0.0016187997175960071
Position 880: 0.0015560852690360844
Position 4073: 0.001545931396294263
Position 3300: 0.001511928025263628
Position 79: 0.0014734627713498556
Position 2399: 0.0013875295585457242
Position 538: 0.001196565197529511
Position 2679: 0.0010414105040454564
Position 2952: 0.0009798428309873487
Position 725: 0.0009296912207907888
Position 938: 0.000890098742763573
Position 1585: 0.000738464313413986
Position 3600: 0.0006885936143737326
Position 1025: 0.0005259822107257931
Position 575: 0.0005045811937369834
Position 862: 0.00048631396621069554
Position 275: 0.00047390222602880424
Position 70: 0.00045873602216479675
Position 1115: 0.00041098383547472474
Position 236: 0.00040381903901485225
Position 696: 0.00037397517046900726
Position 3659: 0.00036587437516355325
Position 567: 0.00034063630731944676
Position 2176: 0.00032358218515383605
Position 648: 0.00032300846664322537
Position 122: 0.0002943458670641325
Position 1079: 0.0002852559932928783
Position 3158: 0.00028055021159149277
Position 4967: 0.0002767815950601285
Position 875: 0.0002652324517385891
Position 2729: 0.000207714209532329
Position 1924: 0.0001799971870488643
Position 1292: 0.00017319420690629784
Position 824: 0.0001623735197780006
Position 2505: 0.0001284110872510354
Position 99: 9.432621100779162e-05
Position 1524: 9.405341944028139e-05
Position 745: 9.097961367102723e-05
Position 337: 8.366705398024448e-05
Position 484: 7.323651656755605e-05
Position 1450: 6.667495348788883e-05
Position 853: 6.578488324064092e-05
Position 727: 2.735272995955669e-05
Position 654: 2.534104475407717e-05
Position 1419: 2.1192991101331792e-05
Position 473: 2.0359170809423432e-05
Position 756: 1.90894683937441e-05
Position 894: 1.6568129832155072e-05
Position 1733: 1.1699048094616407e-05
Position 1097: 9.411112627450479e-06
Position 859: 9.387102181990357e-06
Position 739: 8.988525731238433e-06
Position 742: 7.994018934444419e-06
Position 621: 7.593564740319601e-06
Position 302: 7.254527175195843e-06
Position 1220: 6.696021006218149e-06
Position 1031: 6.371496553611624e-06
Position 996: 5.988322740481406e-06
Position 358: 5.248259279558302e-06
Position 349: 3.969921929001876e-06
Position 887: 3.532443803789068e-06
Position 324: 2.7820505299061885e-06
Position 1009: 2.4881509804462053e-06
Position 1091: 2.3622491400003464e-06
Position 397: 2.338443359467355e-06
Position 128: 2.197299922802499e-06
Position 503: 2.0747304891950037e-06
Position 364: 1.4197220917328333e-06
Position 583: 1.2456276487930493e-06
Position 319: 1.240280523644993e-06
Position 452: 1.0803245763621827e-06
Position 1270: 3.7714835618663326e-07
Position 1204: 3.0554859585428584e-07
Position 709: 1.787443536034752e-08
Position 195: 1.203553317742939e-08
Position 165: 7.884659537288446e-10
Position 401: 4.911069493708861e-10
Position 988: 4.745902319037441e-10
Position 281: 3.391912129967502e-10
Position 430: 2.41064096964489e-10
Position 136: 6.370402051451908e-11
Position 242: 2.4297770909998716e-11
Position 217: 1.3264633618266012e-12
Position 304: 9.954107273233895e-13
Position 394: 9.670904838141538e-13
Position 170: 6.747293814488328e-13
Position 159: 4.0368602209489726e-13
