Gene = PITHD1
Position 854: 2.352701814156474e-06
Position 560: 2.1819431831073177e-06
Position 697: 1.951425107042315e-06
Position 365: 1.673543721402562e-06
Position 42: 1.31631012272646e-06
Position 680: 9.393776475845755e-07
Position 775: 9.266332419111298e-07
Position 661: 6.552482295432654e-07
Position 350: 2.3632100135887298e-07
Position 139: 2.1704086954855182e-07
Position 1610: 1.5413657346552077e-07
Position 369: 9.303423240867984e-08
Position 386: 3.192664482909909e-08
Position 113: 2.4759229770516302e-08
Position 558: 2.35581043292836e-08
Position 431: 1.3213914740258857e-08
Position 517: 1.2188369784030794e-08
Position 348: 6.5295016519160625e-09
Position 407: 2.051005026996064e-09
Position 425: 9.77266618390072e-11
Position 14: 9.579414162662595e-11
Position 105: 3.3679960520012724e-11
Position 270: 9.238375773297335e-12
Position 589: 6.919346193660828e-13
Position 463: 6.543785365601113e-13
Position 522: 5.023127274841198e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 7269: 0.9447456770262452
Position 7909: 0.8153171449990638
Position 1458: 0.7104936535020265
Position 9345: 0.3390410545863598
Position 8869: 0.27563187916472026
Position 5625: 0.25218247309552744
Position 1032: 0.21968761884485075
Position 6338: 0.14341888663804328
Position 9468: 0.07627602093866237
Position 775: 0.07388310090776708
Position 9530: 0.04954115422510342
Position 8972: 0.028403524619356343
Position 5856: 0.026618607523635814
Position 8775: 0.025913579137720827
Position 553: 0.02571575741803027
Position 5091: 0.02476369195012611
Position 1426: 0.024088202115744528
Position 8575: 0.023308973888415636
Position 945: 0.02116621928177785
Position 8279: 0.02113871029501589
Position 7724: 0.01845965409203311
Position 8684: 0.016322589589562942
Position 9366: 0.015627283618634576
Position 9110: 0.013427017708085204
Position 4616: 0.012116870920297017
Position 8628: 0.012023345160411949
Position 8656: 0.010553764272278228
Position 6356: 0.010432290400939898
Position 9252: 0.009582118402016691
Position 7775: 0.007986101392877355
Position 3181: 0.006868647284971472
Position 7693: 0.006674732986654702
Position 5558: 0.006454771410330734
Position 8822: 0.005974317967062822
Position 8151: 0.005605488066943419
Position 486: 0.00559844232597956
Position 9713: 0.005530870220775963
Position 7457: 0.005354519703204728
Position 5231: 0.0052265910771569675
Position 7971: 0.004481438552721738
Position 5528: 0.004180849621024446
Position 980: 0.0037068782195215652
Position 7307: 0.003690167732830978
Position 730: 0.0035884424407761338
Position 727: 0.003511675667196639
Position 8255: 0.003478083098754158
Position 391: 0.0031156087274480278
Position 442: 0.003037871847766248
Position 1412: 0.002977321246002636
Position 8631: 0.0029460457762457044
Position 1104: 0.002740942224023907
Position 8368: 0.002716178923901297
Position 6309: 0.002714186275487252
Position 8514: 0.0026459179898382984
Position 3329: 0.0026296489027449674
Position 6767: 0.0025982380534913165
Position 7643: 0.0023241498037714055
Position 8953: 0.002209262328225982
Position 6401: 0.0022041736923143905
Position 5234: 0.0021382568008392394
Position 7688: 0.0021274859469651206
Position 6312: 0.0021173105286483055
Position 746: 0.001953691395532538
Position 7664: 0.0017424123096142741
Position 8125: 0.0017409701202149262
Position 2228: 0.001659206247192225
Position 9821: 0.0015071524245626503
Position 1176: 0.001500653278072013
Position 8852: 0.0014956292628803172
Position 8371: 0.0012873887282000012
Position 3276: 0.0012141273587763645
Position 5067: 0.0011597154778278302
Position 1721: 0.0011337513925310722
Position 3652: 0.0011211589831818863
Position 951: 0.0010837690919020854
Position 787: 0.001083528009857265
Position 7821: 0.0010065380628600609
Position 2062: 0.000968261668572498
Position 832: 0.0008416859118454239
Position 8422: 0.0008104422619170335
Position 7509: 0.000787680809102561
Position 167: 0.0007485518179015024
Position 7781: 0.0007106115795678997
Position 182: 0.0006030402986325392
Position 8464: 0.0005794768520146268
Position 1051: 0.0005328131366014067
Position 7778: 0.0004980512952284474
Position 916: 0.0004819609351074401
Position 3610: 0.000459799619048462
Position 4408: 0.0004396335184585077
Position 1081: 0.000399003579446651
Position 2026: 0.0003949771756595397
Position 7162: 0.00038698902297093236
Position 842: 0.0003684961109163452
Position 1394: 0.00034153308679362506
Position 7441: 0.0002926701292976974
Position 5260: 0.0002732375126456483
Position 703: 0.0002654573193813491
Position 1237: 0.00026334688975871367
Position 170: 0.00025593237041009843
Position 1043: 0.0002465555963060635
Position 224: 0.0002300700262313868
Position 1133: 0.000191780403313359
Position 7734: 0.00015440380482699894
Position 568: 0.00010729526076328089
Position 988: 7.722714187725944e-05
Position 7616: 6.723184645033255e-05
Position 790: 6.028120400129746e-05
Position 956: 5.582343846844436e-05
Position 1878: 5.3724774846968064e-05
Position 1477: 4.258825714043525e-05
Position 1157: 3.4544311830912464e-05
Position 672: 3.2430772095806594e-05
Position 877: 2.6629549430580017e-05
Position 179: 2.59349570403141e-05
Position 535: 2.117607725877141e-05
Position 527: 2.097560233215152e-05
Position 7621: 1.956028854522781e-05
Position 1113: 1.903704361741709e-05
Position 402: 1.5262896582569673e-05
Position 415: 1.2976489810768573e-05
Position 572: 9.906221393389923e-06
Position 920: 7.5822898505507896e-06
Position 247: 6.639870368209129e-06
Position 4382: 5.996760392966486e-06
Position 1376: 5.727803258218803e-06
Position 1528: 2.392029775424738e-06
Position 636: 2.1981378013349363e-06
Position 3208: 2.0818741170337805e-06
Position 3225: 2.0659192302899543e-06
Position 570: 1.479014553122229e-06
Position 517: 1.2779074540925553e-06
Position 1764: 1.1623718256333293e-06
Position 1302: 1.0658872812901784e-06
Position 2146: 1.007587026042113e-06
Position 584: 6.07791606657651e-07
Position 259: 6.07502620493438e-07
Position 502: 5.902732387216629e-07
Position 278: 5.343475569067039e-07
Position 461: 5.029815815127747e-07
Position 2067: 3.516793147200954e-07
Position 245: 2.3320550897352823e-07
Position 1790: 2.1816918784384238e-07
Position 453: 2.1456506727080752e-07
Position 1977: 1.92669999374792e-07
Position 1829: 1.8617509224905275e-07
Position 254: 1.8387116242287791e-07
Position 1260: 1.1385834430396631e-07
Position 458: 3.1649495396368866e-08
Position 922: 1.6609458946195207e-08
Position 127: 1.5293258631797564e-08
Position 893: 1.1862022559973408e-08
Position 886: 1.185402036145513e-08
Position 1285: 8.88258238007867e-09
Position 496: 7.925091779785543e-09
Position 1210: 6.9534641793784024e-09
Position 308: 2.2461466812306556e-09
Position 646: 1.909993084818021e-09
Position 342: 1.4708869499779827e-09
Position 290: 2.0613567325799277e-10
Position 504: 1.3220224569977152e-10
Position 641: 5.830763440306098e-11
Position 287: 8.826055896862214e-12
Position 96: 4.384511485360701e-15
Position 87: 7.199286156672804e-16
Position 85: 1.6325386599415822e-16
