Gene = MTERF1
Position 340: 2.983307958036908e-07
Position 6840: 2.359414826457304e-07
Position 971: 1.7379891278737295e-07
Position 7025: 1.195618309542096e-07
Position 588: 5.6950349797038064e-08
Position 590: 5.177226963342723e-08
Position 592: 4.235405762130645e-08
Position 139: 2.0973757020371535e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 6726: 0.6740891173711853
Position 6269: 0.3845650709422716
Position 3741: 0.3277088894683688
Position 7151: 0.2802218281709418
Position 7278: 0.20919616771231855
Position 5607: 0.18927840802593757
Position 6667: 0.17925302432631626
Position 3790: 0.17057985776015516
Position 4604: 0.1487368765592874
Position 3763: 0.09677728304260073
Position 4134: 0.0650323479603866
Position 7221: 0.06138860197149442
Position 6758: 0.05042551331696404
Position 5346: 0.04676785968774453
Position 7356: 0.04088976785305646
Position 3793: 0.039224144750992125
Position 606: 0.03909718048503696
Position 7500: 0.032289126877535095
Position 5955: 0.03179907590143831
Position 7535: 0.024936537070155914
Position 4764: 0.021592098122943746
Position 5996: 0.020476609215603753
Position 6990: 0.018654019613043527
Position 1030: 0.018174679952318296
Position 4062: 0.016705409612361527
Position 5805: 0.015593442281754695
Position 7813: 0.010624286782667353
Position 3615: 0.009356863825356568
Position 5515: 0.008303703184111208
Position 1001: 0.007783747188300307
Position 7291: 0.006487531526120251
Position 3651: 0.006433651292050436
Position 6923: 0.005648048940124397
Position 6222: 0.005385433839611336
Position 556: 0.0053435253672935315
Position 7700: 0.005151257206468807
Position 1514: 0.004651017602567813
Position 7459: 0.004184537602939505
Position 6039: 0.004091442950915452
Position 4669: 0.004010266422991938
Position 1890: 0.00390903735566868
Position 6795: 0.00374471123300044
Position 4099: 0.003699310565785927
Position 433: 0.0031633225745832686
Position 655: 0.0031298382509639387
Position 5808: 0.002656615455604643
Position 6546: 0.002574825526439466
Position 4289: 0.0024189978612436254
Position 3745: 0.0024025911403478786
Position 5032: 0.002398087187544256
Position 7194: 0.0019486496674712807
Position 3690: 0.0018097487651019667
Position 7379: 0.0017772554829795877
Position 5638: 0.0017282624726860935
Position 6773: 0.0014579338971362045
Position 2611: 0.0013579178604997823
Position 2684: 0.0012133308347682553
Position 4524: 0.0010926137909454115
Position 3913: 0.0010758819420613416
Position 3667: 0.00105633186530382
Position 1584: 0.0010285626282179237
Position 3949: 0.0009875860290406097
Position 3924: 0.0006801876221392954
Position 3795: 0.0005899845050268614
Position 4811: 0.0004894211811350896
Position 4769: 0.0004669248207179615
Position 5828: 0.00042946597027329554
Position 822: 0.0004080855408953381
Position 2483: 0.00035730444869870603
Position 1912: 0.0003402760744737212
Position 2145: 0.0003326673152120854
Position 3477: 0.00033040253699628293
Position 3431: 0.000301420812625112
Position 2449: 0.00029152058550601046
Position 2371: 0.00028159894739143324
Position 642: 0.0002495920933092092
Position 2552: 0.00020455896570929462
Position 6272: 0.00018591805990627865
Position 1604: 0.00017769952727942517
Position 782: 0.00015306331283764898
Position 2392: 0.00015257148141332994
Position 317: 0.0001430729312982976
Position 2078: 0.00013701037948769714
Position 1407: 0.00013606452144754013
Position 139: 0.00012272493713101057
Position 154: 0.00010225993153297779
Position 770: 9.629499452794436e-05
Position 948: 8.888688227517252e-05
Position 1278: 8.275425430142755e-05
Position 301: 5.687613332606859e-05
Position 2052: 3.727215132404381e-05
Position 259: 3.5499526483175185e-05
Position 1169: 2.9637712958139535e-05
Position 3562: 5.526526781219224e-06
Position 3445: 5.837357043528398e-07
Position 485: 5.82568898366119e-07
Position 741: 4.4206008228489626e-07
Position 381: 4.188611526585126e-07
Position 355: 3.9183631212875166e-07
Position 171: 3.8881926441769353e-07
Position 168: 3.743251243573617e-07
Position 665: 3.56378967491169e-07
Position 224: 3.4077420679975396e-07
Position 175: 3.1748551423960047e-07
Position 469: 3.0597181614504884e-07
Position 560: 2.700726529724778e-07
Position 608: 2.5549564840915336e-07
Position 528: 2.169512051736484e-07
Position 144: 2.069202487361122e-07
Position 219: 1.91849023702016e-07
Position 865: 1.6331722046347987e-07
Position 877: 1.432266876023373e-07
Position 854: 6.261067356176133e-08
Position 374: 5.9276872018717735e-08
Position 612: 5.094114188706205e-08
Position 263: 2.758795870259525e-08
Position 487: 2.7170641512320695e-08
Position 644: 2.3511836472718238e-08
Position 177: 1.5290611858385524e-08
Position 350: 8.48337841815591e-09
Position 228: 5.847398280800123e-09
Position 112: 5.693489321137834e-09
Position 359: 3.064021410614821e-09
Position 115: 2.258798649120173e-09
