Gene = EDARADD
Position 3697: 0.0020426699295383833
Position 16214: 0.0018767623466521602
Position 7301: 0.0016242104949148667
Position 16192: 0.0015887957217870785
Position 4455: 0.0015682295223704464
Position 3626: 0.0012916547689212675
Position 16823: 0.0012626736074978781
Position 16576: 0.0012251698444724506
Position 15304: 0.0012195485010998083
Position 17195: 0.0011759137336863268
Position 17174: 0.0011577559353060805
Position 2488: 0.0011206989444690046
Position 453: 0.0010270396481472735
Position 1057: 0.0007084395582954218
Position 2300: 0.0006990154333273831
Position 3346: 0.0005456971866474948
Position 624: 0.0005376001088322896
Position 2328: 0.0005303784787873115
Position 13042: 0.00040513473199060824
Position 753: 0.00034131651957472443
Position 4334: 0.00028894172160132266
Position 380: 0.00027315049278605296
Position 1148: 0.0002584367885705618
Position 15378: 0.0002263561102727019
Position 586: 0.00022024638946504597
Position 13018: 0.0002188729956379647
Position 4305: 0.00017048245973463064
Position 8702: 0.0001640296091189881
Position 4549: 0.00015798398193106702
Position 997: 0.00012732404382185226
Position 9513: 9.776080739515743e-05
Position 4928: 9.582173384505973e-05
Position 3265: 9.533713071731575e-05
Position 945: 9.461567606767264e-05
Position 5499: 9.314682783715876e-05
Position 3380: 7.947161800466896e-05
Position 928: 7.717127507310687e-05
Position 965: 7.229142287044148e-05
Position 2220: 6.839928590637509e-05
Position 563: 6.751704862710578e-05
Position 538: 6.571969368186463e-05
Position 12447: 6.326232058413318e-05
Position 4029: 4.297230517618433e-05
Position 909: 3.868611121241389e-05
Position 2303: 3.251337375675064e-05
Position 1382: 3.022571539422272e-05
Position 726: 2.9993522498366163e-05
Position 2250: 2.5542424939326376e-05
Position 1314: 2.2837183671169062e-05
Position 8343: 2.2826605748210765e-05
Position 384: 2.265068217907888e-05
Position 976: 2.2565214698795026e-05
Position 2085: 2.2310609134778894e-05
Position 4948: 2.1884897758371996e-05
Position 1602: 1.9265701528805095e-05
Position 6321: 1.7251143776803148e-05
Position 688: 1.5975466774603495e-05
Position 7728: 1.3382509200164228e-05
Position 5946: 1.2576100677088785e-05
Position 1226: 1.1923816341515844e-05
Position 8698: 1.0700506077387212e-05
Position 1104: 1.0402198358038758e-05
Position 2172: 9.719365840513563e-06
Position 6112: 8.797878195354647e-06
Position 897: 8.657887546045863e-06
Position 3185: 8.321880894085044e-06
Position 5419: 8.010527230307983e-06
Position 6670: 6.949723715984653e-06
Position 5789: 6.388301536828369e-06
Position 3348: 6.057064574387366e-06
Position 5090: 5.998590777258069e-06
Position 4924: 5.851660847276507e-06
Position 3409: 5.5892130160165455e-06
Position 2140: 5.402314927932303e-06
Position 3194: 4.667194412068027e-06
Position 1654: 4.459183610724146e-06
Position 3199: 4.413288447391915e-06
Position 5459: 3.119400935096785e-06
Position 1524: 3.0469741852436173e-06
Position 4202: 2.7083728302994966e-06
Position 797: 2.2370023205692217e-06
Position 817: 2.135217231132732e-06
Position 1100: 1.960859039765153e-06
Position 5093: 1.9516464626745096e-06
Position 852: 1.7457155650591459e-06
Position 2039: 1.5168339965906898e-06
Position 1556: 1.2507073535033381e-06
Position 600: 1.1850634308013783e-06
Position 914: 1.0802322204900692e-06
Position 3867: 1.0152958434685783e-06
Position 2692: 9.85563992498708e-07
Position 1876: 9.664570479989647e-07
Position 1985: 4.885067059981618e-07
Position 4641: 2.533698195332433e-07
Position 4585: 2.407661687079959e-07
Position 629: 1.3375141686721464e-09
Position 1122: 9.353796508937317e-10
Position 697: 7.380038012541767e-10
Position 712: 6.144753760421388e-10
Position 611: 5.084638855510153e-10
Position 626: 4.875093912051799e-10
Position 759: 4.3792026999731315e-10
Position 488: 4.32824327313067e-10
Position 386: 3.139603647870438e-10
Position 777: 3.0512494829428286e-10
Position 1112: 2.9013469447564224e-10
Position 471: 2.739294627360049e-10
Position 477: 1.5543010748995923e-10
Position 602: 1.3375050654437795e-10
Position 772: 9.795308847698763e-11
Position 1172: 9.576273635331279e-11
Position 390: 7.393741489972202e-11
