Gene = FYTTD1
Position 30707: 0.010282403856255284
Position 3906: 0.00950468010038312
Position 705: 0.008477927971362193
Position 19186: 0.006134405191466085
Position 34446: 0.006081333938503437
Position 1262: 0.004638455586699207
Position 23826: 0.004509159598452351
Position 29117: 0.00422866588068488
Position 31758: 0.0037986427479020104
Position 21207: 0.003788486743263202
Position 235: 0.00336923263607573
Position 119: 0.003017508983209603
Position 21102: 0.0026058838901450786
Position 24457: 0.002587082173573372
Position 3208: 0.0025791109816420306
Position 20646: 0.002490162876179165
Position 791: 0.00248687464867859
Position 163: 0.002407795091994739
Position 32151: 0.0022255137331691
Position 19616: 0.002177135157567771
Position 1464: 0.0021760090988639305
Position 1145: 0.002156261691094643
Position 2728: 0.001964088012983321
Position 1581: 0.0016512518323656515
Position 230: 0.0014132442192608568
Position 764: 0.0013181412029203974
Position 2087: 0.0013098733949600213
Position 246: 0.0012449563877848418
Position 1210: 0.0011308189967867701
Position 2677: 0.0010742341464477076
Position 25908: 0.0010165015672594655
Position 23862: 0.0009966741878159623
Position 3189: 0.0007056683224376812
Position 2716: 0.0006678376917559588
Position 27767: 0.0006528721590227664
Position 389: 0.0006103947910906575
Position 7115: 0.0005774429905305914
Position 148: 0.0005505315490886519
Position 31222: 0.0004821880958094299
Position 28945: 0.00047655232101918713
Position 23137: 0.0004330707547598577
Position 2732: 0.00038470434672818065
Position 1221: 0.0002552705483744547
Position 6961: 0.00022394670152988934
Position 156: 0.00019632958997586446
Position 3258: 0.00018216174347832057
Position 442: 0.0001744936301565096
Position 734: 0.0001676685934118545
Position 906: 0.000165292591581508
Position 8737: 0.00015445826019926703
Position 954: 0.00012884995451932252
Position 3241: 0.00012725225266348782
Position 665: 0.00012700855221588374
Position 212: 0.00011269663756720576
Position 28958: 0.00010952663568313156
Position 62: 0.00010943217119720251
Position 29045: 0.00010660329790342412
Position 3156: 8.293048996712565e-05
Position 946: 7.47855340453774e-05
Position 353: 6.045716795518372e-05
Position 28674: 5.416104128783324e-05
Position 939: 5.28069749249042e-05
Position 910: 3.803286999231931e-05
Position 2545: 3.3345496146919725e-05
Position 3931: 2.3233841084309174e-05
Position 2805: 2.0862483381224606e-05
Position 2766: 1.5786929601736287e-05
Position 2858: 1.5248215515709757e-05
Position 2862: 1.2402772316837013e-05
Position 2813: 9.585648367998134e-06
Position 188: 9.580866022992207e-06
Position 93: 8.99708291149905e-06
Position 337: 7.5361664829713834e-06
Position 683: 5.2914694518472865e-06
Position 66: 2.496243266535025e-06
Position 49: 1.0325073952552173e-06
Position 60: 9.786913676704399e-07
Position 317: 3.515768629307906e-07
Position 347: 3.330799044928875e-07
Position 408: 2.3584077548682584e-07
Position 27: 1.8792012396055977e-07
Position 606: 4.577238657293595e-08
Position 371: 2.1330118205334002e-08
Position 28804: 6.958298122853697e-09
Position 547: 1.3123711864688532e-11
Position 529: 8.798602467042514e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 18688: 0.9999999999999979
Position 6675: 0.996314827250579
Position 28587: 0.9209695845324591
Position 2517: 0.920836445650358
Position 27176: 0.8047755456938152
Position 23652: 0.780698950468274
Position 20381: 0.7598845106471613
Position 24398: 0.6229400331907538
Position 32060: 0.6047962842798219
Position 1463: 0.5507618844803519
Position 32371: 0.4777927622042554
Position 14146: 0.40369485881457756
Position 23352: 0.3351952074556916
Position 402: 0.26351346017275795
Position 32625: 0.226926903292372
Position 3328: 0.19703926056475776
Position 27000: 0.19162805249404255
Position 1826: 0.16269995990746394
Position 27331: 0.15693152779685843
Position 34356: 0.1466065266091903
Position 6936: 0.1393296567894882
Position 16719: 0.130354587866547
Position 27126: 0.12261648565580728
Position 759: 0.09479284317175697
Position 23392: 0.086448581054808
Position 23389: 0.08024009256351702
Position 14152: 0.07917868160560707
Position 219: 0.07023458910831162
Position 28830: 0.06524131218930024
Position 1642: 0.0647005133554694
Position 3059: 0.061323686421656066
Position 1783: 0.06039264345081617
Position 29228: 0.06008282452141272
Position 28639: 0.053677307996621466
Position 32431: 0.05113527644070652
Position 34731: 0.04892588075521958
Position 14040: 0.04698982210627288
Position 23600: 0.045726470763314764
Position 36385: 0.04235985854397678
Position 7134: 0.04163503225851351
Position 17795: 0.0404461987400595
Position 841: 0.04037780520934136
Position 28992: 0.04028146248476667
Position 3231: 0.040156949059356795
Position 35447: 0.03611232395417718
Position 994: 0.03570749200786673
Position 32706: 0.033856364406481834
Position 5256: 0.03235499371894382
Position 20403: 0.03169510776302172
Position 23264: 0.02614420326792209
Position 5919: 0.02477452762943435
Position 28556: 0.02367957616564006
Position 8648: 0.0235971768217497
Position 32064: 0.020513848791549705
Position 13778: 0.020354657089648075
Position 5127: 0.019947205287754247
Position 4361: 0.017523231497038383
Position 12013: 0.016678610307105678
Position 30672: 0.016424453709146664
Position 32627: 0.016405483878301482
Position 18939: 0.015996111316287184
Position 2016: 0.015786288340734308
Position 29231: 0.014869711439659547
Position 8606: 0.014670665974012264
Position 17777: 0.013382124566693986
Position 5922: 0.012991294978409267
Position 3680: 0.012335051737521311
Position 763: 0.011599511345072276
Position 4392: 0.011425894925094835
Position 14347: 0.010828080927930986
Position 415: 0.01063158539648991
Position 29262: 0.010598293996754087
Position 1001: 0.008458442356556099
Position 7115: 0.008127981161832125
Position 27333: 0.007903022394423255
Position 418: 0.007876706980802667
Position 7062: 0.007861634651240476
Position 35479: 0.006806291913122726
Position 3851: 0.006771549692636697
Position 3611: 0.006736283280953271
Position 31633: 0.0065201011886552905
Position 31757: 0.006069859979331533
Position 20219: 0.005428507824251012
Position 634: 0.005146502753743295
Position 8623: 0.004700099594611817
Position 20388: 0.004595875263863198
Position 8681: 0.0038985735431297935
Position 1983: 0.0035794002042367616
Position 34386: 0.0035039496714496174
Position 28944: 0.003492767873007369
Position 6462: 0.003311193401951789
Position 19067: 0.0032595196926436783
Position 27360: 0.003243799797257649
Position 1652: 0.00323229297825473
Position 1658: 0.0032247620097678354
Position 33859: 0.003019378526133847
Position 1500: 0.0030111895802492203
Position 23666: 0.0029634386329337047
Position 804: 0.002889273885978583
Position 29063: 0.00283304486190022
Position 20818: 0.002824008472261074
Position 430: 0.002779761091351868
Position 281: 0.0027780290893642773
Position 20327: 0.0026761982042703084
Position 1168: 0.002537491913406972
Position 31125: 0.0025190571767517204
Position 4026: 0.00241897129712539
Position 29776: 0.002417582817137905
Position 19087: 0.002262098883402647
Position 20984: 0.0020135019764327463
Position 23562: 0.002005900296120354
Position 32587: 0.001819152987701013
Position 28788: 0.0016303680826942417
Position 20413: 0.0015923950403976858
Position 20814: 0.0015568601847144605
Position 7160: 0.001403493056845544
Position 32292: 0.0013424839451208954
Position 1038: 0.0012478048167070075
Position 19519: 0.0010894739875161154
Position 25745: 0.001016501567259466
Position 29807: 0.000994343444329547
Position 1581: 0.0009233628333075945
Position 32159: 0.0009187386016775346
Position 28929: 0.0009162350069220211
Position 7015: 0.0008938081586309361
Position 32434: 0.0008904608043792828
Position 19522: 0.0008633448703391665
Position 24259: 0.0008340888227667011
Position 1352: 0.0008183341494327545
Position 1578: 0.0008152776208123901
Position 1314: 0.000752488878829426
Position 24404: 0.0007269376485707273
Position 20606: 0.0007184183518718896
Position 596: 0.0006736782349507992
Position 6873: 0.0006606542831270324
Position 20610: 0.0006095083256306334
Position 7175: 0.0005906051062967021
Position 20281: 0.0005213933334141917
Position 456: 0.0005095762581227797
Position 674: 0.0005058116009316998
Position 1294: 0.000504640211916649
Position 20575: 0.0004629680286329573
Position 22884: 0.00043307075475985783
Position 7238: 0.0004169192353710703
Position 27587: 0.00034813643263249393
Position 2049: 0.00032493143566271097
Position 29388: 0.00031788807771593476
Position 2391: 0.00031243535784669364
Position 27551: 0.00030473572639027295
Position 669: 0.0002990200651746075
Position 20587: 0.0002742057485883325
Position 694: 0.0002707305616408206
Position 19362: 0.00022431629971248908
Position 1204: 0.0002126710803079854
Position 474: 0.00017746368550406976
Position 1043: 0.00016930651471624706
Position 914: 0.0001675117554810344
Position 289: 0.0001607323203651259
Position 469: 0.00015259056143249736
Position 312: 0.00014770468473765158
Position 28803: 0.00013146537390601755
Position 461: 0.00011996318842505746
Position 6506: 0.00011323812957249836
Position 6948: 0.00010764994061719898
Position 28889: 0.0001064446190022203
Position 1279: 9.543015935102424e-05
Position 1184: 8.79528110641467e-05
Position 604: 8.435626600569253e-05
Position 3188: 7.2278071564669e-05
Position 3414: 6.481562131874803e-05
Position 547: 6.292478551026408e-05
Position 2616: 5.922071226990914e-05
Position 1209: 5.733733900674993e-05
Position 29077: 5.1353412804775485e-05
Position 2474: 3.9926643058055315e-05
Position 7046: 3.8991741797598546e-05
Position 6891: 3.803432424706e-05
Position 377: 2.85474474438429e-05
Position 7064: 2.8142501088101726e-05
Position 498: 2.4053420492147752e-05
Position 1144: 1.4280072952546435e-05
Position 744: 1.4239643512526056e-05
Position 3378: 1.2739286147842459e-05
Position 29202: 9.277648400515686e-06
Position 7119: 8.360894341201797e-06
Position 486: 7.770999828078352e-06
Position 29245: 7.735141145962478e-06
Position 2166: 7.538585659221238e-06
Position 29331: 4.770849180790589e-06
Position 2223: 4.17304663297465e-06
Position 518: 3.435831433564971e-06
Position 28172: 1.4686733516879153e-06
Position 1325: 1.2958808910790112e-06
Position 28343: 1.249828436185238e-06
Position 577: 1.0494364983932409e-06
Position 24003: 8.812200765271188e-07
Position 1247: 8.302222905715445e-07
Position 252: 6.249627613939632e-07
Position 337: 3.5495135823868937e-07
Position 20053: 1.2917983371818616e-07
Position 1068: 9.632613276864468e-08
Position 329: 6.391561556485552e-08
Position 347: 6.206392751931318e-08
Position 162: 3.6088339254152276e-09
Position 481: 2.916627055349443e-09
Position 169: 2.7796007060580748e-09
Position 363: 1.1230327920799939e-09
Position 353: 7.683472742399884e-10
Position 553: 8.518113950616359e-11
Position 156: 5.894593284640294e-11
Position 104: 5.847447412564577e-11
Position 98: 3.6517808009407733e-11
