Gene = KLF18
Position 1994: 0.43198450584380915
Position 2246: 0.39836911077016324
Position 710: 0.3838110612899572
Position 3447: 0.3482182305699474
Position 3619: 0.30708020670607616
Position 2582: 0.2771477397887415
Position 692: 0.24803007015241643
Position 2624: 0.2230005374099213
Position 1238: 0.21510244922034474
Position 1676: 0.19289867028317187
Position 1298: 0.1908759833119742
Position 2840: 0.1896200365898986
Position 3255: 0.16910723915980666
Position 1070: 0.16904346894834504
Position 1028: 0.16431563810306327
Position 2222: 0.16205493642284122
Position 3427: 0.15851963400687372
Position 2036: 0.15206659141195766
Position 1322: 0.14465194358413852
Position 1532: 0.13863396152594684
Position 1046: 0.1354892684808134
Position 2823: 0.13145617807555535
Position 1700: 0.12519799786589683
Position 2806: 0.12138591731892354
Position 1508: 0.11246543965004475
Position 2558: 0.07823531299564655
Position 1004: 0.0736878889805068
Position 1214: 0.072377353670502
Position 986: 0.06375318969877913
Position 2264: 0.0627860431924694
Position 2540: 0.06241348672383723
Position 1490: 0.06103626871923994
Position 1196: 0.05958261656407682
Position 962: 0.05609617903656111
Position 2516: 0.0533603329786841
Position 2204: 0.0471980411375992
Position 1868: 0.04515880878866692
Position 1928: 0.04202138472755229
Position 2012: 0.04158142655756761
Position 1718: 0.038619793546640975
Position 1574: 0.03390171853248998
Position 2288: 0.032853751934020986
Position 2765: 0.031213546515418848
Position 1382: 0.029944290912712303
Position 724: 0.02423435239740558
Position 1424: 0.023017137642332805
Position 1130: 0.02206884181219556
Position 1550: 0.01918851325905688
Position 1970: 0.01882929938780649
Position 3594: 0.015263443562092137
Position 878: 0.014376287530103596
Position 3740: 0.013451085198845664
Position 1634: 0.01274029709704189
Position 2390: 0.012224385250551393
Position 2414: 0.011246847597874884
Position 1886: 0.01117474231786402
Position 2843: 0.01115798177556858
Position 1172: 0.010500260037509484
Position 1592: 0.009380560914955174
Position 398: 0.009069135663487979
Position 1448: 0.008935483630225678
Position 1154: 0.008369385234775768
Position 395: 0.008250573518456615
Position 2306: 0.008225017330305081
Position 734: 0.007573903503650822
Position 2474: 0.0074534359306089055
Position 794: 0.005326794595478772
Position 597: 0.004721619449641932
Position 836: 0.004370481033057239
Position 1466: 0.004163971279067803
Position 2699: 0.0040606278588528315
Position 554: 0.003855133045892201
Position 945: 0.003574880697990366
Position 776: 0.003548620128792471
Position 818: 0.0034897162132913055
Position 3676: 0.002950286946463558
Position 442: 0.0026371189281852165
Position 752: 0.0022213299506542894
Position 921: 0.002093694407230029
Position 323: 0.0015702903808362076
Position 374: 0.0015389504088806675
Position 439: 0.0014902645886137587
Position 610: 0.0014557706584614834
Position 651: 0.0014438256869468914
Position 860: 0.001422539105964874
Position 646: 0.0012552931081083322
Position 895: 0.0011923710313882405
Position 512: 0.0009514083122144909
Position 902: 0.0009171981157569529
Position 463: 0.000882383879854569
Position 460: 0.0007695482570877903
Position 3056: 0.0007096412870162907
Position 853: 0.0005955356289254411
Position 415: 0.00047671304148309704
Position 957: 0.0003804800741567744
Position 3259: 0.00035851046245943905
Position 1113: 0.00034340925839491915
Position 663: 0.00032443880076162
Position 748: 0.0003102558302925805
Position 3083: 0.0002904603213368142
Position 3300: 0.00026713486282151794
Position 707: 0.0002043129882213453
Position 3646: 0.00016472196927876386
Position 3802: 0.00011304935566929871
Position 3774: 0.00011130641041854117
Position 264: 5.894295390652948e-05
Position 446: 4.6652236471940526e-05
Position 568: 4.1831398553687144e-05
Position 228: 2.985107389105379e-05
Position 470: 2.7840358738241195e-05
Position 507: 2.7195589721684235e-05
Position 617: 2.6675422448840657e-05
Position 484: 1.7363005031575687e-05
Position 239: 1.0317557029306493e-05
Position 302: 9.076593326852043e-06
Position 339: 7.183638512822726e-06
Position 354: 6.593786920198239e-06
Position 488: 3.34956273751377e-06
Position 536: 1.5277720623787579e-06
Position 526: 1.4911481021396107e-06
Position 273: 1.3544312126170966e-06
Position 482: 7.867776805092536e-07
Position 336: 6.563138721474627e-07
Position 347: 6.059734610509633e-07
Position 495: 5.141807772595203e-07
Position 306: 2.3117056523411145e-07
Position 518: 2.017991644277702e-07
Position 565: 1.8123814997221942e-07
Position 575: 1.793556672507595e-07
Position 280: 1.2578114589491466e-07
Position 873: 1.0707847068775969e-07
Position 789: 3.626910939833734e-08
Position 284: 8.086558886501521e-14
