Gene = SH2D5
Position 1747: 0.005111560998259948
Position 8697: 0.004442271937113803
Position 6791: 0.0040454917681593035
Position 5236: 0.003730407043688196
Position 2574: 0.0031237299837064535
Position 7084: 0.0028487429942922345
Position 2570: 0.0023673471530085643
Position 6084: 0.002193097396129726
Position 4612: 0.0020713717490790412
Position 360: 0.0018705449145430832
Position 2020: 0.0018123224482312638
Position 6024: 0.0011212023563820363
Position 6664: 0.00108290413578212
Position 6432: 0.0009815371411145287
Position 9136: 0.0006841365152301486
Position 9511: 0.0006398561477971638
Position 5548: 0.0003259017187736471
Position 867: 0.0002919105742481985
Position 6470: 0.0002897303065975403
Position 1158: 0.00025580502511483047
Position 224: 0.00024455005508888274
Position 5573: 0.00020535348381961124
Position 5579: 0.0001915550697490597
Position 319: 0.0001497968767194886
Position 3998: 0.00014072562947159282
Position 700: 0.00014010149866732922
Position 398: 9.229356576225887e-05
Position 860: 8.796919042497041e-05
Position 369: 5.469193404313978e-05
Position 434: 3.408751335477118e-05
Position 414: 3.289171389751773e-05
Position 412: 3.1533920131957373e-05
Position 606: 1.3838158718700292e-05
Position 10103: 1.275076064599883e-05
Position 70: 1.2533872209623521e-05
Position 597: 1.0287082600680043e-05
Position 73: 7.401451291244562e-06
Position 279: 4.0565365209865346e-06
Position 494: 3.064115800128219e-06
Position 1859: 3.0114909673194786e-06
Position 8096: 2.3349792666910815e-06
Position 2161: 1.6181319726920598e-06
Position 656: 1.6143133755570723e-06
Position 67: 1.350912619766372e-06
Position 1771: 6.524664418315633e-07
Position 316: 5.036720292642586e-07
Position 35: 7.295406651803674e-10
Position 76: 1.35266285740769e-11
Position 286: 1.6185845222490748e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 8801: 0.9139686417590845
Position 7900: 0.889017777395155
Position 8284: 0.8780794937617711
Position 9620: 0.8762564741797376
Position 4449: 0.8595459777520033
Position 5460: 0.8280636149699461
Position 264: 0.7083128779436976
Position 6469: 0.7054060525088336
Position 4932: 0.43480502109898117
Position 4826: 0.32726259529663304
Position 2887: 0.3194669917332494
Position 10540: 0.2816803334415378
Position 10367: 0.23733735155143712
Position 678: 0.19573150984475918
Position 5760: 0.15949818700505675
Position 1910: 0.15936305521630886
Position 5922: 0.14817177263705747
Position 5615: 0.12032416238534584
Position 993: 0.1190038565604877
Position 659: 0.11087874143449053
Position 979: 0.09244185385276732
Position 739: 0.0922756432298356
Position 8287: 0.09118674886906196
Position 1684: 0.08124921206892083
Position 10287: 0.0675601403750253
Position 7488: 0.06539917649787227
Position 1566: 0.06417057142769744
Position 10049: 0.06217781733373014
Position 9723: 0.06195995802830703
Position 4105: 0.05014312715387197
Position 10164: 0.04312169533130891
Position 10553: 0.03935539672640799
Position 7939: 0.03854879945887342
Position 4249: 0.03822718294688618
Position 9011: 0.03790643066870908
Position 5720: 0.030224369330286462
Position 2982: 0.03012888189892806
Position 10100: 0.029363745173760825
Position 10189: 0.02826384646202886
Position 10836: 0.027813864346495097
Position 10798: 0.02708593056016519
Position 9998: 0.025707306515706976
Position 7660: 0.025161948218375054
Position 10412: 0.02316809419753971
Position 814: 0.021488368099968454
Position 9744: 0.02058229743559325
Position 8978: 0.018275039128693122
Position 1510: 0.017939584848365067
Position 1939: 0.017163683009097996
Position 6404: 0.016756362468319328
Position 9028: 0.016032285490866542
Position 10866: 0.014455849327779848
Position 1851: 0.014418649045836321
Position 4785: 0.01360288188435943
Position 9521: 0.01323306233693547
Position 10605: 0.0128973771903051
Position 4318: 0.011878532744015464
Position 4727: 0.010827428520669861
Position 3997: 0.009795667830321124
Position 10801: 0.009760082876568163
Position 10767: 0.009718007581345877
Position 10344: 0.009383002283023823
Position 10704: 0.009341369061986625
Position 10460: 0.00870349939741193
Position 8749: 0.008591842315002296
Position 9537: 0.008443948276583952
Position 5703: 0.007075723770444686
Position 8552: 0.0069917310179205125
Position 7428: 0.006836249942405803
Position 843: 0.006090887177775396
Position 3902: 0.005712081257959974
Position 10657: 0.005254143699883463
Position 10673: 0.004738308392989607
Position 5353: 0.004190190554520547
Position 5101: 0.0037879548424548715
Position 9356: 0.0036291475955223915
Position 382: 0.0035568039997841594
Position 5214: 0.0033615066032143368
Position 2437: 0.0032201623715532217
Position 8910: 0.003131686356938161
Position 1604: 0.003043486274738116
Position 7906: 0.002786073509403844
Position 7957: 0.0026232045663348285
Position 9871: 0.0024644990270380057
Position 2271: 0.0022709147651617943
Position 8621: 0.0021949195219434455
Position 1746: 0.0021463834123724604
Position 5312: 0.0019984196381863505
Position 5796: 0.0019396458695020318
Position 10555: 0.0019091444177657029
Position 9037: 0.001777036811771408
Position 1648: 0.0017540680780656545
Position 6726: 0.001727738510665225
Position 462: 0.001698728104249591
Position 1037: 0.0015311385786373603
Position 6920: 0.001490274316124572
Position 9578: 0.00139544873382203
Position 6535: 0.0013725905981501554
Position 6942: 0.0013584686781676614
Position 8695: 0.0012859374765052517
Position 10294: 0.0011645325446567678
Position 10202: 0.0009913535944310707
Position 6295: 0.0009815371411145291
Position 5594: 0.0008978092617241966
Position 9649: 0.000892450247751489
Position 451: 0.0007741756721157867
Position 10128: 0.0007214568609958985
Position 8003: 0.0006980844127167054
Position 1246: 0.0006030995565157491
Position 8243: 0.0005830517142270397
Position 5944: 0.00038070848158888027
Position 485: 0.0003657580995585702
Position 8572: 0.00032885491210404025
Position 270: 0.0002141474590653713
Position 286: 0.00019779408293230636
Position 292: 0.0001715609384897529
Position 9480: 0.00013019051280587353
Position 203: 0.0001213352554272937
Position 8519: 0.00011529839594929931
Position 9439: 0.00010446993049811334
Position 995: 0.00010089049652907849
Position 1652: 8.808897212081463e-05
Position 1303: 7.185922720573694e-05
Position 9013: 6.183295411345685e-05
Position 9466: 5.398319663356808e-05
Position 1271: 5.088457235985905e-05
Position 1297: 4.762679092184512e-05
Position 212: 4.7213183559970944e-05
Position 9077: 4.162247895956919e-05
Position 1378: 4.12164054725118e-05
Position 9362: 3.829511021962451e-05
Position 874: 3.330845631279075e-05
Position 507: 2.892875648886925e-05
Position 10677: 2.8906276240710913e-05
Position 683: 2.363147626251381e-05
Position 223: 1.7963421443408252e-05
Position 688: 1.5003437985985942e-05
Position 246: 1.3652962259585907e-05
Position 897: 1.0264467632814374e-05
Position 329: 8.736857689313186e-06
Position 9418: 6.542295166975154e-06
Position 220: 2.098717452926815e-06
Position 1062: 1.984709832658909e-06
Position 876: 1.952497864603817e-06
Position 364: 1.8363126414394033e-06
Position 9294: 1.413885296525557e-06
Position 527: 9.919530625795694e-07
Position 360: 9.707576530827188e-07
Position 173: 9.603405019750304e-07
Position 334: 9.111105611988224e-07
Position 167: 7.434276467047429e-07
Position 610: 6.554501388395134e-07
Position 8523: 6.333293951461435e-07
Position 9389: 5.104843220441248e-07
Position 1316: 4.652403348215804e-07
Position 748: 3.4343131644145023e-07
Position 1319: 3.2698029275299724e-07
Position 235: 1.4821917274294835e-07
Position 130: 1.0571608969853907e-07
Position 529: 1.0556862327748334e-07
Position 170: 1.0372620100659022e-07
Position 595: 8.739491634805475e-08
Position 558: 2.1206626073425186e-08
Position 188: 2.004714120420338e-08
Position 133: 1.4559872788283291e-08
Position 1059: 1.4453781350887617e-08
Position 1041: 1.111399379745358e-08
Position 1116: 8.338719412251772e-09
Position 137: 7.694990307656234e-09
Position 184: 4.739030367004879e-09
Position 752: 4.555031505909673e-09
Position 158: 3.751079592639584e-09
Position 156: 2.435093861875747e-09
Position 141: 1.1152111535506288e-09
Position 143: 5.906405293106864e-11
Position 150: 1.7518189519635138e-11
Position 145: 2.202339992526016e-12
Position 108: 1.3488833814965152e-15
