Gene = TMEM183A
Position 1256: 2.3210957893847707e-05
Position 426: 2.1170211898760873e-05
Position 1467: 2.1165759857255267e-05
Position 1029: 2.0923422633985164e-05
Position 918: 2.0370637824515883e-05
Position 370: 1.601838126847178e-05
Position 726: 1.4260607378709768e-05
Position 1941: 1.221080403871501e-05
Position 1646: 1.04472261357376e-05
Position 1086: 9.833825486829953e-06
Position 1347: 8.177710604448729e-06
Position 641: 7.909788270288885e-06
Position 833: 7.189647401310167e-06
Position 647: 6.365650879504999e-06
Position 744: 5.422347553539796e-06
Position 635: 5.043675490173951e-06
Position 689: 4.557529807580459e-06
Position 815: 3.407672828635567e-06
Position 11183: 3.1868229316044673e-06
Position 628: 2.6002345052278576e-06
Position 614: 2.5664605090167472e-06
Position 2930: 9.54930265469725e-07
Position 13: 3.5107469408427053e-07
Position 273: 6.058652484133667e-08
Position 253: 1.5743088010969582e-08
Position 374: 8.884307344948505e-09
Position 596: 6.918680223907913e-09
Position 453: 5.374341344668037e-09
Position 423: 3.959455956294531e-09
Position 441: 1.4806174858296453e-09
Position 326: 1.458547492698078e-09
Position 580: 1.5593094429382634e-10
Position 387: 5.7118504462515365e-11
Position 705: 1.7721314587688768e-11
Position 561: 1.612289815264072e-11
Position 553: 3.008826894001916e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 8573: 0.9581462254684604
Position 11789: 0.9561324378716372
Position 387: 0.9299205488786135
Position 15468: 0.8426648178194656
Position 7502: 0.841378073138613
Position 1256: 0.7901566840316867
Position 11114: 0.5813832772007231
Position 2953: 0.5711568966018001
Position 10369: 0.4463035271447831
Position 11094: 0.3984960031133007
Position 13414: 0.3680177121504962
Position 11267: 0.17144427874596316
Position 14701: 0.1710799528207924
Position 13070: 0.1513646435013042
Position 11317: 0.1383956108145998
Position 10433: 0.12700320168016566
Position 14121: 0.11901157998151735
Position 13396: 0.11674152798975809
Position 10372: 0.11626195865332738
Position 14442: 0.09277287686743767
Position 10894: 0.0881377418827684
Position 13067: 0.08093828397614243
Position 16366: 0.08041841666133027
Position 13165: 0.07913262514070882
Position 13034: 0.07282329113706804
Position 13457: 0.06970346251049869
Position 12681: 0.05483217203176782
Position 1280: 0.052150366491961433
Position 15943: 0.04946179171117727
Position 313: 0.04555403416586592
Position 17127: 0.04162193818637311
Position 13482: 0.03942899910341702
Position 7505: 0.035230595229240075
Position 9211: 0.03204619342567548
Position 15407: 0.02811155455047869
Position 16883: 0.026191291343194843
Position 1298: 0.02606692224192929
Position 13126: 0.025184749839268227
Position 1125: 0.02471956204837406
Position 1344: 0.024288236008793117
Position 15967: 0.02338233363146818
Position 10820: 0.02171207135594411
Position 10926: 0.019832319560954333
Position 17215: 0.019549590727993272
Position 16224: 0.019452219405415624
Position 10460: 0.016876984807086957
Position 13354: 0.0157898752979215
Position 13406: 0.014832601316421817
Position 1288: 0.013774939541047146
Position 12479: 0.012828955592247967
Position 2972: 0.012351132995829383
Position 13246: 0.011965855587940085
Position 9181: 0.011924054735626877
Position 13505: 0.011443837265368736
Position 3083: 0.009950306339607565
Position 8617: 0.008934725551467501
Position 14375: 0.008550712138529868
Position 1347: 0.00801847501196743
Position 10414: 0.007935048134347544
Position 11420: 0.007628220143469565
Position 14153: 0.007143997858715941
Position 11202: 0.0069815714152672665
Position 2120: 0.006460887010725291
Position 833: 0.006410324433588115
Position 10676: 0.0059871241230835225
Position 10463: 0.005783568702206607
Position 1712: 0.005644168238441507
Position 13273: 0.005239765157825738
Position 5368: 0.005119309485099651
Position 16943: 0.004825309430808966
Position 6875: 0.004671600852770265
Position 10333: 0.004581127604341942
Position 4040: 0.0045660161415028745
Position 16237: 0.004505441392560204
Position 11396: 0.004276197281552033
Position 10646: 0.00416390776883841
Position 16000: 0.0041361233384468385
Position 9239: 0.004078356715652746
Position 9030: 0.004008703438184846
Position 2924: 0.0036895192819766946
Position 13664: 0.003675821367726944
Position 9353: 0.003662405048278688
Position 7650: 0.0036218138596425353
Position 4458: 0.003432545520636129
Position 9447: 0.0034082166867299437
Position 1495: 0.0033638127747121537
Position 12990: 0.0033493418620308907
Position 1498: 0.0031845010451263174
Position 10438: 0.0031451353110630597
Position 4065: 0.003068888517514613
Position 1560: 0.00279024427836885
Position 15031: 0.0026689129021729625
Position 16120: 0.002665683210617698
Position 11275: 0.0026650415130251197
Position 5388: 0.00265518854494973
Position 9102: 0.002612589159453872
Position 10411: 0.0025335435206630635
Position 3850: 0.002376712894723499
Position 8180: 0.0023753800893680254
Position 288: 0.0023735982326721504
Position 11118: 0.002309383576781177
Position 9058: 0.0022528758211887304
Position 4207: 0.002016492710083228
Position 16856: 0.0018763092889214313
Position 5677: 0.00184829353924777
Position 9224: 0.001836870243074323
Position 5364: 0.001778885759266543
Position 13377: 0.0017708428303573605
Position 974: 0.0017157556403204672
Position 5597: 0.0016918099533944795
Position 8350: 0.0016878452760535907
Position 368: 0.0016052470492871412
Position 1300: 0.0015758207327860108
Position 11855: 0.0015172109980557634
Position 10193: 0.0014956022955110388
Position 11245: 0.001459850240738569
Position 12309: 0.001435955454425856
Position 10100: 0.0013857683122742736
Position 1455: 0.0013178452534978967
Position 938: 0.001292693864985508
Position 8969: 0.001226903589200861
Position 3853: 0.001217179221696452
Position 10649: 0.001189155097143228
Position 9283: 0.0009903303964216533
Position 11743: 0.0009221098264051156
Position 12244: 0.000852528954234251
Position 8552: 0.0008234544989940044
Position 11668: 0.0008213820334803146
Position 9409: 0.0007956152462036682
Position 12843: 0.000794913652117508
Position 11295: 0.0007630127261341246
Position 1324: 0.0007500280846405919
Position 12588: 0.0007396325792877274
Position 12870: 0.0006893710404257909
Position 9120: 0.0006620683671515805
Position 2281: 0.0006427432047231129
Position 4405: 0.0006215753493583692
Position 12524: 0.0006010061645805869
Position 2308: 0.0005917385486913559
Position 553: 0.0005829033700456958
Position 10283: 0.0005367155650580013
Position 10755: 0.0005078836378209167
Position 1681: 0.0004951984029570123
Position 2805: 0.00043802293941292103
Position 15769: 0.0004365423797083897
Position 11643: 0.0004318321962356181
Position 1014: 0.0004001812037361379
Position 12962: 0.0003969236506412871
Position 886: 0.0003742178426595153
Position 7609: 0.00035621985481105924
Position 1625: 0.000354199147062435
Position 12120: 0.0003459843975509266
Position 13846: 0.0003041040955767401
Position 768: 0.0002705489959686258
Position 11723: 0.0002702367582110451
Position 11132: 0.00025277172972353805
Position 9616: 0.00024688703093138196
Position 2361: 0.00023300892799702128
Position 2996: 0.00022144736978435854
Position 11454: 0.00022136338952900882
Position 3484: 0.00021240839344526566
Position 354: 0.00021220920288301916
Position 2116: 0.00019124629362822618
Position 12280: 0.00018785573780559153
Position 430: 0.00015409909915583222
Position 12462: 0.00013431241687718082
Position 3297: 0.00012687680863487932
Position 8952: 0.00012565454827513374
Position 3348: 0.00012363343104843626
Position 265: 0.00010870901600617057
Position 11868: 0.00010839740305821613
Position 1836: 0.00010516652312764108
Position 1684: 0.00010487439252750026
Position 1304: 0.00010422360654748362
Position 12434: 9.220399700868566e-05
Position 1219: 8.871870367256374e-05
Position 12348: 8.614380650015707e-05
Position 2054: 7.915978970399988e-05
Position 13690: 7.766934583306224e-05
Position 338: 7.635777025665654e-05
Position 2035: 6.721317105336098e-05
Position 104: 5.9787736272089184e-05
Position 11675: 5.885773526916432e-05
Position 9369: 5.474726236003765e-05
Position 1653: 5.138993096331042e-05
Position 1366: 5.125359281071926e-05
Position 1727: 5.109461401344448e-05
Position 1528: 5.097565309739178e-05
Position 12265: 5.008079935047493e-05
Position 260: 4.819867343429508e-05
Position 12181: 4.7342845307933075e-05
Position 12444: 4.72060128053556e-05
Position 1503: 4.285172346747004e-05
Position 1857: 4.221201489970721e-05
Position 12187: 4.186071485522748e-05
Position 1369: 4.0219846974885764e-05
Position 1778: 3.859866942125285e-05
Position 747: 3.810245386094643e-05
Position 1627: 3.584494004261151e-05
Position 2190: 3.532562234743745e-05
Position 3597: 3.3894752427778494e-05
Position 1571: 3.2835200891031586e-05
Position 1813: 3.098545506586843e-05
Position 1398: 2.7857188089010605e-05
Position 2628: 2.7507304694198497e-05
Position 13251: 2.2712470916925116e-05
Position 891: 2.178957103959229e-05
Position 12019: 1.9789311109349982e-05
Position 1782: 1.8956261461558055e-05
Position 1650: 1.7584377908100544e-05
Position 1878: 1.685760954884208e-05
Position 1917: 1.3623479038265005e-05
Position 1480: 1.3615773859145172e-05
Position 317: 1.3517116362304643e-05
Position 2283: 1.3482611895277227e-05
Position 594: 1.3393378093971832e-05
Position 12395: 1.3319278171661452e-05
Position 2287: 1.3029962147065775e-05
Position 323: 1.1992329010524255e-05
Position 2375: 1.0930804529346682e-05
Position 1745: 1.0804870298867768e-05
Position 705: 1.0776081269280188e-05
Position 8331: 8.441228426132365e-06
Position 1516: 7.6103282751320185e-06
Position 473: 6.539756133092475e-06
Position 12286: 4.641498022842792e-06
Position 11929: 4.0478043801487015e-06
Position 3822: 3.81707145395421e-06
Position 320: 3.3948595437817917e-06
Position 960: 3.0978845103671925e-06
Position 3726: 2.8879460539215456e-06
Position 983: 2.7218634182274912e-06
Position 77: 2.6499114234721394e-06
Position 108: 2.332689562513223e-06
Position 450: 1.4622483868655583e-06
Position 3521: 1.4337403224793445e-06
Position 9081: 1.4216213039916617e-06
Position 8829: 1.3348262659912568e-06
Position 897: 1.3112390081838206e-06
Position 561: 1.1892918819537128e-06
Position 2866: 1.0850439981746907e-06
Position 3020: 1.0752426562484003e-06
Position 3612: 9.710396948265806e-07
Position 470: 8.258602572031392e-07
Position 441: 6.495622866064408e-07
Position 11325: 5.818296487947644e-07
Position 351: 5.404899755016839e-07
Position 446: 3.642760489497959e-07
Position 1405: 2.0864996974928609e-07
Position 12100: 2.0244572529501275e-07
Position 1197: 1.9381674998660302e-07
Position 12140: 1.8948596058805391e-07
Position 12044: 8.143215293571234e-08
Position 1354: 7.010612529948534e-08
Position 1050: 6.158417742660217e-08
Position 139: 5.5011354190378545e-08
Position 2934: 3.3146829926150696e-08
Position 11902: 3.167221439434667e-08
Position 188: 2.8395402733185885e-08
Position 143: 1.9177678753494316e-08
Position 141: 1.9136845465032074e-08
Position 11616: 7.717943370434365e-09
Position 456: 2.1053166725891342e-09
Position 148: 1.6654497312048793e-09
Position 241: 8.832501011684572e-10
Position 349: 4.5085532768677707e-10
Position 157: 2.367896657939873e-10
Position 502: 1.1514065541445882e-10
Position 205: 1.1471287786935921e-10
Position 197: 5.9304347661613245e-12
Position 521: 1.822881833409154e-12
Position 477: 1.3912551855537844e-13
Position 517: 3.4586009106980193e-15
