Gene = MAPKAP1
Position 4223: 1.7171452285131455e-07
Position 6326: 1.619682733841083e-07
Position 609: 1.6191871939365792e-07
Position 185: 1.4586396358640868e-07
Position 2557: 1.3815028973589147e-07
Position 233: 1.3111045122302513e-07
Position 4373: 8.95039240296924e-08
Position 4471: 6.729161013324615e-09
Position 4339: 6.68912438177736e-09
Position 4509: 6.214967930586039e-09
Position 2466: 1.513694874011765e-09
Position 457: 1.4527055491595105e-09
Position 838: 1.1262611695352248e-09
Position 2144: 9.977631349562395e-10
Position 1180: 5.919857960510363e-10
Position 254: 4.3483733733535973e-10
Position 3326: 4.104658330186531e-10
Position 1301: 4.0769641821573934e-10
Position 2341: 3.964206343192732e-10
Position 2203: 3.557570373560861e-10
Position 188: 3.5479312384898985e-10
Position 370: 3.531501337612982e-10
Position 2938: 3.149617819588382e-10
Position 2268: 2.886174774053216e-10
Position 1071: 2.7572624278077333e-10
Position 1330: 2.662141882360745e-10
Position 292: 2.5235406128838323e-10
Position 327: 2.5156869593077104e-10
Position 679: 1.8172647060193395e-10
Position 276: 1.7204335772643115e-10
Position 1111: 1.4542662840669392e-10
Position 152: 9.465476651947034e-11
Position 1672: 4.694416021654022e-11
Position 1677: 4.632868836133241e-11
Position 2299: 1.2123378137977349e-11
Position 686: 1.1050382074776511e-11
Position 463: 1.019941032277099e-11
Position 651: 9.842370795529086e-12
Position 660: 9.491337805228821e-12
Position 377: 7.770048741917565e-12
Position 566: 7.53393569722556e-12
Position 67: 5.996748051224445e-12
Position 1039: 5.4909612060252984e-12
Position 715: 4.636054149502712e-12
Position 529: 3.6192722032532378e-12
Position 518: 3.357955801073096e-12
Position 3273: 2.5608994025685555e-12
Position 238: 2.269849869700701e-12
