Gene = MTHFR
Position 7604: 0.0027920982423655007
Position 12207: 0.0027459084399786833
Position 8840: 0.002724674555405053
Position 1919: 0.0026017172515200443
Position 15087: 0.0025271961640602565
Position 13172: 0.002487128198085334
Position 13412: 0.0024485762308105244
Position 8229: 0.0024443287605067153
Position 10899: 0.002346276569960069
Position 15941: 0.002169314752208172
Position 15593: 0.0021477668067318447
Position 12400: 0.002121077282053587
Position 718: 0.002095876882773133
Position 8487: 0.0020685667315901235
Position 10875: 0.0020369355624378013
Position 2470: 0.0020145161094165774
Position 9134: 0.0019521987973835273
Position 115: 0.0018591864831922396
Position 5488: 0.001842516155136739
Position 12528: 0.0018083036265870735
Position 9138: 0.0017603660770112138
Position 7530: 0.0017133681400709117
Position 9487: 0.0016223487215455247
Position 2702: 0.0016192996899825611
Position 6771: 0.0015773331209050284
Position 9483: 0.001539104871688896
Position 9397: 0.0015306502140678647
Position 12268: 0.0014659668083816671
Position 9535: 0.0014557140387905611
Position 7698: 0.0013815894217023663
Position 771: 0.0013265323250961755
Position 3850: 0.0012709732414578898
Position 14044: 0.0011844477118733016
Position 12188: 0.0011534291259799193
Position 1324: 0.0011214755377115069
Position 1789: 0.0010933766330894295
Position 824: 0.0010179973883641213
Position 118: 0.0009431189036885702
Position 6706: 0.000885611294803133
Position 13904: 0.0008667870684771639
Position 13344: 0.0008572370439869847
Position 2770: 0.0008089348949979904
Position 13037: 0.000789037774343168
Position 3033: 0.0006916927173578072
Position 905: 0.000691490481372355
Position 758: 0.0006796274607978744
Position 1862: 0.0006430162329548176
Position 13364: 0.0005859249278171971
Position 13310: 0.0005719353861217843
Position 1484: 0.0005545703541654433
Position 2538: 0.0005400805966463691
Position 248: 0.0005240146654385474
Position 8782: 0.0005073513081165974
Position 3843: 0.0004810299572187569
Position 11450: 0.00038639994010689836
Position 1487: 0.00037841337690775595
Position 838: 0.00036803901819640946
Position 466: 0.0003581869660045795
Position 8630: 0.00035783906924024265
Position 9197: 0.0003466549576953336
Position 10625: 0.00034405845419170937
Position 12538: 0.00031410656461773216
Position 9558: 0.0003049317861480847
Position 4001: 0.0002905029328380031
Position 10758: 0.00027213475779682724
Position 9212: 0.0002614237032702385
Position 11059: 0.00024551611508077535
Position 1348: 0.0002273204661782614
Position 9202: 0.00022706790043912258
Position 9016: 0.00022050773396909223
Position 2042: 0.0002176696978654845
Position 4020: 0.0002117390307716948
Position 3645: 0.0001732935319818253
Position 154: 0.00017116639012828335
Position 11469: 0.00016697985300852543
Position 11142: 0.0001656664455867869
Position 10611: 0.00015700669105441113
Position 11104: 0.00014836462435957416
Position 12824: 0.0001361248411350806
Position 176: 0.0001326764651477426
Position 2207: 0.0001297579288950468
Position 10549: 0.00012498057512107897
Position 482: 0.00011326486864494862
Position 741: 0.00010356502200020049
Position 538: 8.888915257597671e-05
Position 11732: 8.464252611846545e-05
Position 3274: 8.295069121382767e-05
Position 5083: 7.058252829928463e-05
Position 7926: 6.66836596265259e-05
Position 11146: 5.665229748985262e-05
Position 12779: 5.225894326418353e-05
Position 12385: 4.67711142793268e-05
Position 3242: 4.152593052631239e-05
Position 12896: 4.0505821815792216e-05
Position 1018: 3.950558268774761e-05
Position 3653: 3.9165611919427776e-05
Position 3309: 3.9049916891221806e-05
Position 141: 2.8915683267830678e-05
Position 1513: 2.7998342121250033e-05
Position 2707: 2.669948552712088e-05
Position 272: 2.654527702968456e-05
Position 956: 2.56421127852395e-05
Position 434: 2.466603002845406e-05
Position 12883: 2.1843689266782207e-05
Position 190: 2.031681237198548e-05
Position 145: 1.962361895080323e-05
Position 617: 1.7756622126712015e-05
Position 549: 1.7615865004397446e-05
Position 1465: 1.6874134751830213e-05
Position 259: 1.5890872484415318e-05
Position 12123: 1.5811334102070237e-05
Position 681: 1.559494285713607e-05
Position 875: 1.3452542573825698e-05
Position 469: 1.3391665816325897e-05
Position 12146: 1.3308563462705282e-05
Position 11220: 1.2041549066597212e-05
Position 1793: 7.996168112734328e-06
Position 147: 7.983046199160294e-06
Position 187: 6.982984591784017e-06
Position 11097: 6.493106677386261e-06
Position 4601: 6.3145560559845005e-06
Position 214: 5.632098753898195e-06
Position 3122: 5.1046324158379855e-06
Position 12022: 4.679842168796022e-06
Position 220: 4.09613278777341e-06
Position 364: 3.854121881253765e-06
Position 11726: 3.8091121402872146e-06
Position 1038: 3.3176997907241665e-06
Position 302: 3.264919106171744e-06
Position 427: 2.9350567677891603e-06
Position 1222: 2.9152888113114888e-06
Position 1269: 2.843105851140945e-06
Position 945: 2.5853020771925842e-06
Position 257: 2.4013370454497823e-06
Position 210: 1.9532952610629884e-06
Position 196: 1.5618163669387515e-06
Position 126: 1.5429603593178751e-06
Position 4689: 1.325986106301137e-06
Position 9182: 1.2546383313476107e-06
Position 12352: 1.0492334615717165e-06
Position 1173: 7.912184059505793e-07
Position 9215: 7.442760516847562e-07
Position 157: 7.283265322125143e-07
Position 1042: 6.789090338552829e-07
Position 385: 5.340208973572777e-07
Position 9335: 5.217189683007473e-07
Position 475: 5.06368472906371e-07
Position 646: 4.531480768894771e-07
Position 2391: 3.1912298941601706e-07
Position 200: 2.5911745364685967e-07
Position 341: 1.6094244857464194e-07
Position 9316: 1.0896052622181444e-07
Position 10512: 9.931161481652856e-08
Position 379: 9.829457823781581e-08
Position 489: 3.508762021880067e-08
Position 651: 3.4306210210325114e-08
Position 486: 2.9117911732030345e-08
Position 565: 2.829677397261779e-08
Position 492: 2.570447558349453e-08
Position 202: 1.5165548641249337e-08
Position 496: 1.1210955627097055e-08
Position 556: 1.1010522729417979e-08
Position 277: 6.594638707678385e-09
Position 345: 4.829684765340244e-09
Position 269: 1.1432309910815232e-09
Position 416: 5.441458308818055e-10
Position 498: 8.37984728838958e-13
