Gene = SPICE1
Position 266: 1.063107702820138e-06
Position 16672: 1.01080828553072e-06
Position 12805: 6.608663964912893e-07
Position 13032: 6.409302485574693e-07
Position 176: 6.241587482451715e-07
Position 469: 4.468451065817108e-07
Position 532: 3.379895163644646e-07
Position 47: 3.1284386336915535e-07
Position 167: 2.7601147532367283e-07
Position 431: 2.6925047116961016e-07
Position 756: 2.551823458887616e-07
Position 288: 2.204074143465426e-07
Position 779: 1.7935566398055094e-07
Position 403: 1.5932268811173832e-07
Position 35: 1.0639348562904133e-07
Position 278: 7.607673528463987e-08
Position 394: 6.50217662654716e-08
Position 59: 1.1852661952874811e-08
Position 385: 4.576258757900574e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 15573: 0.9933311263053213
Position 26092: 0.9633740111106865
Position 21843: 0.9210583501851026
Position 8550: 0.898069100918743
Position 11907: 0.6380554472808663
Position 21013: 0.5297412666459669
Position 29603: 0.3301803320125434
Position 21034: 0.3295648618520194
Position 13952: 0.3022853840284421
Position 22197: 0.26810623524726607
Position 11928: 0.25345348341141344
Position 36238: 0.22167879028932766
Position 9868: 0.19445587788468632
Position 29453: 0.17031498839956513
Position 32222: 0.15993845061163425
Position 34758: 0.1336807892338255
Position 20512: 0.10924747847573198
Position 14257: 0.10321220185132546
Position 10216: 0.10210968575141229
Position 10244: 0.08881066501746439
Position 15360: 0.08535198290736587
Position 4323: 0.08207385274011017
Position 31811: 0.07671746543043556
Position 8475: 0.07573675119898259
Position 16458: 0.07406529709922778
Position 38672: 0.061230683618785725
Position 9751: 0.058653469188622645
Position 16395: 0.05698795627962796
Position 11911: 0.0533977302439522
Position 24906: 0.04976115727369669
Position 13972: 0.04955115406451668
Position 25315: 0.048584100275319904
Position 29947: 0.0462526053129958
Position 36658: 0.04576220575727219
Position 9968: 0.04431682366963358
Position 19835: 0.03976615484629083
Position 29622: 0.03767723596944359
Position 11754: 0.03767152999130396
Position 15396: 0.0357451249180883
Position 35038: 0.031108499673066975
Position 29471: 0.029527931105222897
Position 28700: 0.029379352518262524
Position 8564: 0.02613499905749335
Position 30428: 0.02596451270931232
Position 16514: 0.025350044351186193
Position 1315: 0.023926193324643776
Position 21520: 0.02369705969423465
Position 24517: 0.022605770451494197
Position 20081: 0.020071138554634355
Position 15012: 0.019856263772903403
Position 3939: 0.019842152025589255
Position 1569: 0.019092025102670326
Position 15044: 0.018867640629419317
Position 3391: 0.01872435605033679
Position 28098: 0.017608812035409472
Position 16419: 0.017383344028157485
Position 15415: 0.01703448970848098
Position 29533: 0.016217430336407757
Position 9013: 0.014887951058614783
Position 20168: 0.012699992087987935
Position 1942: 0.01160732740580603
Position 26357: 0.01152695405538969
Position 29048: 0.011456733559596918
Position 21881: 0.011182613499924079
Position 26108: 0.010559931788908211
Position 16484: 0.010032571397744718
Position 16495: 0.00974303308386324
Position 9448: 0.009280847255680529
Position 30048: 0.009030772449091087
Position 26394: 0.00892561541843552
Position 3397: 0.008329941112407833
Position 26662: 0.008050832033730965
Position 34741: 0.007734744098327089
Position 20174: 0.007335886756066528
Position 4835: 0.006474256824550092
Position 1248: 0.006420590798793368
Position 11678: 0.00606917071774964
Position 23142: 0.005953067427501807
Position 19150: 0.005937607282957754
Position 29814: 0.005790379564059312
Position 10005: 0.005779192856136052
Position 14063: 0.005755847970939906
Position 3419: 0.005367601598624298
Position 3155: 0.00529669052005107
Position 30318: 0.004903974325729138
Position 28864: 0.004783171050203313
Position 25477: 0.0047768446756227025
Position 29072: 0.004694612919413868
Position 20228: 0.004541352425275013
Position 14563: 0.004521675383307474
Position 383: 0.004235078285212051
Position 14514: 0.00406331803816916
Position 4999: 0.004022060906723017
Position 6082: 0.0038381371575169454
Position 11830: 0.003748646611093469
Position 26023: 0.0036841541978506693
Position 9689: 0.0036532961506392262
Position 22166: 0.003418557421933647
Position 23356: 0.003363763005932562
Position 27296: 0.0033307697400958166
Position 28885: 0.0030107171602602968
Position 10248: 0.0029825942622878953
Position 1746: 0.002945908495186765
Position 29770: 0.002913719139686576
Position 26610: 0.0028966845069672187
Position 18373: 0.0028763601528181597
Position 14143: 0.0027875204169965544
Position 29423: 0.002770945908039341
Position 11884: 0.0026129029737692803
Position 6177: 0.002600282904630968
Position 13986: 0.002560450342117344
Position 9501: 0.00246073005104496
Position 26832: 0.0024552846582902694
Position 12845: 0.00238980830095376
Position 3432: 0.002376448473412797
Position 27399: 0.002324062507753765
Position 11849: 0.00222408155582853
Position 14212: 0.002167823494275732
Position 21495: 0.0018855247738916098
Position 26910: 0.0018696833374417148
Position 16266: 0.0018397518655546275
Position 22454: 0.0018172482368525433
Position 22414: 0.0017385398416376557
Position 1922: 0.0014817289672820254
Position 4364: 0.0014755243523240044
Position 1772: 0.0014731532319335872
Position 17869: 0.0014631024965958289
Position 28528: 0.001412238317832157
Position 9641: 0.0013999085558322791
Position 13181: 0.0013625730820458096
Position 14110: 0.0013461753871813178
Position 8985: 0.0013292438772961423
Position 1099: 0.0013273371238301916
Position 30947: 0.001229996047667096
Position 13677: 0.001190994717583682
Position 21099: 0.001140264936233639
Position 8795: 0.0010906617006534414
Position 19315: 0.001061502977838399
Position 27191: 0.0010577885505249505
Position 3605: 0.00100566206305001
Position 10897: 0.000952565071306506
Position 27893: 0.0009233272758054226
Position 923: 0.0009055971425099171
Position 15520: 0.0008402685944021336
Position 473: 0.0008392744997544296
Position 1916: 0.0007757236214591063
Position 354: 0.0007643258141165018
Position 14179: 0.0007601196752046374
Position 19359: 0.0007461245614461489
Position 17921: 0.0007121495645795211
Position 9609: 0.0006850990325359942
Position 9467: 0.0006500179336146141
Position 14604: 0.0006468926020306125
Position 998: 0.0006259262301539443
Position 15106: 0.0006218006243092337
Position 16885: 0.0006108091771998693
Position 9118: 0.0006091037480378523
Position 9796: 0.0006039239463027013
Position 8877: 0.0005950790423224084
Position 26451: 0.0005667040027727809
Position 305: 0.0005512115013879585
Position 16770: 0.0005427514256230557
Position 26522: 0.0005191841811180204
Position 12045: 0.0005147451785468782
Position 14281: 0.0004502278310337644
Position 1132: 0.0004422425857096912
Position 16430: 0.0004331324126693434
Position 618: 0.00042228844432476106
Position 10193: 0.0004074239813714788
Position 12651: 0.0003989145434995396
Position 448: 0.0003933748921127352
Position 10850: 0.00038509874342182275
Position 28354: 0.0003599734959397733
Position 409: 0.0003503099042524792
Position 23534: 0.00033451520976317647
Position 27784: 0.0003168529918018365
Position 28208: 0.00028530166261229203
Position 8837: 0.00026942048413266503
Position 20111: 0.0002507893692349961
Position 19675: 0.00024761986197062566
Position 27254: 0.00023387648117822836
Position 2859: 0.00023224509527922815
Position 12668: 0.0002205553713198623
Position 13261: 0.0001827719962395714
Position 18956: 0.0001601167302922267
Position 19731: 0.00014155288728809868
Position 9251: 0.00013415626793443247
Position 9277: 0.0001278399188372596
Position 12678: 0.00012168498730660008
Position 11702: 0.00010878684301171642
Position 12821: 0.00010432402281759335
Position 19128: 0.00010228787806617801
Position 12775: 9.440997221304034e-05
Position 9077: 9.277399874167714e-05
Position 12804: 8.461570919295609e-05
Position 21694: 7.939241224200087e-05
Position 8956: 7.280958622537682e-05
Position 13333: 6.546979765422261e-05
Position 3900: 6.404215726749699e-05
Position 11526: 6.343774643047587e-05
Position 4030: 6.104229969407446e-05
Position 4003: 5.4055720682887604e-05
Position 12789: 5.352353735563832e-05
Position 13894: 5.1694153671695645e-05
Position 21746: 4.334738971741612e-05
Position 3553: 3.23668096622836e-05
Position 16359: 3.116559271408723e-05
Position 9303: 2.9508757987038864e-05
Position 9257: 2.807956679868244e-05
Position 904: 2.7052089441255137e-05
Position 9135: 2.447594702693807e-05
Position 22567: 2.2539008383710937e-05
Position 718: 1.984661541980688e-05
Position 19132: 1.9486356387121968e-05
Position 429: 1.1866746667627749e-05
Position 1426: 1.1433983202483063e-05
Position 22226: 1.109219691335626e-05
Position 406: 1.08973526530917e-05
Position 252: 8.893526283113387e-06
Position 8940: 7.288908058477015e-06
Position 18028: 4.954324285528878e-06
Position 12470: 2.8798099571013877e-06
Position 22163: 2.7720384448497502e-06
Position 17520: 2.1147637486512966e-06
Position 22278: 1.648630340837214e-06
Position 12496: 1.44496331004474e-06
Position 16682: 9.900833724610346e-07
Position 17602: 9.188164558023586e-07
Position 16702: 8.830377304735072e-07
Position 17560: 5.738537616527928e-07
Position 12379: 4.6525294563374603e-07
Position 16165: 2.637158516430674e-07
Position 16618: 2.6117356352422145e-07
Position 12050: 1.1389825941615744e-07
Position 12081: 1.0598900937027655e-07
Position 12073: 8.302113299600623e-08
Position 16743: 3.969317501868397e-08
Position 8966: 8.926100175197054e-09
