Gene = UFC1
Position 1460: 0.00023223980122874803
Position 2364: 0.00022427689393094463
Position 323: 0.0002208902103504319
Position 760: 0.00019972685529520703
Position 35: 0.00019680928902957463
Position 2548: 0.00019095637986799708
Position 2072: 0.00017073757659150248
Position 828: 0.0001283862135018469
Position 2475: 0.0001277828328059454
Position 4873: 0.0001170014110842771
Position 4199: 0.00010967211363467986
Position 422: 0.00010637750000500875
Position 4326: 0.00010630574238122357
Position 1844: 9.462644191710329e-05
Position 3572: 9.354895069123149e-05
Position 701: 8.915746726232631e-05
Position 3454: 8.034654177698964e-05
Position 3580: 7.303019289211465e-05
Position 4250: 6.807036197557804e-05
Position 4912: 6.777890770146883e-05
Position 54: 6.69527167542957e-05
Position 3415: 5.8682687431346755e-05
Position 4977: 5.742970361709374e-05
Position 669: 5.695800229697236e-05
Position 1897: 5.591218024363031e-05
Position 2176: 5.5468444968876434e-05
Position 1969: 5.224755246687536e-05
Position 742: 4.9914450976445725e-05
Position 3428: 4.237774966297778e-05
Position 4049: 3.9543837613441894e-05
Position 373: 3.541675601435688e-05
Position 3324: 3.4666083377557994e-05
Position 746: 3.409874219897467e-05
Position 4421: 2.70923338987097e-05
Position 3599: 2.4572468079123002e-05
Position 3570: 2.4075498718803002e-05
Position 4550: 2.2840479661757824e-05
Position 4801: 2.0908480705371522e-05
Position 3748: 1.8846434617197885e-05
Position 4464: 1.5292330643018785e-05
Position 4471: 1.4867429237082293e-05
Position 4091: 1.4328734650720907e-05
Position 3505: 1.3016641859865305e-05
Position 4864: 1.1934776926575244e-05
Position 4664: 1.1825402790925113e-05
Position 157: 1.1736261596684899e-05
Position 3289: 9.568327852324404e-06
Position 3706: 5.119892762194376e-06
Position 3311: 4.885907537463544e-06
Position 7: 6.300511665869953e-07
Position 37: 1.8786053890166454e-07
Position 270: 1.670286079506465e-07
Position 61: 1.6015765843904267e-07
Position 461: 1.345133756909325e-07
Position 407: 1.2599806548582711e-07
Position 72: 1.1058457647891e-07
Position 275: 1.0016864381331035e-07
Position 239: 6.366298038213167e-08
Position 356: 5.7902543876908536e-08
Position 503: 5.059527408518184e-08
Position 268: 3.781068870586641e-08
Position 568: 2.862340626003719e-08
Position 273: 2.458185980638537e-08
Position 469: 7.015241320972316e-10
Position 222: 2.449339730631428e-10
Position 4408: 2.0077503358334247e-11
Position 4583: 1.799553677521891e-11
Position 4127: 1.0762138105570787e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 4368: 0.9301015401933844
Position 3197: 0.927905513843907
Position 3846: 0.8082153321488575
Position 4659: 0.7831470064677806
Position 3501: 0.7738260600484373
Position 3384: 0.1707772604947979
Position 3864: 0.14125350640224288
Position 3177: 0.06860473514944451
Position 4997: 0.06594169133454607
Position 1778: 0.0521784254815843
Position 4590: 0.05040934746972532
Position 173: 0.049302470660497665
Position 3648: 0.02123629536340225
Position 3366: 0.02021091705615384
Position 437: 0.013571265778736049
Position 3895: 0.011761294248634094
Position 4564: 0.010746188688677839
Position 4577: 0.009461036932801599
Position 1718: 0.0077754703051554335
Position 4286: 0.006746884488183284
Position 4701: 0.006598664398546012
Position 1187: 0.006175691823296197
Position 4853: 0.005468792942181094
Position 3732: 0.005291851581304133
Position 4307: 0.00516177554173775
Position 650: 0.004312912525139186
Position 245: 0.004241947709164973
Position 914: 0.0040626808572948115
Position 1348: 0.0035110073312773853
Position 4640: 0.0026984620641997037
Position 4678: 0.002563464365681115
Position 2053: 0.002534574110418894
Position 469: 0.0024972108941495497
Position 917: 0.0024243950128092872
Position 3815: 0.0023308989824517173
Position 1273: 0.0022421857572353697
Position 1143: 0.0019111189824510303
Position 4309: 0.0018291117628536665
Position 3780: 0.0018107054542820392
Position 2530: 0.0017731322507313965
Position 3137: 0.0016831637322794802
Position 2136: 0.0015110927735527383
Position 4416: 0.0013203913489941168
Position 4704: 0.0013077347980464168
Position 178: 0.0010818310775227873
Position 489: 0.001029043131281341
Position 296: 0.001014250138113832
Position 2099: 0.0010078174395120993
Position 421: 0.0007792457311503045
Position 3423: 0.0007463439679081021
Position 3390: 0.0007334921590173268
Position 4594: 0.0006755153256076473
Position 281: 0.0006702239437004441
Position 4974: 0.0005458353241974586
Position 4289: 0.0005446694683640098
Position 943: 0.0004864565558971854
Position 3904: 0.0004814441570961667
Position 3332: 0.0003569745760886914
Position 1747: 0.0003553216371567616
Position 199: 0.00034229349943179754
Position 2418: 0.00029626195240971606
Position 1000: 0.00029241414560713216
Position 5071: 0.0002836563301744262
Position 1799: 0.0002776798138956636
Position 1739: 0.00027387186664581763
Position 315: 0.0002635630827196015
Position 4550: 0.00026008124218044676
Position 1459: 0.00025707013568156383
Position 3347: 0.0002550181976978383
Position 3676: 0.0002515154275635564
Position 387: 0.00022863762749641828
Position 1407: 0.0002166156404260235
Position 777: 0.00021296796953909568
Position 3683: 0.00019696658405876898
Position 1783: 0.00018056854818913955
Position 4439: 0.0001661317710383133
Position 205: 0.00016043662156830512
Position 4629: 0.00015935026204543128
Position 1280: 0.00015661794116152858
Position 1356: 0.00015627340997939403
Position 4145: 0.00015496096619148405
Position 3657: 0.00015187766156008438
Position 1323: 0.00014230884538474718
Position 895: 0.00014001649852412996
Position 1161: 0.00013931055648604303
Position 258: 0.00013492800367860907
Position 194: 0.00012746243433172156
Position 2081: 0.00012739067829421158
Position 596: 0.00012700023374434094
Position 919: 0.00012435733775555333
Position 4723: 0.00011312375528424925
Position 1205: 0.00010269790012591056
Position 2156: 9.479346592871461e-05
Position 4212: 9.463776977796013e-05
Position 1385: 8.189963843859501e-05
Position 4912: 7.767960450292566e-05
Position 4616: 7.680206828985276e-05
Position 4486: 7.508833708289291e-05
Position 399: 6.96727269876561e-05
Position 1818: 6.771372410744914e-05
Position 1619: 6.766042575747952e-05
Position 147: 6.505393139072023e-05
Position 1056: 5.933214709477855e-05
Position 2363: 5.905581233181498e-05
Position 4781: 5.8605618719651426e-05
Position 4925: 5.530937749050104e-05
Position 4464: 5.500632004474849e-05
Position 3140: 5.376043346374299e-05
Position 2066: 5.337303749349268e-05
Position 5003: 5.282124580267948e-05
Position 94: 5.066442212132348e-05
Position 3468: 5.0415928350310536e-05
Position 4933: 4.67084703989328e-05
Position 3463: 4.006420609895262e-05
Position 3400: 3.840254654895148e-05
Position 335: 3.50069929242781e-05
Position 4613: 3.407909960506035e-05
Position 451: 3.391453116508161e-05
Position 5089: 3.351075486023502e-05
Position 3415: 3.1227412616542704e-05
Position 624: 2.5307017456011575e-05
Position 4541: 2.516392244910895e-05
Position 4245: 2.149153519028282e-05
Position 4223: 2.0985131381286038e-05
Position 3678: 2.077022589130122e-05
Position 4597: 2.0305274513167155e-05
Position 4942: 1.907341442121455e-05
Position 4185: 1.7607188729535156e-05
Position 3632: 1.5802043362598772e-05
Position 4867: 1.5717960309021883e-05
Position 3578: 1.1781471917776922e-05
Position 5053: 1.1073195570426055e-05
Position 4761: 1.0358860247222084e-05
Position 4012: 9.908246551920103e-06
Position 4239: 7.985404311975939e-06
Position 2976: 7.00429203957824e-06
Position 2841: 6.775017481165342e-06
Position 3700: 6.3654318823899506e-06
Position 4152: 5.626233296907339e-06
Position 105: 4.419185766123562e-06
Position 138: 3.2523132748817353e-06
Position 4010: 2.5860415032346893e-06
Position 3392: 2.5552572514460886e-06
Position 3559: 1.8648856708496859e-06
Position 136: 1.7640776281946792e-06
Position 3483: 1.7183695595591107e-06
Position 1426: 1.5829271787455756e-06
Position 627: 1.3376902384047457e-06
Position 686: 1.243599420404573e-06
Position 521: 1.1428364644429966e-06
Position 568: 1.0795986932388445e-06
Position 608: 9.953837432209316e-07
Position 1210: 9.136129592865988e-07
Position 1213: 7.718761893401681e-07
Position 373: 7.498797966769038e-07
Position 834: 6.806623866923515e-07
Position 593: 6.707817584014182e-07
Position 1865: 2.76109019246909e-07
Position 760: 2.0060052765646116e-07
Position 1014: 1.5649842646791292e-07
Position 4187: 1.0158608392252834e-07
Position 577: 8.570415396705214e-08
Position 4167: 8.346169063412396e-08
Position 4197: 8.113111898068488e-08
Position 599: 1.976831953846434e-08
Position 405: 1.9193155864881412e-08
Position 344: 1.0566720558497091e-08
Position 323: 1.0426552148980511e-08
Position 122: 6.574730711963809e-09
Position 3924: 5.942233447744875e-09
Position 347: 3.344859897853816e-09
Position 3594: 3.183615077306061e-09
Position 356: 3.0839235800586004e-09
Position 414: 2.0797999464734476e-09
Position 113: 9.994229302503215e-10
Position 3928: 1.2301240752329076e-10
