Gene = LMLN
Position 311: 1.3896565613396578e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 14176: 0.9999999999999982
Position 35974: 0.9999997448311383
Position 39065: 0.9589718569760378
Position 30358: 0.9265301610345287
Position 42814: 0.8966968111159679
Position 23742: 0.8547054620475273
Position 20125: 0.8523769218308671
Position 15125: 0.716271559042945
Position 15828: 0.6943483990551486
Position 25595: 0.38584360774918747
Position 14522: 0.36276712964925095
Position 41637: 0.35790482166107856
Position 25728: 0.347461497949965
Position 41956: 0.2820907165693643
Position 46957: 0.2603728029369023
Position 16155: 0.24274219511187495
Position 6777: 0.21069935938977133
Position 14841: 0.20012816579733236
Position 47197: 0.1733347556749602
Position 38381: 0.16051246042915246
Position 7089: 0.16009334789323484
Position 51092: 0.1475460866498592
Position 2206: 0.14278893762111733
Position 23403: 0.13988474788938193
Position 25459: 0.13806838085938133
Position 41663: 0.10018740107372598
Position 34880: 0.08850160095474081
Position 49807: 0.0806542005811401
Position 48728: 0.0800187048831274
Position 41553: 0.05842279523201634
Position 15862: 0.054024643192912336
Position 46084: 0.047634090338794954
Position 11352: 0.04061469007429323
Position 45349: 0.039355839016862876
Position 38793: 0.033239052979187104
Position 6806: 0.03263180287946939
Position 23555: 0.03130318674684739
Position 6610: 0.025726622238743876
Position 38304: 0.025409601741132354
Position 47779: 0.0240683038779579
Position 45459: 0.023852966923190236
Position 43240: 0.023287686353304145
Position 16445: 0.022353107338615
Position 41996: 0.02214892510847477
Position 2183: 0.020867827779668165
Position 22046: 0.02010333311297269
Position 39095: 0.019491666835462208
Position 48103: 0.018546222183681606
Position 22345: 0.01701425430836206
Position 16428: 0.016133807619355976
Position 15665: 0.01588055760721428
Position 38307: 0.013056075702241932
Position 47341: 0.0129383211444131
Position 48277: 0.011925675920936428
Position 40735: 0.011514243279483296
Position 39354: 0.010749934739559156
Position 50703: 0.01073115011754963
Position 16538: 0.010298436827371492
Position 16187: 0.009968060577362776
Position 42760: 0.009371475008620535
Position 16028: 0.008940121138623532
Position 41024: 0.008904629225021065
Position 42112: 0.008442655446024976
Position 14350: 0.008263242699533373
Position 46224: 0.007535100327096162
Position 39375: 0.0069592624446727855
Position 14424: 0.006853977349419215
Position 40852: 0.006337538692729069
Position 16137: 0.005710103371820907
Position 15724: 0.005482541323950527
Position 46145: 0.00521630534822247
Position 46190: 0.00512599308247966
Position 41504: 0.004481016483306094
Position 43451: 0.0034103635326547437
Position 2749: 0.003027458416406499
Position 43020: 0.0029796483258181464
Position 45111: 0.002945438305593737
Position 39749: 0.0028138270179585414
Position 38814: 0.0027557044018430453
Position 15628: 0.002721763769502332
Position 44435: 0.002583335091981639
Position 44539: 0.0024975026735599656
Position 44487: 0.002494437035804049
Position 43503: 0.0022517407467389345
Position 44591: 0.002030311487590261
Position 4225: 0.001908564682253066
Position 44383: 0.001870762044631719
Position 40248: 0.0015813922320972533
Position 46607: 0.0015758034194166726
Position 43167: 0.0013852292122643697
Position 1073: 0.001351607232711624
Position 39537: 0.0013440560537401403
Position 43555: 0.0013076456415009625
Position 44643: 0.0011176322647739882
Position 40091: 0.0011053669173836955
Position 1989: 0.0010987190213974875
Position 44955: 0.00101275635709689
Position 39779: 0.0010052418119930915
Position 44335: 0.0009652001618963254
Position 1547: 0.0009085832830683273
Position 42115: 0.0008019410105726799
Position 652: 0.0007872595110218926
Position 16108: 0.000629089372395982
Position 44695: 0.0006229179869777575
Position 1121: 0.0006225564369121705
Position 39697: 0.000602357599853108
Position 41972: 0.0005787189962899129
Position 45007: 0.0005505461252600255
Position 40095: 0.0005090944565736089
Position 44903: 0.00045938302626303494
Position 43607: 0.00043204438676272864
Position 43867: 0.0004193345672652441
Position 43815: 0.00041730747945703154
Position 43659: 0.00039879419039447883
Position 43763: 0.00039823908573520024
Position 41005: 0.0003942429385831459
Position 2851: 0.00032596693054564023
Position 2784: 0.0003113789984125133
Position 39587: 0.0002883982990439381
Position 41421: 0.00027497864380887486
Position 1015: 0.00024391647490728838
Position 996: 0.00022604174257004458
Position 903: 0.00020409037294754327
Position 43400: 0.00019871551775191835
Position 884: 0.0001959758549700849
Position 880: 0.00019585267071876706
Position 39274: 0.00019503882999236208
Position 2251: 0.0001761699073977566
Position 42886: 0.000170707556742166
Position 1414: 0.0001461305122092465
Position 4221: 0.00012508159077865948
Position 1424: 9.812766863801772e-05
Position 40409: 9.390125109817846e-05
Position 614: 8.170366891072873e-05
Position 927: 5.6223351008735505e-05
Position 39238: 5.566602694511743e-05
Position 1117: 4.698206290408702e-05
Position 1176: 4.6324979544003546e-05
Position 1628: 3.8581598428907145e-05
Position 40463: 2.7143860195263446e-05
Position 36200: 2.4488124417773562e-05
Position 40414: 1.736001807503064e-05
Position 43261: 9.573077451630212e-06
Position 43242: 5.47392684138124e-06
