Gene = RP11-385J1.3
Position 16542: 0.00025522849134973025
Position 3696: 0.00022783001433040136
Position 16481: 0.00019581099206842804
Position 370: 0.0001952699675405372
Position 869: 0.00017667005699605523
Position 519: 0.00013289193640084754
Position 2649: 0.00012468825435852686
Position 3407: 0.00012040554769408027
Position 1131: 0.00010250774145845957
Position 12534: 9.469894165827118e-05
Position 12550: 9.235483563023451e-05
Position 1022: 8.611249651111722e-05
Position 3698: 8.261423761663727e-05
Position 2690: 7.228234271702407e-05
Position 12503: 6.76362124354633e-05
Position 11311: 6.224284092287344e-05
Position 11120: 5.7421985774942995e-05
Position 980: 4.973105210527706e-05
Position 1150: 4.961213451490595e-05
Position 5033: 4.640551767695784e-05
Position 2874: 4.21675369536074e-05
Position 1944: 4.045578561925633e-05
Position 2079: 3.9719101133758706e-05
Position 2348: 3.644753889944064e-05
Position 923: 3.63139611010975e-05
Position 2693: 3.53571228913747e-05
Position 11486: 3.4199006660489084e-05
Position 9747: 3.237020867923946e-05
Position 1186: 2.7912468140975112e-05
Position 2026: 2.6103331789889773e-05
Position 2601: 2.4635381279532354e-05
Position 2995: 2.4157996022040662e-05
Position 11361: 2.2917086616539913e-05
Position 1916: 2.264400586225124e-05
Position 3453: 1.9420152583470195e-05
Position 8422: 1.9379121047181154e-05
Position 2719: 1.881265907360992e-05
Position 987: 1.8040005248138207e-05
Position 593: 1.772963596186536e-05
Position 9710: 1.7426620017183522e-05
Position 2532: 1.68664132659187e-05
Position 2472: 9.115872221936695e-06
Position 5458: 8.376376891001825e-06
Position 2782: 7.137122784624984e-06
Position 1029: 5.878298359813599e-06
Position 1134: 5.297724748136163e-06
Position 670: 5.163661909318599e-06
Position 823: 5.083519644300506e-06
Position 4967: 4.944037431885393e-06
Position 6958: 4.658483195694653e-06
Position 1842: 4.3510231360443155e-06
Position 690: 4.2817239136691745e-06
Position 1058: 4.141785989965738e-06
Position 4551: 4.013830683403648e-06
Position 1805: 3.9955197713967485e-06
Position 1026: 3.863636093563078e-06
Position 693: 3.838932274409532e-06
Position 829: 3.4422445377040203e-06
Position 723: 2.955336881914977e-06
Position 376: 2.9517836296768014e-06
Position 878: 2.594431837442253e-06
Position 636: 2.31079724642406e-06
Position 7343: 1.7471798558341465e-06
Position 72: 1.7141825191031399e-06
Position 1649: 1.6800493349253916e-06
Position 3979: 1.4379999905196215e-06
Position 6901: 1.291335629035983e-06
Position 2233: 9.553626141218905e-07
Position 6561: 8.727861960371874e-07
Position 167: 7.911804454015503e-07
Position 1287: 7.54741497059127e-07
Position 5992: 7.180870741324591e-07
Position 5255: 6.041152788029284e-07
Position 4270: 3.619295781382747e-07
Position 4368: 2.977008420542337e-07
Position 1551: 1.928272607902774e-07
Position 2194: 1.734946776674038e-07
Position 77: 1.7209396587009274e-07
Position 1259: 1.143496423540833e-07
Position 1290: 9.694569417669655e-08
Position 414: 7.244448285204313e-08
Position 402: 6.189845679749276e-08
Position 424: 5.921281431050325e-08
Position 1060: 5.896920544117744e-08
Position 458: 5.8397087187837055e-08
Position 575: 5.7502128766440365e-08
Position 997: 5.157316907527564e-08
Position 1203: 5.013056834343842e-08
Position 388: 4.3709026756441006e-08
Position 934: 4.014692556273814e-08
Position 728: 3.690181080927261e-08
Position 421: 3.368526883227955e-08
Position 174: 2.9840160358284024e-08
Position 171: 2.9298810450287412e-08
Position 1455: 2.0602002492380886e-08
Position 1508: 1.6561186995914415e-08
Position 500: 7.083915288900059e-09
Position 464: 2.8213401659508937e-09
Position 1331: 2.1770599970612907e-09
Position 242: 1.9454732253796777e-09
Position 3503: 1.1114909192725435e-09
Position 989: 1.0603258915114365e-10
Position 85: 7.373079011868883e-11
Position 212: 4.531203747428427e-11
Position 187: 1.9549899492065674e-11
Position 469: 9.894354779391549e-12
Position 605: 8.456915893921677e-12
Position 309: 5.577302508436989e-13
Position 292: 3.355655496572535e-13
Position 190: 2.1384962703709066e-13
Position 178: 1.371403573179705e-13
Position 278: 1.3694973327218852e-13
Position 219: 5.520816877014463e-14
Position 298: 9.402974524570699e-15
Position 275: 3.0161497833981773e-15
Position 295: 6.763068145252625e-16
