Gene = PSRC1
Position 3360: 0.0003216258264885744
Position 3291: 0.0003148678601103603
Position 250: 0.000310309158399965
Position 3493: 0.0003018731973644406
Position 3348: 0.00028102856542458937
Position 2241: 0.00025812215251753187
Position 3188: 0.00024855256012686045
Position 3384: 0.00023870567739256928
Position 3114: 0.00022783679769574396
Position 1136: 0.00022344203609469821
Position 2828: 0.00022050933898017677
Position 2417: 0.0002064824780184208
Position 881: 0.00019827309881245323
Position 817: 0.00017683262495204343
Position 3063: 0.0001727505962573445
Position 167: 0.00014948083661164643
Position 1201: 0.00014447675274171094
Position 1196: 0.00013243917238872925
Position 213: 0.00010848074934640144
Position 2258: 0.00010638424524075415
Position 3544: 0.00010514844241700119
Position 371: 9.524220564212354e-05
Position 199: 6.210985217531393e-05
Position 3218: 5.456723531671324e-05
Position 3215: 5.0007079751249954e-05
Position 3017: 4.6692306795170695e-05
Position 3297: 4.1945794984317165e-05
Position 2497: 3.91399749265242e-05
Position 432: 3.1398854543309866e-05
Position 445: 2.9349334029740923e-05
Position 3185: 2.3923563855324822e-05
Position 706: 2.2039908507291428e-05
Position 2476: 2.179540362835589e-05
Position 781: 2.0899535133159964e-05
Position 156: 1.9200789621671365e-05
Position 441: 1.7772888397408253e-05
Position 2162: 1.7734190391692e-05
Position 342: 1.7010919799117397e-05
Position 798: 1.458116839038381e-05
Position 1815: 1.4477325200659831e-05
Position 820: 1.3444292291110473e-05
Position 115: 1.2645948431527208e-05
Position 1669: 1.1947253231424278e-05
Position 2159: 1.1515364155408679e-05
Position 176: 6.7590939368187575e-06
Position 171: 6.566228286380535e-06
Position 129: 4.707747877159905e-06
Position 143: 4.466361163993088e-06
Position 181: 2.758269690419882e-06
Position 998: 2.726643544427312e-06
Position 511: 2.6604989560950255e-06
Position 814: 1.997465570504525e-06
Position 890: 1.9492859906552803e-06
Position 188: 1.7843474652865912e-06
Position 256: 1.6292555633980554e-06
Position 366: 1.5719460346112095e-06
Position 899: 1.375659481387647e-06
Position 492: 1.2128022685526257e-06
Position 2304: 1.0061296866959954e-06
Position 467: 8.998923101454974e-07
Position 826: 7.662371555146806e-07
Position 174: 6.497039044120701e-07
Position 486: 6.451088030495123e-07
Position 267: 3.697925215457997e-07
Position 222: 3.2660170363393434e-07
Position 253: 3.0250803715942367e-07
Position 139: 1.0573989727454454e-07
Position 572: 1.038909210850639e-07
Position 124: 7.545194717083147e-08
Position 614: 6.935735159087404e-08
Position 502: 3.3551040390667305e-08
Position 482: 2.149604493587763e-08
Position 475: 1.500956694089529e-08
Position 85: 1.2649868354287659e-08
Position 462: 1.165242505852079e-08
Position 450: 7.525890595867333e-09
Position 458: 4.097275584243044e-09
Position 2707: 3.8635156883228e-09
Position 479: 3.501749560606749e-09
Position 2318: 2.3867126030388245e-09
Position 97: 8.039694840590338e-12
Position 90: 1.1296704335155437e-13
Position 110: 6.645091322194088e-14
