Gene = GTF2B
Position 1103: 0.01804462366598308
Position 9133: 0.016293835471854822
Position 3453: 0.012765938176736524
Position 4291: 0.012188215661892599
Position 5895: 0.012043550940233507
Position 14951: 0.011896463429583115
Position 3660: 0.010013069909406171
Position 4121: 0.009570582818081687
Position 1231: 0.009353579626431945
Position 7081: 0.008697891718533027
Position 1598: 0.008246691592778771
Position 600: 0.00805386822331775
Position 9630: 0.007550444922543037
Position 5525: 0.007356775453632878
Position 3152: 0.007118058214907844
Position 4268: 0.006670979111983014
Position 10616: 0.006223997207005053
Position 13371: 0.0056934246898718505
Position 2350: 0.004767429085277328
Position 3867: 0.004751184706827795
Position 4137: 0.0044939840259771244
Position 846: 0.004314423488013345
Position 11586: 0.004087385277746029
Position 7983: 0.003993151807192478
Position 9663: 0.003690317818398731
Position 13162: 0.003425846418993097
Position 7056: 0.0032932631083873705
Position 12513: 0.0027066235659201745
Position 107: 0.0026353886165726404
Position 2545: 0.002596384785294708
Position 10612: 0.0025445325917997294
Position 1968: 0.002290315396523194
Position 12037: 0.002200152669555882
Position 8562: 0.002193520819736291
Position 9186: 0.0021908616787731615
Position 8978: 0.0020745139981325706
Position 6205: 0.002005132424615962
Position 2488: 0.0018886450126382637
Position 9048: 0.00188199861296062
Position 1500: 0.0018412943727466294
Position 7959: 0.0016854306003475275
Position 2426: 0.0016654548905272045
Position 8073: 0.0016150880788028473
Position 1168: 0.001490064585050701
Position 3725: 0.0014345088501027503
Position 6759: 0.0013689542094035884
Position 9051: 0.0013389837283081939
Position 5812: 0.0012761876222130298
Position 6513: 0.0012490418132186836
Position 6796: 0.0011590800558592801
Position 8742: 0.0011536664967630467
Position 2513: 0.0011298472403186131
Position 3917: 0.0010997718440566365
Position 7326: 0.0010539406166994647
Position 6607: 0.0010478725978852687
Position 1256: 0.0010117608505425815
Position 7243: 0.0010027563042268029
Position 6255: 0.0009782674981388025
Position 1524: 0.000838651691802515
Position 9818: 0.0007705671410357106
Position 9960: 0.000718306096910231
Position 6542: 0.0007034375508307982
Position 6955: 0.0006928419440801543
Position 1191: 0.0006150456442164633
Position 9371: 0.000592435738393562
Position 5558: 0.0005688342939940943
Position 7119: 0.000563079577571833
Position 403: 0.0005421277602273012
Position 4450: 0.0004778040327674503
Position 8716: 0.0004515845605392499
Position 6343: 0.0004465400880959376
Position 8602: 0.0004222231725767711
Position 6173: 0.00041561799253950313
Position 6397: 0.0003927880867466301
Position 1527: 0.0003794234701167354
Position 829: 0.0003595847048693728
Position 7884: 0.00035014223632978816
Position 2085: 0.0003054449052597449
Position 822: 0.0003007875564355114
Position 533: 0.000278784394319252
Position 4576: 0.0002723712158521799
Position 4023: 0.00023199629613642866
Position 662: 0.00020769428187855595
Position 6088: 0.0001622426164354417
Position 3481: 0.00014801557874366037
Position 1084: 0.00013926253742689923
Position 6034: 0.00013038465673688074
Position 2598: 9.064611518739361e-05
Position 5116: 9.017787436426399e-05
Position 5075: 8.99313590155088e-05
Position 5203: 8.411753852251382e-05
Position 3341: 5.5934929970386665e-05
Position 1000: 5.499032961673543e-05
Position 197: 3.5606959564421307e-05
Position 907: 3.54232724128762e-05
Position 810: 2.6183088618499176e-05
Position 1551: 2.3983231098378878e-05
Position 759: 2.1524070324908558e-05
Position 1212: 2.004583547272055e-05
Position 604: 1.7545682962198912e-05
Position 1342: 1.2899380991085598e-05
Position 1773: 1.0775038748757205e-05
Position 1768: 1.0442623952786209e-05
Position 1482: 7.98610699349304e-06
Position 868: 7.202657134307641e-06
Position 1375: 6.9549079092693886e-06
Position 1940: 6.759386089764007e-06
Position 581: 5.26231936374902e-06
Position 1011: 4.529938652036193e-06
Position 720: 4.250329894178821e-06
Position 1821: 4.226610394369801e-06
Position 1818: 3.771116865264746e-06
Position 1641: 2.889379940961398e-06
Position 361: 2.6794109235771196e-06
Position 351: 2.561321384238384e-06
Position 1925: 2.3181047499134035e-06
Position 782: 1.9396802671843613e-06
Position 571: 1.837093482721979e-06
Position 220: 1.367851948776216e-06
Position 2216: 8.495272049331096e-07
Position 774: 7.307162309022556e-08
Position 874: 6.674236345771492e-08
Position 798: 4.5186669955487605e-08
Position 621: 2.6403915082807353e-08
Position 118: 1.9795029614775592e-08
Position 291: 4.708249172322128e-10
Position 307: 4.237213785580094e-10
Position 317: 2.87996738682734e-10
Position 212: 2.7107267156835644e-10
Position 250: 2.479936293341572e-10
Position 281: 2.1439028729940946e-10
Position 575: 1.8233010517180108e-10
Position 132: 6.970447761130856e-11
