Gene = NTPCR
Position 18573: 0.0006731433515824896
Position 19171: 0.0006713830464862256
Position 4814: 0.0006686396790174972
Position 502: 0.000661659917626229
Position 2464: 0.0006391107143974571
Position 1630: 0.0006172176498478911
Position 2225: 0.0005961334232009589
Position 5544: 0.0005932680529564836
Position 808: 0.0005829315812918707
Position 3634: 0.0005537923377267622
Position 2153: 0.00048206203836573323
Position 7394: 0.00047435505056698016
Position 1073: 0.00045306281399852365
Position 203: 0.0004323393891623188
Position 4396: 0.0004309798291158295
Position 450: 0.0003923396366973962
Position 1981: 0.0003851672269315262
Position 6143: 0.00037366740253693006
Position 4039: 0.0003661885198395572
Position 25129: 0.0003626905894633425
Position 7691: 0.00036246500896398463
Position 235: 0.00034890991146371185
Position 3517: 0.0003242176572656793
Position 5996: 0.0003181927153861954
Position 20351: 0.0002965135767870966
Position 21478: 0.00026335422611670147
Position 2313: 0.00020870491392862542
Position 18235: 0.00018536015245052936
Position 20522: 0.00015339537367871988
Position 21267: 0.0001147391886324213
Position 1490: 0.00010886831709473854
Position 20936: 0.00010070507555238678
Position 7507: 9.639269469009593e-05
Position 508: 9.60382249878253e-05
Position 805: 8.85691179157829e-05
Position 21755: 7.298636033872585e-05
Position 7577: 6.614798543733669e-05
Position 5455: 5.995314413272299e-05
Position 17858: 5.760585990418727e-05
Position 6252: 4.798574943642583e-05
Position 5920: 4.659641520441409e-05
Position 341: 2.838785717336852e-05
Position 570: 1.729125605174949e-05
Position 327: 1.7278615321600492e-05
Position 790: 1.472333007178258e-05
Position 263: 1.4671600823923592e-05
Position 2125: 1.464271557988551e-05
Position 306: 1.262654486518704e-05
Position 5943: 9.85961042498878e-06
Position 718: 9.352075201411783e-06
Position 390: 9.139474318186671e-06
Position 3540: 8.700309127931516e-06
Position 1795: 5.993834653390557e-06
Position 708: 4.852095176719899e-06
Position 1907: 4.537884308386327e-06
Position 1274: 4.017457765303573e-06
Position 1496: 3.896682608965057e-06
Position 1125: 3.716548433716316e-06
Position 975: 3.64311044318179e-06
Position 1381: 3.1965509360699017e-06
Position 1768: 2.9131194426862882e-06
Position 452: 2.67633928752701e-06
Position 1236: 1.895247655667627e-06
Position 321: 1.7267945486626716e-06
Position 270: 4.5454787831070766e-07
Position 476: 4.453139481768673e-07
Position 481: 4.310820979404719e-07
Position 581: 7.759811028585072e-08
Position 998: 7.65056092185765e-08
Position 1037: 6.806515441019972e-08
Position 802: 5.640279866982716e-08
Position 120: 4.453709664315107e-08
Position 576: 1.720090938166533e-08
Position 149: 1.013001079727318e-08
Position 272: 4.073117031077817e-09
Position 85: 4.933875228915822e-10
Position 963: 1.7511845912546128e-10
Position 674: 6.872767926674161e-11
Position 860: 4.42422284267542e-11
Position 879: 3.1782835429944867e-12
