Gene = RUVBL1
Position 10444: 0.08149580079495221
Position 41828: 0.07350679257466794
Position 1902: 0.06805345782353539
Position 6807: 0.06595186223525354
Position 4954: 0.06018012231817727
Position 42857: 0.05925069737099812
Position 28628: 0.0541404246012863
Position 26417: 0.05099440164809791
Position 24152: 0.050967287834701926
Position 10767: 0.048910295011193004
Position 38703: 0.04377034644472843
Position 30105: 0.04218067667514598
Position 22205: 0.04195381008111632
Position 4874: 0.03941149891861186
Position 39119: 0.03794708028098287
Position 28597: 0.03733710796295501
Position 41270: 0.03677157157833631
Position 29321: 0.03669941145402729
Position 29576: 0.03319216190941651
Position 778: 0.03016686163145243
Position 30985: 0.027445299273712094
Position 5128: 0.026727978040290805
Position 4760: 0.026644712906260085
Position 22198: 0.02422741205566157
Position 41131: 0.021681912073477028
Position 22788: 0.020923239433571387
Position 40492: 0.019651604933220466
Position 11595: 0.01921973137323267
Position 8447: 0.01770503228451913
Position 42801: 0.016650670303967642
Position 41564: 0.016623891724768063
Position 23110: 0.015031765380112944
Position 24100: 0.014844160339163606
Position 33731: 0.014080134879880683
Position 23862: 0.011674283301503724
Position 24744: 0.011641538435726458
Position 4070: 0.011330654369223645
Position 29609: 0.011113503562153416
Position 42294: 0.010598877438874962
Position 24218: 0.010032651389509846
Position 36535: 0.009649773030796378
Position 28989: 0.009538155641750827
Position 39169: 0.00948238488453277
Position 26589: 0.009448365386580388
Position 25784: 0.009301804011089643
Position 42381: 0.008999548001624334
Position 28545: 0.008899239212969763
Position 28575: 0.008693156118889381
Position 26254: 0.00852689300180522
Position 23152: 0.00825125650829928
Position 4163: 0.007800504806626077
Position 23675: 0.007409398095511481
Position 1552: 0.0073914869736389785
Position 4428: 0.007105770393037287
Position 4476: 0.007005685547361946
Position 39324: 0.006340217641725758
Position 26134: 0.006274297153433525
Position 11243: 0.0059250500279175
Position 1400: 0.005754261695052536
Position 3860: 0.005740091730894808
Position 8208: 0.005536042556000508
Position 4797: 0.0051204318697615344
Position 82: 0.005072303212123578
Position 41617: 0.004925963658887886
Position 38464: 0.00465942450141766
Position 363: 0.0044971597244027346
Position 42677: 0.004132879506029319
Position 6702: 0.003807907093080931
Position 6830: 0.0038030136656715344
Position 934: 0.0037730063579772335
Position 29939: 0.00334445813553039
Position 11264: 0.003251073024608793
Position 23081: 0.0032475115816249797
Position 29712: 0.0031601947753348747
Position 38140: 0.003149401701137155
Position 38302: 0.003070540961502991
Position 4274: 0.00299497886866214
Position 532: 0.002886866871655734
Position 11663: 0.002625588565164385
Position 4693: 0.0025669627335356765
Position 1603: 0.002546979457604343
Position 41435: 0.002346356877760829
Position 23620: 0.0022683944389008033
Position 39748: 0.002193512978223214
Position 3449: 0.002143830553337836
Position 5154: 0.0021336339953793673
Position 28205: 0.0016670901098308135
Position 3503: 0.001661671602976446
Position 23085: 0.0014978971708704345
Position 36574: 0.0014660625733866242
Position 11943: 0.0014507299985794821
Position 1725: 0.001438646179112588
Position 26726: 0.0014383749986066248
Position 29157: 0.001353899511888529
Position 36503: 0.0012978039712316476
Position 23820: 0.0012797011237292372
Position 39773: 0.0012094556842555289
Position 3529: 0.0011855743607774795
Position 1930: 0.0011303632833557402
Position 11245: 0.0011283714211506172
Position 25738: 0.0010325178878920784
Position 4166: 0.0009415820866376375
Position 23740: 0.0008946630319944643
Position 28548: 0.0008285332113009638
Position 36646: 0.0007655496423955276
Position 24911: 0.0007350341126830916
Position 888: 0.0005725072669373188
Position 28181: 0.000555084102451728
Position 460: 0.0005121941389239094
Position 37320: 0.0005032172433615357
Position 1090: 0.0004998424204424835
Position 2116: 0.0004638948095168806
Position 655: 0.000396356718614981
Position 25796: 0.00035987825776634803
Position 105: 0.0003288009573612157
Position 2141: 0.000320815947145357
Position 1044: 0.0003138159753959693
Position 992: 0.0003133020023274618
Position 3772: 0.00030886240181187064
Position 21085: 0.0002761410585118822
Position 711: 0.00026136142031666433
Position 21056: 0.0002498722473818846
Position 23039: 0.00024398061805808237
Position 155: 0.00023562781062228113
Position 761: 0.00021379448325580276
Position 1765: 0.00020349510001380148
Position 28828: 0.00019853023174910662
Position 487: 0.00018218826817307845
Position 24391: 0.00016355637100438035
Position 26648: 0.00011812356715478522
Position 847: 0.00011729352993924817
Position 24408: 9.259490635239642e-05
Position 36187: 8.923865633386395e-05
Position 1910: 8.247721941841744e-05
Position 1620: 7.431213880393169e-05
Position 1746: 6.356242837441837e-05
Position 23013: 6.0766299294221494e-05
Position 29449: 5.048844935959047e-05
Position 37399: 4.702273820606123e-05
Position 26700: 4.693130239410374e-05
Position 4736: 4.03645355257102e-05
Position 10609: 2.0876586242628767e-05
Position 685: 1.822431511063817e-05
Position 431: 1.322223379715958e-05
Position 739: 1.165387768877113e-05
Position 1062: 1.1605633162873519e-05
Position 32531: 9.758677312061411e-06
Position 28281: 7.888193068530811e-06
Position 225: 5.641985440956322e-06
Position 664: 3.69190255442492e-06
Position 1380: 3.494689829819833e-06
Position 558: 3.4068825790802e-06
Position 1785: 3.3215002720987065e-06
Position 111: 3.106141085978025e-06
Position 1641: 2.135629950361211e-06
Position 5341: 2.0631374578540646e-06
Position 23453: 1.5753140606543606e-06
Position 6609: 8.823620544531196e-07
Position 23331: 7.610679160752834e-07
Position 23544: 7.097565874387592e-07
Position 11418: 1.3169835293398742e-07
Position 11115: 7.482073628863733e-08
Position 1250: 3.3758458145492425e-08
