Gene = OTULIN
Position 13171: 0.003559762062530573
Position 6726: 0.0033131476345849473
Position 27020: 0.0032749041329818724
Position 1971: 0.0032745395678393566
Position 1902: 0.0031198821181660187
Position 7803: 0.0031134915124686724
Position 12503: 0.002826468174240737
Position 19937: 0.0027546538317824772
Position 5745: 0.0024731836311000163
Position 9353: 0.0022984016335537353
Position 3835: 0.0022501153402833323
Position 14921: 0.0019327105017887198
Position 3520: 0.0017454023507117108
Position 2811: 0.0015931604048494243
Position 31090: 0.001505923141519689
Position 606: 0.001446354822830606
Position 4311: 0.0013917779242999643
Position 1782: 0.0012862049326632916
Position 18953: 0.0011525898622898746
Position 2408: 0.0010042956503423424
Position 2072: 0.000975284526456288
Position 2045: 0.0009552365282931593
Position 8436: 0.0009475473059228605
Position 1905: 0.0009367428329600106
Position 3651: 0.0009170842665348635
Position 24337: 0.000741259440106268
Position 3368: 0.0007254616943959785
Position 15501: 0.0007149970383803682
Position 20834: 0.0006298975504869647
Position 1432: 0.0004788523042405867
Position 1858: 0.00047461018430473243
Position 20667: 0.0004668722583944352
Position 568: 0.00045362697415439246
Position 25990: 0.0004246759107270624
Position 1311: 0.00041653863800540067
Position 1539: 0.0004153924238607411
Position 4879: 0.0003572435933262465
Position 15611: 0.0003447734383971602
Position 4367: 0.0003337560610503538
Position 1718: 0.0003267072692588415
Position 18807: 0.00029480163123755346
Position 2651: 0.000269531936564783
Position 2292: 0.00021299313270580392
Position 19577: 0.00020269883397623824
Position 3101: 0.0001945432012639513
Position 4201: 0.00017324938995293387
Position 724: 0.00015826703181128467
Position 3106: 0.0001461367904646187
Position 2030: 0.00013635986060323498
Position 4911: 0.0001305139452240484
Position 2817: 0.00012941308991827128
Position 1257: 0.0001283862439084717
Position 3786: 0.00012500169208635827
Position 2120: 0.00012373657540068884
Position 797: 0.00012271792461945972
Position 20998: 0.00011442860345407254
Position 3073: 0.00010081395953343959
Position 1280: 9.150684312678199e-05
Position 1219: 8.953460213703373e-05
Position 666: 8.721668434780175e-05
Position 578: 8.685642391870828e-05
Position 2451: 7.616980015242997e-05
Position 17635: 7.559138484903899e-05
Position 9267: 7.537095315029876e-05
Position 14403: 6.93399703876757e-05
Position 17619: 6.910510094402241e-05
Position 3000: 6.62571332571102e-05
Position 2954: 6.116850404591409e-05
Position 1873: 5.321180719459431e-05
Position 20003: 4.7688678583245755e-05
Position 485: 4.3910983963802816e-05
Position 14909: 4.308799532665257e-05
Position 2296: 4.2019239717300086e-05
Position 2437: 4.023831880077635e-05
Position 1487: 3.5216169084668246e-05
Position 2671: 3.457789320822176e-05
Position 2341: 3.44514250006828e-05
Position 758: 3.3420402943887785e-05
Position 14469: 3.0264503447514587e-05
Position 2837: 2.9126912872683687e-05
Position 643: 2.844493456564824e-05
Position 1490: 2.8353984396802938e-05
Position 3123: 2.8077965353144098e-05
Position 3003: 2.7337915412346798e-05
Position 14578: 2.6960998511758238e-05
Position 1459: 2.6227331043157667e-05
Position 2246: 2.542361562982687e-05
Position 894: 2.523508305773476e-05
Position 1870: 2.3925271134567853e-05
Position 14160: 2.1196161735059077e-05
Position 416: 2.0975508074212207e-05
Position 1381: 2.054201752913161e-05
Position 2880: 2.0465930395562017e-05
Position 2813: 1.904347783454368e-05
Position 1980: 1.855325592524753e-05
Position 3855: 1.8173212103814903e-05
Position 900: 1.7711005868373984e-05
Position 2269: 1.6935056794018452e-05
Position 2387: 1.4185523841094797e-05
Position 16946: 1.2567554445707636e-05
Position 1191: 1.2363411517566668e-05
Position 928: 1.0602246708140702e-05
Position 3999: 1.0421171313174476e-05
Position 1556: 1.0131964147546955e-05
Position 1108: 9.177346564527442e-06
Position 1511: 7.380376268734948e-06
Position 14108: 7.034780820518366e-06
Position 14445: 6.678805693124494e-06
Position 1292: 6.2759084353416115e-06
Position 442: 5.118916174772067e-06
Position 20201: 4.060808768365914e-06
Position 4076: 3.0532242802477646e-06
Position 14877: 2.2085206888354957e-06
Position 3730: 1.347730613026781e-06
Position 3539: 9.773010539564792e-07
Position 5905: 7.795600116686948e-07
Position 4016: 7.726860451091215e-07
Position 3393: 7.259514679709322e-07
Position 10326: 5.402622070534471e-07
Position 3477: 5.299346101085537e-07
Position 3607: 4.921094300648514e-07
Position 4117: 9.730674072641504e-08
