Gene = CPT2
Position 83: 1.2811914590354963e-05
Position 564: 1.1434251639728018e-05
Position 177: 1.112775258982802e-05
Position 684: 1.07471107621247e-05
Position 425: 9.202903033728223e-06
Position 613: 4.890558336214821e-06
Position 6116: 4.35198848048373e-06
Position 143: 3.0046277700862014e-06
Position 751: 1.229658956885688e-06
Position 457: 2.5917020754118763e-07
Position 759: 7.733937508294875e-10
Position 183: 1.0107709282673548e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4289: 0.9783286093453942
Position 5893: 0.9639378448832381
Position 8093: 0.733770295165569
Position 13585: 0.5850320713222581
Position 7520: 0.44277879236303797
Position 502: 0.39917092369973184
Position 1586: 0.2932563092007955
Position 16181: 0.2849131821979806
Position 16834: 0.27162465683204673
Position 7488: 0.21186871641405622
Position 873: 0.1758685085086502
Position 14445: 0.1729090406862631
Position 16351: 0.1674893594689483
Position 6086: 0.16585681538542862
Position 5282: 0.14788546093383742
Position 8038: 0.10683637335543988
Position 1956: 0.09022690822697225
Position 7628: 0.0872901464594809
Position 17077: 0.07748893258507165
Position 5154: 0.07011794463366029
Position 1183: 0.05854617998313611
Position 1153: 0.048556282760985774
Position 4627: 0.03987816884124262
Position 5778: 0.03576083726563069
Position 894: 0.03351015028158555
Position 4624: 0.032857076276659646
Position 7374: 0.031401986749039844
Position 1296: 0.027345272396859136
Position 947: 0.026734027902610497
Position 8334: 0.024881767122377652
Position 11735: 0.024578534798301813
Position 8019: 0.023687183676949337
Position 11775: 0.023291747302776774
Position 919: 0.021520081140006593
Position 5126: 0.019314041071247283
Position 2035: 0.017986383473139536
Position 8419: 0.017064283931505372
Position 2945: 0.014507107418195971
Position 1328: 0.013909912126715903
Position 462: 0.01285297680870412
Position 4479: 0.011686023615486778
Position 1871: 0.011395131799242824
Position 1376: 0.01124930259427954
Position 10623: 0.010805161167590428
Position 1002: 0.01007925555922243
Position 8270: 0.009911759922969329
Position 838: 0.008730499115657426
Position 1805: 0.008417538998713402
Position 1603: 0.008363998293845704
Position 1341: 0.007808781483759712
Position 9320: 0.007602536875395261
Position 7644: 0.007331177848107924
Position 591: 0.0070648427189318784
Position 5310: 0.006859658860956484
Position 4665: 0.006526090808333651
Position 2309: 0.0064892229762171846
Position 15132: 0.006118969496034924
Position 5494: 0.006075179095224496
Position 5157: 0.005953035651059521
Position 1128: 0.005428801798577628
Position 9292: 0.005341345303649965
Position 12142: 0.005136466134623669
Position 986: 0.0045449534273208254
Position 2075: 0.004501255796415729
Position 2971: 0.003910441275499303
Position 372: 0.00375063080636173
Position 8650: 0.0036426408685097905
Position 338: 0.0035031186202091023
Position 13934: 0.0028407335562827094
Position 14484: 0.002673308647994837
Position 6782: 0.0022902610986017644
Position 5086: 0.0019556381944167292
Position 13539: 0.0018420003459947236
Position 579: 0.0015197458062128218
Position 9799: 0.0015172755606232865
Position 1456: 0.0015132190561403251
Position 10330: 0.0014958256352169662
Position 613: 0.0013516128318858925
Position 177: 0.001300502913512884
Position 12291: 0.001288030592317779
Position 4261: 0.0011906063655444136
Position 5448: 0.001149614386341656
Position 2255: 0.0010500556408428931
Position 239: 0.001017284719574187
Position 951: 0.0010126388535747742
Position 9431: 0.0010082387140264428
Position 11525: 0.0009558072111622011
Position 843: 0.0008020180392048828
Position 1209: 0.0007370338389294719
Position 4537: 0.0007194907391618475
Position 1610: 0.0006939953095970411
Position 469: 0.0006651025608850886
Position 13444: 0.0005727079432241278
Position 2223: 0.0005327622101841
Position 11215: 0.00035438817776510463
Position 7405: 0.00026456192230966805
Position 199: 0.00025403372137246786
Position 8881: 0.0002450168036549256
Position 11057: 0.00024238252883065318
Position 773: 0.0002281694934877964
Position 1162: 0.0002228476453743308
Position 7064: 0.00020031422466393133
Position 622: 0.00018804996615349293
Position 341: 0.00018249621035892639
Position 10457: 0.00012610145811149453
Position 4570: 0.0001256451644866506
Position 1224: 0.00012010036911919495
Position 7094: 0.00011673726008537983
Position 652: 0.00011149775636239757
Position 572: 9.754340129332576e-05
Position 4903: 9.032217332066288e-05
Position 4967: 8.190533335171622e-05
Position 812: 7.89652124234327e-05
Position 4906: 7.808548834623592e-05
Position 1219: 7.113242139241189e-05
Position 8550: 6.956275390210514e-05
Position 751: 6.779851501285153e-05
Position 4934: 5.828647249339887e-05
Position 1671: 5.5894152798867584e-05
Position 10206: 4.9973961981199733e-05
Position 1550: 4.869698940332008e-05
Position 151: 4.043417091879829e-05
Position 732: 3.452472385627437e-05
Position 1039: 3.1675587502704815e-05
Position 7993: 3.146170939215994e-05
Position 9001: 2.830362938246347e-05
Position 5754: 2.558656341845562e-05
Position 131: 2.5045489328643572e-05
Position 4685: 2.473425792206857e-05
Position 300: 2.0443226459131992e-05
Position 345: 1.8584143692798532e-05
Position 1462: 1.5519247818153546e-05
Position 7600: 1.4003885759797172e-05
Position 423: 1.287552156874998e-05
Position 317: 1.1468199790859413e-05
Position 5785: 1.0663111946323413e-05
Position 1768: 8.579808142579876e-06
Position 852: 7.450020988041602e-06
Position 627: 5.9979357002796895e-06
Position 797: 5.548090282139786e-06
Position 401: 5.41394796201592e-06
Position 961: 4.3896633524443905e-06
Position 90: 3.020785255200222e-06
Position 205: 2.9708977609961016e-06
Position 5975: 2.3580138603231647e-06
Position 657: 2.228366618949866e-06
Position 709: 2.005793993575595e-06
Position 4689: 1.862696306620898e-06
Position 1619: 6.331729679526202e-07
Position 787: 6.094718783849344e-07
Position 244: 4.3112477557581535e-07
Position 409: 3.846652000436565e-07
Position 6088: 3.4544971407529756e-07
Position 6107: 3.2270538101280564e-07
Position 357: 2.4979540713138057e-07
Position 321: 2.0005121365986508e-07
Position 398: 1.705981047160503e-07
Position 382: 1.499656792651963e-07
Position 208: 1.1230710356551659e-07
Position 1082: 4.1768039478189264e-08
Position 99: 1.8222825472239755e-08
Position 106: 7.66202735907042e-09
Position 249: 1.2496741328109325e-09
Position 261: 1.0686696036288495e-09
Position 268: 6.800310680596699e-10
Position 253: 4.924936593870567e-10
Position 412: 2.5413659559644607e-12
Position 258: 1.116639542619768e-16
