Gene = EPO
Position 2555: 0.00033440301007610677
Position 1872: 0.0003297482030868795
Position 598: 0.0002451490101803066
Position 933: 0.00022761029446393397
Position 1039: 0.0002169060396147791
Position 433: 0.00021376505056178426
Position 1118: 0.0002078814074491778
Position 273: 0.0002077919827688273
Position 1836: 0.00019677167400379664
Position 2009: 0.00015788485207001126
Position 1239: 0.00015655575673414245
Position 1001: 0.00015566100668471235
Position 2703: 0.00015443133894597213
Position 1812: 0.00013717279390044765
Position 2184: 0.00013577553754220772
Position 2471: 0.00013538446294852818
Position 2536: 0.00012804284776397852
Position 496: 0.00012032108249438424
Position 1356: 0.00010716826576475439
Position 402: 9.668457009539896e-05
Position 1885: 9.294658786524388e-05
Position 2262: 7.362312669108027e-05
Position 2578: 7.274797348854055e-05
Position 2494: 6.742775359576777e-05
Position 1353: 6.598060164529675e-05
Position 411: 6.336273035509598e-05
Position 921: 6.148085673865023e-05
Position 2815: 5.9218304499191704e-05
Position 1127: 5.9035692905178885e-05
Position 2611: 5.901318900645666e-05
Position 968: 5.725250055891688e-05
Position 2444: 5.6628053555624996e-05
Position 2317: 5.1433008310221415e-05
Position 2819: 5.088169192824051e-05
Position 2779: 4.769651032387891e-05
Position 276: 4.716234591769443e-05
Position 2666: 4.597172046483877e-05
Position 974: 4.376022485512695e-05
Position 463: 4.323657606900194e-05
Position 2114: 4.229179561474129e-05
Position 309: 4.1396199079876887e-05
Position 1504: 3.6970516503179114e-05
Position 856: 3.564629201159829e-05
Position 885: 3.3393972525648856e-05
Position 1380: 3.275131862008587e-05
Position 1323: 3.082345858425931e-05
Position 430: 2.850258691854572e-05
Position 353: 2.5291426496271407e-05
Position 2492: 2.476581002677432e-05
Position 659: 2.0890215101621083e-05
Position 1447: 2.0874444535946614e-05
Position 1219: 2.048259958553297e-05
Position 954: 2.0127086270615006e-05
Position 467: 1.9618912640739034e-05
Position 674: 1.915247544777895e-05
Position 1079: 1.820325169519092e-05
Position 2083: 1.798098126971168e-05
Position 2043: 1.722305286583544e-05
Position 690: 1.587950421133536e-05
Position 1091: 1.3978143807016373e-05
Position 424: 1.3816288822063653e-05
Position 1076: 1.2921947107389914e-05
Position 320: 1.212874838741702e-05
Position 613: 1.181559489343482e-05
Position 461: 1.0944421629207551e-05
Position 545: 1.016543685937111e-05
Position 618: 9.310684732871397e-06
Position 291: 9.091413895656782e-06
Position 676: 8.861887088736405e-06
Position 516: 8.799576671871808e-06
Position 559: 6.052569015996865e-06
Position 522: 5.729745755236062e-06
Position 946: 5.26344829833025e-06
Position 694: 4.739655072705776e-06
Position 243: 4.262635437296372e-06
Position 866: 3.847043801553659e-06
Position 1013: 2.1672822734807835e-06
Position 879: 1.997717100511929e-06
Position 626: 1.9389886777883834e-06
Position 888: 1.3452701148641755e-06
Position 254: 1.2415295528633112e-06
Position 339: 1.0798639135732775e-06
Position 1621: 9.903558197862027e-07
Position 475: 1.946150697301494e-07
Position 326: 1.0418499642384552e-07
Position 1241: 8.501141129621833e-08
Position 572: 6.701663872083072e-08
Position 1339: 5.5448972407107e-08
Position 622: 1.16490632411516e-08
Position 665: 1.0964794174997122e-08
Position 369: 4.1011603023802565e-09
Position 556: 3.744151020480806e-09
Position 1009: 1.788218902423203e-09
Position 1248: 1.8870741079526985e-10
Position 150: 1.9938473515302124e-13
Position 172: 6.841856029490161e-14
Position 198: 1.9460643785508083e-14
