Gene = COX20
Position 8483: 0.05630274159324579
Position 8337: 0.04168144006081014
Position 1162: 0.041004531551964186
Position 9608: 0.03977504140757426
Position 1753: 0.03890124489624455
Position 986: 0.03715275258182127
Position 6621: 0.03446589385963157
Position 5536: 0.030814549220720293
Position 3515: 0.0262973636023021
Position 2295: 0.023837933073990313
Position 4378: 0.02069919166035417
Position 2363: 0.015055683082056178
Position 5762: 0.011642990900748117
Position 2479: 0.010955929531606705
Position 3488: 0.010310635463793686
Position 909: 0.010095275459306307
Position 4250: 0.00945936271887236
Position 1132: 0.00813538510127974
Position 3678: 0.007617955070864158
Position 4458: 0.0069764171059543585
Position 1111: 0.006919853481719737
Position 8960: 0.006685591170146029
Position 9086: 0.006154311287381822
Position 4229: 0.005755368170550676
Position 9486: 0.005648983997926985
Position 8645: 0.005570836970842822
Position 912: 0.004961432517077265
Position 7012: 0.004774706936272333
Position 1561: 0.004545683019807454
Position 3928: 0.004505271466658501
Position 1028: 0.004486961862819501
Position 1271: 0.004268497291354014
Position 3649: 0.004016027370109647
Position 9690: 0.003845411735990789
Position 8611: 0.003822887802894867
Position 1081: 0.0036653066524519056
Position 5888: 0.0034468058099255254
Position 1731: 0.0030172177799732925
Position 6813: 0.0028798530058610898
Position 3994: 0.002244645754403499
Position 6601: 0.0016339733115131655
Position 94: 0.001076559157248095
Position 6424: 0.0008970883281646832
Position 5706: 0.0008434232986999325
Position 837: 0.000753343362277684
Position 7017: 0.000517810357357128
Position 365: 0.00048012456976950606
Position 2731: 0.0003154205271279792
Position 2211: 0.00026455200502191435
Position 2333: 0.0002244061402646455
Position 3930: 0.0001684436030724029
Position 1086: 0.00015791020649658717
Position 1673: 0.0001561782253579864
Position 202: 0.00012157318117908119
Position 2259: 0.00011503919759591076
Position 572: 9.587109769547724e-05
Position 1244: 8.87847755026993e-05
Position 282: 7.15021382703719e-05
Position 2243: 5.520958834825122e-05
Position 673: 4.156658926876667e-05
Position 1276: 3.855821069997052e-05
Position 178: 1.495938337347474e-05
Position 102: 1.3373129993691378e-05
Position 1037: 1.1219042631135393e-05
Position 634: 1.0931297827068755e-05
Position 1330: 8.598461513188857e-06
Position 606: 8.340978466152702e-06
Position 212: 6.942844356617244e-06
Position 331: 6.770121622961156e-06
Position 174: 5.962634659620737e-06
Position 1425: 4.589285662027759e-06
Position 1413: 4.380450880762466e-06
Position 1002: 4.201880397827609e-06
Position 794: 3.839043500408981e-06
Position 410: 3.0493865825846787e-06
Position 506: 2.600069769705162e-06
Position 1683: 1.5745001428438225e-06
Position 244: 1.5441112740982446e-06
Position 1198: 1.3994333376328643e-06
Position 689: 1.398646571361133e-06
Position 731: 1.3838247609199735e-06
Position 754: 5.553813434041681e-07
Position 238: 4.6935675094717853e-07
Position 585: 4.070863728792804e-07
Position 1034: 1.7972052258105892e-07
Position 883: 1.1751956203302671e-07
Position 921: 4.935695630828422e-08
Position 166: 4.858648884978522e-08
Position 319: 3.2690540180460975e-08
Position 759: 2.3733867505079152e-08
Position 499: 1.8015353823420835e-08
Position 376: 2.76907080145006e-10
Position 387: 5.586355938562152e-12
Position 105: 4.0022363474571176e-12
Position 290: 1.8536559589740397e-12
Position 425: 4.601717156831901e-13
