Gene = ZMAT2
Position 679: 0.002542379824803552
Position 1465: 0.002373373162389604
Position 399: 0.0023350084391505297
Position 1628: 0.0021683746087762714
Position 5148: 0.0020970929324591737
Position 3538: 0.00180628212878943
Position 5287: 0.0017819883038735817
Position 2263: 0.0016880878161883274
Position 3874: 0.0016771286340810673
Position 3839: 0.0016052583798323266
Position 5909: 0.0015379513563068446
Position 1528: 0.001349042066815159
Position 1517: 0.0013136994402174254
Position 2724: 0.0012901227723064496
Position 4635: 0.0011121068496848807
Position 3825: 0.0011064994096576133
Position 2701: 0.0010630281239227912
Position 4365: 0.000985385893750365
Position 5007: 0.0009396288704260164
Position 4785: 0.0008788563558010126
Position 5587: 0.0008459421546460169
Position 2739: 0.0007823890662325277
Position 1373: 0.0007687799778219346
Position 365: 0.0007395984857541096
Position 3617: 0.0007067103695490124
Position 2015: 0.0007048065563043596
Position 3430: 0.000671976527837857
Position 3208: 0.0006592594061672215
Position 3110: 0.0006405218020996738
Position 3498: 0.0006400656481184866
Position 3454: 0.000607581243245527
Position 5840: 0.000540424557437228
Position 6126: 0.0005238731426181278
Position 5206: 0.0005151657677256749
Position 4606: 0.0005062739985090682
Position 3346: 0.0004947411440274619
Position 2053: 0.0004893953561675733
Position 5030: 0.0004822808833860477
Position 950: 0.00045445343591679654
Position 4891: 0.0004374478966005221
Position 5594: 0.000428958483157703
Position 1714: 0.00041732596840304246
Position 4007: 0.0003592699975621647
Position 2285: 0.00031217331261216956
Position 511: 0.00030856832376781703
Position 5876: 0.00030384252856169227
Position 5830: 0.00029544830691151196
Position 1105: 0.0002918486273767592
Position 3081: 0.00027587441416866156
Position 6136: 0.0002477663950634486
Position 4820: 0.0002283379188562585
Position 6187: 0.0002168673322061811
Position 5585: 0.00021337910170036013
Position 5054: 0.00020360862203640465
Position 5653: 0.00020095647362938475
Position 4971: 0.00019891165699501446
Position 2875: 0.00019596860431537327
Position 1036: 0.00019321264539912627
Position 1250: 0.00019084991435146497
Position 1261: 0.0001706502433499673
Position 446: 0.00016186162631744868
Position 1078: 0.00015573389091641358
Position 3253: 0.00015464816966454198
Position 5245: 0.00014653897649496696
Position 653: 0.00014595921344101858
Position 3084: 0.0001451083775176129
Position 688: 0.00013919418837258284
Position 1892: 0.0001356404273136511
Position 1394: 0.0001317198411647076
Position 258: 0.00011649477964764771
Position 4677: 0.00011571300970861985
Position 4763: 0.00011208159369689502
Position 3163: 0.00011175847576110722
Position 4694: 0.00010966730008664583
Position 6282: 0.00010621178140977469
Position 4611: 0.00010063249550094782
Position 6007: 0.0001003120651808602
Position 251: 9.078149975473602e-05
Position 3495: 8.651606747736286e-05
Position 2539: 8.568036249056905e-05
Position 2752: 8.417821534809406e-05
Position 3312: 8.298390553737096e-05
Position 2451: 8.270776424134503e-05
Position 4270: 8.171032047815977e-05
Position 2927: 7.890664454430486e-05
Position 2666: 7.45242200783635e-05
Position 1383: 7.359741589407523e-05
Position 207: 7.00279678479876e-05
Position 1645: 6.382522935765202e-05
Position 1680: 5.975425247932195e-05
Position 5490: 5.970143782869703e-05
Position 6222: 5.653940067503421e-05
Position 1980: 5.6329663118518025e-05
Position 1541: 5.325979352618257e-05
Position 4098: 5.0532219737698133e-05
Position 1824: 4.492679179299766e-05
Position 6285: 4.0535241967057086e-05
Position 2663: 3.89298052032438e-05
Position 4338: 3.845098202151868e-05
Position 2031: 2.952849270214628e-05
Position 1685: 2.9000823159510844e-05
Position 342: 2.7593074420680073e-05
Position 599: 2.58127670534818e-05
Position 1018: 2.3802622998079852e-05
Position 3953: 2.3376888345178943e-05
Position 690: 2.1522468362245785e-05
Position 3922: 1.5333805863854255e-05
Position 209: 1.4967023113306819e-05
Position 838: 1.4580812769061175e-05
Position 777: 1.3255636615461692e-05
Position 415: 9.845153323302942e-06
Position 2465: 3.7261100670528146e-06
Position 2282: 3.247478018134028e-06
Position 288: 3.0098973064838374e-06
Position 1867: 2.1547204954613943e-06
Position 2288: 1.8362409377344483e-06
Position 1107: 1.8307524842519357e-06
Position 1694: 1.5834916886371376e-06
Position 265: 1.5233732176557499e-06
Position 1040: 1.3072195679107827e-06
Position 1233: 1.1435772148435193e-06
Position 372: 1.0770107169377687e-06
Position 1583: 9.352054120285393e-07
Position 1700: 8.342452112136354e-07
Position 197: 6.778995089711326e-07
Position 732: 6.263740792538341e-07
Position 734: 6.231770684726414e-07
Position 521: 3.9470241312295993e-07
Position 991: 3.240763109859776e-07
Position 282: 3.161590137257397e-07
Position 352: 3.1176921664835576e-07
Position 3903: 3.0010777953038434e-07
Position 1698: 2.2859689395587644e-07
Position 606: 1.8906054112576645e-07
Position 2763: 1.7765534873714972e-07
Position 918: 1.5135880058429028e-07
Position 298: 1.1837905901984637e-07
Position 272: 1.0549477348414038e-07
Position 977: 8.70605351906446e-08
Position 843: 6.643762188968536e-08
Position 102: 5.965884153278053e-08
Position 3177: 4.736187865329015e-08
Position 738: 4.504599085437005e-08
Position 547: 3.7246330318025125e-08
Position 549: 2.439383392515317e-08
Position 300: 2.289088425644669e-08
Position 374: 1.541154042073674e-08
Position 1971: 9.46066178652204e-09
Position 616: 5.361628657802169e-09
Position 566: 4.213131298563375e-09
Position 560: 4.096146389400359e-09
Position 309: 3.5330330648331284e-09
Position 79: 2.0975618472087656e-09
Position 564: 1.7005563420421594e-09
Position 562: 1.0719238034945646e-09
Position 571: 8.652551383610483e-10
Position 544: 7.741044929256397e-10
Position 766: 4.444327621550297e-10
Position 637: 3.9167456597384017e-10
Position 867: 3.125333103701323e-10
Position 1878: 2.927042970440699e-10
Position 741: 2.2173531734804281e-10
Position 306: 1.8173711235331158e-10
Position 126: 1.6917413758140504e-10
Position 319: 1.660728319572685e-10
Position 168: 8.285528257904454e-11
Position 864: 5.719415527747218e-11
Position 647: 1.7813115123079037e-11
Position 532: 2.3957828936141763e-12
Position 140: 2.9079586424963197e-16
Position 165: 1.766140002959672e-16
Position 148: 3.5583698333108945e-18
Position 162: 3.077839138790446e-18
