Gene = TATDN3
Position 20710: 0.007256434504307748
Position 10672: 0.0063034250284158344
Position 665: 0.006097397361178247
Position 790: 0.006013365978542052
Position 21223: 0.00595575361397441
Position 1315: 0.005808613780702168
Position 7516: 0.00536133576144031
Position 525: 0.005196887457827455
Position 6048: 0.005127444401849872
Position 8735: 0.004822904206331557
Position 22361: 0.003371741401344564
Position 1319: 0.0030724950785474474
Position 749: 0.0029515935574647083
Position 7341: 0.0027323472730392583
Position 4531: 0.002667016106259829
Position 21682: 0.002644316935490538
Position 2036: 0.0020379117961043156
Position 628: 0.0016363395652761485
Position 711: 0.0014813302928940448
Position 7532: 0.0014050178320603383
Position 7253: 0.001216328434397544
Position 1168: 0.001199903059330451
Position 8016: 0.0011579651521894578
Position 7102: 0.0009228259938454729
Position 4490: 0.0008997072229215548
Position 5579: 0.000881501203458481
Position 4091: 0.0008639964165951877
Position 3920: 0.0008637537276067618
Position 12735: 0.0008490456137120403
Position 11017: 0.0007887357896510334
Position 4461: 0.0007718695911516766
Position 6357: 0.0007509879714231539
Position 6755: 0.0007306477728634001
Position 1160: 0.0006583080555532391
Position 5525: 0.0006554610127378069
Position 6268: 0.0005667073957297692
Position 10310: 0.0005179732068472676
Position 3013: 0.00048022858216397975
Position 3538: 0.00043319040566360147
Position 4484: 0.0003950726360614286
Position 737: 0.000318233804889956
Position 4155: 0.00023979791069368638
Position 3679: 0.00020073571287814704
Position 2019: 0.0001817762406986346
Position 118: 0.00018075579163523732
Position 20860: 0.00016591765635952092
Position 3244: 0.00013836929314391195
Position 3544: 0.00012473998470319007
Position 1998: 0.00010590862931126307
Position 921: 7.88997016032075e-05
Position 1007: 3.6236641731001234e-05
Position 743: 1.56642394940452e-05
Position 508: 1.1287104792215238e-05
Position 968: 6.389152765009565e-06
Position 356: 5.173570701438489e-06
Position 607: 6.194077773215443e-07
Position 67: 2.513225563828656e-07
Position 125: 8.766973394434361e-08
Position 495: 8.432205069995592e-08
Position 219: 6.161485983778965e-08
Position 217: 5.417051585105873e-08
Position 593: 4.3515687798359774e-08
Position 595: 3.4645954401784675e-08
Position 485: 1.9926593420795555e-08
Position 275: 9.218170469685991e-09
Position 386: 3.2228530176579875e-09
Position 42: 1.8922290951963115e-09
Position 546: 9.569742673007728e-10
Position 400: 1.906215810053805e-10
Position 438: 3.7083835728559875e-11
Position 412: 1.9062291003492493e-11
Position 204: 8.022079740627236e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 15907: 0.9818072363172877
Position 12491: 0.9685687760204421
Position 4688: 0.9180437274913552
Position 8888: 0.7339910397172738
Position 23184: 0.4589921307583991
Position 3266: 0.4488795954061162
Position 5283: 0.42994193748530213
Position 20419: 0.3354526826330607
Position 20398: 0.3342113736347371
Position 10872: 0.3326754414198271
Position 21762: 0.33075853627976537
Position 13840: 0.2670554950902851
Position 12710: 0.2659674674642901
Position 21502: 0.26536036389825346
Position 10068: 0.24958994404625534
Position 20422: 0.24582616519163147
Position 12767: 0.21824575723135703
Position 5265: 0.21065267337440374
Position 12730: 0.1605015618087536
Position 7128: 0.12247963751256122
Position 8891: 0.11953996423783624
Position 3158: 0.10362703835276542
Position 1089: 0.08475576155321501
Position 20926: 0.0743896496084515
Position 13977: 0.0661468425152254
Position 21065: 0.05890476602151888
Position 5324: 0.05618590629689001
Position 8356: 0.05402343804857513
Position 13924: 0.049329164381264536
Position 268: 0.04695602546819075
Position 10147: 0.04181202003600599
Position 10560: 0.038975851291624806
Position 21907: 0.036496134229522956
Position 5223: 0.03327387738709975
Position 20646: 0.03090924885882618
Position 23540: 0.029892023903273873
Position 8115: 0.02841058722045101
Position 8184: 0.028110077985045893
Position 11058: 0.027439459854690665
Position 21758: 0.026544622359054592
Position 23122: 0.026277314605949356
Position 23518: 0.025426036367947668
Position 21398: 0.024401563503326108
Position 7449: 0.023740524229185427
Position 1570: 0.01944150067052587
Position 1405: 0.019284022497963658
Position 8570: 0.01704212638141167
Position 24030: 0.01648930001870427
Position 23147: 0.013995812326940795
Position 5092: 0.013349252967253127
Position 1649: 0.01297499834611747
Position 5461: 0.012361737286340074
Position 4240: 0.01146054554154344
Position 15813: 0.010838290196113742
Position 328: 0.008460821250360722
Position 21297: 0.007816915253724629
Position 15839: 0.007334360581043968
Position 903: 0.006918175694560311
Position 4121: 0.006503488301161686
Position 356: 0.006359115119151081
Position 600: 0.006274239183275526
Position 22176: 0.005977362625592049
Position 3209: 0.005710967016884918
Position 23322: 0.005420349938440771
Position 20584: 0.005119026868099409
Position 12923: 0.005037678022687789
Position 8162: 0.004939200221059793
Position 20425: 0.004760096858552561
Position 21565: 0.004465458054446056
Position 1596: 0.0043811509710497435
Position 7388: 0.004286276955661252
Position 3069: 0.004281097323292848
Position 4349: 0.004268951082249403
Position 10702: 0.0037766714629851057
Position 1429: 0.003639590264040482
Position 4021: 0.0034605972792248764
Position 12514: 0.00337328185376257
Position 10249: 0.0033638236595502163
Position 5671: 0.0033432970816348008
Position 1818: 0.003210164847893383
Position 5967: 0.0031229112653034605
Position 8566: 0.0029629898289036394
Position 21506: 0.0029323865899086162
Position 12794: 0.002696809085428149
Position 11092: 0.0026693606392995312
Position 23600: 0.002667286373341339
Position 693: 0.0023786305702765877
Position 5832: 0.0023489482096795684
Position 4713: 0.002307416341817832
Position 23218: 0.0022349095734644346
Position 21536: 0.0020902925829202087
Position 4260: 0.00208848027360692
Position 5953: 0.0020045331365464124
Position 359: 0.001587689019235071
Position 1576: 0.001503917953665793
Position 1954: 0.0014905668787536224
Position 6968: 0.0013628162297146338
Position 1225: 0.0013259864150123658
Position 20465: 0.00124025068395452
Position 5345: 0.0012196727356702237
Position 8279: 0.0011868716187654845
Position 7734: 0.001157965152189457
Position 555: 0.0011530702555006247
Position 8211: 0.0010741921944970925
Position 492: 0.000990108475421255
Position 4167: 0.0009460472763550107
Position 3467: 0.000925611661307527
Position 20662: 0.0008733900181187085
Position 5098: 0.0008377834750283071
Position 6217: 0.0007509879714231546
Position 6592: 0.0007306477728634005
Position 1815: 0.0007055214282542141
Position 3795: 0.000696185924411992
Position 17575: 0.0006740387108171942
Position 9961: 0.0006607853557173191
Position 6083: 0.0005667073957297689
Position 20617: 0.000520961466328394
Position 1675: 0.0005148344105050326
Position 4368: 0.0004647144741450925
Position 21903: 0.0004333568481435582
Position 23304: 0.0004329624829895067
Position 3054: 0.0004122152864545513
Position 400: 0.0003803326090146929
Position 21927: 0.00033921300501507797
Position 5854: 0.00033820889117147163
Position 1773: 0.0003313045458626079
Position 6947: 0.000319036054727856
Position 2937: 0.00030855158834081287
Position 5118: 0.0003003716040130953
Position 20191: 0.00028364630461579464
Position 4285: 0.0002568514217529774
Position 5161: 0.00025598986018175236
Position 22591: 0.00025545554037260384
Position 5144: 0.00023870423464991976
Position 603: 0.00022466062166791184
Position 16132: 0.00021695270493281434
Position 1180: 0.00020435800669619218
Position 20566: 0.0001902160840278725
Position 16236: 0.00018981897059793893
Position 1780: 0.00017561049907024838
Position 17608: 0.00013579814660935862
Position 1051: 0.00012737521166060616
Position 20188: 0.00012079584843406805
Position 2696: 0.00010823755213336251
Position 4955: 9.627812742153292e-05
Position 16108: 9.296296338355812e-05
Position 19066: 8.544653040296308e-05
Position 8015: 8.302533372142327e-05
Position 1105: 6.627365312702204e-05
Position 2734: 6.343944168980429e-05
Position 1622: 6.196566798589413e-05
Position 472: 5.612691554129035e-05
Position 5330: 5.547907589241089e-05
Position 1503: 5.0466987605116835e-05
Position 1172: 4.745087199200042e-05
Position 1572: 4.715700175479006e-05
Position 5342: 2.4087103891670835e-05
Position 572: 2.074801199487495e-05
Position 1848: 1.9932690669154903e-05
Position 1859: 1.989568800411241e-05
Position 524: 1.793435116083094e-05
Position 4928: 5.354356895198331e-06
Position 5011: 5.056466703441695e-06
Position 1120: 3.409021663010487e-06
Position 1199: 3.1250219166560482e-06
Position 379: 2.871428360769861e-06
Position 845: 1.3564518662309109e-06
Position 4583: 9.348296182946036e-07
Position 1073: 9.194387411381433e-07
Position 710: 6.954473927908905e-07
Position 661: 6.358200448628155e-07
Position 3769: 6.222451321826464e-07
Position 790: 4.4532746960680504e-07
Position 566: 4.4047208277733887e-07
Position 1016: 3.6621912905770573e-07
Position 1298: 3.556423013518507e-07
Position 742: 2.8586443739268166e-07
Position 778: 2.6281771449307237e-07
Position 5503: 2.2513264033472815e-07
Position 876: 2.0944642927819643e-07
Position 733: 1.9441377303197423e-07
Position 1184: 1.615436021771786e-07
Position 704: 1.254926777342503e-07
Position 1053: 1.1584605374952386e-07
Position 943: 9.709313157058614e-08
Position 1064: 6.972202642126254e-08
Position 193: 6.408979709776784e-08
Position 184: 4.5647538148160916e-08
Position 366: 3.01127815441584e-08
Position 614: 3.782828744776285e-09
Position 522: 2.130723781203104e-09
Position 728: 6.996145305919071e-10
Position 186: 1.1827053581044928e-10
Position 190: 8.658166765413469e-11
Position 197: 2.8683124743731245e-11
Position 914: 1.928095327376305e-12
Position 168: 1.6299997794128058e-13
Position 112: 3.295876080862201e-14
