Gene = SPATA31D3
Position 2231: 0.08618348178710077
Position 8250: 0.08388408944633972
Position 8511: 0.08285918989883673
Position 2070: 0.07742898832708885
Position 1605: 0.05032260634819938
Position 6828: 0.04144722833222737
Position 3567: 0.041269043164269284
Position 6714: 0.03540103353636343
Position 917: 0.033495938846869036
Position 3704: 0.03217286895047965
Position 6115: 0.030711022174869547
Position 1154: 0.02641871549853219
Position 2967: 0.024789808438513892
Position 5054: 0.019984140594961723
Position 9366: 0.01771243294175169
Position 5646: 0.01762003781665436
Position 2470: 0.01572540376072166
Position 5494: 0.015189549727468707
Position 12099: 0.01510698807340733
Position 1577: 0.011884362882670928
Position 9615: 0.011504048890685025
Position 4847: 0.00993932264755215
Position 470: 0.009417127210211467
Position 2005: 0.008595641343775991
Position 6890: 0.006775997587790051
Position 2123: 0.0067107843343633105
Position 7573: 0.0063934246140167576
Position 2735: 0.006189771757804149
Position 1357: 0.005783564498735756
Position 5532: 0.005744459159581823
Position 3685: 0.005584005946983809
Position 1593: 0.005427724647053562
Position 2276: 0.0053658185598159285
Position 848: 0.005287092763445559
Position 1131: 0.004655208085318038
Position 2807: 0.004630646522996386
Position 748: 0.004542081677082543
Position 840: 0.004531125269267261
Position 823: 0.004197912122811391
Position 9171: 0.004155548895742875
Position 6120: 0.004068708473222508
Position 2148: 0.003977489342129085
Position 1242: 0.0036548228309605823
Position 3543: 0.003421341976464692
Position 1033: 0.003302181860801941
Position 6790: 0.00326803076748699
Position 8082: 0.002829957860465231
Position 5279: 0.0027934898895888793
Position 3858: 0.0020411263458335414
Position 976: 0.0019075095760039181
Position 3279: 0.0016302093396582367
Position 2915: 0.0013777874077068619
Position 114: 0.00123445008527975
Position 349: 0.0010864121403387267
Position 3414: 0.0009577465995089685
Position 1162: 0.000890522563761365
Position 1850: 0.0008885520674774027
Position 769: 0.0008041667849882579
Position 358: 0.0006700852572197552
Position 826: 0.0006152073473145884
Position 376: 0.000601936881518814
Position 1275: 0.0005625329083909323
Position 4612: 0.00045882799421990576
Position 1222: 0.0004584083667362636
Position 1329: 0.0004563361178871869
Position 543: 0.00042949386819230806
Position 897: 0.00042695435980719414
Position 2777: 0.000420720761593268
Position 4533: 0.00040729522442070366
Position 1202: 0.00040551867776354917
Position 2416: 0.0003911811515708273
Position 2585: 0.0003711232572795884
Position 739: 0.00035334386100243086
Position 1384: 0.000339933090332215
Position 919: 0.00032253957727926665
Position 809: 0.0002904252971537839
Position 1169: 0.0002791712978892259
Position 1732: 0.00025247381505888493
Position 2944: 0.00022283721478170222
Position 1138: 0.00021719169134100562
Position 2596: 0.00019339254167349677
Position 1195: 0.0001846901302562211
Position 642: 0.00017177011524774433
Position 438: 0.0001456721665776749
Position 1688: 0.0001437586246421483
Position 1353: 0.00013441907132437372
Position 1915: 0.00013279789859959058
Position 1860: 0.00013023936640007284
Position 1104: 0.00012994210088570614
Position 432: 0.00011044531176771222
Position 1910: 0.000107581704917583
Position 667: 9.119578506662424e-05
Position 2083: 8.913068006632177e-05
Position 968: 8.175597483751618e-05
Position 577: 7.727179711216118e-05
Position 1607: 7.309485587571134e-05
Position 2013: 6.980814768710852e-05
Position 1333: 6.889780476535776e-05
Position 786: 6.819846438164008e-05
Position 695: 6.801790294477071e-05
Position 743: 6.55781181799992e-05
Position 363: 6.435368938645549e-05
Position 477: 6.348383228184665e-05
Position 1073: 5.442127686897665e-05
Position 1173: 5.328647571041938e-05
Position 989: 5.2549310914112504e-05
Position 1681: 4.874082282134059e-05
Position 921: 4.416835453099566e-05
Position 1186: 3.2152948503471207e-05
Position 3783: 2.0785732452114658e-05
Position 1421: 1.8519069535414014e-05
Position 1038: 1.6668984294882698e-05
Position 613: 6.032811459294332e-06
Position 509: 3.715666242133514e-06
Position 384: 2.4279576826602705e-06
Position 128: 2.3026099419308957e-06
Position 271: 2.1474191638690403e-06
Position 526: 1.4951676055875514e-06
Position 580: 1.4359501342369747e-06
Position 800: 1.203600967447828e-06
Position 183: 1.1611431384441347e-06
Position 365: 8.961972624089702e-07
Position 456: 8.00797668793056e-07
Position 395: 7.996941074966805e-07
Position 853: 7.687299549313601e-07
Position 609: 7.48083168460098e-07
Position 446: 7.243395072794952e-07
Position 557: 5.407428396556397e-07
Position 449: 5.22861412744339e-07
Position 850: 4.811896798576137e-07
Position 503: 4.808343560301632e-07
Position 585: 4.6876774484624616e-07
Position 391: 3.245247203301912e-07
Position 501: 2.409748412702114e-07
Position 298: 3.3167468983102694e-08
Position 276: 1.2729837184137197e-08
Position 124: 6.6251611763890185e-09
Position 400: 2.281278390670923e-09
Position 302: 3.8312214160799634e-10
Position 91: 3.617597467459715e-10
Position 135: 2.733116393514222e-10
Position 300: 2.2676272041190425e-10
Position 69: 2.0563109160592808e-10
Position 82: 4.668364895976474e-11
Position 74: 8.440841813739194e-18
