Gene = CAAP1
Position 17425: 0.00991456686519343
Position 10623: 0.009896065221762597
Position 15501: 0.00959445978409688
Position 5135: 0.00927117328406977
Position 13992: 0.00839973152290073
Position 9672: 0.00805069117873641
Position 5393: 0.007799645412251482
Position 4349: 0.0077938225244704225
Position 7148: 0.007713295981100702
Position 4393: 0.0075788585145442604
Position 9135: 0.00742822138757224
Position 12382: 0.0065994337754012485
Position 5103: 0.00659737013912732
Position 4723: 0.006521856602118459
Position 8670: 0.006453087680129489
Position 9206: 0.005419026114855748
Position 10287: 0.005374183039671435
Position 8106: 0.005116333529641655
Position 2372: 0.004748167442583777
Position 14017: 0.0045458587604943704
Position 6316: 0.004427996841980436
Position 4433: 0.004219179177933851
Position 6559: 0.004199880618683967
Position 8758: 0.004070881599664387
Position 12573: 0.004045130823815883
Position 10231: 0.004036328871576839
Position 10647: 0.0037845035831958035
Position 7035: 0.003663533139431356
Position 6855: 0.0035517771782940005
Position 2460: 0.0035205980970405585
Position 5619: 0.003289453059265322
Position 5757: 0.0032372888959066063
Position 6048: 0.0031148117526758543
Position 5450: 0.003107252279391651
Position 11325: 0.003069397904714236
Position 2409: 0.0027193075874840903
Position 8225: 0.002697382307462302
Position 11397: 0.002686990717501526
Position 9961: 0.0026371745179689303
Position 4837: 0.002613419242105398
Position 4983: 0.0025958225642935787
Position 13956: 0.0025160816435614375
Position 10874: 0.002506776480303843
Position 11204: 0.0024443911370449437
Position 3392: 0.0024339966696647203
Position 3554: 0.002398724230269074
Position 4415: 0.002393576513033773
Position 1025: 0.0022236188287560223
Position 1862: 0.002161890639858578
Position 7839: 0.002135803044495152
Position 11050: 0.0019421162349054426
Position 6867: 0.001784842204075398
Position 8640: 0.0017516215204229685
Position 8393: 0.0016849589045189904
Position 10264: 0.0016295159481657683
Position 4153: 0.001351359901267999
Position 12897: 0.0012907391041011586
Position 8564: 0.0012045286144428836
Position 2238: 0.0011413793407938925
Position 5346: 0.001102140395656543
Position 4713: 0.0010830497129165066
Position 9569: 0.0010187372374799817
Position 6450: 0.0009969094067826775
Position 8689: 0.0009693517751557632
Position 9032: 0.0009331658574149517
Position 750: 0.0009266904883688092
Position 5341: 0.0008173678345229719
Position 5360: 0.0008059340753034916
Position 5693: 0.000787802741140787
Position 4511: 0.0007609847219132976
Position 6651: 0.0007387350561366192
Position 5411: 0.000702682282504901
Position 3413: 0.0006849800017303967
Position 4313: 0.0006600092302257617
Position 6338: 0.0006431905561302734
Position 11580: 0.0006258612936354983
Position 5783: 0.0005891019519709848
Position 4855: 0.0005743260639019217
Position 2510: 0.0005285070430881619
Position 4244: 0.0005131485198578318
Position 6628: 0.0004801294346010863
Position 10601: 0.0004754180527534287
Position 3885: 0.00046267636085661745
Position 7197: 0.0004298693658274426
Position 6205: 0.0004281417412755224
Position 2024: 0.00041635590336739633
Position 3172: 0.0004162898884898727
Position 10234: 0.00039170817926203653
Position 2652: 0.0003831458146680403
Position 10164: 0.00038196060971547986
Position 5676: 0.0003345235059633919
Position 5174: 0.00031802430507457175
Position 4651: 0.0003123085274729316
Position 8192: 0.0003098080241092106
Position 1625: 0.00030032705324175196
Position 7411: 0.00029720056736050164
Position 5759: 0.0002966384396150525
Position 9327: 0.00028630594840995
Position 9420: 0.00026336347419053717
Position 2600: 0.0002591915806633205
Position 4548: 0.0002295669274248728
Position 1707: 0.00022324633401363305
Position 4062: 0.00022079580171049023
Position 3388: 0.00019485567871545094
Position 2027: 0.0001782526312920311
Position 1886: 0.00017747172994953374
Position 4113: 0.00017372950423922334
Position 8171: 0.0001703360677544547
Position 5993: 0.00016667126665737128
Position 4936: 0.00016019087199315834
Position 821: 0.0001534430181444321
Position 7181: 0.00015000225965610713
Position 5007: 0.00014741293105664273
Position 8065: 0.0001411117578341398
Position 7228: 0.0001368049275049576
Position 8675: 0.00012379135808692832
Position 2943: 0.00012185685829142527
Position 5397: 0.00011127948455380987
Position 676: 0.0001098578757222077
Position 5196: 0.00010523532497017646
Position 2344: 9.979391013068761e-05
Position 2694: 8.16303073395682e-05
Position 4958: 7.976635072258159e-05
Position 5833: 7.302462548672465e-05
Position 1532: 7.031724385384346e-05
Position 8312: 6.572711461955413e-05
Position 5357: 6.47664264207688e-05
Position 1219: 6.40729690241614e-05
Position 8164: 5.2563967886463805e-05
Position 893: 5.224790341929542e-05
Position 834: 4.96584795154214e-05
Position 3531: 4.809815935158613e-05
Position 4941: 4.7691303530223994e-05
Position 5601: 4.102457366592664e-05
Position 3580: 3.796682842762686e-05
Position 8327: 3.654744891553733e-05
Position 771: 3.648076013138675e-05
Position 1382: 3.341554718007962e-05
Position 5491: 2.8125292282254168e-05
Position 841: 2.0749139026829712e-05
Position 1140: 1.964482713614559e-05
Position 321: 1.5463651847582528e-05
Position 270: 1.3339831344565661e-05
Position 388: 8.91785149659173e-06
Position 6520: 7.074245557486396e-06
Position 4201: 6.965890347906443e-06
Position 4098: 5.4965690722548075e-06
Position 8252: 5.335506680800576e-06
Position 5434: 4.516529793963007e-06
Position 6470: 3.091171878416986e-06
Position 1278: 2.3829734873075026e-06
Position 6239: 1.966620778406204e-06
Position 540: 1.9607100238413732e-06
Position 1732: 1.4427499382646896e-06
Position 5255: 1.230065967264806e-06
Position 1942: 1.1988830003552236e-06
Position 870: 1.0861609613439608e-06
Position 521: 1.0542572500248288e-06
Position 369: 9.633065407687745e-07
Position 1373: 8.762972058162482e-07
Position 8249: 8.503215741542597e-07
Position 1868: 6.42314372741796e-07
Position 2208: 6.288103594309453e-07
Position 1681: 6.039965498789843e-07
Position 1711: 5.975532518605454e-07
Position 5453: 5.950430720579107e-07
Position 2004: 5.250970411074232e-07
Position 1079: 5.216693495316517e-07
Position 2029: 5.077546400885491e-07
Position 2168: 4.840648126384887e-07
Position 2049: 4.082788001035298e-07
Position 1960: 3.8411181108546914e-07
Position 988: 3.809223904508234e-07
Position 1630: 3.0001733906849653e-07
Position 505: 2.9905630707264676e-07
Position 391: 2.724233000414749e-07
Position 472: 2.61459915935052e-07
Position 8416: 2.53685002836265e-07
Position 922: 2.3012697605280538e-07
Position 714: 1.5196957194981045e-07
Position 490: 1.3676748728926682e-07
Position 303: 1.073043676036749e-07
Position 1790: 7.648255316440378e-08
Position 2272: 5.779486035378467e-08
Position 3195: 4.0529294109135616e-08
Position 2670: 3.543095147658496e-08
Position 333: 2.4371453999432246e-08
Position 2789: 1.9928643575437145e-08
Position 2939: 1.511466444408275e-08
