Gene = HMMR
Position 13554: 0.006477678533379966
Position 13595: 0.006276207931463794
Position 12403: 0.006173411082291245
Position 9057: 0.00554275056470208
Position 4450: 0.00545074182983145
Position 14544: 0.00525036457683051
Position 12072: 0.004922628904475062
Position 1236: 0.004825972050344913
Position 24591: 0.004721694987924362
Position 11038: 0.004684944974836151
Position 12809: 0.004601906004976236
Position 30121: 0.004417271292330621
Position 11517: 0.004104368990316583
Position 23444: 0.0038287281910748495
Position 419: 0.0038135476944144877
Position 11543: 0.0037312388180711113
Position 25404: 0.003601763472612678
Position 12229: 0.0034694664632561093
Position 28248: 0.0032284244675559936
Position 15457: 0.0031637234971725603
Position 30322: 0.0031106036433572342
Position 10655: 0.0030827255758622213
Position 31080: 0.002885406462835772
Position 24466: 0.0028702220206553446
Position 25368: 0.002723353693786396
Position 30118: 0.002638413112267315
Position 824: 0.002489044506195682
Position 3794: 0.0024299990525179843
Position 4202: 0.002328757831390949
Position 3347: 0.0022139111236043727
Position 29469: 0.0017431071836001475
Position 3661: 0.0017424619551640974
Position 12597: 0.001677573784048189
Position 23632: 0.0016264635701026876
Position 6316: 0.0015992224795990985
Position 22882: 0.001558150230592711
Position 3547: 0.0014899837079720972
Position 12672: 0.0014301964762997478
Position 13280: 0.0014187478530650148
Position 11970: 0.0013629783024757028
Position 29324: 0.001332960198161888
Position 6980: 0.0012918686074755575
Position 3834: 0.0012299364141724557
Position 31293: 0.0012231444273324353
Position 30473: 0.0011661738487933233
Position 2899: 0.0011485134349963073
Position 23543: 0.001107140280517999
Position 22934: 0.0010995449881842844
Position 31237: 0.0010861151133894583
Position 31138: 0.0010773402187993838
Position 9123: 0.00102558594616565
Position 1275: 0.0010211301170970585
Position 2943: 0.0010099385361380842
Position 6095: 0.0009798935060538543
Position 3739: 0.0009448231626207695
Position 29515: 0.0009108272538062535
Position 4227: 0.0009061822348883261
Position 18449: 0.0009034660312084715
Position 6687: 0.0008966577140646493
Position 2028: 0.0008586902509613484
Position 25310: 0.0008583092025169581
Position 23008: 0.00076395127939217
Position 26161: 0.0007347885867277648
Position 3629: 0.0006827378237854331
Position 24237: 0.0006525428677685514
Position 3257: 0.0006292880968140784
Position 28440: 0.0006128458495358029
Position 7325: 0.000595920176155864
Position 3506: 0.0005914197132777948
Position 307: 0.0005806111679213998
Position 6289: 0.000535811618175341
Position 337: 0.0005356371194551533
Position 10741: 0.0005348520130280777
Position 6271: 0.0005303595909258926
Position 157: 0.0005183703126337742
Position 26872: 0.0005054585206939854
Position 3952: 0.0004979716478571466
Position 24746: 0.00048480509879502873
Position 25349: 0.0004650923498777878
Position 11519: 0.0004612864362907679
Position 7320: 0.000454901698790773
Position 802: 0.0004377215914695101
Position 3595: 0.0004131520687493971
Position 249: 0.0004101095548994719
Position 644: 0.00040201200085652236
Position 1543: 0.0003962078483310558
Position 28014: 0.0003948409678612098
Position 27278: 0.0003777688022325537
Position 769: 0.0003749215042721124
Position 4551: 0.00036206065196583525
Position 22857: 0.00030354990849044576
Position 23788: 0.0003027912559808507
Position 3828: 0.0002950713791021939
Position 20247: 0.00028830357558781825
Position 31333: 0.0002825651390204343
Position 23845: 0.00028095579132980013
Position 1928: 0.00027303427173858765
Position 7334: 0.0002688481006950271
Position 365: 0.00026838360455822767
Position 27642: 0.0002648001070321598
Position 355: 0.000256747608613201
Position 1454: 0.00024523221353073033
Position 6544: 0.00024347267841310814
Position 73: 0.00024063531164516272
Position 996: 0.00022430270442840722
Position 3775: 0.0002112203934662115
Position 26707: 0.00020633780676401853
Position 1204: 0.00020426463365475918
Position 94: 0.00019731510164193347
Position 6921: 0.000193207540704774
Position 22722: 0.00018077178659990203
Position 24415: 0.00017687213985681527
Position 23205: 0.00016853446944254747
Position 2827: 0.00016345929999669195
Position 26252: 0.00015435160905122978
Position 2698: 0.00013818149098635818
Position 23576: 0.0001349924774673126
Position 4512: 0.0001349851275541559
Position 840: 0.00013483281091957575
Position 24347: 0.00012886270782475802
Position 1776: 0.0001220422179983369
Position 19274: 0.00011571629573068853
Position 23528: 0.00011356552770368204
Position 443: 0.00010807244404148401
Position 2665: 0.00010175031739968819
Position 3143: 8.877866344110893e-05
Position 19826: 8.489660617296276e-05
Position 269: 8.156822834295883e-05
Position 3487: 7.893419353283068e-05
Position 2543: 7.687251228572646e-05
Position 2843: 7.420299998213179e-05
Position 285: 7.313189363334864e-05
Position 1162: 7.275718357940909e-05
Position 25741: 6.51102997421032e-05
Position 25693: 6.490789850142544e-05
Position 6622: 6.023691256139393e-05
Position 3350: 5.6636543586364585e-05
Position 649: 5.366848523503597e-05
Position 2520: 5.1315247568772366e-05
Position 2982: 4.962658316917198e-05
Position 2462: 4.952497621208984e-05
Position 26583: 4.86984123198522e-05
Position 1130: 4.755007933225964e-05
Position 1114: 4.73996545106254e-05
Position 18698: 4.7197452610298716e-05
Position 5987: 4.585010428475366e-05
Position 4394: 4.39662231121944e-05
Position 2569: 4.246091022573296e-05
Position 1303: 4.207297006389689e-05
Position 1982: 4.15694821302305e-05
Position 2338: 4.1127828772663976e-05
Position 3510: 4.01728127709636e-05
Position 21410: 3.98990956174374e-05
Position 900: 3.971211913148994e-05
Position 4030: 3.839858085264412e-05
Position 3671: 3.768605861347456e-05
Position 18840: 3.506110097651981e-05
Position 935: 3.3891537722895634e-05
Position 22911: 3.2200800626191636e-05
Position 1120: 3.1747276335783364e-05
Position 23488: 3.098538289663193e-05
Position 384: 3.0449651323495073e-05
Position 19183: 2.9693430821832255e-05
Position 3857: 2.9129416108941027e-05
Position 23237: 2.4862272503692707e-05
Position 2500: 2.414345437140832e-05
Position 24977: 2.115814964307279e-05
Position 1860: 1.9761708916577536e-05
Position 3999: 1.8069038448419056e-05
Position 3084: 1.7884684458759903e-05
Position 1498: 1.74864617785038e-05
Position 6733: 1.718410909514458e-05
Position 3376: 1.6447202209112935e-05
Position 22746: 1.584782174572004e-05
Position 3478: 1.538939232520115e-05
Position 121: 1.4821007428119933e-05
Position 951: 1.4768602665125388e-05
Position 105: 1.2919265471777386e-05
Position 272: 1.1447380064283158e-05
Position 865: 1.0568096876707265e-05
Position 22945: 9.006638034324718e-06
Position 3118: 8.352910449062186e-06
Position 111: 7.997783420649247e-06
Position 4327: 7.062467291570915e-06
Position 23468: 6.993357993831633e-06
Position 3559: 6.237468622213556e-06
Position 3554: 6.231486444642814e-06
Position 3199: 5.7824335400866904e-06
Position 23093: 4.878274621905828e-06
Position 3196: 4.514276448699742e-06
Position 5820: 3.565563665797679e-06
Position 22958: 3.259010269820004e-06
Position 13574: 2.8863232673158578e-06
Position 5849: 2.2910986737674226e-06
Position 11104: 1.6242516822708817e-06
Position 11013: 1.1446822498221549e-06
Position 3680: 9.343375446226212e-07
Position 19238: 7.604034718366197e-07
Position 4035: 4.930614202607439e-07
Position 23551: 3.0942887146999e-07
Position 3997: 2.9811416024943073e-07
Position 3365: 9.607327489270808e-08
Position 392: 5.3430093294626384e-08
Position 711: 4.0206706357403186e-08
Position 742: 2.270678939025392e-08
Position 264: 2.2517641091757542e-08
Position 679: 2.1272724216038327e-08
Position 463: 1.7724095093307886e-08
Position 652: 1.5354774006973346e-08
Position 374: 1.4097616363296138e-08
Position 604: 1.3949241056049701e-08
Position 808: 1.2358131022822194e-08
Position 607: 7.605881350919347e-09
Position 513: 5.816295823166338e-09
Position 3023: 5.02050733436381e-09
Position 130: 3.5283786206081773e-09
Position 1168: 3.271664392150087e-09
Position 1349: 3.116060493099128e-09
Position 1140: 3.032762336302333e-09
Position 723: 2.430516176877681e-09
Position 1216: 1.8095108940372195e-09
Position 905: 1.6715553202113473e-09
Position 558: 1.0165541266922135e-09
Position 466: 8.642032006640427e-10
Position 1463: 8.368666140929712e-10
Position 102: 7.388492790976097e-10
Position 1550: 3.366049342284386e-10
Position 1373: 3.13087006662712e-10
Position 1013: 1.7889251831062804e-10
Position 3913: 1.2819720588460532e-10
Position 77: 2.0023436722530528e-11
Position 197: 1.9661287420204222e-11
Position 497: 1.7549853988819975e-11
Position 275: 1.749573515443429e-11
