Gene = CNST
Position 645: 0.00015268181012797683
Position 2668: 0.00015158857388897565
Position 4211: 0.00014825064040253758
Position 1624: 0.00014103897049539123
Position 697: 0.00011501395462744737
Position 1137: 0.00010888528369108087
Position 642: 0.0001079043850553539
Position 1224: 7.401130457115349e-05
Position 1584: 6.065096075850898e-05
Position 138: 6.0361233663013614e-05
Position 579: 5.6138240808779076e-05
Position 2939: 4.6295848093556276e-05
Position 701: 4.411552142013246e-05
Position 351: 4.178802555160884e-05
Position 538: 3.843067045511053e-05
Position 417: 3.7688934631620906e-05
Position 1992: 3.623315212958541e-05
Position 1096: 3.1239949253210416e-05
Position 1237: 2.2820107453439703e-05
Position 2714: 1.819689244727604e-05
Position 88: 1.4189948115770995e-05
Position 150: 3.3536961752232105e-06
Position 887: 2.417508776348828e-06
Position 359: 6.750344187177433e-07
Position 13: 6.272380027529891e-07
Position 742: 4.5913051570039616e-07
Position 543: 2.1344762782306606e-07
Position 811: 2.066647483359125e-07
Position 128: 1.9451465520138903e-07
Position 603: 1.8744925689828792e-07
Position 627: 1.7615752999126722e-07
Position 479: 6.271927402844424e-08
Position 541: 4.9369811543163875e-08
Position 1269: 6.8765699264603526e-09
Position 800: 5.522855699311261e-09
Position 630: 3.111840922684156e-09
Position 421: 8.786255262583522e-10
Position 703: 3.4244995932641154e-10
Position 310: 9.766621892816586e-11
Position 438: 1.2909824801188858e-11
Position 392: 1.094531329904824e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5097: 0.5426642782967709
Position 10614: 0.4100668910356299
Position 3411: 0.3598620057093618
Position 3156: 0.34550191664338786
Position 6293: 0.23463589745236518
Position 12889: 0.18127344982035215
Position 5973: 0.12145894006355526
Position 3453: 0.11038808763513278
Position 5546: 0.0813792534499938
Position 7998: 0.07394946969148107
Position 2890: 0.05824175409276443
Position 6327: 0.056594303032590144
Position 6707: 0.052708440490124034
Position 5602: 0.04863475219854741
Position 3387: 0.04759014396077626
Position 6017: 0.038994476416278685
Position 9300: 0.037208551394119965
Position 6089: 0.03412349680401672
Position 13468: 0.031161754688020356
Position 6115: 0.02645367576301197
Position 3712: 0.025880715210853802
Position 10919: 0.023556255499878897
Position 5253: 0.023458465052552696
Position 974: 0.023097726291198953
Position 6550: 0.019051793927622476
Position 11216: 0.01809108326936793
Position 3750: 0.01804567235224457
Position 12766: 0.017756166893944627
Position 12337: 0.017755578171013787
Position 6483: 0.01593037139830294
Position 3783: 0.01262734651735735
Position 8159: 0.011340156776173052
Position 4273: 0.011040256361053566
Position 8574: 0.01079266129689521
Position 5635: 0.010427163988858233
Position 3176: 0.00977897138012543
Position 8024: 0.009585593077911675
Position 10428: 0.008675317445400078
Position 6535: 0.008073494850314838
Position 3152: 0.007469285059060648
Position 7127: 0.006090730325144074
Position 2498: 0.005717424826632415
Position 3816: 0.005615878214148543
Position 4056: 0.00514781463495244
Position 3499: 0.004914710955729373
Position 462: 0.004612695181740893
Position 1914: 0.004482865307030569
Position 217: 0.0044704444246558206
Position 8186: 0.004066296575589097
Position 5192: 0.0037820423526724097
Position 7580: 0.0034151763377846694
Position 321: 0.0033019458948087494
Position 2565: 0.0032471550971832543
Position 5123: 0.0032171029171025817
Position 6940: 0.0024120340934820246
Position 3660: 0.0023297248544430233
Position 3600: 0.0022994171323557073
Position 10070: 0.0021777705270040397
Position 2653: 0.002133450895049898
Position 4511: 0.002043306058727058
Position 7399: 0.0020230630599764603
Position 4727: 0.0019800333096925402
Position 5836: 0.0018598920595670981
Position 5565: 0.0018279085445677972
Position 3799: 0.0017873869351914904
Position 5279: 0.0016839044456424023
Position 7205: 0.0016381793582659178
Position 2541: 0.0016235122426766304
Position 6091: 0.001604851206945566
Position 1461: 0.0015122971867419564
Position 4027: 0.0013064519180364408
Position 7470: 0.0012880179344717194
Position 3725: 0.001255443170389935
Position 3520: 0.0012420516659057248
Position 411: 0.0011560751092010192
Position 7050: 0.0011146236238651522
Position 1944: 0.0010262987566558837
Position 553: 0.0006861808079014653
Position 3335: 0.0005720211296393848
Position 7166: 0.0005357630171511215
Position 2184: 0.0005086555659854694
Position 4745: 0.00047663962684019303
Position 2660: 0.00044230490184229564
Position 2474: 0.00043689435815813933
Position 3293: 0.0004083172637773887
Position 4299: 0.00037061667560788994
Position 4723: 0.00032269636331107044
Position 4516: 0.0002856915375612528
Position 4012: 0.00026559157503054523
Position 4616: 0.0002549908236431479
Position 2312: 0.00021438591424765416
Position 4558: 0.00019406396058557732
Position 3979: 0.0001570807969735877
Position 5255: 0.00015635320346801354
Position 384: 0.00015510446807084704
Position 2109: 0.00015157371782170643
Position 2151: 0.0001501885660006989
Position 5411: 0.00013980577798523654
Position 1331: 0.00012761257873483876
Position 1991: 0.0001006316068194685
Position 2315: 9.657365395779277e-05
Position 4112: 9.14734537065013e-05
Position 2732: 8.955417262007049e-05
Position 2965: 8.608718560998706e-05
Position 2735: 7.995827552779528e-05
Position 1354: 7.837871281345057e-05
Position 1431: 7.181528353602765e-05
Position 3951: 6.658967385770528e-05
Position 1853: 6.0205496314627685e-05
Position 820: 4.1890489121301343e-05
Position 1491: 4.025634020704931e-05
Position 697: 4.0180663897533484e-05
Position 1241: 3.256615361251208e-05
Position 186: 2.972240136528129e-05
Position 5322: 2.3216042981189394e-05
Position 3123: 1.4793886351922426e-05
Position 1015: 1.0465583599500029e-05
Position 2998: 1.2721956191391465e-06
Position 1883: 1.0022498768303502e-06
Position 2249: 7.60269815832816e-07
Position 1606: 5.799973868564852e-07
Position 1753: 5.144146497284727e-07
Position 1800: 5.044625987930413e-07
Position 1147: 3.872232360712238e-07
Position 905: 3.780487664441186e-07
Position 286: 2.492195216818955e-07
Position 329: 1.9706880270276992e-07
Position 134: 1.6770659655797366e-07
Position 173: 1.0432643935493066e-07
Position 767: 6.638918012776945e-08
Position 192: 6.282359334819276e-08
Position 158: 5.998652668895699e-08
Position 243: 5.374515422448488e-08
Position 1181: 1.6797706620705484e-08
Position 1527: 1.501278320598494e-08
Position 635: 1.0286615962479282e-08
Position 470: 9.862257160276723e-09
Position 275: 8.105175792785531e-09
Position 1123: 7.564260537912881e-09
Position 222: 6.104691959385118e-09
Position 503: 5.383824041070191e-09
Position 789: 5.0295177243500874e-09
Position 713: 3.805578126381704e-09
Position 1050: 1.2816941063940898e-09
Position 123: 1.0854617475594622e-09
Position 869: 6.638566901059982e-10
Position 937: 5.222253914999764e-10
Position 986: 5.09651353426452e-10
Position 233: 3.6193301323700933e-10
Position 107: 2.8424903352159836e-10
Position 230: 2.2810226703882586e-10
Position 225: 1.4409085405615758e-10
Position 119: 9.347194194523797e-11
Position 227: 6.127190594270696e-11
Position 103: 1.4475055170194834e-11
Position 112: 1.3141203762954611e-13
Position 78: 8.974849772932939e-14
Position 85: 2.948453085254392e-14
