Gene = GORAB
Position 368: 0.08609882684627959
Position 17906: 0.07069055412978345
Position 20555: 0.06922299425440494
Position 11426: 0.06447466250583977
Position 11652: 0.05878693099306872
Position 12020: 0.049985706388148136
Position 16381: 0.04840217426578987
Position 20234: 0.048351823883766534
Position 20517: 0.047943567242635515
Position 19470: 0.04759039146484177
Position 6851: 0.04330678906341388
Position 15760: 0.042537075005303716
Position 17767: 0.04143041855605537
Position 19581: 0.03877115971279539
Position 17118: 0.03800385246671222
Position 8364: 0.034575456333431676
Position 16054: 0.03414744503850385
Position 17353: 0.03359667075623219
Position 11030: 0.030829244195044136
Position 8263: 0.030271298910664764
Position 11241: 0.02940209485623543
Position 415: 0.027667717533897213
Position 13024: 0.026063876325048616
Position 1371: 0.025631860599043318
Position 17741: 0.024439022582245448
Position 10186: 0.018313454387072242
Position 12965: 0.01756006369951623
Position 7857: 0.01721525775557342
Position 15207: 0.017120777629479986
Position 11431: 0.01643750847258893
Position 466: 0.015733670677997736
Position 19820: 0.014942457399507914
Position 2287: 0.014871658008399236
Position 198: 0.014787817752959885
Position 7971: 0.013965802317835433
Position 12183: 0.013637191408506789
Position 2501: 0.011988457157113325
Position 16815: 0.01192164628531594
Position 14791: 0.01157439720829496
Position 14307: 0.01132216182703566
Position 6945: 0.01110192902471751
Position 8300: 0.010654443662880009
Position 13433: 0.009154299484098202
Position 1368: 0.008415268934054563
Position 11355: 0.007973150273763913
Position 2945: 0.007802854419815721
Position 12909: 0.007553683464625476
Position 20746: 0.007275282486754544
Position 14341: 0.006602062469567815
Position 13917: 0.00659156881731539
Position 11996: 0.0064575696458187195
Position 19676: 0.006434777910118523
Position 11165: 0.006267307023784717
Position 16283: 0.004967669622929461
Position 12811: 0.004879876295123782
Position 16570: 0.004803293917115944
Position 12933: 0.004732670070954331
Position 11934: 0.004585352476472605
Position 17297: 0.004437982549146615
Position 3953: 0.004419532274701197
Position 4180: 0.00416942810677057
Position 16643: 0.00415259487753951
Position 15977: 0.0036905355722346347
Position 14600: 0.003586110775487243
Position 7881: 0.0035808331378941105
Position 4223: 0.0034730886845453952
Position 11656: 0.0031281123281572667
Position 15790: 0.002979922909104208
Position 4084: 0.002925673224588814
Position 16021: 0.0028431022103202067
Position 13538: 0.0027111905890102885
Position 12832: 0.0025927725372159854
Position 2899: 0.0025556909084379353
Position 14740: 0.0025235746304299953
Position 11249: 0.0025016983660571274
Position 863: 0.002397494354235307
Position 5568: 0.0022886327027186
Position 11607: 0.0022435255939167228
Position 19326: 0.0022197927962197012
Position 14833: 0.0019076620097286342
Position 1878: 0.0018199080031348954
Position 9644: 0.0017731181423054822
Position 7097: 0.0017483838348569727
Position 666: 0.001731863701365443
Position 7115: 0.0016464031854441835
Position 13330: 0.0016088079878521476
Position 16405: 0.0015368117833711417
Position 14013: 0.0014593441653620838
Position 9587: 0.0014352041476211421
Position 7563: 0.001332468536454646
Position 12784: 0.0013267790295555845
Position 16170: 0.0013182178066316473
Position 15898: 0.001286666600627468
Position 11468: 0.0012602924074974309
Position 12315: 0.0012479252659526455
Position 12986: 0.001234920501306101
Position 382: 0.0012223602065136686
Position 11283: 0.0012053627531986974
Position 1102: 0.0011527338063479018
Position 12880: 0.0011142348490603418
Position 4016: 0.0011125769371820517
Position 16190: 0.0010034725347042653
Position 16501: 0.0009719893921237275
Position 17962: 0.0009441998798325631
Position 263: 0.0009150137209550693
Position 10979: 0.0008898012912090297
Position 12045: 0.0008366747711049886
Position 1410: 0.0008354506652430928
Position 15867: 0.0008245322165301596
Position 15212: 0.0007528364201625545
Position 11279: 0.0006971428566050272
Position 395: 0.000696334962254451
Position 11204: 0.0006503489830986925
Position 15156: 0.0006345204971380952
Position 16861: 0.000589478432722752
Position 17067: 0.0005851425188715833
Position 15445: 0.000554981883405567
Position 15005: 0.0005484391269913999
Position 13397: 0.0005389500358279043
Position 11360: 0.0005173048305802178
Position 12866: 0.0005044872553799395
Position 1087: 0.00047434567920958103
Position 16522: 0.0004635717252269212
Position 12491: 0.00041543075788744047
Position 2223: 0.0004090303658191273
Position 1233: 0.00040290838739892153
Position 14473: 0.0003750538533508746
Position 12131: 0.0001962036269481686
Position 938: 0.0001772824794850412
Position 13489: 0.00010616498856873114
Position 233: 9.754904082564425e-05
Position 12674: 7.97732088208586e-05
Position 563: 7.427409716158976e-05
Position 204: 6.701793835240791e-05
Position 175: 6.457941111664396e-05
Position 14369: 5.333521366320053e-05
Position 306: 5.151957428326704e-05
Position 1030: 4.088907080163522e-05
Position 10688: 3.0237498604595944e-05
Position 11043: 2.7053527816904427e-05
Position 7052: 2.3524812861220175e-05
Position 1054: 2.2943740090460427e-05
Position 11637: 2.1945790758148822e-05
Position 14203: 2.168636485623993e-05
Position 544: 1.8711645210276812e-05
Position 269: 1.832823766483768e-05
Position 962: 1.756125367914349e-05
Position 13004: 1.60570706417551e-05
Position 566: 1.2374763161224244e-05
Position 606: 8.362239598462197e-06
Position 503: 7.615357110775651e-06
Position 13442: 6.679455138941335e-06
Position 1124: 6.41792590934132e-06
Position 498: 5.405909510733377e-06
Position 218: 5.3484885709883565e-06
Position 2524: 5.21917903910639e-06
Position 819: 4.9723553229847075e-06
Position 1432: 4.9663104405367605e-06
Position 584: 4.801939781391367e-06
Position 11071: 4.460507491840927e-06
Position 296: 4.37270342108467e-06
Position 11615: 4.051534581080959e-06
Position 471: 3.148378884089095e-06
Position 679: 2.9362443288115895e-06
Position 569: 2.4785343249935727e-06
Position 16607: 2.103745011904711e-06
Position 764: 2.0664698309369684e-06
Position 481: 1.9917786995318635e-06
Position 2136: 1.9173429468239958e-06
Position 437: 1.484321778740035e-06
Position 592: 1.1728866920167749e-06
Position 343: 9.684586507457268e-07
Position 347: 7.744228655595841e-07
Position 311: 6.250036587538419e-07
Position 10585: 5.442830129368902e-07
Position 349: 4.985530604916526e-07
Position 448: 4.926796221477531e-07
Position 13081: 4.27422437722717e-07
Position 703: 4.0122049606776665e-07
Position 13031: 3.636712078301419e-07
Position 206: 2.758458975702488e-07
Position 245: 9.363731616736025e-08
Position 12297: 5.943635933694562e-08
Position 12274: 5.903161305559075e-08
Position 871: 2.6934254802873132e-08
Position 12938: 1.9537170516186685e-08
Position 697: 1.2186827202221168e-08
Position 12885: 1.0468332618729574e-08
Position 431: 2.0652644916099283e-09
Position 148: 1.0374856685049888e-09
Position 279: 5.469544138878882e-10
Position 433: 5.357862209747728e-10
Position 324: 4.339590328928267e-10
Position 163: 2.795483610429933e-10
Position 155: 2.2448869620465163e-10
Position 104: 1.5131595674596158e-10
Position 145: 6.198773889518149e-11
Position 308: 3.651322636178604e-11
Position 113: 3.036421218926207e-11
Position 127: 1.8983332557509005e-11
Position 138: 1.1418802454970077e-11
Position 135: 7.28369829907962e-12
Position 336: 4.521449833983328e-12
Position 124: 2.494080256490858e-12
Position 509: 7.511605468945356e-13
Position 441: 1.1738029842206445e-13
