Gene = MAEL
Position 866: 2.1216420186490728e-07
Position 1231: 1.6037506251168659e-07
Position 971: 5.0183435565951936e-08
Position 924: 7.65685799521225e-09
Position 595: 4.002911570372217e-09
Position 1088: 9.457533112615563e-10
Position 286: 1.1104670640700087e-10
Position 337: 1.5109388840288458e-15
Position 506: 4.09120611130149e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 15070: 0.9399023466802524
Position 15966: 0.9207712001253902
Position 3445: 0.9034818095717302
Position 3616: 0.8424863891777689
Position 16179: 0.4799536897931306
Position 574: 0.4582480402582117
Position 4853: 0.399930893998899
Position 16098: 0.3569577273165045
Position 2268: 0.3170564406134655
Position 1141: 0.27544945663214415
Position 627: 0.2004563969652144
Position 4918: 0.1739060030667967
Position 21359: 0.1521456626620031
Position 24561: 0.130964738251414
Position 2613: 0.11303602793370604
Position 20800: 0.08930474844027235
Position 19123: 0.08842247348624056
Position 22083: 0.08232494302757491
Position 291: 0.0762136112392548
Position 4446: 0.07010159407836684
Position 17129: 0.06289699301376675
Position 16146: 0.05459213721041374
Position 17551: 0.053872354607623345
Position 4112: 0.04327530484001165
Position 21948: 0.041720439494448786
Position 4902: 0.04135808418687439
Position 3576: 0.038134209344885796
Position 554: 0.038044127457704725
Position 3647: 0.03545489457461359
Position 18814: 0.031919446323175095
Position 17334: 0.030013829347084738
Position 4149: 0.028179316347800385
Position 4195: 0.02566338777915698
Position 18296: 0.022501892743890882
Position 13767: 0.02222661956036019
Position 483: 0.02000726288689677
Position 3921: 0.019454135049645993
Position 4236: 0.01902989984945461
Position 16508: 0.016026866025048853
Position 20070: 0.015065308044520685
Position 2659: 0.01453319905951209
Position 19528: 0.013821307158575605
Position 2679: 0.013264053398728892
Position 17006: 0.013064322643532704
Position 7689: 0.009904875033243056
Position 13788: 0.009316543616141733
Position 18232: 0.007725106478674957
Position 16835: 0.007064547968703103
Position 16335: 0.007057040807009087
Position 4243: 0.006504915482477672
Position 11600: 0.005393388524217255
Position 1655: 0.005348963741278044
Position 2086: 0.005294175625435921
Position 4076: 0.004617222687540582
Position 2177: 0.004556643848141971
Position 4028: 0.0042474465979355815
Position 4220: 0.004163475132741293
Position 576: 0.004006578075626142
Position 4750: 0.0037176649939279537
Position 2545: 0.0034593702245263517
Position 17285: 0.003194825305368076
Position 5162: 0.0030041856049980386
Position 530: 0.0028662476919405315
Position 5582: 0.002799944995391703
Position 6915: 0.0027354145223383195
Position 2892: 0.0025315920497894864
Position 4286: 0.0023021281208989194
Position 712: 0.0022494807675214885
Position 2135: 0.002091119608250102
Position 643: 0.0017782435886974292
Position 2189: 0.0017631704721172317
Position 258: 0.0016901885391243242
Position 2624: 0.0015692261197471687
Position 3980: 0.0012307200258480301
Position 2710: 0.001197730430714703
Position 4578: 0.0010483198539320618
Position 7355: 0.0008717491282249897
Position 9170: 0.0008667906585120956
Position 485: 0.0008029435393726714
Position 1297: 0.0007926922849521046
Position 3237: 0.0007108757582207282
Position 870: 0.0006902749901934263
Position 4416: 0.0006456177183184744
Position 3291: 0.0006277023826917596
Position 3952: 0.0005922835343002345
Position 489: 0.0005834880120763908
Position 9090: 0.0005726375465653627
Position 8465: 0.0005191601106353511
Position 8439: 0.00048076574612876063
Position 661: 0.0004693037830996466
Position 3224: 0.0004511795085367807
Position 639: 0.00044932151024682155
Position 1436: 0.0004340450540213693
Position 2697: 0.0004316964765666136
Position 12697: 0.0003877158873390254
Position 3454: 0.0003597788372275927
Position 3936: 0.0003211049400701189
Position 7738: 0.00031704863158299045
Position 635: 0.0003042764046489269
Position 1254: 0.00028742092650126165
Position 491: 0.00027702135537790247
Position 1485: 0.0002761464914728891
Position 224: 0.0002658529600923892
Position 297: 0.0002505989707017876
Position 1420: 0.00024620446539912324
Position 3809: 0.00024261229278078677
Position 1789: 0.00023226148614428237
Position 2523: 0.00022589414328907643
Position 2359: 0.00022515935632294725
Position 8905: 0.0002191092583886699
Position 4381: 0.00021581171385607058
Position 2223: 0.00021540548807812512
Position 2291: 0.00020538400101623966
Position 7263: 0.00020464696843536077
Position 465: 0.00018796257860939422
Position 294: 0.0001804262409457407
Position 690: 0.00017539589606949227
Position 4201: 0.00012065915755400696
Position 6155: 0.00010464414701019176
Position 219: 7.622295021130714e-05
Position 5442: 5.194256790302536e-05
Position 2335: 5.182830796893115e-05
Position 5202: 5.137682723247648e-05
Position 5131: 4.172499390187875e-05
Position 834: 3.83750634902993e-05
Position 1483: 3.8271430528809706e-05
Position 648: 3.651297178314682e-05
Position 367: 3.575826048849753e-05
Position 5605: 3.289673285534885e-05
Position 763: 3.2715985730850095e-05
Position 895: 3.214980207854498e-05
Position 3696: 3.1844893407655665e-05
Position 5742: 3.039801667213157e-05
Position 717: 2.7607504281804088e-05
Position 449: 2.7316696583026304e-05
Position 460: 2.2480375878164062e-05
Position 176: 2.1536970364501515e-05
Position 6643: 2.0876996724801474e-05
Position 495: 1.7881209676533572e-05
Position 3509: 1.7701406104405853e-05
Position 3887: 1.680560026555142e-05
Position 651: 1.678886019015863e-05
Position 3693: 1.534362729791633e-05
Position 5350: 1.2544605172545596e-05
Position 2197: 1.2257972793276381e-05
Position 908: 1.1666966518050376e-05
Position 263: 1.0674890968484744e-05
Position 4680: 9.224637124769657e-06
Position 2319: 8.30115115739833e-06
Position 1479: 7.83926966663365e-06
Position 1822: 6.821524035459844e-06
Position 963: 5.906129862256066e-06
Position 446: 5.143997605624005e-06
Position 319: 3.789005732517629e-06
Position 1112: 3.753118156208726e-06
Position 696: 2.479280731711849e-06
Position 441: 2.175527824902175e-06
Position 974: 1.8560458812336142e-06
Position 714: 1.3686942484036493e-06
Position 680: 1.2567534193785662e-06
Position 943: 9.554508273015685e-07
Position 228: 7.25535856573362e-07
Position 4953: 6.616515934315828e-07
Position 807: 6.472465360959785e-07
Position 720: 5.729653511947025e-07
Position 1013: 1.8297435594205511e-07
Position 1521: 1.5275193139062857e-07
Position 155: 1.310925497776515e-07
Position 673: 1.2880809432741918e-07
Position 1388: 6.548508237881006e-08
Position 1859: 5.329573156304213e-08
Position 1182: 4.387556890054109e-08
Position 1444: 2.5888471815543023e-08
Position 1404: 2.1288367407457642e-08
Position 1314: 2.0432297050320447e-08
Position 1117: 1.3878479789978044e-08
Position 457: 2.8903462443107705e-09
Position 1256: 2.138377497643854e-09
Position 1264: 1.7705773801462863e-09
Position 380: 1.7331909897975107e-09
Position 193: 8.188246359122266e-10
Position 184: 7.029386938454443e-10
Position 1227: 6.030196225790349e-10
Position 422: 4.6469497501986046e-10
Position 413: 3.1184871759784336e-10
Position 428: 1.841379922747014e-10
Position 778: 9.390687200621741e-12
Position 773: 6.087731418034561e-12
Position 434: 1.803149497361216e-12
Position 408: 9.010252654332352e-13
Position 134: 1.4797777826844957e-13
Position 136: 9.927173049024954e-14
Position 387: 4.757904645137761e-14
