Gene = PFDN2
Position 16865: 6.4276091200218765e-06
Position 16707: 5.5130281065861244e-06
Position 16248: 4.579149441216681e-06
Position 16403: 4.513179964803645e-06
Position 10693: 9.203361720949851e-07
Position 10003: 5.134245820426983e-07
Position 7728: 1.9243455361042958e-07
Position 6307: 8.885475331701152e-08
Position 463: 5.4402457081152946e-08
Position 876: 4.8755785599221876e-08
Position 7753: 4.544447382262537e-08
Position 4675: 3.8086220454325343e-08
Position 6546: 3.345175513474227e-08
Position 6513: 3.227201910469433e-08
Position 2753: 2.800975635715425e-08
Position 16085: 2.659904343386509e-08
Position 4356: 2.647956925941526e-08
Position 476: 2.6426773043791308e-08
Position 4497: 2.2496063686653898e-08
Position 5120: 1.8972967812588442e-08
Position 719: 1.8355434282153822e-08
Position 1762: 1.2718236330561825e-08
Position 1604: 1.2630547356498729e-08
Position 2781: 1.198090771599198e-08
Position 1674: 1.1470964784973302e-08
Position 900: 1.124549578861387e-08
Position 4124: 1.0228158307505278e-08
Position 3901: 8.494757464968299e-09
Position 2571: 7.70629766763809e-09
Position 2522: 7.200461715131027e-09
Position 1909: 6.428942649459875e-09
Position 590: 4.430223103278375e-09
Position 541: 4.321173713843687e-09
Position 2054: 3.3074823757615093e-09
Position 1163: 2.4406512482834102e-09
Position 2720: 1.4660990799033727e-09
Position 2798: 2.670066424709716e-10
Position 2493: 2.2379935816307196e-10
Position 2498: 2.2099261844418883e-10
Position 2528: 1.884242387191534e-10
Position 2546: 1.4510188734693276e-10
Position 2581: 6.633565432809227e-11
Position 2255: 5.784251815104889e-11
Position 299: 1.56089201684413e-11
Position 325: 9.540871663905237e-12
Position 319: 7.048682165719414e-12
Position 280: 5.484136256695e-12
Position 2609: 3.508207175416272e-12
Position 1347: 3.3014543035322748e-12
Position 1333: 3.030619222232605e-12
Position 303: 2.228746941423455e-12
Position 278: 2.1396575285613316e-12
Position 2271: 2.1218901411519362e-12
Position 1178: 1.8278252057564314e-12
Position 321: 2.5238950049826637e-13
Position 224: 2.3891915015360136e-13
Position 285: 1.8827381637413583e-13
Position 75: 1.4372264678215312e-13
Position 1391: 1.1189817026620525e-13
Position 337: 8.307637492836744e-14
Position 359: 7.63516681793e-14
Position 211: 4.9954232260846394e-14
Position 154: 1.0227607658644007e-14
Position 1312: 8.134151141466776e-15
Position 1258: 7.544908123784109e-15
Position 159: 4.136327333962301e-15
Position 98: 1.20367449684586e-15
Position 72: 1.1500462664523447e-15
Position 344: 1.048770629114083e-15
Position 218: 7.014593454107231e-16
Position 181: 5.396615854717206e-16
Position 184: 3.9240912410953663e-16
Position 119: 3.106475682801453e-16
Position 114: 2.122535798358039e-16
Position 84: 8.895228881814563e-17
