Gene = PLEKHN1
Position 5671: 0.00014371213692404488
Position 4125: 0.00013430592381298185
Position 6487: 0.00012630386639186865
Position 4346: 0.00010540321264790548
Position 4264: 9.810894281723698e-05
Position 6672: 8.033134278164165e-05
Position 518: 7.931152338991354e-05
Position 4233: 7.57891468246989e-05
Position 3111: 7.578063194356251e-05
Position 51: 7.350177818961202e-05
Position 334: 6.976394029775547e-05
Position 6232: 6.443191599453704e-05
Position 2830: 6.086534109137577e-05
Position 369: 5.732584071368043e-05
Position 4670: 5.6079258873296615e-05
Position 373: 5.018368663216907e-05
Position 1037: 3.796243364447785e-05
Position 4065: 3.3818723495772495e-05
Position 6148: 2.983927846032321e-05
Position 478: 2.46714347211998e-05
Position 8127: 2.4300241830790796e-05
Position 6299: 2.427550512630369e-05
Position 371: 2.2894622260094846e-05
Position 5921: 2.231479774918138e-05
Position 362: 2.141415240729474e-05
Position 4354: 2.0122726339591762e-05
Position 4216: 1.4581751213612247e-05
Position 4727: 1.1147044766945532e-05
Position 4752: 1.0131213339703566e-05
Position 4958: 8.040758442951168e-06
Position 4665: 6.765054680326177e-06
Position 4853: 6.444534292559797e-06
Position 4762: 5.9155070865871345e-06
Position 4674: 4.689176311290079e-06
Position 5121: 3.803525809718211e-06
Position 389: 3.038590724630615e-06
Position 4514: 2.9019493565948594e-06
Position 4642: 2.2438209726180836e-06
Position 4759: 1.9560307430314595e-06
Position 4405: 1.5328130540055067e-06
Position 377: 1.1206337889054967e-06
Position 4356: 6.777254353781273e-07
Position 748: 5.612880498128112e-07
Position 817: 5.605227739224389e-07
Position 4950: 4.811552724384315e-07
Position 411: 3.512895990642202e-07
Position 331: 2.6389773818398183e-07
Position 364: 2.580205194749976e-07
Position 592: 2.3133100595054446e-07
Position 621: 2.1776884316318173e-07
Position 53: 1.5172709612958675e-07
Position 225: 1.1557224566286832e-07
Position 4848: 7.33971685914377e-08
Position 318: 6.870154801361603e-08
Position 609: 5.8839397180997957e-08
Position 4952: 3.807832990689113e-08
Position 594: 2.303969731405609e-08
Position 1223: 1.9339814194693183e-08
Position 5817: 4.757054656263002e-09
Position 5935: 4.749628162885342e-09
Position 600: 3.4214007808911258e-09
Position 344: 2.062358643666138e-09
Position 683: 2.0191242366377873e-09
Position 710: 1.5263070027012732e-09
Position 199: 1.6417769602327682e-12
Position 724: 1.1225748716376909e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 206: 0.9986484934982082
Position 4023: 0.9966796187885494
Position 4381: 0.98681464175218
Position 4826: 0.9784957248235023
Position 5577: 0.9757248143905524
Position 3779: 0.9269075668167035
Position 4579: 0.9245082807047426
Position 6688: 0.9077462009785637
Position 6363: 0.8884273000565094
Position 7002: 0.8866019513689138
Position 7944: 0.6694127358866041
Position 5012: 0.5370567395623197
Position 7335: 0.47883774440916216
Position 5776: 0.46937344993069285
Position 5790: 0.3136661843311977
Position 2107: 0.2975365319028696
Position 609: 0.2507798950340397
Position 7818: 0.23266908509323625
Position 7916: 0.2254081261844491
Position 2503: 0.17309748902891073
Position 2421: 0.1729966992523123
Position 6157: 0.16527389836678577
Position 5766: 0.1332306508436902
Position 382: 0.1033330418118393
Position 2087: 0.10092509577937654
Position 4188: 0.07999656758878454
Position 8342: 0.07735390635072491
Position 4615: 0.07437657853451936
Position 5379: 0.07133788010985238
Position 6397: 0.06404308267870616
Position 7467: 0.06191597294483571
Position 8567: 0.054353829287265155
Position 7310: 0.05428885510361715
Position 5231: 0.05406011087499107
Position 416: 0.05392259409527185
Position 1524: 0.04956468298652744
Position 2315: 0.04533008092907953
Position 7797: 0.04444126909406367
Position 6671: 0.03975917328924161
Position 8249: 0.03646162268975532
Position 3519: 0.029633461907432698
Position 6452: 0.02869063532872949
Position 6028: 0.02628793261062544
Position 2468: 0.025178771467815556
Position 2038: 0.02502809332573007
Position 5035: 0.02152709313876246
Position 8355: 0.020462042455892775
Position 3012: 0.017839865098819067
Position 8226: 0.015608865901378728
Position 6714: 0.015573549760666583
Position 6020: 0.01513544275718697
Position 633: 0.01478052375263961
Position 6195: 0.014228850147504524
Position 720: 0.013753015478959357
Position 8246: 0.012818068889394005
Position 4418: 0.012753368024580724
Position 3451: 0.012017478552765078
Position 5827: 0.01167238951990093
Position 4829: 0.010992384757830693
Position 7960: 0.01068971266174451
Position 7867: 0.00982366781272098
Position 3574: 0.009503596584106613
Position 4832: 0.008954035112418064
Position 5734: 0.008584014054658728
Position 6694: 0.007443929752932647
Position 7470: 0.007101638227747812
Position 7343: 0.006504186212218305
Position 6165: 0.0059777479692219625
Position 426: 0.005831987906307762
Position 1330: 0.00562491477592668
Position 5550: 0.00541018984319104
Position 5448: 0.005171545104804188
Position 1405: 0.004500065966881207
Position 8212: 0.004311470633075775
Position 2248: 0.0041148958631707895
Position 6240: 0.004040833342427995
Position 5878: 0.003995560421715861
Position 7115: 0.0038582492275773626
Position 6198: 0.0037439597671237897
Position 3629: 0.003635021212013537
Position 578: 0.0035260910510315326
Position 7832: 0.0033147889012792213
Position 2440: 0.0029543325034968792
Position 387: 0.0027192948317844713
Position 5192: 0.002674342472352107
Position 1995: 0.002512645036985594
Position 5052: 0.002447495796036581
Position 7748: 0.0022836128400612107
Position 8286: 0.0020912129649276953
Position 6204: 0.002059140184220764
Position 6504: 0.002035637875577926
Position 7010: 0.0017940604753709688
Position 2109: 0.0016703216350167016
Position 6475: 0.0015099244933266729
Position 7353: 0.0014449380164574123
Position 8316: 0.0013855022327964332
Position 6906: 0.001372693969564341
Position 3991: 0.001296233001988792
Position 2444: 0.0012581988723180117
Position 1192: 0.001116858245441311
Position 6374: 0.0011035669337210552
Position 5139: 0.0010445645006457165
Position 2482: 0.0009770133116826449
Position 6125: 0.0009101085413215582
Position 6405: 0.0008945550456300891
Position 8021: 0.000852194120676398
Position 5008: 0.0008106369764904713
Position 4074: 0.0007432596796767641
Position 3684: 0.0006423306882201875
Position 208: 0.0005676852394754889
Position 4230: 0.0005456727031600764
Position 5076: 0.0005298795086822661
Position 1155: 0.0004834694723556916
Position 2053: 0.0004632789386013948
Position 6729: 0.0004461095449472351
Position 2056: 0.0004396776991266969
Position 6055: 0.0004211455599567226
Position 210: 0.00042003823828456446
Position 2312: 0.00041889678202145826
Position 5344: 0.00037468917601759426
Position 5583: 0.0002765968760596677
Position 1310: 0.0002662694565246205
Position 2016: 0.0002653050467433272
Position 6060: 0.0002627742443117037
Position 6593: 0.0002607707652026036
Position 1056: 0.00025630759772905527
Position 6967: 0.00023019721149985104
Position 6031: 0.0001935631356799354
Position 4592: 0.00018769306828549112
Position 6656: 0.00018750870682289543
Position 4289: 0.00017612125284329307
Position 6624: 0.00017562071294483013
Position 789: 0.00016957412786140676
Position 4785: 0.00016801557553873804
Position 755: 0.0001122902420525436
Position 1336: 0.00011036029421815304
Position 4254: 0.00010775099555353455
Position 4782: 0.00010669178035820576
Position 7317: 0.00010665517673032552
Position 215: 9.427516811806728e-05
Position 4790: 9.031198789291338e-05
Position 7282: 8.322628806580213e-05
Position 7379: 8.012060740151102e-05
Position 6940: 7.767162408980148e-05
Position 4031: 7.595814102123643e-05
Position 7263: 7.501097732107867e-05
Position 1023: 6.990983562811499e-05
Position 2004: 6.718165443313388e-05
Position 249: 6.701480467679162e-05
Position 2606: 6.0865341091376004e-05
Position 1108: 6.035032043501513e-05
Position 4209: 5.610422521019862e-05
Position 1579: 5.171368631101558e-05
Position 5616: 4.687603988897322e-05
Position 4214: 4.577648134475281e-05
Position 1111: 4.334224245107873e-05
Position 1483: 3.769875640893436e-05
Position 5096: 2.7256227387973242e-05
Position 4883: 2.3463041690672784e-05
Position 462: 2.030088810484718e-05
Position 6630: 1.9331152628993874e-05
Position 4646: 1.5150623554937045e-05
Position 93: 1.4123043781031613e-05
Position 891: 1.2891208137931507e-05
Position 4261: 1.067688218111687e-05
Position 6468: 1.0502428880823127e-05
Position 1388: 1.0479207617881118e-05
Position 4555: 9.065833116360818e-06
Position 4306: 8.65968251933027e-06
Position 478: 6.769489609555308e-06
Position 5747: 6.3303013437709445e-06
Position 940: 5.841752926010065e-06
Position 260: 4.547506590435965e-06
Position 1063: 3.565374884768421e-06
Position 1159: 3.512186523919548e-06
Position 1212: 3.1585408295241187e-06
Position 1128: 2.953085368378144e-06
Position 4428: 2.755311564722744e-06
Position 5019: 2.2955575763851886e-06
Position 1933: 2.04416375887008e-06
Position 4971: 1.8811808316986742e-06
Position 4461: 1.8124903161714126e-06
Position 4665: 1.7786612787556764e-06
Position 5014: 1.71688059952356e-06
Position 4240: 1.5186343058136037e-06
Position 507: 1.512022472436623e-06
Position 4458: 1.2903780940797957e-06
Position 4711: 1.208247668386741e-06
Position 434: 1.1900831066073245e-06
Position 4291: 1.0955878692084195e-06
Position 4455: 1.0817744701052444e-06
Position 4509: 8.162106715987281e-07
Position 97: 7.822003058691571e-07
Position 4886: 6.320628832021362e-07
Position 7028: 5.935415446249586e-07
Position 4769: 5.813097687775192e-07
Position 186: 4.192942957287788e-07
Position 282: 3.741584717379537e-07
Position 1027: 3.5040584759245746e-07
Position 663: 2.437629739724793e-07
Position 586: 2.3170700278126069e-07
Position 4683: 2.2259568242485505e-07
Position 152: 1.9625172508311684e-07
Position 918: 1.8299768172575426e-07
Position 5653: 1.2438187905359997e-07
Position 854: 1.20578977010036e-07
Position 637: 1.0806066906229592e-07
Position 179: 7.415538223379335e-08
Position 431: 6.656533132816125e-08
Position 4979: 5.67947205588436e-08
Position 4939: 5.2944233903822747e-08
Position 484: 5.006798579579115e-08
Position 109: 4.5301103767521534e-08
Position 4690: 3.766434760029749e-08
Position 514: 2.4183627868485533e-08
Position 491: 2.235686924803546e-08
Position 117: 1.8847426854781406e-08
Position 836: 1.8126750071175223e-08
Position 489: 1.1823783794046628e-08
Position 990: 1.0414827089277637e-08
Position 4982: 9.54722636169075e-09
Position 907: 5.378203811487103e-09
Position 518: 4.850810185019351e-09
Position 311: 3.4348949717374535e-09
Position 654: 3.8144798558610604e-10
Position 671: 5.5371636010660154e-11
Position 342: 3.941694800452064e-12
Position 122: 2.726471422046094e-13
Position 724: 2.6837681393016927e-13
Position 648: 1.5548415393862438e-13
